prop_id,sl_price,living_area,MISC_Val,Appraisal_val,Assessed_val,Age,Effective_Yr_Blt,Actual_Yr_Blt,Quality_cd,quality_factors,Prev_Sl_Ratio,CENTROID_X,CENTROID_y,Sale_Year,imprv_val,strata,legal_acreage,TotalFCP,TotalFEP,TotalFOP,TotalFGR,TotalFSP,TotalFST,TotalFUS,TotalFOP_binary,TotalFCP_binary,TotalFEP_binary,TotalFGR_binary,TotalFSP_binary,TotalFST_binary,TotalFUS_binary,Highsprings_A1,Highsprings_B2,Highsprings_B3,Highsprings_B4,Highsprings_B5,Highsprings_B6,Highsprings_B7,Highsprings_B8,Highsprings_B9,Highsprings_B10,Highsprings_B11,Highsprings_B12,Highsprings_B13,Highsprings_B14,Highsprings_C1,Highsprings_D1,Highsprings_E1,Highsprings_F1,MidtownEast_A1,MidtownEast_B1,MidtownEast_C1,MidtownEast_D1,MidtownEast_E1,MidtownEast_F1,Springtree_A1,Springtree_B1,Springtree_C1,swNewberry_A1,swNewberry_B1,swNewberry_C1,Tioga_A1,Tioga_B1,WaldoRural_A1,WaldoRural_B1,WaldoRural_C1,SUBMKT
503050,410400,2821,514,363845,339135,2,2023,2023,3,100,0.886561891,-82.52931565,29.81426252,2023,333331,B3_HighSprings,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503051,362100,1980,514,273216,267333,2,2023,2023,3,100,0.754531897,-82.52954268,29.81426097,2023,242702,B3_HighSprings,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503052,420000,3202,514,400228,400228,2,2023,2023,3,100,0.95292381,-82.5297697,29.81425943,2023,369714,B3_HighSprings,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503053,395600,2271,787,312615,312615,2,2023,2023,3,100,0.79023003,-82.52999673,29.81425788,2023,281828,B3_HighSprings,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503054,403300,2756,514,350375,303919,2,2023,2023,3,100,0.868770146,-82.53022376,29.81425633,2023,319861,B3_HighSprings,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503055,407500,2563,629,339367,241943,2,2023,2023,3,100,0.832802454,-82.53045078,29.81425477,2023,308738,B3_HighSprings,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503056,364100,1980,514,278688,278688,2,2023,2023,3,100,0.765416094,-82.53067781,29.81425321,2023,248174,B3_HighSprings,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503057,430400,3122,514,395069,395069,2,2023,2023,3,100,0.917911245,-82.53090484,29.81425165,2023,364555,B3_HighSprings,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503058,384800,2277,877,313150,313150,2,2023,2023,3,100,0.813799376,-82.53113186,29.81425009,2023,282273,B3_HighSprings,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503059,401200,2696,514,346506,346506,2,2023,2023,3,100,0.863673978,-82.53135888,29.81424853,2023,315992,B3_HighSprings,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503061,342400,1768,537,245320,245320,2,2023,2023,3,100,0.716471963,-82.53158153,29.81379124,2023,214783,B3_HighSprings,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503062,373000,2556,837,326717,326717,2,2023,2023,3,100,0.87591689,-82.53165026,29.81354325,2023,295880,B3_HighSprings,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503064,338000,1768,529,281618,265624,3,2022,2022,3,100,0.833189349,-82.60236706,29.6520108,2022,236089,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503066,332600,1768,529,280921,264981,3,2022,2022,3,100,0.844621167,-82.60268193,29.65201312,2022,235392,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503067,311200,1405,638,237674,237674,3,2022,2022,3,100,0.763733933,-82.60283937,29.65201429,2022,192036,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503068,329400,1768,609,281698,265718,3,2022,2022,3,100,0.855185185,-82.60299681,29.65201545,2022,236089,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503069,372300,2556,538,339438,339438,3,2022,2022,3,100,0.911732474,-82.60315424,29.65201662,2022,293900,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503070,341800,1768,529,280921,280921,3,2022,2022,3,100,0.821887068,-82.60331168,29.65201778,2022,235392,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503072,361500,1768,529,281618,265624,3,2022,2022,3,100,0.779026279,-82.60362656,29.6520201,2022,236089,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503073,360500,2556,538,337187,317436,3,2022,2022,3,100,0.935331484,-82.60378399,29.65202127,2022,291649,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503074,345500,1773,571,281544,265566,3,2022,2022,3,100,0.814888567,-82.60395936,29.65202423,2022,235973,A_swNewberry,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503076,347000,2556,653,339553,339553,3,2022,2022,3,100,0.978538905,-82.60373405,29.65232657,2024,293900,A_swNewberry,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503089,319800,1990,859,309493,309493,3,2022,2022,3,100,0.967770482,-82.60258571,29.65277528,2022,263634,A_swNewberry,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503090,358000,2869,845,386644,386644,3,2022,2022,3,100,1.080011173,-82.60280605,29.65277201,2022,340799,A_swNewberry,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503091,393100,3250,734,430244,430244,3,2022,2022,3,100,1.094489952,-82.60299497,29.6527692,2022,384510,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503093,304000,1990,887,313043,313043,3,2022,2022,3,100,1.029746711,-82.6033099,29.65276584,2022,267156,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503094,304800,1998,762,310744,292493,3,2022,2022,3,100,1.019501312,-82.60346731,29.65276513,2022,264982,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503096,265400,1615,762,265603,250944,3,2022,2022,3,100,1.000764883,-82.60378211,29.65276369,2022,219841,A_swNewberry,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503098,420000,3118,1478,401253,401253,3,2022,2022,3,100,0.955364286,-82.60446898,29.65260948,2024,354775,A_swNewberry,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503101,329200,1615,870,265711,237243,3,2022,2022,3,100,0.807141555,-82.60448883,29.652169,2022,219841,A_swNewberry,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503102,400400,3306,768,445910,335029,3,2022,2022,3,100,1.113661339,-82.60448685,29.65203152,2023,400142,A_swNewberry,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503103,300100,1590,916,266549,251855,3,2022,2022,3,100,0.8882006,-82.60448229,29.65189346,2022,220633,A_swNewberry,0.14,0,0,0,420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503105,350600,3120,2130,435236,374731,4,2021,2021,3,100,1.241403309,-82.60434673,29.6516239,2022,388106,A_swNewberry,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,swNewberry_A1
503182,530000,2114,2773,384116,384116,3,2022,2022,3,100,0.72474717,-82.60870252,29.78647586,2024,326343,B3_HighSprings,1.01,0,0,333,616,0,0,540,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503341,338600,1784,0,296149,274484,3,2022,2022,3,100,0.87462788,-82.6103384,29.78770388,2022,241149,B3_HighSprings,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B3
503353,273300,1419,753,228166,228166,3,2022,2022,3,100,0.83485547,-82.59419962,29.8231812,2022,192565,B2_HighSprings,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B2
503564,343000,1561,1498,226780,204678,2,2023,2023,3,100,0.661166181,-82.59416623,29.81788023,2023,215282,B2_HighSprings,0.5,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B2
503574,278600,1241,674,232170,232170,4,2021,2021,3,100,0.833345298,-82.24301285,29.65125648,2022,164496,C_MidtownEast,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MidtownEast_C1
503636,73000,1860,61632,343567,343567,2,2023,2023,3,100,4.70639726,-82.43229559,29.90896735,2022,227535,B5_HighSprings,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B5
503652,220200,1196,809,159811,159811,3,2022,2022,3,100,0.72575386,-82.59371702,29.82349422,2022,139836,B2_HighSprings,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B2
503655,50200,1575,1029,265799,265799,3,2022,2022,3,100,5.294800797,-82.59269406,29.83146656,2022,224770,B2_HighSprings,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B2
503678,308100,1442,564,218569,191953,2,2023,2023,3,100,0.709409283,-82.49651749,29.79693377,2023,212005,B4_HighSprings,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highsprings_B4
503696,709500,2292,457,628062,628062,3,2022,2022,5,140,0.885217759,-82.4832008,29.64362999,2023,477605,B_swNewberry,0.1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503698,584000,1816,1520,470842,370154,2,2023,2023,4,110,0.806236301,-82.48354072,29.64363775,2023,319322,B_swNewberry,0.1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503699,522200,2308,622,538247,515650,2,2023,2023,4,110,1.030729606,-82.48371065,29.64364163,2023,387625,B_swNewberry,0.1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503700,708400,2103,8587,520769,520769,2,2023,2023,4,110,0.735134105,-82.48388057,29.6436455,2023,362182,B_swNewberry,0.1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503701,704700,2086,609,506350,361311,3,2022,2022,4,110,0.718532709,-82.48405207,29.64364942,2022,355741,B_swNewberry,0.1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503702,915000,3004,6046,778914,778914,2,2023,2023,5,140,0.851272131,-82.48404728,29.64327895,2023,622868,B_swNewberry,0.1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503703,867100,3067,19562,689451,689451,2,2023,2023,4,110,0.795122823,-82.48384274,29.6432743,2023,519889,B_swNewberry,0.1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503706,934900,3297,1294,828586,828586,3,2022,2022,5,140,0.886283025,-82.48322918,29.64326035,2023,677292,B_swNewberry,0.1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503707,144700,2627,1310,616549,245952,2,2023,2023,4,110,4.260877678,-82.4840596,29.64280567,2022,465239,B_swNewberry,0.1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503711,132600,2753,22180,656700,553059,2,2023,2023,4,110,4.952488688,-82.48324012,29.64278657,2022,484520,B_swNewberry,0.1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503713,1188800,3438,26712,1100102,1100102,2,2023,2023,6,170,0.925388627,-82.48352988,29.64238624,2023,885890,B_swNewberry,0.2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503715,234900,3588,27088,860394,860394,2,2023,2023,4,110,3.662809706,-82.48404504,29.64233795,2022,645806,B_swNewberry,0.3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503722,406600,1949,610,351064,351064,2,2023,2023,3,100,0.863413674,-82.48960494,29.64503636,2023,260454,B_swNewberry,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503769,484000,2038,1313,389701,389701,2,2023,2023,3,100,0.805167355,-82.4895759,29.64486629,2023,298388,B_swNewberry,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503770,602100,2502,18862,464879,464879,2,2023,2023,3,100,0.772095997,-82.48955289,29.64464904,2023,356017,B_swNewberry,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503771,496100,1978,5069,356447,356447,3,2022,2022,3,100,0.718498287,-82.48972426,29.64450481,2022,261378,B_swNewberry,0.24,0,0,170,400,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503772,491200,2654,10913,460913,460913,2,2023,2023,3,100,0.938340798,-82.48996384,29.64452597,2023,360000,B_swNewberry,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503773,448200,2068,1450,393715,351617,2,2023,2023,3,100,0.878435966,-82.49015221,29.64456336,2023,302265,B_swNewberry,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503774,499900,2670,10930,461665,461665,2,2023,2023,3,100,0.923514703,-82.4903395,29.64457411,2023,360735,B_swNewberry,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503775,496000,2068,923,393188,393188,2,2023,2023,3,100,0.792717742,-82.49052805,29.6445783,2023,302265,B_swNewberry,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503776,506200,1984,994,373146,373146,2,2023,2023,3,100,0.737151324,-82.49071571,29.64457511,2023,282152,B_swNewberry,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503777,553400,3078,11840,523998,523998,2,2023,2023,3,100,0.946870257,-82.49090419,29.64455816,2023,422158,B_swNewberry,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503778,422500,2068,1044,393309,393309,2,2023,2023,3,100,0.930908876,-82.4910946,29.64454839,2023,302265,B_swNewberry,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503779,513100,2433,10676,438714,438714,3,2022,2022,3,100,0.855026311,-82.49128257,29.64455098,2022,338038,B_swNewberry,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503781,464100,1990,550,357817,357817,2,2023,2023,3,100,0.770991166,-82.4916432,29.64455644,2022,267267,B_swNewberry,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503782,510900,2182,43429,420248,188747,3,2022,2022,3,100,0.822564103,-82.49180057,29.64455917,2022,286819,B_swNewberry,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503783,450500,2018,5892,365115,365115,3,2022,2022,3,100,0.810466149,-82.49208384,29.64456408,2022,269223,B_swNewberry,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503784,496700,2455,893,437488,437488,2,2023,2023,3,100,0.880789209,-82.49225695,29.64456708,2023,346595,B_swNewberry,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503785,583400,3126,905,520125,520125,2,2023,2023,3,100,0.891540967,-82.4924458,29.64457036,2023,429220,B_swNewberry,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503786,528300,3060,648,500888,500888,2,2023,2023,3,100,0.948112815,-82.49263465,29.64457363,2023,410240,B_swNewberry,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503787,527300,2524,835,447781,447781,2,2023,2023,3,100,0.849195904,-82.49282349,29.64457691,2023,356946,B_swNewberry,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503788,421700,1978,893,372552,270264,2,2023,2023,3,100,0.883452691,-82.49301234,29.64458018,2023,281659,B_swNewberry,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503790,569100,3084,1022,514690,396365,2,2023,2023,3,100,0.904392901,-82.49339003,29.64458672,2023,423668,B_swNewberry,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503791,488800,2296,958,411491,411491,2,2023,2023,3,100,0.841839198,-82.49357888,29.64459,2023,320533,B_swNewberry,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
503792,521500,2677,916,444894,393298,3,2022,2022,3,100,0.853104506,-82.49376773,29.64459327,2022,353978,B_swNewberry,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,swNewberry_B1
