OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,hood_cd,sl_county_ratio_cd,FID_Market_Cluster_Union,FID_Market_Cluster,Name
6342,1,6342,49078,0.330000000000000,1439,3,GAINESVILLE,16400,336600,1994,100,1439,1983,2024,0,-82.364268870000004,29.653897000000001,06466-007-000,0,439,438,29,40,0,0,2,3646,145301.019999999989523,2,12,21,HighSpringsAGNV
6343,1,6343,49106,0.320000000000000,1260,3,GAINESVILLE,16400,343200,2009,100,1260,1978,2024,0,-82.365162859999998,29.652793679999998,06466-035-000,0,0,474,14,45,0,0,2,6727,145301.019999999989523,2,12,21,HighSpringsAGNV
6344,1,6344,49137,0.280000000000000,2258,3,GAINESVILLE,16104,453400,2000,100,2258,1963,2024,0,-82.366643319999994,29.655587560000001,06469-003-000,0,130,648,23,60,0,0,2,1173,145301.019999999989523,2,12,21,HighSpringsAGNV
6345,1,6345,49193,0.270000000000000,950,3,GAINESVILLE,221700,244900,1994,100,950,1956,2024,0,-82.374594590000001,29.654980370000001,06481-006-000,0,44,0,29,67,0,0,1,775,145302.010000000009313,1,12,21,HighSpringsAGNV
6346,1,6346,49211,0.240000000000000,1043,3,GAINESVILLE,221700,262100,2018,100,1043,1956,2024,0,-82.373799869999999,29.654404150000001,06481-024-000,0,0,0,5,67,0,0,1,723,145302.010000000009313,2,12,21,HighSpringsAGNV
6347,1,6347,49230,0.340000000000000,2521,3,GAINESVILLE,221700,317100,1994,100,1396,1956,2024,0,-82.373485209999998,29.653686319999998,06481-043-000,0,28,0,29,67,0,0,3,1934,145302.010000000009313,2,12,21,HighSpringsAGNV
6348,1,6348,49256,0.250000000000000,1531,3,GAINESVILLE,221700,287000,2003,100,1531,1956,2024,0,-82.376211220000002,29.652776580000001,06481-069-000,0,0,0,20,67,0,0,2,345,145302.010000000009313,1,12,21,HighSpringsAGNV
6349,1,6349,49258,0.240000000000000,1307,3,GAINESVILLE,221700,367200,2021,100,1307,1956,2024,0,-82.375876680000005,29.652503719999999,06481-071-000,0,0,0,2,67,0,0,4,2449,145302.010000000009313,2,12,21,HighSpringsAGNV
6350,1,6350,49310,0.240000000000000,1660,3,GAINESVILLE,221800,293000,1994,100,1660,1957,2024,0,-82.374277399999997,29.656838910000001,06482-046-000,0,318,0,29,66,0,0,2,432,145302.010000000009313,1,12,21,HighSpringsAGNV
6351,1,6351,49319,0.240000000000000,3104,3,GAINESVILLE,221800,489000,2001,100,2203,1957,2024,0,-82.375078169999995,29.656560010000000,06482-055-000,0,957,0,22,66,0,0,4,26142,145302.010000000009313,2,12,21,HighSpringsAGNV
6352,1,6352,49330,0.240000000000000,1580,3,GAINESVILLE,221800,262700,1994,100,1580,1957,2024,0,-82.374276690000002,29.656281570000001,06482-066-000,0,0,0,29,66,0,0,2,1219,145302.010000000009313,1,12,21,HighSpringsAGNV
6353,1,6353,49341,0.240000000000000,1056,3,GAINESVILLE,221800,195700,1990,100,1056,1956,2024,0,-82.374276989999998,29.656004639999999,06482-077-000,0,28,0,33,67,0,0,2,890,145302.010000000009313,1,12,21,HighSpringsAGNV
6354,1,6354,49351,0.240000000000000,1450,3,GAINESVILLE,221800,321100,2003,100,1230,1956,2024,0,-82.374597420000001,29.655722720000000,06482-087-000,0,220,0,20,67,0,0,2,6293,145302.010000000009313,2,12,21,HighSpringsAGNV
6355,1,6355,49356,0.240000000000000,1200,3,GAINESVILLE,221800,293400,2009,100,1200,1957,2024,0,-82.376205270000000,29.655433750000000,06482-092-000,0,60,0,14,66,0,0,1,340,145302.010000000009313,2,12,21,HighSpringsAGNV
6356,1,6356,49393,0.260000000000000,1556,3,GAINESVILLE,72800,377300,2018,100,1556,1956,2024,0,-82.377478449999998,29.658145489999999,06484-003-000,0,0,0,5,67,0,0,2,280,145302.010000000009313,2,12,21,HighSpringsAGNV
6357,1,6357,49499,0.270000000000000,1576,3,GAINESVILLE,4400,235200,1994,100,1576,1961,2024,0,-82.372740199999996,29.658896639999998,06485-001-000,0,0,0,29,62,0,0,2,2800,145302.010000000009313,1,12,21,HighSpringsAGNV
6358,1,6358,49501,0.250000000000000,1482,3,GAINESVILLE,4400,319300,2001,100,1482,1961,2024,0,-82.373365609999993,29.658900259999999,06485-003-000,0,150,0,22,62,0,0,2,1973,145302.010000000009313,2,12,21,HighSpringsAGNV
6359,1,6359,49513,0.250000000000000,1852,3,GAINESVILLE,215700,318200,1994,100,1852,1962,2024,0,-82.374632169999998,29.658907889999998,06486-002-000,0,168,0,29,61,0,0,2,891,145302.010000000009313,1,12,21,HighSpringsAGNV
6360,1,6360,49527,0.250000000000000,1984,3,GAINESVILLE,0,255000,1994,100,1234,1962,2024,0,-82.375887419999998,29.659220619999999,06486-016-000,750,169,0,29,61,0,0,2,2182,145302.010000000009313,1,12,21,HighSpringsAGNV
6361,1,6361,49540,0.240000000000000,1781,3,GAINESVILLE,174100,351900,2009,100,1781,1971,2024,0,-82.381030010000003,29.658698139999998,06487-014-001,0,64,0,14,52,0,0,2,396,145302.010000000009313,2,12,21,HighSpringsAGNV
6362,1,6362,49542,0.230000000000000,1877,3,GAINESVILLE,174100,378000,2013,100,1877,1966,2024,0,-82.381030269999997,29.659268999999998,06487-014-003,0,78,0,10,57,0,0,2,9463,145302.010000000009313,2,12,21,HighSpringsAGNV
6363,1,6363,49641,0.220000000000000,1973,4,GAINESVILLE,152000,390000,1998,100,1423,1998,2024,0,-82.384680450000005,29.659091190000002,06490-100-005,490,105,639,25,25,0,0,2,5755,145302.089999999996508,2,12,21,HighSpringsAGNV
6364,1,6364,49674,0.450000000000000,1510,3,GAINESVILLE,222000,312100,2000,100,1510,1963,2024,0,-82.374483889999993,29.652647240000000,06494-007-000,0,15,209,23,60,0,0,2,874,145302.010000000009313,2,12,21,HighSpringsAGNV
6365,1,6365,50038,0.300000000000000,2016,3,GAINESVILLE,4000,413100,2012,100,1890,1975,2024,0,-82.386303130000002,29.651730550000000,06527-006-000,0,214,504,11,48,0,0,2,4762,145302.019999999989523,2,12,21,HighSpringsAGNV
6366,1,6366,50039,0.300000000000000,1999,3,GAINESVILLE,4000,399800,2009,100,1999,1974,2024,0,-82.385739630000003,29.651728980000001,06527-007-000,0,40,400,14,49,0,0,2,9986,145302.019999999989523,2,12,21,HighSpringsAGNV
6367,1,6367,50081,0.310000000000000,1792,3,GAINESVILLE,4000,306800,1994,100,1792,1966,2024,0,-82.384476770000006,29.651601750000001,06528-014-000,0,88,0,29,57,0,0,2,884,145302.019999999989523,1,12,21,HighSpringsAGNV
6368,1,6368,50094,0.310000000000000,1246,3,GAINESVILLE,4000,269300,1994,100,1246,1957,2024,0,-82.382161089999997,29.651100350000000,06528-028-000,0,95,324,29,66,0,0,1,1018,145302.019999999989523,1,12,21,HighSpringsAGNV
6369,1,6369,50100,0.310000000000000,1882,3,GAINESVILLE,4000,382500,2019,100,1498,1957,2024,0,-82.384144379999995,29.651105869999999,06528-034-000,0,21,0,4,66,0,0,3,3053,145302.019999999989523,2,12,21,HighSpringsAGNV
6370,1,6370,50181,0.320000000000000,2304,3,GAINESVILLE,146400,306000,1989,100,1827,1959,2024,0,-82.379999029999993,29.649709959999999,06533-009-000,0,532,0,34,64,0,0,3,10724,145302.019999999989523,2,12,21,HighSpringsAGNV
6371,1,6371,50245,0.340000000000000,2125,3,GAINESVILLE,58700,247500,1994,100,2125,1964,2024,0,-82.384790039999999,29.646996080000001,06535-037-000,0,156,0,29,59,0,0,2,7000,145302.019999999989523,1,12,21,HighSpringsAGNV
6372,1,6372,50265,0.320000000000000,1775,3,GAINESVILLE,58800,361600,2006,100,1775,1959,2024,0,-82.384037379999995,29.649854430000001,06536-009-000,0,25,420,17,64,0,0,2,899,145302.019999999989523,2,12,21,HighSpringsAGNV
6373,1,6373,50274,0.400000000000000,2323,3,GAINESVILLE,58800,395000,1994,100,2323,1958,2024,0,-82.384735950000007,29.649361429999999,06536-018-000,0,20,0,29,65,0,0,2,4940,145302.019999999989523,1,12,21,HighSpringsAGNV
6374,1,6374,50297,0.830000000000000,3336,4,GAINESVILLE,76700,679000,2014,100,2296,1967,2024,0,-82.390573660000001,29.649548650000000,06537-020-000,919,121,0,9,56,0,1,2,33208,145302.059999999997672,2,12,21,HighSpringsAGNV
6375,1,6375,50333,0.970000000000000,2767,3,GAINESVILLE,99100,764400,2015,100,2767,1961,2024,0,-82.387281299999998,29.646956310000000,06538-013-000,0,907,360,8,62,0,0,4,39511,145302.019999999989523,2,12,21,HighSpringsAGNV
6376,1,6376,50357,0.840000000000000,2340,3,GAINESVILLE,0,504900,2011,100,2340,1958,2024,0,-82.394161190000005,29.652035009999999,06539-004-000,0,441,480,12,65,0,0,2,24308,125303.009999999994761,2,12,21,HighSpringsAGNV
6377,1,6377,50512,1.350000000000000,3143,3,GAINESVILLE,13700,634400,2002,100,3142,1992,2024,0,-82.392010180000000,29.653695790000000,06547-016-000,0,302,577,21,31,0,0,3,25627,125303.009999999994761,1,12,21,HighSpringsAGNV
6378,1,6378,50534,1.910000000000000,2740,3,GAINESVILLE,0,643500,2000,100,2740,1957,2024,0,-82.389714020000000,29.653571690000000,06547-036-000,0,60,0,23,66,0,0,3,14339,125303.009999999994761,2,12,21,HighSpringsAGNV
6379,1,6379,50554,0.340000000000000,1476,3,GAINESVILLE,13800,235200,1994,100,1476,1969,2024,0,-82.398312390000001,29.657615580000002,06549-010-000,0,80,0,29,54,0,0,2,2751,125303.009999999994761,1,12,21,HighSpringsAGNV
6380,1,6380,50604,0.450000000000000,1732,3,GAINESVILLE,13800,310000,2001,100,1528,1974,2024,0,-82.399549809999996,29.656252129999999,06549-060-000,0,308,0,22,49,0,0,3,476,125303.009999999994761,2,12,21,HighSpringsAGNV
6381,1,6381,50625,0.730000000000000,2560,3,GAINESVILLE,50800,377300,1994,100,2560,1966,2024,0,-82.402615060000002,29.658212349999999,06551-001-000,0,80,0,29,57,0,0,2,20765,125303.009999999994761,1,12,21,HighSpringsAGNV
6382,1,6382,63010,0.160000000000000,1016,3,ST. JOHN'S,147200,221500,1994,100,1016,1990,2024,0,-82.404257020000003,29.608204829999998,06909-001-026,0,4,276,29,33,0,0,2,711,125322.029999999998836,1,46,61,Kanapaha
6383,1,6383,63276,0.390000000000000,1414,3,ST. JOHN'S,165500,232300,1994,100,1414,1961,2024,0,-82.392557760000003,29.609698240000000,06969-007-000,0,60,0,29,62,0,0,2,3064,125322.039999999993597,1,14,24,HighSpringsA
6384,1,6384,63280,0.390000000000000,1040,3,ST. JOHN'S,165500,186900,1994,100,1040,1960,2024,0,-82.392546460000005,29.608818360000001,06969-011-000,0,0,0,29,63,0,0,1,640,125322.039999999993597,1,14,24,HighSpringsA
6385,1,6385,63515,5.000000000000000,2471,3,ST. JOHN'S,0,440600,2009,100,1996,1994,2024,0,-82.418698239999998,29.589668899999999,07019-000-000,475,36,0,14,29,0,0,2,5879,125328.009999999994761,1,18,29,HighSpringsB
6386,1,6386,63612,0.080000000000000,2178,3,ST. JOHN'S,246500,423400,2008,100,1044,2008,2024,0,-82.421501759999998,29.592570519999999,07027-002-070,1134,540,506,15,15,0,0,3,5149,125328.020000000004075,1,18,29,HighSpringsB
6387,1,6387,63747,0.150000000000000,1894,4,ST. JOHN'S,241500,401800,2005,100,1894,2005,2024,0,-82.437878010000006,29.595046719999999,07054-031-014,0,434,420,18,18,0,0,2,308,125329.050000000002910,1,8,16,Hickory_Forest
6388,1,6388,63761,0.150000000000000,1983,4,ST. JOHN'S,241500,429400,2005,100,1983,2005,2024,0,-82.437684689999998,29.596084250000001,07054-031-028,0,183,420,18,18,0,0,2,868,125329.050000000002910,1,8,16,Hickory_Forest
6389,1,6389,63782,0.210000000000000,2963,4,ST. JOHN'S,241500,555600,2008,100,2962,2008,2024,0,-82.438526620000005,29.595619859999999,07054-031-049,0,386,612,15,15,0,0,3,4375,125329.050000000002910,1,8,16,Hickory_Forest
6390,1,6390,63796,0.240000000000000,2551,4,ST. JOHN'S,241501,589100,2013,100,2551,2013,2024,0,-82.438587110000000,29.592616230000001,07054-032-062,0,254,572,10,10,0,0,3,21223,125329.050000000002910,1,8,16,Hickory_Forest
6391,1,6391,63830,0.170000000000000,1631,4,ST. JOHN'S,241501,362800,2010,100,1631,2010,2024,0,-82.437690200000006,29.592747989999999,07054-032-096,0,278,483,13,13,0,0,2,872,125329.050000000002910,1,8,16,Hickory_Forest
6392,1,6392,63868,0.280000000000000,1797,3,ST. JOHN'S,77200,357000,1999,100,1797,1999,2024,0,-82.432963470000004,29.596311040000000,07054-100-030,0,164,420,24,24,0,0,2,3544,125329.070000000006985,1,8,16,Hickory_Forest
6393,1,6393,63898,0.240000000000000,1801,3,ST. JOHN'S,91700,356400,1998,100,1801,1998,2024,0,-82.433693520000006,29.596410310000000,07054-200-059,0,152,450,25,25,0,0,2,8767,125329.070000000006985,1,8,16,Hickory_Forest
6394,1,6394,63928,0.290000000000000,1464,3,ST. JOHN'S,91700,232300,2008,100,1464,1999,2024,0,-82.433570320000001,29.597784359999999,07054-200-089,0,56,428,15,24,0,0,2,2338,125329.070000000006985,2,8,16,Hickory_Forest
6395,1,6395,63933,0.290000000000000,2369,3,ST. JOHN'S,91700,402800,2000,100,2159,2000,2024,0,-82.432974020000003,29.598509150000002,07054-200-094,0,298,441,23,23,0,0,2,3178,125329.070000000006985,1,8,16,Hickory_Forest
6396,1,6396,63940,0.300000000000000,1749,3,ST. JOHN'S,91800,372400,2002,100,1749,2000,2024,0,-82.432977949999994,29.598923249999999,07054-201-100,0,150,400,21,23,0,0,2,26111,125329.070000000006985,1,8,16,Hickory_Forest
6397,1,6397,64028,0.280000000000000,1410,3,ST. JOHN'S,225300,311900,2001,100,1410,2001,2024,0,-82.432237599999993,29.594665670000001,07054-202-187,0,154,441,22,22,0,0,2,496,125329.070000000006985,1,8,16,Hickory_Forest
6398,1,6398,64083,0.180000000000000,1670,4,ST. JOHN'S,125707,387200,2006,100,1670,1997,2024,0,-82.429144879999996,29.592602249999999,07061-010-021,0,148,410,17,26,0,0,2,3551,125329.039999999993597,1,18,29,HighSpringsB
6399,1,6399,64152,0.220000000000000,1728,4,ST. JOHN'S,125702,381200,1998,100,1728,1998,2024,0,-82.427793629999996,29.591473720000000,07061-020-045,0,225,440,25,25,0,0,2,464,125329.039999999993597,1,18,29,HighSpringsB
6400,1,6400,64209,0.190000000000000,1328,4,ST. JOHN'S,125704,306900,1999,100,1328,1999,2024,0,-82.428698290000000,29.588414040000000,07061-040-014,0,109,463,24,24,0,0,2,374,125329.039999999993597,1,18,29,HighSpringsB
6401,1,6401,64211,0.190000000000000,1558,4,ST. JOHN'S,125704,336000,1999,100,1558,1999,2024,0,-82.428696349999996,29.588854030000000,07061-040-016,0,208,448,24,24,0,0,2,303,125329.039999999993597,1,18,29,HighSpringsB
6402,1,6402,64234,0.260000000000000,2342,4,ST. JOHN'S,125704,431600,2000,100,2342,2000,2024,0,-82.429205760000002,29.588336009999999,07061-040-039,0,260,445,23,23,0,0,3,1036,125329.039999999993597,1,18,29,HighSpringsB
6403,1,6403,64266,0.220000000000000,2053,4,ST. JOHN'S,125705,396000,2001,100,2053,2001,2024,0,-82.428673439999997,29.587751210000000,07061-051-024,0,281,435,22,22,0,0,2,3155,125329.039999999993597,1,18,29,HighSpringsB
6404,1,6404,64277,0.310000000000000,2008,4,ST. JOHN'S,125706,430700,2001,100,2008,2001,2024,0,-82.431277800000004,29.592259760000001,07061-060-008,0,360,396,22,22,0,0,3,791,125329.039999999993597,1,18,29,HighSpringsB
6405,1,6405,64300,0.180000000000000,1546,4,ST. JOHN'S,125706,342000,2001,100,1546,2001,2024,0,-82.431918359999997,29.590915559999999,07061-060-031,0,220,448,22,22,0,0,2,791,125329.039999999993597,1,18,29,HighSpringsB
6406,1,6406,64324,0.180000000000000,1678,4,ST. JOHN'S,230800,368000,2003,100,1678,2003,2024,0,-82.434563069999996,29.589889780000000,07061-070-014,0,209,440,20,20,0,0,2,3239,125329.039999999993597,1,18,29,HighSpringsB
6407,1,6407,64383,0.180000000000000,1739,4,ST. JOHN'S,230700,376100,2002,100,1739,2002,2024,0,-82.433482819999995,29.589199120000000,07061-080-032,0,398,420,21,21,0,0,2,3208,125329.039999999993597,1,18,29,HighSpringsB
6408,1,6408,64389,0.310000000000000,2531,4,ST. JOHN'S,230700,499800,2003,100,2531,2003,2024,0,-82.432772760000006,29.589954530000000,07061-080-038,0,446,462,20,20,0,0,3,1664,125329.039999999993597,1,18,29,HighSpringsB
6409,1,6409,64391,0.380000000000000,2468,4,ST. JOHN'S,230700,519000,2004,100,2468,2004,2024,0,-82.433115090000001,29.590383509999999,07061-080-040,0,388,440,19,19,0,0,2,842,125329.039999999993597,1,18,29,HighSpringsB
6410,1,6410,64395,0.220000000000000,2150,4,ST. JOHN'S,230700,483800,2012,100,1958,2003,2024,0,-82.433756050000000,29.589634780000001,07061-080-044,0,275,420,11,20,0,0,2,968,125329.039999999993597,2,18,29,HighSpringsB
6411,1,6411,64403,0.190000000000000,2161,4,ST. JOHN'S,230700,468700,2003,100,2161,2003,2024,0,-82.434256419999997,29.587833700000001,07061-080-052,0,298,441,20,20,0,0,3,832,125329.039999999993597,1,18,29,HighSpringsB
6412,1,6412,64404,0.230000000000000,1879,4,ST. JOHN'S,230700,411000,2002,100,1879,2002,2024,0,-82.434258560000004,29.587590160000001,07061-080-053,0,376,420,21,21,0,0,2,808,125329.039999999993597,1,18,29,HighSpringsB
6413,1,6413,64427,1.000000000000000,1530,3,ST. JOHN'S,7400,279300,2007,100,1110,1977,2024,0,-82.423363839999993,29.591572419999999,07062-011-000,0,478,0,16,46,0,0,2,2220,125329.029999999998836,2,18,29,HighSpringsB
6414,1,6414,64457,1.000000000000000,1642,3,ST. JOHN'S,7500,280000,2002,100,1642,1980,2024,0,-82.427225730000004,29.590983139999999,07063-029-000,0,120,0,21,43,0,0,2,4931,125329.029999999998836,2,18,29,HighSpringsB
6415,1,6415,76626,0.450000000000000,1584,3,GAINESVILLE,156300,284200,2006,100,624,1946,2024,0,-82.328975409999998,29.683961620000002,08341-000-000,672,336,0,17,77,0,0,2,3314,324429.030000000027940,2,50,67,MidtownEast_C
6416,1,6416,76650,0.230000000000000,841,3,GAINESVILLE,156400,161600,1994,100,841,1950,2024,0,-82.328036580000003,29.684575710000001,08363-000-000,0,110,0,29,73,0,0,1,553,324429.030000000027940,1,50,67,MidtownEast_C
6417,1,6417,76657,0.230000000000000,1343,3,GAINESVILLE,156400,242100,1994,100,1343,1950,2024,0,-82.327728640000004,29.683470939999999,08370-000-000,0,112,0,29,73,0,0,2,480,324429.030000000027940,1,50,67,MidtownEast_C
6418,1,6418,76672,0.450000000000000,1366,3,GAINESVILLE,156400,267700,2000,100,1366,1950,2024,0,-82.327096679999997,29.684088599999999,08381-000-000,0,108,0,23,73,0,0,2,8258,324429.030000000027940,1,50,67,MidtownEast_C
6419,1,6419,76803,0.250000000000000,1292,3,GAINESVILLE,86800,248000,2009,100,1175,1940,2024,0,-82.331795659999997,29.683539880000001,08486-000-000,0,216,0,14,83,0,0,2,1847,324429.020000000018626,2,50,67,MidtownEast_C
6420,1,6420,76827,0.080000000000000,621,3,GAINESVILLE,48300,121500,1994,100,621,1948,2024,0,-82.332772289999994,29.684218040000001,08510-000-000,0,96,0,29,75,0,0,1,586,324429.020000000018626,1,50,67,MidtownEast_C
6421,1,6421,76869,0.280000000000000,806,3,GAINESVILLE,900,201700,1996,100,806,1949,2024,0,-82.333703310000004,29.682764200000001,08550-000-000,0,91,0,27,74,0,0,1,1162,324429.020000000018626,1,50,67,MidtownEast_C
6422,1,6422,76913,0.370000000000000,1440,3,GAINESVILLE,44600,216300,1994,100,1440,1959,2024,0,-82.333172079999997,29.685115400000001,08554-040-000,0,168,308,29,64,0,0,2,1833,324429.070000000006985,1,50,67,MidtownEast_C
6423,1,6423,76942,0.870000000000000,2799,3,GAINESVILLE,42000,333300,1994,100,1635,1952,2024,0,-82.336032009999997,29.684582030000001,08561-000-000,801,843,0,29,71,0,0,4,26665,324429.070000000006985,1,50,67,MidtownEast_C
6424,1,6424,76975,0.220000000000000,1032,3,GAINESVILLE,174400,232500,2000,100,1032,1935,2024,0,-82.333808710000000,29.681046299999998,08573-021-000,0,230,0,23,88,0,0,2,2543,324429.020000000018626,2,50,67,MidtownEast_C
6425,1,6425,77023,0.220000000000000,774,3,GAINESVILLE,146100,250900,2017,100,774,1948,2024,0,-82.333815709999996,29.675460000000001,08635-000-000,0,18,0,6,75,0,0,1,536,324429.010000000009313,2,50,67,MidtownEast_C
6426,1,6426,77025,0.230000000000000,1664,3,GAINESVILLE,146100,326400,2013,100,1664,1948,2024,0,-82.334286849999998,29.675464099999999,08637-000-000,0,0,0,10,75,0,0,3,21528,324429.010000000009313,2,50,67,MidtownEast_C
6427,1,6427,77055,0.210000000000000,1490,3,GAINESVILLE,146100,98000,1994,100,1235,1960,2024,0,-82.335191670000000,29.674576429999998,08668-000-000,0,255,0,29,63,0,0,1,11644,324429.010000000009313,2,50,67,MidtownEast_C
6428,1,6428,77114,0.210000000000000,938,3,GAINESVILLE,146100,194900,1994,100,938,1951,2024,0,-82.335673760000006,29.673342340000001,08715-000-000,0,0,0,29,72,0,0,1,100,324432.070000000006985,1,50,67,MidtownEast_C
6429,1,6429,77132,0.140000000000000,1007,3,GAINESVILLE,146100,192500,1994,100,917,1948,2024,0,-82.338193559999993,29.672486989999999,08726-000-000,0,181,0,29,75,0,0,1,800,324432.070000000006985,1,50,67,MidtownEast_C
6430,1,6430,77140,0.220000000000000,1575,3,GAINESVILLE,146100,270000,1994,100,1575,1948,2024,0,-82.335440300000002,29.672809560000001,08734-000-000,0,91,0,29,75,0,0,2,5455,324432.070000000006985,1,50,67,MidtownEast_C
6431,1,6431,77185,0.140000000000000,1160,3,GAINESVILLE,188100,237600,2005,100,1160,1945,2024,0,-82.333250849999999,29.679600839999999,08764-002-000,0,0,0,18,78,0,0,2,3243,324429.020000000018626,2,50,67,MidtownEast_C
6432,1,6432,77186,0.140000000000000,832,3,GAINESVILLE,188100,196000,2012,100,736,1920,2024,0,-82.333437219999993,29.679884609999998,08765-000-000,0,96,0,11,103,0,0,1,657,324429.020000000018626,1,50,67,MidtownEast_C
6433,1,6433,77207,0.140000000000000,760,3,GAINESVILLE,188100,194000,2009,100,760,1972,2024,0,-82.334841249999997,29.679887870000002,08778-000-000,0,0,0,14,51,0,0,1,6668,324429.020000000018626,2,50,67,MidtownEast_C
6434,1,6434,77217,0.170000000000000,754,3,GAINESVILLE,188100,175100,1990,100,754,1948,2024,0,-82.335596629999998,29.681493690000000,08787-000-000,0,84,0,33,75,0,0,1,4320,324429.020000000018626,2,50,67,MidtownEast_C
6435,1,6435,77267,0.140000000000000,1160,3,GAINESVILLE,188100,196000,1994,100,1160,1948,2024,0,-82.337497970000001,29.681124749999999,08833-000-000,0,84,0,29,75,0,0,2,248,324429.020000000018626,1,50,67,MidtownEast_C
6436,1,6436,77275,0.150000000000000,1204,3,GAINESVILLE,188100,228300,2007,100,1204,1944,2024,0,-82.337015129999997,29.681512529999999,08838-000-000,0,96,0,16,79,0,0,2,736,324429.020000000018626,2,50,67,MidtownEast_C
6437,1,6437,77294,0.150000000000000,857,3,GAINESVILLE,188100,211900,2020,100,857,1944,2024,0,-82.338128299999994,29.680328920000001,08854-000-000,0,24,0,3,79,0,0,1,3294,324429.020000000018626,2,50,67,MidtownEast_C
6438,1,6438,77489,0.180000000000000,624,3,GAINESVILLE,166400,250200,2018,100,624,1959,2024,0,-82.350414580000006,29.685084419999999,08881-018-000,0,110,0,5,64,0,0,1,11217,324430.010000000009313,1,33,45,Springtree
6439,1,6439,77563,0.150000000000000,1476,3,GAINESVILLE,244100,373700,2014,100,1476,2014,2024,0,-82.343558049999999,29.684160850000001,08964-060-006,0,226,420,9,9,0,0,2,996,324430.030000000027940,1,33,45,Springtree
6440,1,6440,77648,0.270000000000000,1334,3,GAINESVILLE,75400,244000,1994,100,1334,1965,2024,0,-82.344797689999993,29.687656740000001,08982-007-000,0,112,377,29,58,0,0,2,1980,324430.030000000027940,2,33,45,Springtree
6441,1,6441,77736,0.560000000000000,1404,3,GAINESVILLE,260800,263000,1994,100,1404,1976,2024,0,-82.346146419999997,29.686989770000000,08986-030-004,0,0,312,29,47,0,0,2,1388,324430.030000000027940,1,33,45,Springtree
6442,1,6442,77799,0.190000000000000,1023,3,GAINESVILLE,150100,251500,2003,100,1023,1981,2024,0,-82.352965600000005,29.687395349999999,08992-020-007,0,68,285,20,42,0,0,2,361,324430.039999999979045,2,33,45,Springtree
6443,1,6443,92722,0.230000000000000,1208,3,ST. JOHN'S,48000,224400,2014,100,1208,1963,2024,0,-82.280157709999997,29.637783750000001,16126-008-000,0,0,0,9,60,0,0,2,128,315411.020000000018626,2,29,41,Newnans_Lake
6444,1,6444,92723,0.320000000000000,1232,3,ST. JOHN'S,48000,207800,2001,100,1232,1966,2024,0,-82.279553930000006,29.637772470000002,16126-009-000,0,0,0,22,57,0,0,2,1441,315411.020000000018626,2,29,41,Newnans_Lake
6445,1,6445,92727,0.290000000000000,1478,3,ST. JOHN'S,48000,240000,2011,100,1478,1960,2024,0,-82.280477500000003,29.637548440000000,16126-013-000,0,108,0,12,63,0,0,1,544,315411.020000000018626,2,29,41,Newnans_Lake
6446,1,6446,92761,0.230000000000000,1352,3,ST. JOHN'S,48000,233200,2017,100,1352,1964,2024,0,-82.278048429999998,29.635305440000000,16126-047-000,0,84,0,6,59,0,0,2,598,315411.020000000018626,2,29,41,Newnans_Lake
6447,1,6447,92859,0.310000000000000,1056,3,ST. JOHN'S,108801,178500,2012,100,1056,1971,2024,0,-82.283551700000004,29.635236010000000,16134-008-002,0,0,0,11,52,0,0,2,1118,315411.030000000027940,2,29,41,Newnans_Lake
6448,1,6448,92880,0.310000000000000,925,3,ST. JOHN'S,108800,203900,2000,100,925,1964,2024,0,-82.287031310000003,29.635248420000000,16134-016-002,0,40,0,23,59,0,0,1,3000,315411.030000000027940,2,29,41,Newnans_Lake
6449,1,6449,92891,0.240000000000000,1080,3,ST. JOHN'S,108801,161700,2003,100,1080,1971,2024,0,-82.287873070000003,29.634756849999999,16134-018-004,0,0,0,20,52,0,0,1,1360,315411.030000000027940,2,29,41,Newnans_Lake
6450,1,6450,92895,0.330000000000000,1180,3,ST. JOHN'S,108800,225900,2012,100,1180,1964,2024,0,-82.286554260000003,29.634752160000001,16134-019-004,0,24,0,11,59,0,0,1,1574,315411.030000000027940,2,29,41,Newnans_Lake
6451,1,6451,92909,0.240000000000000,1338,3,ST. JOHN'S,108801,205800,2006,100,1118,1966,2024,0,-82.281882089999996,29.634735469999999,16134-024-001,0,320,0,17,57,0,0,2,515,315411.030000000027940,2,29,41,Newnans_Lake
6452,1,6452,93071,0.130000000000000,1131,3,ST. JOHN'S,76000,121300,1999,100,1131,1980,2024,0,-82.281771399999997,29.630485440000001,16134-051-051,0,0,0,24,43,0,0,2,420,315411.039999999979045,2,29,41,Newnans_Lake
6453,1,6453,93075,0.130000000000000,1131,3,ST. JOHN'S,76000,119600,1994,100,1131,1980,2024,0,-82.281955120000006,29.630761020000001,16134-051-055,0,0,0,29,43,0,0,2,373,315411.039999999979045,2,29,41,Newnans_Lake
