prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,total_porch_area,total_garage_area,effective_age
7309,2.25,2354,3,NEWBERRY,138500,596100,32030,370,474,9
7339,1,1182,3,NEWBERRY,138501,163700,1485,48,0,30
7370,1.71,1228,3,SUWANNEE,0,200800,3461,358,0,14
7404,1.53,1188,3,NEWBERRY,138502,301000,2927,64,273,9
7412,1.53,1169,3,NEWBERRY,138502,294000,8491,93,483,17
7422,1.04,1819,3,NEWBERRY,138502,425000,5287,433.5,576,9
7423,1.07,1737,3,NEWBERRY,138502,346500,7264,144,0,23
7425,1,1804,3,NEWBERRY,138502,381600,38807,285,484,19
7446,1.1,1632,3,NEWBERRY,138503,262900,15459,36,460,20
7460,1.05,1512,3,NEWBERRY,138503,330300,563,96,440,15
7471,1.01,1366,3,NEWBERRY,138503,281800,3020,94,380,20
7475,1.05,2178,3,NEWBERRY,138503,404200,30333,90,0,18
7476,1,1763,3,NEWBERRY,138503,414000,30071,344,483,20
7487,1,1553,3,NEWBERRY,138503,297400,971,72,380,24
7524,10,2450,4,NEWBERRY,0,640600,43143,900,0,12
7662,0.2,1661,3,NEWBERRY,241900,291300,3460,230,462,19
7664,0.2,1207,3,NEWBERRY,241900,257300,408,284,800,19
7668,0.2,1369,3,NEWBERRY,241900,272000,1403,284,800,19
7671,0.18,1559,3,NEWBERRY,241900,293800,4368,271,160,18
7675,0.23,1716,3,NEWBERRY,241900,306300,594,242,441,18
7684,0.19,1897,3,NEWBERRY,241900,315300,3424,297,441,18
7686,0.19,1705,3,NEWBERRY,241900,295500,400,199,441,18
7691,0.19,1802,3,NEWBERRY,241900,340700,809,200,882,19
7692,0.19,1913,3,NEWBERRY,241900,320400,3128,300,441,19
7695,0.18,1318,3,NEWBERRY,241900,280200,375,142,400,19
7696,0.18,1479,3,NEWBERRY,241900,282200,437,102,441,19
7697,0.18,1513,3,NEWBERRY,241900,303800,334,168,440,19
7711,0.2,1562,3,NEWBERRY,241900,311100,833,230,441,19
7713,0.21,1707,3,NEWBERRY,241900,303100,3145,287,462,19
7716,0.24,1555,3,NEWBERRY,241901,300300,2660,207,483,14
7717,0.25,1692,3,NEWBERRY,241901,316100,359,280,441,18
7721,0.24,2315,3,NEWBERRY,241901,362600,4829,470,882,18
7722,0.25,1663,3,NEWBERRY,241901,335200,1577,171,441,18
7733,0.23,1607,3,NEWBERRY,241901,320500,939,220,400,18
7734,0.28,1685,3,NEWBERRY,241901,289600,3578,287,484,18
7739,0.32,1707,3,NEWBERRY,241901,360400,1200,287,484,18
7741,0.22,1852,3,NEWBERRY,241901,325200,1191,110,441,15
7745,0.17,1482,3,NEWBERRY,241901,230000,1312,252,760,12
7756,0.18,1631,3,NEWBERRY,241901,295200,736,170,440,17
7772,0.19,1628,3,NEWBERRY,241901,293000,403,175,400,18
7776,0.25,1677,3,NEWBERRY,241902,348200,1236,306,484,10
7780,0.21,1525,3,NEWBERRY,241902,312400,1241,200,420,11
7782,0.33,1677,3,NEWBERRY,241902,359600,345,342,484,9
7788,0.17,1546,3,NEWBERRY,241902,308000,1319,152,380,11
7794,0.2,1298,3,NEWBERRY,241902,283500,1263,280,440,11
7795,0.2,1232,3,NEWBERRY,241902,292500,1329,258,440,11
7797,0.2,1365,3,NEWBERRY,241902,291600,1267,126,414,10
7798,0.2,1446,3,NEWBERRY,241902,310500,1036,309,483,15
7804,0.2,1626,3,NEWBERRY,241902,312100,974,272,441,15
7807,0.19,1509,3,NEWBERRY,241902,326200,1228,140,506,9
7808,0.19,1383,3,NEWBERRY,241902,286500,519,192,400,13
7812,0.18,1298,3,NEWBERRY,241902,289000,1391,280,440,11
7815,0.21,1468,3,NEWBERRY,241902,313000,1328,196,440,8
7817,0.21,1638,3,NEWBERRY,241902,306800,1391,300,440,11
7840,9.97,2832,4,SUWANNEE,0,549600,82371,487,652,29
7904,0.45,1651,3,NEWBERRY,236100,304400,752,608,1118,20
7915,0.36,1956,3,NEWBERRY,236101,399400,16883,48,400,15
7916,0.23,1453,3,NEWBERRY,236101,271400,2650,110,380,20
7921,0.3,1523,3,NEWBERRY,236101,275000,2011,264,798,21
7924,0.24,1693,3,NEWBERRY,236101,295900,728,288,400,20
7927,0.28,1470,3,NEWBERRY,236101,298800,691,28,420,20
7939,0.23,1696,3,NEWBERRY,236104,305800,3299,168,954,20
7943,0.23,1866,3,NEWBERRY,236102,340000,3315,304,798,20
7948,0.24,1811,3,NEWBERRY,236102,314600,860,112,420,20
7954,0.28,1693,3,NEWBERRY,236102,287900,844,8,400,20
7959,0.29,1652,3,NEWBERRY,236103,303800,1248,688,1012,19
7978,0.34,1926,3,NEWBERRY,236105,286000,384,260.5,400,19
7984,0.24,1876,3,NEWBERRY,236105,303500,898,307,441,18
7990,0.24,1674,3,NEWBERRY,236105,315300,417,438,441,16
7998,0.24,1885,3,NEWBERRY,236105,334800,1003,500,552,18
8014,0.23,1622,3,NEWBERRY,236105,300000,442,928,924,18
8017,0.23,1555,3,NEWBERRY,236105,296100,939,416,1100,18
8031,0.23,1747,3,NEWBERRY,236105,334300,808,324,462,17
8041,0.28,1853,3,NEWBERRY,236106,291600,999,10,400,17
8061,0.26,1855,3,NEWBERRY,236106,353000,1440,248,420,10
8062,0.31,1809,3,NEWBERRY,236106,309100,416,170,400,16
8066,0.27,2766,3,NEWBERRY,236106,298700,1165,18,480,17
8074,0.23,2052,3,NEWBERRY,236106,393300,387,450,880,9
8075,0.26,1838,3,NEWBERRY,236106,340600,487,245,420,13
8082,0.24,2200,3,NEWBERRY,236106,352800,1468,48,882,17
8090,0.25,2916,3,NEWBERRY,236106,418500,1176,278,560,17
8093,0.23,1918,3,NEWBERRY,236106,324000,354,377,484,17
8099,0.23,1896,3,NEWBERRY,236106,357800,398,377,506,14
8101,0.23,1652,3,NEWBERRY,236106,343700,20487,277.5,441,12
8102,0.23,1886,3,NEWBERRY,236106,349100,1214,202.5,484,10
8188,2.22,2629,4,SUWANNEE,0,433500,17238,737,624,27
8209,5.06,1292,3,NEWBERRY,0,331500,4372,96,420,20
8251,2,1000,3,SUWANNEE,0,271700,1946,0,0,17
8259,7.25,2642,4,SUWANNEE,0,672800,27412,280,0,12
8265,1.73,1924,3,SUWANNEE,0,338100,2080,450,440,20
8266,10.29,2518,4,SUWANNEE,0,680300,23457,687,375,22
8323,5,2544,3,NEWBERRY,0,492000,14869,1284,0,17
8335,0.18,3004,3,NEWBERRY,249400,389900,1868,318,600,11
8345,0.18,2336,3,NEWBERRY,249400,416900,1832,24,504,12
8349,0.17,2200,3,NEWBERRY,249400,337000,1191,28,441,16
8362,0.16,2348,3,NEWBERRY,249400,349600,1215,28,400,11
8363,0.22,3896,3,NEWBERRY,249400,424900,4112,272,616,16
8367,0.18,1874,3,NEWBERRY,249400,274100,1207,30,380,16
8368,0.18,2200,3,NEWBERRY,249400,339300,1273,28,441,15
8402,0.18,2859,3,NEWBERRY,249400,314000,1532,866,420,15
8405,0.18,3420,3,NEWBERRY,249400,416500,1454,160,420,13
8407,0.18,3002,3,NEWBERRY,249400,355300,3932,238,420,12
8411,0.18,3064,3,NEWBERRY,249400,398200,3014,18,420,12
8419,0.21,3070,3,NEWBERRY,249400,373300,1192,314,360,16
8421,0.19,3440,3,NEWBERRY,249400,362100,7197,160,400,14
8422,0.18,3908,3,NEWBERRY,249400,482900,1260,36,616,9
8426,0.18,3920,3,NEWBERRY,249400,473000,1599,608,616,12
8429,0.18,3920,3,NEWBERRY,249400,387600,5767,256,616,11
8506,0.36,1628,3,NEWBERRY,34700,217800,3696,756,0,24
8516,0.21,1156,3,NEWBERRY,34700,212600,608,232,273,30
8547,0.41,1544,3,NEWBERRY,192200,268000,2347,192,0,30
8550,0.54,1080,3,NEWBERRY,192200,196000,1056,0,0,30
8586,0.54,960,3,NEWBERRY,0,190600,221,32,0,29
8595,0.22,1516,3,NEWBERRY,124000,231300,4050,264,0,24
8602,0.24,1248,3,NEWBERRY,124000,239600,3764,192,0,15
8612,0.23,1392,3,NEWBERRY,124000,200000,1640,72,0,30
8619,0.26,1236,3,NEWBERRY,124000,193800,1450,300,0,30
8632,0.23,1014,3,NEWBERRY,124000,202300,760,0,198,29
8634,0.23,1358,3,NEWBERRY,124000,252000,4752,424,0,27
8636,0.23,1056,3,NEWBERRY,124000,203900,2920,0,0,24
8648,0.18,1056,3,NEWBERRY,123900,227600,754,240,0,24
8651,0.17,1236,3,NEWBERRY,123900,238400,2815,0,0,24
8652,0.17,1248,3,NEWBERRY,123900,217600,659,120,0,29
8705,0.32,1732,3,NEWBERRY,7900,308700,9784,108,1452,18
8719,0.72,2290,3,NEWBERRY,0,384900,1760,446,520,14
8725,0.22,1056,3,NEWBERRY,21100,208400,384,64,0,30
8729,0.22,1056,3,NEWBERRY,21100,186800,1201,128,192,30
8734,0.21,1075,3,NEWBERRY,21100,247400,979,216,600,30
8742,0.8,1000,3,NEWBERRY,0,146000,2184,120,300,30
8748,0.26,1248,3,NEWBERRY,7600,230400,2798,104,0,25
8749,0.24,1450,3,NEWBERRY,7600,154400,4554,442,0,30
8750,0.23,1219,3,NEWBERRY,7600,170000,317,327,0,30
8767,0.21,1296,3,NEWBERRY,7600,206200,2760,308,0,30
8779,0.17,1656,3,NEWBERRY,7600,225200,1527,116,0,30
8815,0.46,1949,3,NEWBERRY,36800,222200,3496,598,0,30
8830,0.22,1191,3,NEWBERRY,36800,215700,51,123,0,14
8841,0.24,1184,3,NEWBERRY,138300,194100,44,353,0,11
8894,0.23,725,2,NEWBERRY,138300,78700,1080,16,0,30
8913,0.29,1333,3,NEWBERRY,138300,208100,2695,87,0,15
8948,0.44,2240,3,NEWBERRY,138300,210200,5618,804,0,24
9012,0.28,1303,3,NEWBERRY,138300,215600,1185,48,1104,30
9031,0.28,2028,3,NEWBERRY,138300,191300,2075,435,0,30
9051,0.3,1085,3,NEWBERRY,138300,183200,1163,224,0,26
9056,0.37,1686,3,NEWBERRY,138300,293000,1044,276,968,18
9061,0.24,1450,3,NEWBERRY,138300,234700,5686,148,0,19
9064,0.24,3172,3,NEWBERRY,138300,296400,14174,481,576,30
9065,0.42,1342,3,NEWBERRY,138300,234200,432,32,640,24
9073,0.77,820,3,NEWBERRY,138300,147900,1416,0,0,30
9092,0.48,1977,3,NEWBERRY,138300,332200,3188,285,0,15
9095,0.48,1236,3,NEWBERRY,138300,259700,6815,136,0,14
9103,0.24,1380,3,NEWBERRY,138300,193600,0,60,0,23
9107,0.28,1700,3,NEWBERRY,138400,339400,11432,484,315,24
9113,0.42,1472,3,NEWBERRY,138400,285100,18536,18,420,28
9115,0.42,1532,3,NEWBERRY,138400,346500,13067,360,484,15
9116,0.42,2162,3,NEWBERRY,138400,369300,9844,734,0,19
9134,0.24,816,3,NEWBERRY,138300,117600,145,140,0,30
9135,0.48,520,2,NEWBERRY,138300,73500,600,72,0,30
9236,0.24,936,3,NEWBERRY,241900,215600,80,0,0,12
9250,0.24,1344,3,NEWBERRY,99600,228400,743,60,420,21
9257,0.23,1330,3,NEWBERRY,99600,230700,625,69,420,21
9263,0.34,1056,3,NEWBERRY,99600,176400,399,120,0,30
9289,0.56,992,2,NEWBERRY,12000,96600,0,152,0,30
9328,0.17,1092,3,NEWBERRY,124200,201500,100,0,0,14
9353,0.29,1460,3,NEWBERRY,246200,251600,536,244,420,17
9356,0.16,1221,3,NEWBERRY,246200,228500,368,84,260,9
9396,0.24,768,3,NEWBERRY,139000,166600,832,0,0,15
9429,0.47,1162,3,NEWBERRY,139000,199300,1822,72,273,30
9460,0.44,1356,3,NEWBERRY,123200,178900,14597,192,0,30
9464,0.95,2548,4,NEWBERRY,123200,461900,14473,824,0,15
9469,0.16,1146,3,NEWBERRY,123200,203800,1169,169,0,20
9470,0.28,1452,3,NEWBERRY,123200,178500,5728,100,0,30
9478,0.55,1677,3,NEWBERRY,123200,307500,15211,216,0,14
9492,0.36,1344,3,NEWBERRY,20700,202000,1760,392,0,30
9500,0.24,1025,3,NEWBERRY,20800,223600,174,52,348,29
9502,0.24,1152,3,NEWBERRY,20800,202500,640,198,0,28
9503,0.35,864,3,NEWBERRY,20700,183400,1296,80,284,30
9513,0.24,1629,3,NEWBERRY,20800,303600,6882,136.5,380,19
9684,0.22,2062,3,NEWBERRY,247100,275000,400,284.5,0,17
9688,0.25,1477,3,NEWBERRY,247100,305300,3742,313,441,16
9702,0.18,1170,4,NEWBERRY,247100,242500,316,148,340,16
9705,0.27,1633,3,NEWBERRY,247100,308700,1014,246,458,17
9706,0.2,1501,3,NEWBERRY,247100,304700,864,440,840,12
9709,0.19,1248,3,NEWBERRY,247100,277600,484,171,340,9
9720,0.23,1635,3,NEWBERRY,247101,292500,1311,185,440,14
9721,0.23,1907,4,NEWBERRY,247101,320000,406,336,484,16
9736,0.23,1583,3,NEWBERRY,247101,329500,330,227,335.5,13
9744,0.24,1794,3,NEWBERRY,247101,347800,1725,448,1056,12
9749,0.24,1419,3,NEWBERRY,247101,300000,16080,151.5,418,12
9751,0.35,1252,3,NEWBERRY,247101,251900,1355,152,374,15
9752,0.27,1823,4,NEWBERRY,247101,334800,596,145,340,14
9754,0.29,2349,3,NEWBERRY,0,438900,3387,475,390,10
9766,6.64,1752,3,NEWBERRY,0,488000,29757,1320,0,15
9791,0.34,2636,3,NEWBERRY,165300,385400,2651,764,0,22
9793,0.31,1643,3,NEWBERRY,165300,290300,1168,276,462,21
9794,0.38,1720,3,NEWBERRY,165300,317600,1274,395,440,24
9798,0.28,1491,3,NEWBERRY,165300,303400,718,334,504,17
9812,0.34,1567,3,NEWBERRY,165300,291300,864,74,420,28
9815,0.33,2214,3,NEWBERRY,165300,364700,2084,90,810,28
9829,0.31,1368,3,NEWBERRY,165300,250500,10761,184,260,30
9831,0.32,1408,3,NEWBERRY,165300,312800,70254,76,264,19
9842,0.32,1848,3,NEWBERRY,165300,217600,17288,652,0,30
9846,0.41,1647,3,NEWBERRY,165300,247500,1193,896,570,30
9853,0.32,1240,4,NEWBERRY,165300,269900,9389,112,216,25
9855,0.32,1394,3,NEWBERRY,165300,208100,5621,48,0,30
9858,0.32,1144,3,NEWBERRY,165300,216800,618,120,0,30
9864,0.3,1720,4,NEWBERRY,165300,323200,3331,64,840,27
9865,0.3,1594,3,NEWBERRY,165300,297000,608,32,400,26
9868,0.3,1580,3,NEWBERRY,165300,288400,1728,169.5,380,26
9869,0.3,1673,4,NEWBERRY,165300,314500,608,171.5,420,24
9874,0.3,2294,3,NEWBERRY,165300,402700,4548,34,420,14
9875,0.3,1520,3,NEWBERRY,165300,292500,2203,162,441,27
9882,0.3,1768,3,NEWBERRY,165300,333100,365,286.5,420,14
9887,0.3,1617,3,NEWBERRY,165300,344000,21706,780,1452,20
9893,0.32,1963,3,NEWBERRY,165300,294000,523,303,294,30
9897,0.31,1743,3,NEWBERRY,165300,320000,1692,1401,1452,20
9922,0.32,1747,3,NEWBERRY,165300,331700,3060,238,441,21
9928,0.32,1639,3,NEWBERRY,165300,263400,1519,240,462,20
9953,0.3,1770,3,NEWBERRY,165300,251800,1944,304,462,19
9956,0.3,1776,3,NEWBERRY,165300,333200,499,220,484,19
9967,0.32,1630,3,NEWBERRY,165300,282600,1107,100,440,20
9977,0.32,1591,3,NEWBERRY,165300,308100,3960,206,484,19
9984,0.3,1687,3,NEWBERRY,165300,304900,393,198,440,17
9986,0.32,1963,3,NEWBERRY,165300,348800,3064,246,484,18
10001,0.4,1681,3,NEWBERRY,165300,397700,18159,230,529,18
10019,0.31,1611,3,NEWBERRY,165300,300900,1156,214,484,18
10020,0.31,1663,3,NEWBERRY,165300,288700,1006,231,484,18
10021,0.32,1839,3,NEWBERRY,165300,319300,1808,816,1104,18
10032,0.28,1360,3,NEWBERRY,251200,298000,1001,42,252,7
10044,8.83,1860,3,NEWBERRY,0,476100,22882,464,630,23
10161,4.6,1664,3,SUWANNEE,0,398500,5721,48,0,22
10172,10.86,2051,3,NEWBERRY,0,888800,51664,978,483,9
10193,2.43,1176,3,SUWANNEE,0,268700,4091,64,0,30
10206,160,1353,3,NEWBERRY,0,1862000,7603,248,0,30
10217,5,2064,3,NEWBERRY,0,203300,9285,0,0,24
10281,5.03,1800,2,NEWBERRY,0,440300,43280,0,0,22
10286,7.39,1908,3,NEWBERRY,0,411400,0,396,0,18
10297,5,1791,3,NEWBERRY,0,401600,1548,110,555,22
10304,5.07,1772,3,SUWANNEE,0,224600,4354,0,0,14
10359,1,1248,3,NEWBERRY,0,242100,939,240,0,17
10490,0.82,2565,3,SUWANNEE,0,316100,2611,0,576,17
10552,2.99,2485,4,NEWBERRY,249600,525500,22157,315,640,6
10632,5,2110,3,NEWBERRY,0,443300,21819,10,0,20
10722,10.67,1026,5,NEWBERRY,0,523100,24199,200,0,27
10757,9.8,2105,3,SUWANNEE,0,522800,10816,551.5,529,17
10771,5,2192,4,NEWBERRY,0,510100,53384,84,0,14
10775,12.97,1645,3,SUWANNEE,0,457900,2088,0,0,14
10799,5,1628,3,SUWANNEE,0,251200,7808,354,0,30
11009,9.68,2300,4,SUWANNEE,0,455900,18693,444,0,19
11174,5.84,2112,3,SUWANNEE,150600,450500,44666,367,0,12
11208,5,2400,3,SUWANNEE,170300,413700,3220,420,0,15
11213,5,1672,3,SUWANNEE,170300,268300,904,452,420,16
11362,5.01,3146,3,SUWANNEE,16600,613600,32684,604,0,9
11368,32.76,2276,3,SUWANNEE,16600,507300,13198,968,0,30
11480,5.5,1756,3,SUWANNEE,0,367000,4828,68,0,4
11560,1.11,1566,3,SUWANNEE,13000,186400,4334,84,0,30
11573,5.01,2119,4,SUWANNEE,12800,566100,7305,314,832,24
11578,5.01,1847,4,SUWANNEE,12800,509500,22171,20,485,14
11582,5.36,1200,3,SUWANNEE,0,315900,15504,50,0,16
11587,3.03,1508,3,SUWANNEE,0,244700,58981,552,0,30
11603,2.84,1696,4,SUWANNEE,0,354100,4716,152.5,0,8
11608,5.69,1832,3,SUWANNEE,0,292800,1371,442,0,16
11617,6.74,2655,4,SUWANNEE,0,697500,67873,629.5,690,8
11633,5.14,1200,3,SUWANNEE,0,421300,40107,1696,0,5
11634,6.28,2582,4,SUWANNEE,0,580700,2382,309,536,10
11701,21.69,1665,3,SUWANNEE,0,615000,111292,72,462,20
11802,1.27,1954,3,SUWANNEE,1700,411400,6930,426,503,17
11804,1.32,1947,3,SUWANNEE,1700,391100,18694,424,529,19
11847,5,6483,4,SUWANNEE,0,1106700,24316,740.5,1388,16
11958,5.01,2505,3,SUWANNEE,0,494600,18680,0,0,30
11975,1.09,2208,3,SUWANNEE,0,255000,19724,1040,0,24
12001,5.2,2072,3,SUWANNEE,138200,318700,3223,268,0,25
12007,5.63,1467,3,SUWANNEE,0,377400,1,492,0,15
12021,2.71,1597,3,SUWANNEE,0,335000,1402,30,0,25
12115,2.98,2502,3,SUWANNEE,0,638400,34093,648,697,20
12134,6.94,2236,4,ALACHUA,48800,529100,5038,0,572,29
12151,2,2748,4,ALACHUA,48900,543200,10667,355.5,506,12
12210,1.05,1750,3,ALACHUA,123801,403800,7749,206,506,22
12230,1.07,2645,3,ALACHUA,123801,488100,3151,120,613,24
12247,1.03,1609,3,ALACHUA,123802,419900,20220,174,528,13
12252,1.52,2433,3,ALACHUA,123802,571700,41060,733,960,12
12254,1.05,2694,3,ALACHUA,123802,535500,21831,406,572,24
12259,1.05,2209,3,ALACHUA,123802,511800,21815,512,484,19
12264,1.04,2148,3,ALACHUA,123802,447900,9376,279,525,23
12275,1.11,1841,3,ALACHUA,123803,435200,31153,229.5,484,12
12279,1.06,1850,3,ALACHUA,125000,336300,2101,189,506,20
12342,0.15,1446,3,HIGH SPRINGS,246700,295200,3155,180,462,8
12344,0.15,1435,3,HIGH SPRINGS,246700,291500,1169,134,433,8
12349,0.15,1482,3,HIGH SPRINGS,246700,289700,939,306,400,13
12359,0.14,1609,3,HIGH SPRINGS,246700,300400,757,259.5,480,17
12366,0.17,1369,3,HIGH SPRINGS,246700,288500,1118,186,504,8
12368,0.16,1739,3,HIGH SPRINGS,246700,355400,1550,433,400,7
12375,0.15,1826,3,HIGH SPRINGS,246700,362600,1446,476,800,9
12377,0.22,1504,3,HIGH SPRINGS,246700,340200,1196,84,483,8
12379,0.14,1462,3,HIGH SPRINGS,246700,293600,900,306,420,14
12380,0.14,1787,3,HIGH SPRINGS,246700,315600,1598,243,420,7
12382,0.14,1724,3,HIGH SPRINGS,246700,337400,1375,173,436,7
12386,0.14,1402,3,HIGH SPRINGS,246700,308100,1144,284,432,8
12387,0.15,1878,3,HIGH SPRINGS,246700,319800,1268,129,420,10
12393,0.21,1699,3,HIGH SPRINGS,246700,392600,25456,359,441,10
12394,0.14,1615,3,HIGH SPRINGS,246700,331100,1237,706,800,9
12395,0.14,1742,3,HIGH SPRINGS,246700,371100,1202,173,436,8
12399,0.14,1482,3,HIGH SPRINGS,246700,307200,939,306,400,13
12406,0.2,1786,3,HIGH SPRINGS,246700,346800,1565,186,400,11
12408,0.16,1732,3,HIGH SPRINGS,246700,303000,1912,296,483,15
12410,0.16,1607,3,HIGH SPRINGS,246700,313500,971,178,400,12
12413,0.18,1554,3,HIGH SPRINGS,246700,313800,1070,168,400,13
12415,0.2,1467,3,HIGH SPRINGS,246700,324800,1020,254,400,11
12465,0.28,1935,3,SUWANNEE,147000,208300,1605,0,0,30
12494,0.4,1877,3,SUWANNEE,172900,311200,1792,1228,0,18
12500,0.23,1477,3,SUWANNEE,172900,217600,408,214,400,18
12506,0.23,1432,3,SUWANNEE,172900,210000,260,124,0,29
12509,0.23,1620,3,SUWANNEE,172900,247000,420,144,0,20
12544,0.23,2268,3,SUWANNEE,172900,285700,7252,804,0,30
12558,0.23,1476,3,SUWANNEE,172900,262200,7648,156,0,14
12559,0.23,2108,3,SUWANNEE,172900,295600,5840,696,0,24
12562,0.23,1844,3,SUWANNEE,172900,208100,340,102,0,30
12580,0.6,1508,3,SUWANNEE,0,255400,4939,36,0,20
12639,5.3,1812,3,ALACHUA,0,489000,299,370,441,20
12641,5.3,3090,4,ALACHUA,0,750800,24980,2496,1564,16
12642,5.3,1838,3,ALACHUA,0,535000,5395,460,568,16
12643,5.75,3993,4,ALACHUA,0,740400,37220,837,576,12
12647,5.85,2182,3,ALACHUA,0,471700,51451,0,0,19
12667,0.25,2640,4,ALACHUA,238900,488400,17172,781,483,20
12673,0.25,1503,3,ALACHUA,238900,349600,1286,296,400,11
12676,0.23,2600,4,ALACHUA,238900,530100,2165,576,529,19
12682,0.26,2600,3,ALACHUA,238900,397600,2025,560,529,18
12688,0.19,1525,3,ALACHUA,238900,329200,844,392,529,18
12689,0.19,1902,3,ALACHUA,238900,431100,1473,338,400,9
12691,0.21,2076,3,ALACHUA,238900,431700,796,408,529,18
12698,0.2,2166,3,ALACHUA,238900,421400,1244,351,462,10
12704,0.19,1562,3,ALACHUA,238900,335900,1224,269,440,10
12708,0.2,1869,3,ALACHUA,238900,400100,1646,639,930,9
12710,0.2,2150,3,ALACHUA,238900,419900,445,360,484,11
12717,0.18,1922,3,ALACHUA,238900,348300,732,316,528,19
12718,0.18,1496,3,ALACHUA,238900,340200,1756,248,462,9
12772,0.41,1238,3,ALACHUA,2800,205800,152,288,0,30
12796,0.17,2734,3,ALACHUA,248200,394400,824,30,418,16
12803,0.17,1868,3,ALACHUA,248200,283200,3808,42,380,16
12805,0.17,3554,3,ALACHUA,248200,387200,909,446,418,15
12810,0.19,3172,3,ALACHUA,248200,455400,1467,240,880,10
12814,0.17,2224,3,ALACHUA,248200,353200,1065,24,504,16
12817,0.18,3554,3,ALACHUA,248200,471700,1152,126,418,16
12823,0.17,2216,3,ALACHUA,248200,346000,1212,24,504,16
12850,0.18,3908,3,ALACHUA,248201,524300,6821,276,616,11
12853,0.3,2958,3,ALACHUA,248201,478700,1386,312,630,11
12855,0.18,2804,3,ALACHUA,248201,426400,15861,80,420,13
12857,0.18,3084,3,ALACHUA,248201,415800,1425,640,630,13
12858,0.18,2814,3,ALACHUA,248201,462000,52613,80,420,13
12891,0.43,1512,3,ALACHUA,2800,213400,2500,408,0,30
12968,20.68,4691,4,ALACHUA,0,1568000,104771,1104,729,24
13226,2,1768,3,ALACHUA,29100,404500,12778,96,0,24
13350,0.29,1188,3,ALACHUA,2300,171800,6171,156,0,30
13382,0.19,1025,3,ALACHUA,2300,200000,2549,0,348,19
13384,0.21,1292,3,ALACHUA,2300,223300,3688,0,0,12
13388,0.17,867,3,ALACHUA,2300,142900,224,112,281,30
13393,0.21,1050,3,ALACHUA,2300,192000,1416,80,275,30
13408,0.2,966,3,ALACHUA,2300,182800,192,40,253,29
13424,0.21,1006,3,ALACHUA,2300,250500,2011,30,418,15
13444,0.29,1032,3,ALACHUA,2300,178200,360,0,204,30
13445,0.29,1291,3,ALACHUA,2300,253400,7276,0,0,17
13465,0.21,1320,3,ALACHUA,2300,257300,1955,0,0,15
13549,2,2433,3,ALACHUA,0,216300,1520,563,0,30
13686,0.19,1351,3,ALACHUA,245700,262700,490,158,441,3
13693,0.18,1233,3,ALACHUA,245700,201500,806,125,267,7
13694,0.18,1523,3,ALACHUA,245700,279700,2302,86,441,7
13701,0.18,1288,3,ALACHUA,245700,284600,424,63,462,8
13704,0.19,1369,3,ALACHUA,245700,248100,304,182,420,8
13705,0.19,1510,3,ALACHUA,245700,270000,334,78,462,9
13707,0.2,1500,3,ALACHUA,245700,248600,387,88,462,10
13720,0.19,1516,3,ALACHUA,245700,235900,403,42,420,10
13721,0.18,1220,3,ALACHUA,245700,225900,460,115,280,9
13728,0.17,1188,3,ALACHUA,245700,225400,408,54,300,11
13733,0.19,1113,3,ALACHUA,245700,216800,253,134,200,15
13738,0.19,1337,3,ALACHUA,245700,214900,253,180,380,15
13739,0.24,1218,3,ALACHUA,245700,245800,2234,52,270,9
13749,0.22,1056,3,ALACHUA,199400,161400,638,65,0,26
13771,0.17,1080,3,ALACHUA,2500,175800,176,0,0,30
13776,0.29,1107,3,ALACHUA,2500,204800,416,0,0,19
13780,0.17,1107,3,ALACHUA,2500,208300,200,0,0,17
13796,0.17,1260,3,ALACHUA,2500,173600,3300,204,0,23
13830,0.25,1242,3,ALACHUA,51800,264600,1900,480,0,18
13834,0.24,1786,3,ALACHUA,51800,278900,576,248,288,20
13836,0.25,1301,3,ALACHUA,51800,214600,2229,209,0,29
13894,0.39,888,3,ALACHUA,40400,73100,9489,0,0,30
13966,0.13,852,3,ALACHUA,212900,37300,0,0,0,30
13979,0.31,1352,3,ALACHUA,212900,244600,1498,0,0,30
13986,0.26,672,3,ALACHUA,212900,162500,221,0,0,6
13991,0.18,1052,3,ALACHUA,212900,187400,48,80,0,26
14015,0.26,2866,3,ALACHUA,212900,307500,8770,804,0,19
14016,0.28,1386,3,ALACHUA,212900,240200,782,64,396,7
14017,0.26,1435,3,ALACHUA,212900,278600,779,15,400,9
14043,0.12,716,2,ALACHUA,2400,32200,1000,0,0,34
14073,0.49,2806,3,ALACHUA,2400,218400,7078,264,460,30
14112,0.23,780,3,ALACHUA,50400,178200,808,184,0,12
14137,0.35,1762,3,ALACHUA,38600,281800,3170,64,880,30
14140,0.28,960,3,ALACHUA,38600,171200,1120,28,0,24
14159,0.26,1364,2,ALACHUA,38600,122900,2154,65,0,30
14170,0.21,1056,3,ALACHUA,38600,206600,2335,0,0,30
14177,0.1,768,3,ALACHUA,38600,108700,6132,21,0,25
14192,0.16,1040,3,ALACHUA,38700,218100,411,0,0,14
14214,0.17,1056,3,ALACHUA,197300,203800,259,0,0,16
14222,0.2,1052,3,ALACHUA,197300,186700,2600,154,0,19
14232,0.15,1200,3,ALACHUA,197300,219500,525,100,0,3
