prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val
13771,0.17,1080,3,ALACHUA,2500,175800,1992,100,1080,1985,2023,0,0,0,0,30,37,0,0,1.5,176
14017,0.26,1435,3,ALACHUA,212900,278600,2015,100,1435,2005,2023,0,0,15,400,7,17,0,0,2,779
14112,0.23,780,3,ALACHUA,50400,178200,2012,100,780,1955,2023,0,0,184,0,10,67,0,0,1,40
14140,0.28,960,3,ALACHUA,38600,171200,2000,100,960,1991,2023,0,0,28,0,22,31,0,0,1,869
14462,0.23,1188,3,ALACHUA,76600,193100,2015,100,1188,1963,2023,0,0,84,0,7,59,0,0,2,0
14521,1,1360,3,ALACHUA,29400,300300,2012,100,1360,2001,2023,0,0,66,506,10,21,0,0,2,2635
14875,0.23,1104,3,ALACHUA,50300,227700,1976,100,1104,1960,2023,0,0,0,0,46,62,0,0,1,578
9815,0.33,2214,3,NEWBERRY,165300,364700,1996,100,2214,1994,2023,0,0,90,810,26,28,0,0,2,2084
9874,0.3,2294,3,NEWBERRY,165300,402700,2010,100,2294,1998,2023,0,0,34,420,12,24,0,0,2,2228
9875,0.3,1520,3,NEWBERRY,165300,292500,1997,100,1520,1997,2023,0,0,162,441,25,25,0,0,2,1502
10019,0.31,1611,3,NEWBERRY,165300,300900,2006,100,1611,2006,2023,0,0,214,484,16,16,0,0,2,1156
10020,0.31,1663,3,NEWBERRY,165300,288700,2006,100,1663,2006,2023,0,0,231,484,16,16,0,0,2,1054
10032,0.28,1360,3,NEWBERRY,251200,298000,2017,100,1360,2013,2023,0,0,42,252,5,9,0,0,2,1001
10552,2.99,2485,4,NEWBERRY,249600,525500,2018,100,2485,2018,2023,0,0,315,640,4,4,0,0,3,4544
11213,5,1672,3,SUWANNEE,170300,268300,2004,100,1672,2004,2023,0,0,452,420,18,18,0,0,2,904
11582,5.36,1200,3,SUWANNEE,0,315900,2008,100,1200,1994,2023,0,0,50,0,14,28,0,0,2,3560
11603,2.84,1696,4,SUWANNEE,0,354100,2016,100,860,2007,2023,0,836,152.5,0,6,15,0,0,2,3128
11617,6.74,2655,4,SUWANNEE,0,697500,2016,100,2654.5,2003,2023,0,0,629.5,690,6,19,0,0,3,22319
11802,1.27,1954,3,SUWANNEE,1700,411400,2007,100,1954,2007,2023,0,0,426,503,15,15,0,0,2,3567
12115,2.98,2502,3,SUWANNEE,0,638400,2004,100,2110,1996,2023,0,392,648,697,18,26,0,0,2.5,13664
12247,1.03,1609,3,ALACHUA,123802,419900,2011,100,1609,2004,2023,0,0,174,528,11,18,0,0,2,6360
12252,1.52,2433,3,ALACHUA,123802,571700,2012,100,2017,2004,2023,0,416,733,960,10,18,0,0,3,16293
12275,1.11,1841,3,ALACHUA,123803,435200,2012,100,1840.5,1997,2023,0,0,229.5,484,10,25,0,0,3,11639
12279,1.06,1850,3,ALACHUA,125000,336300,2004,100,1850,2000,2023,0,0,189,506,18,22,0,0,2,2101
28344,0.5,2546,4,ALACHUA,201200,380400,1982,100,2366,1979,2023,0,0,180,596,40,43,0,0,2.5,9065
28366,0.58,3068,4,ALACHUA,201200,510700,1996,100,3068,1984,2023,0,0,86,528,26,38,0,0,3,12330
28381,0.52,2181,4,ALACHUA,201200,368100,2005,100,2181,2005,2023,0,0,173,480,17,17,0,0,2,3021
28445,0.26,1608,4,ALACHUA,202603,295500,1998,100,1608,1980,2023,0,0,85.5,340,24,42,0,0,2,6344
28474,0.33,3357,3,ALACHUA,202601,645100,2017,100,3357,2017,2023,0,0,429,576,5,5,0,0,3,3362
28550,0.49,2758,4,ALACHUA,239001,436700,2005,100,2426,2005,2023,0,0,490,484,17,17,0,0,2,2660
28585,0.09,1292,3,ALACHUA,245200,268400,2014,100,1292,2014,2023,0,0,22,228,8,8,0,0,2,1169
28620,0.09,1393,3,ALACHUA,245200,296100,2007,100,1393,2007,2023,0,0,291,340,15,15,0,0,2,787
28625,0.12,1578,3,ALACHUA,245200,321900,2007,100,1578,2007,2023,0,0,228,436,15,15,0,0,2,928
28642,0.14,1698,3,ALACHUA,245200,329700,2009,100,1698,2009,2023,0,0,124,420,13,13,0,0,2,1012
28665,0.18,1543,3,ALACHUA,201400,314300,2003,100,1543,2003,2023,0,0,251,470,19,19,0,0,2,904
28671,0.18,1297,3,ALACHUA,201400,295400,2003,100,1297,2003,2023,0,0,176,526,19,19,0,0,2,848
28675,0.18,1232,3,ALACHUA,201400,274700,2002,100,1232,2002,2023,0,0,28,560,20,20,0,0,2,686
28768,0.14,2726,4,ALACHUA,201700,442000,2004,100,1950,2004,2023,0,776,370,400,18,18,0,0,3.5,2809
29153,0.1,1116,3,ALACHUA,202100,259100,2003,100,1116,2003,2023,0,0,252,240,19,19,0,0,2,200
29317,0.29,2015,4,ALACHUA,202300,387200,2004,100,2014.5,2004,2023,0,0,233.5,626,18,18,0,0,2,1851
29322,0.24,2221,4,ALACHUA,202300,398400,2003,100,1995,2003,2023,0,0,357,506,19,19,0,0,2,2145
29383,0.09,1293,3,ALACHUA,202300,263300,2003,100,1293,2003,2023,0,0,186,320,19,19,0,0,2,692
29384,0.09,1420,3,ALACHUA,202300,258300,2005,100,1420,2005,2023,0,0,74,320,17,17,0,0,2,881
29577,0.5,1568,3,ALACHUA,253700,292500,1999,100,1568,1999,2023,0,0,64,0,23,23,0,0,2,2991
29661,0.4,1460,3,ALACHUA,50500,305800,1999,100,1460,1978,2023,0,0,140,584,23,44,0,0,2,2277
29666,0.54,1483,3,ALACHUA,50500,315000,1999,100,1483,1981,2023,0,0,12,519,23,41,0,0,2,1548
29672,0.55,1994,3,ALACHUA,50500,442400,2009,100,1994,1995,2023,0,0,256,438,13,27,0,0,1.5,13448
29689,0.35,2028,3,ALACHUA,50500,397200,2005,100,2028,1994,2023,0,0,377,462,17,28,0,0,2,12340
29760,0.22,1855,3,ALACHUA,50500,282600,1980,100,1855,1979,2023,0,0,87,0,42,43,0,0,3,1970
29777,0.23,1456,3,ALACHUA,50500,285300,2002,100,1456,2002,2023,0,0,30,391,20,20,0,0,2,891
29834,0.24,1885,3,ALACHUA,33600,358400,2005,100,1885,2001,2023,0,0,100,420,17,21,0,0,2,694
30107,0.12,1312,3,GAINESVILLE,201100,210200,1999,100,1312,1997,2023,0,0,0,0,23,25,0,0,2,461
30147,0.13,912,3,GAINESVILLE,200400,197400,1992,100,912,1983,2023,0,0,0,0,30,39,0,0,2,240
30365,0.1,1032,3,GAINESVILLE,200500,177300,1984,100,1032,1983,2023,0,0,240,0,38,39,0,0,2,460
30505,0.12,1072,3,GAINESVILLE,200600,200200,2000,100,912,1985,2023,0,0,160,0,22,37,0,0,2,816
30506,0.11,1072,3,GAINESVILLE,200600,188900,2002,100,912,1984,2023,0,0,160,0,20,38,0,0,2,360
30538,0.11,672,3,GAINESVILLE,200800,152200,1991,100,672,1986,2023,0,0,0,0,31,36,0,0,1,408
7446,1.1,1632,3,NEWBERRY,138503,262900,2004,100,1631.5,2002,2023,0,0,36,460,18,20,0,0,2,5869
7460,1.05,1512,3,NEWBERRY,138503,330300,2009,100,1512,2000,2023,0,0,96,440,13,22,0,0,2,469
7671,0.18,1559,3,NEWBERRY,241900,293800,2006,100,1559,2006,2023,0,0,271,160,16,16,0,0,2,2165
7697,0.18,1513,3,NEWBERRY,241900,303800,2005,100,1513,2005,2023,0,0,168,440,17,17,0,0,2,334
7711,0.2,1562,3,NEWBERRY,241900,311100,2005,100,1562,2005,2023,0,0,230,441,17,17,0,0,2,833
7713,0.21,1707,3,NEWBERRY,241900,303100,2005,100,1707,2005,2023,0,0,287,462,17,17,0,0,2,1096
7722,0.25,1663,3,NEWBERRY,241901,335200,2006,100,1663,2006,2023,0,0,171,441,16,16,0,0,2,1483
7739,0.32,1707,3,NEWBERRY,241901,360400,2006,100,1707,2006,2023,0,0,287,484,16,16,0,0,2,1200
7772,0.19,1628,3,NEWBERRY,241901,293000,2006,100,1628,2006,2023,0,0,175,400,16,16,0,0,2,403
7776,0.25,1677,3,NEWBERRY,241902,348200,2014,100,1677,2014,2023,0,0,306,484,8,8,0,0,2,1324
7794,0.2,1298,3,NEWBERRY,241902,283500,2013,100,1298,2013,2023,0,0,280,440,9,9,0,0,2,1305
7798,0.2,1446,3,NEWBERRY,241902,310500,2009,100,1446,2009,2023,0,0,309,483,13,13,0,0,2,1078
7804,0.2,1626,3,NEWBERRY,241902,312100,2009,100,1626,2009,2023,0,0,272,441,13,13,0,0,2,1016
7807,0.19,1509,3,NEWBERRY,241902,326200,2015,100,1509,2015,2023,0,0,140,506,7,7,0,0,2,1307
7808,0.19,1383,3,NEWBERRY,241902,286500,2011,100,1383,2011,2023,0,0,192,400,11,11,0,0,2,519
7948,0.24,1811,3,NEWBERRY,236102,314600,2004,100,1811,2004,2023,0,0,112,420,18,18,0,0,2,860
7990,0.24,1674,3,NEWBERRY,236105,315300,2008,100,1674,2008,2023,0,0,438,441,14,14,0,0,2,417
8031,0.23,1747,3,NEWBERRY,236105,334300,2007,100,1747,2007,2023,0,0,324,462,15,15,0,0,2,856
8090,0.25,2916,3,NEWBERRY,236106,418500,2007,100,1256,2007,2023,0,1382,278,560,15,15,0,0,2,1224
8266,10.29,2518,4,SUWANNEE,0,680300,2002,100,2518,2002,2023,0,0,687,375,20,20,0,0,2,10502
8323,5,2544,3,NEWBERRY,0,492000,2007,100,2544,2007,2023,0,0,1284,0,15,15,0,0,2,5264
8345,0.18,2336,3,NEWBERRY,249400,416900,2012,100,2336,2012,2023,0,0,24,504,10,10,0,0,3,1874
8349,0.17,2200,3,NEWBERRY,249400,337000,2008,100,1120,2008,2023,0,1080,28,441,14,14,0,0,2.5,1233
8422,0.18,3908,3,NEWBERRY,249400,482900,2015,100,1724,2015,2023,0,2184,36,616,7,7,0,0,4.5,1341
8632,0.23,1014,3,NEWBERRY,124000,202300,1995,100,1014,1972,2023,0,0,0,198,27,50,0,0,1,642
8725,0.22,1056,3,NEWBERRY,21100,208400,1990,100,1056,1984,2023,0,0,64,0,32,38,0,0,1.5,384
8742,0.8,1000,3,NEWBERRY,0,146000,1975,100,1000,1975,2023,0,0,120,300,47,47,0,0,1.5,1186
8748,0.26,1248,3,NEWBERRY,7600,230400,1999,100,1248,1979,2023,0,0,104,0,23,43,0,0,2,2232
8841,0.24,1184,3,NEWBERRY,138300,194100,2013,100,975,1975,2023,0,0,353,0,9,47,0,0,1,44
9073,0.67,820,3,NEWBERRY,138300,147900,1956,100,820,1956,2023,0,0,0,0,66,66,0,0,1,826
9503,0.35,864,3,NEWBERRY,20700,183400,1994,100,864,1992,2023,0,0,80,284,28,30,0,0,1,1206
9513,0.24,1629,3,NEWBERRY,20800,303600,2005,100,1629,2003,2023,0,0,136.5,380,17,19,0,0,2,2376
9688,0.25,1477,3,NEWBERRY,247100,305300,2008,100,1477,2008,2023,0,0,313,441,14,14,0,0,2,3064
9709,0.19,1248,3,NEWBERRY,247100,277600,2015,100,1248,2009,2023,0,0,171,340,7,13,0,0,2,484
26166,5,2436,3,SUWANNEE,0,355400,1991,100,2436,1991,2023,0,0,0,0,31,31,0,0,2,11356
27547,8.99,1858,3,SUWANNEE,0,389000,1995,100,1858,1994,2023,0,0,380,490,27,28,0,0,2,6565
27565,5,3650,4,SUWANNEE,400,629400,2012,100,3650,2006,2023,0,0,40,950,10,16,0,0,3,2090
27568,6.7,1800,3,SUWANNEE,400,396700,2001,100,1800,2001,2023,0,0,36,0,21,21,0,0,2,7334
27854,38.8,1234,3,SUWANNEE,0,700000,1965,100,1234,1940,2023,0,0,0,0,57,82,0,0,1,4580
27871,5.37,2701,4,SUWANNEE,0,589400,1995,100,2376,1995,2023,0,0,605,483,27,27,0,0,2,2297
27900,4.99,1500,3,SUWANNEE,170400,517500,2015,100,1500,1977,2023,0,0,8,0,7,45,0,0,2,14801
27927,0.5,1300,3,ALACHUA,221400,301200,2005,100,1300,1989,2023,0,0,104,364,17,33,0,0,2,6356
27934,0.5,1792,4,ALACHUA,221400,329700,2002,100,1600,1997,2023,0,0,222,484,20,25,0,0,2,4029
27936,0.51,1278,3,ALACHUA,221400,241300,1982,100,1278,1980,2023,0,0,50,400,40,42,0,0,2,927
27964,0.5,1845,3,ALACHUA,221100,280600,2000,100,1091,1980,2023,0,466,288,0,22,42,0,0,2,4874
28299,0.69,1995,3,ALACHUA,0,343000,2000,100,1995,2000,2023,0,0,121,462,22,22,0,0,2,4395
5075,0.27,1000,3,HIGH SPRINGS,180500,201000,2007,100,1000,1960,2023,0,0,60,0,15,62,0,0,1,1046
5116,0.34,1729,3,HIGH SPRINGS,180500,269500,2000,100,1252,1973,2023,0,0,533,0,22,49,0,0,2,10658
5262,1,1649,3,HIGH SPRINGS,228100,344400,2008,100,1648.5,2003,2023,0,0,269.5,420,14,19,0,0,2,1421
5266,1.21,1843,3,HIGH SPRINGS,228100,394200,2008,100,1843,2003,2023,0,0,359,440,14,19,0,0,2,1569
5282,1.01,1930,4,HIGH SPRINGS,228100,439600,2012,100,1930,2003,2023,0,0,50,420,10,19,0,0,2,11174
5317,1.41,2808,3,HIGH SPRINGS,236000,567300,2012,100,2228,2005,2023,0,580,426,552,10,17,0,0,2,7459
5422,0.35,1975,3,HIGH SPRINGS,245400,462700,2017,100,1974.5,2017,2023,0,0,281.5,440,5,5,0,0,2,4974
5562,5.01,2855,4,HIGH SPRINGS,183300,594500,2012,100,2855,2000,2023,0,0,492,528,10,22,0,0,3,6703
5636,1,2204,3,HIGH SPRINGS,155300,429400,2006,100,2204,2006,2023,0,0,513,478,16,16,0,0,2,1258
5849,4.14,1274,3,SUWANNEE,0,259700,1975,100,1274,1959,2023,0,0,0,0,47,63,0,0,1,6406
6056,6.03,2516,4,SUWANNEE,151000,498900,2005,100,2516,2005,2023,0,0,330,484,17,17,0,0,2,7964
6117,6.26,1526,3,SUWANNEE,0,387500,2005,100,1526,1997,2023,0,0,0,0,17,25,0,0,2,206
6250,12.47,2270,3,SUWANNEE,0,470000,2002,100,2270,2002,2023,0,0,315,525,20,20,0,0,2.5,7659
7004,4.68,1200,3,SUWANNEE,29800,329600,2003,100,1200,2001,2023,0,0,464,1200,19,21,0,0,2,7324
7339,1,1182,3,NEWBERRY,138501,163700,1990,100,1182,1960,2023,0,0,48,0,32,62,0,0,2,1014
7425,1,1804,3,NEWBERRY,138502,381600,2005,100,1554,1996,2023,0,0,535,484,17,26,0,0,2,6589
23118,5.93,2701,5,NEWBERRY,199700,697500,2012,100,1996,2002,2023,0,705,688,872,10,20,0,0,3.5,8282
23290,5.5,1800,3,SUWANNEE,0,617600,1997,100,1800,1977,2023,0,0,120,480,25,45,0,0,2,24028
23520,4.07,2021,3,SUWANNEE,0,307500,1979,100,2021,1979,2023,0,0,0,0,43,43,0,0,2,12283
23554,5.15,1512,3,SUWANNEE,0,507400,2012,100,1512,1999,2023,0,0,24,0,10,23,0,0,2,9477
23896,2,1168,3,SUWANNEE,0,295300,2007,100,1008,2007,2023,0,0,195,504,15,15,0,0,2,2155
24050,1,1656,3,SUWANNEE,215800,379400,2014,100,1656,1996,2023,0,0,270,484,8,26,0,0,2,1995
24120,7.29,2744,3,SUWANNEE,204100,519700,1999,100,1700,1979,2023,0,600,444,0,23,43,0,0,2,3952
24383,5,2247,3,SUWANNEE,120800,425200,2004,100,2247,1997,2023,0,0,209,0,18,25,0,0,2,1885
24385,5,2594,4,SUWANNEE,120800,625600,2011,100,2594,1991,2023,0,0,360,1126,11,31,0,0,3,2624
25115,0.24,1526,3,ARCHER,5900,294700,2015,100,1320,1983,2023,0,206,0,0,7,39,0,0,2,1852
25305,0.23,1464,3,ARCHER,6400,187800,1995,100,1256,1929,2023,0,0,208,0,27,93,0,0,2,1152
2712,0.31,1096,3,HIGH SPRINGS,64600,214000,2005,100,1096,1959,2023,0,0,0,0,17,63,0,0,1,0
2899,0.52,1297,3,HIGH SPRINGS,64600,168800,1974,100,1297,1954,2023,0,0,0,0,48,68,0,0,1,2182
2927,0.34,1464,3,HIGH SPRINGS,64600,225300,2000,100,1464,1951,2023,0,0,192,0,22,71,0,0,2,1825
2930,0.34,1885,3,HIGH SPRINGS,64600,240900,1994,100,1885,1953,2023,0,0,46,0,28,69,0,0,2,1344
3100,0.23,1156,3,HIGH SPRINGS,64600,224500,2000,100,1156,1900,2023,0,0,0,0,22,122,0,0,1,2376
3246,0.23,1926,2,HIGH SPRINGS,64600,144900,1978,100,1626,1929,2023,0,0,550,0,44,93,0,0,2,1365
3360,0.34,1551,3,HIGH SPRINGS,64600,237300,1998,100,1425,1937,2023,0,0,126,0,24,85,0,0,1,880
3397,0.21,2408,4,HIGH SPRINGS,64600,467100,2002,100,1204,1929,2023,0,1204,230,0,20,93,0,0,4.5,2390
3457,0.57,1648,3,HIGH SPRINGS,64600,363700,2006,100,1648,2002,2023,0,0,280,576,16,20,0,0,2,6893
3517,0.11,702,3,HIGH SPRINGS,64600,109900,1980,100,702,1929,2023,0,0,140,0,42,93,0,0,1,1282
3782,0.18,839,3,HIGH SPRINGS,171900,145100,2003,100,839,1929,2023,0,0,241,0,19,93,0,0,1,440
3802,0.23,2201,3,HIGH SPRINGS,171900,219800,1976,100,2201,1929,2023,0,0,216,0,46,93,0,0,1.5,1482
3850,0.23,1232,3,HIGH SPRINGS,171900,222900,2011,100,1232,1977,2023,0,0,0,0,11,45,0,0,2,618
3929,0.34,984,3,HIGH SPRINGS,45800,151100,1990,100,984,1990,2023,0,0,0,0,32,32,0,0,2,638
4203,0.37,1485,3,HIGH SPRINGS,180500,272300,2007,100,1485,2000,2023,0,0,65,400,15,22,0,0,2,1479
4204,0.37,1422,3,HIGH SPRINGS,180500,281600,2009,100,1422,1999,2023,0,0,42,380,13,23,0,0,2,653
4256,0.51,1384,3,HIGH SPRINGS,180500,225500,1989,100,1384,1989,2023,0,0,72,506,33,33,0,0,2,2561
4285,0.25,1236,3,HIGH SPRINGS,180500,252800,2012,100,1236,2005,2023,0,0,60,260,10,17,0,0,2,3199
4321,0.25,1192,3,HIGH SPRINGS,180500,253300,2007,100,1192,1999,2023,0,0,325,400,15,23,0,0,2,507
4339,0.25,1487,3,HIGH SPRINGS,180500,288500,2012,100,1317,2002,2023,0,0,243,399,10,20,0,0,2,1469
4351,0.28,1180,3,HIGH SPRINGS,180500,243100,2010,100,1180,2003,2023,0,0,110,440,12,19,0,0,2,1322
4687,5.01,3089,4,HIGH SPRINGS,227600,643500,2015,100,2809,2003,2023,0,280,231,572,7,19,0,0,2.5,2328
4825,0.97,1365,3,SUWANNEE,0,215700,1990,100,1365,1960,2023,0,0,0,0,32,62,0,0,2,9307
4969,3.8,2220,3,HIGH SPRINGS,228701,536100,2009,100,2220,2004,2023,0,0,414,500,13,18,0,0,2,3099
5029,0.23,1056,3,HIGH SPRINGS,180500,186300,2005,100,1056,1974,2023,0,0,120,0,17,48,0,0,1,291
21098,0.27,2580,4,SUWANNEE,199301,691900,2010,100,1527.5,2000,2023,0,1052,822.5,528,12,22,0,0,2.5,3870
21124,0.19,2535,4,SUWANNEE,199302,566200,2002,100,2535,2002,2023,0,0,176,598,20,20,0,0,2,2279
21127,0.3683,1741,5,SUWANNEE,199302,636900,2017,100,1149,2003,2023,0,592,208,506,5,19,0,0,2.5,1986
21132,0.19,2343,4,SUWANNEE,199302,595500,2012,100,1867,2001,2023,0,476,254.5,457.5,10,21,0,0,2.5,807
21155,0.17,1788,4,SUWANNEE,199303,545200,2010,100,1788,2002,2023,0,0,440,616,12,20,0,0,2,3097
21167,0.19,2446,4,SUWANNEE,199304,617000,2015,100,1926,2005,2023,0,520,224,529,7,17,0,0,3,4221
21169,0.17,2118,4,SUWANNEE,199304,492300,2005,100,2118,2005,2023,0,0,456,506,17,17,0,0,2,857
21199,0.17,2692,4,SUWANNEE,199305,767200,2004,100,1875.5,2004,2023,0,816,350.5,495,18,18,0,0,3,1512
21203,0.34,4188,5,SUWANNEE,199305,905900,2004,100,2738,2004,2023,0,1184,412.5,483,18,18,0,0,3.5,3249
21212,0.17,2133,4,SUWANNEE,199305,534400,2006,100,2133,2004,2023,0,0,267,504,16,18,0,0,2,1591
21231,0.19,2322,4,SUWANNEE,199306,589600,2004,100,1992,2004,2023,0,330,416,484,18,18,0,0,3,1448
21274,0.11,2055,4,SUWANNEE,199308,535100,2015,100,2055,2005,2023,0,0,140,528,7,17,0,0,2,2988
21350,0.29,3593,5,SUWANNEE,199312,892900,2008,100,3592.5,2008,2023,0,0,152,802,14,14,0,0,3.5,2184
21366,0.29,3105,5,SUWANNEE,199313,845000,2015,100,3105,2015,2023,0,0,605,726,7,7,0,0,3.5,1651
21650,0.94,1652,3,SUWANNEE,213700,279000,1998,100,1316,1974,2023,0,0,336,0,24,48,0,0,2,1706
21705,0.94,1087,3,SUWANNEE,213700,354400,2016,100,1087,1976,2023,0,0,24,0,6,46,0,0,2,13771
21708,0.94,1446,3,SUWANNEE,213700,369700,2015,100,1446,1973,2023,0,0,36,560,7,49,0,0,2,2423
21745,0.16,1880,3,SUWANNEE,242100,473700,2012,100,1880,2012,2023,0,0,234,400,10,10,0,0,2.5,6055
21801,0.16,2102,3,SUWANNEE,242100,496600,2016,100,2102,2016,2023,0,0,346,440,6,6,0,0,2,1881
21833,0.25,2410,4,SUWANNEE,242100,564700,2010,100,2410,2006,2023,0,0,248,572,12,16,0,0,3,4128
22145,1.42,2023,3,SUWANNEE,0,302200,1982,100,2023,1971,2023,0,0,0,364,40,51,0,0,2.5,4067
22146,1.15,1884,3,SUWANNEE,0,307100,2012,100,1884,1973,2023,0,0,16,506,10,49,0,0,2,2029
22327,5,1542,3,SUWANNEE,0,503400,2018,100,1542,1977,2023,0,0,90,0,4,45,0,0,2,12367
22520,1,1999,3,SUWANNEE,146902,472100,2007,100,1998.5,2003,2023,0,0,262.5,529,15,19,0,0,2,9597
22582,2.01,3594,5,SUWANNEE,88900,900900,1993,100,2725,1993,2023,0,869,103,744,29,29,0,0,4,9672
22584,2.51,3000,4,SUWANNEE,88900,613700,1986,100,3000,1986,2023,0,0,250,514,36,36,0,0,3,9672
22613,2.09,4597,4,SUWANNEE,600,932400,2005,100,3726,2002,2023,0,871,465,0,17,20,0,0,4,17564
22632,1.52,3688,4,SUWANNEE,600,659400,2001,100,3688,2001,2023,0,0,622,779,21,21,0,0,2.5,7233
22649,1.53,2408,5,SUWANNEE,89000,680700,1994,100,2407.5,1994,2023,0,0,331.5,468,28,28,0,0,2.5,15339
22721,1,2646,4,SUWANNEE,11105,602700,2005,100,2502,1998,2023,0,144,241,522,17,24,0,0,3,10003
22775,1.21,1726,3,SUWANNEE,189400,435400,2012,100,1726,2001,2023,0,0,90,483,10,21,0,0,2,6486
22793,1.63,5434,6,SUWANNEE,229900,1894400,2007,100,4229.5,2007,2023,0,1204,573.5,721,15,15,0,0,4.5,17507
22807,1.53,6387,5,SUWANNEE,229901,1594600,2004,100,4836.5,2004,2023,0,1550,1233.5,916,18,18,0,0,4,18655
22821,1.33,2190,3,SUWANNEE,135900,337900,1975,100,2190,1971,2023,0,0,12,504,47,51,0,0,2,3156
22962,9.7,2142,3,SUWANNEE,0,724300,2000,100,1251,1972,2023,0,891,567,504,22,50,0,0,2.5,31005
23100,5.08,3719,5,NEWBERRY,199800,800800,2006,100,2430,2002,2023,0,1289,988,576,16,20,0,0,3,18941
1270,2.57,2809,4,SUWANNEE,237900,625300,2012,100,2285,2005,2023,0,524,424,810,10,17,0,0,3.5,13228
1610,1.19,1436,3,HIGH SPRINGS,167000,292100,2012,100,1436,2001,2023,0,0,64,300,10,21,0,0,2,1561
1641,1,2046,3,HIGH SPRINGS,167000,340300,2002,100,1727.5,2002,2023,0,0,510.5,480,20,20,0,0,2,4607
1817,0.12,1368,3,HIGH SPRINGS,250800,324200,2014,100,1367.5,2014,2023,0,0,149.5,420,8,8,0,0,2,1378
1846,0.12,1264,3,HIGH SPRINGS,250800,275100,2010,100,1264,2010,2023,0,0,244,380,12,12,0,0,2,368
1875,9.21,2739,3,HIGH SPRINGS,83800,456000,1980,100,2739,1960,2023,0,0,20,0,42,62,0,0,3,15969
1965,0.21,1733,3,HIGH SPRINGS,247500,322000,2015,100,1733,2015,2023,0,0,72,484,7,7,0,0,2,2247
2026,0.23,1847,3,HIGH SPRINGS,247500,329400,2016,100,1847,2016,2023,0,0,239,462,6,6,0,0,2,83
2043,0.2,1394,3,HIGH SPRINGS,247500,276900,2016,100,1394,2016,2023,0,0,188,400,6,6,0,0,1,1633
2052,0.21,1912,3,HIGH SPRINGS,247500,332300,2017,100,1912,2017,2023,0,0,226,462,5,5,0,0,2,1567
2240,5,1946,3,HIGH SPRINGS,182400,388900,2005,100,1660,1996,2023,0,0,632,484,17,26,0,0,2,2018
2259,2.64,1456,4,SUWANNEE,14100,343400,2015,100,1456,1992,2023,0,0,36,0,7,30,0,0,2,2129
2391,0.36,1585,3,HIGH SPRINGS,94002,304200,2005,100,1585,2005,2023,0,0,209,447,17,17,0,0,2,1191
19383,1,3222,4,SUWANNEE,244800,681400,2007,100,2666.5,2007,2023,0,555,416,782,15,15,0,0,3,2841
19385,1,3652,4,SUWANNEE,244800,629400,2007,100,3652,2007,2023,0,0,415,768,15,15,0,0,3,2917
19402,1,2864,4,SUWANNEE,172000,703100,2012,100,2864,2001,2023,0,0,584,1040,10,21,0,0,3,7168
19485,0.35,1496,3,SUWANNEE,242000,327700,2009,100,1496,2009,2023,0,0,198,467,13,13,0,0,2,342
19498,0.35,1878,3,SUWANNEE,242000,330200,2007,100,1877.5,2007,2023,0,0,222,462,15,15,0,0,2,1056
19967,0.13,1514,3,SUWANNEE,152500,308300,1995,100,1513.5,1993,2023,0,0,309.5,398,27,29,0,0,2,840
19977,0.14,1578,3,SUWANNEE,152500,301600,2003,100,1578,2003,2023,0,0,170,440,19,19,0,0,2,904
20024,0.91,2264,4,SUWANNEE,156800,583100,2005,100,2264,1965,2023,0,0,504,441,17,57,0,0,2.5,6121
20051,0.96,2896,4,SUWANNEE,156500,665600,2015,100,1668,1968,2023,0,988,264,0,7,54,0,0,3.5,4314
20083,1.33,2152,4,SUWANNEE,156601,409900,2000,100,1480,1994,2023,0,672,216,556,22,28,0,0,2.5,8642
20086,1.73,2444,4,SUWANNEE,156600,625800,2015,100,2444,1976,2023,0,0,507,575,7,46,0,0,2.5,12608
20206,0.07,1507,3,SUWANNEE,243800,307200,2006,100,1507,2006,2023,0,0,261.5,457.5,16,16,0,0,2,223
20296,0.24,1872,3,SUWANNEE,245500,471000,2014,100,1872,2014,2023,0,0,462,431,8,8,0,0,2,475
20493,0.25,1706,4,SUWANNEE,235202,300700,2012,100,1706,2012,2023,0,0,413,441,10,10,0,0,2,1216
20550,0.06,1559,3,SUWANNEE,235800,309500,2005,100,1558.5,2005,2023,0,0,255.5,441,17,17,0,0,2,221
20587,0.26,2052,4,SUWANNEE,193701,455900,2012,100,2052,1995,2023,0,0,480,462,10,27,0,0,2,5326
20634,0.22,1540,4,SUWANNEE,193702,305600,2005,100,1540,1997,2023,0,0,30,420,17,25,0,0,2,1099
20650,0.27,2120,4,SUWANNEE,193702,395600,1997,100,2120,1997,2023,0,0,312,508,25,25,0,0,2,5970
20659,0.2,1733,4,SUWANNEE,193702,413100,2012,100,1733,2000,2023,0,0,279,520,10,22,0,0,2,1126
20678,0.41,1644,4,SUWANNEE,145400,407200,2012,100,1643.5,2000,2023,0,0,365,525,10,22,0,0,2,1372
20718,0.07,1618,3,SUWANNEE,233500,314400,2010,100,1012,2005,2023,0,606,442,400,12,17,0,0,2,866
