"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC524205","SLD","531 NW 57TH ST","GAINESVILLE","32607","DURANT ESTATES","1,666","06551-009-000","$342,450","3","2","0","1958","None","Single Family Residence","Fee Simple","$3,235.50","3","3","4","Conventional","09/18/2024","$210.02","$205.55","0.98","RE/MAX PROFESSIONALS","Kathleen MacDowell","259500554","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC523686","SLD","12548 NW 157 TER","ALACHUA","32615","SAVANNAH STATION","1,705","03980-022-236","$342,900","3","2","0","2024","None","Single Family Residence","Fee Simple","$464.00","22","22","22","Conventional","10/02/2024","$201.11","$201.11","1.00","BOSSHARDT REALTY SERVICES LLC","Amy Gnann","259505278","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","J974743","SLD","25081 SW 23RD RD","NEWBERRY","32669","COUNTRY WAY SOUTH PH 1 PB 38 PG 79","1,711","02532-100-004","$343,400","4","2","0","2024","None","Single Family Residence","Fee Simple","$545.00","0","0","-68","FHA","04/19/2024","$200.70","$200.7","1.00","STELLAR NON-MEMBER OFFICE","Non-Member Agent","123456789","259504926","For Future Use","Other"
"1","T3492779","SLD","17659 NW 172ND AVE","ALACHUA","32615","BRIARWOOD","2,288","03044-200-145","$343,490","4","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","70","70","71","FHA","04/24/2024","$150.78","$150.13","1.00","D R HORTON REALTY LLC","Anne Eger","271513108","55055","Tampa","Tampa"
"1","T3469681","SLD","14066 NW 13TH LN","NEWBERRY","32669","TARA ESMERALDA","1,619","04289-002-000","$343,990","3","2","0","2023","None","Single Family Residence","Fee Simple","$0.00","186","186","211","Cash","04/26/2024","$218.65","$212.47","0.97","D R HORTON REALTY LLC","Anne Eger","271513108","259505695","Tampa","Tampa"
"1","GC526298","SLD","3810 NW 9TH PL","GAINESVILLE","32605","WESTMORELAND ESTATE ADD 4","1,415","06388-024-000","$344,000","3","2","0","1979","None","Single Family Residence","Fee Simple","$5,116.88","9","9","11","VA","12/26/2024","$247.28","$243.11","0.98","COLDWELL BANKER M.M. PARRISH REALTORS","Marion Mark","259503409","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC520978","SLD","14522 NW 22ND PL","NEWBERRY","32669","BELMONT CLUSTER PH 1","1,504","04227-010-052","$344,000","3","2","0","2005","None","Single Family Residence","Fee Simple","$5,993.46","5","5","5","Cash","05/20/2024","$229.39","$228.72","1.00","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Lindsey Johnson","259505655","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","OM669205","SLD","12454 NW 157TH TER","ALACHUA","32615","SAVANNAH STATION PH 2B PB 37 PG 95","1,662","03980-022-241","$344,000","3","2","1","2024","None","Single Family Residence","Fee Simple","$483.62","120","120","120","Conventional","05/29/2024","$209.99","$206.98","0.99","RABELL REALTY GROUP LLC","Jacquelyn Mercier","279527078","259500046","Ocala - Marion","Gainesville-Alachua"
"1","OM673704","SLD","25050 SW 24TH PL","NEWBERRY","32669","COUNTRY WAY SOUTH","1,635","02532-100-015","$344,900","4","2","0","2024","None","Single Family Residence","Fee Simple","$900.00","52","52","52","FHA","06/10/2024","$210.03","$210.95","1.00","ADAMS HOMES REALTY INC","Holly Combs","271515609","25950341","Ocala - Marion","Ocala - Marion"
"1","GC525110","SLD","9851 NW 18TH RD","GAINESVILLE","32606","ELLIS PARK PH 2","1,608","06308-020-109","$345,000","3","2","0","2010","None","Single Family Residence","Fee Simple","$3,541.69","6","6","7","Conventional","10/31/2024","$214.55","$214.55","1.00","ZORI REALTY","Vincent Hampton","259505031","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC524857","SLD","10941 NW 31ST PL","GAINESVILLE","32606","COUNTRYSIDE FOREST UNIT IV","1,720","04211-010-079","$345,000","3","2","0","1988","None","Single Family Residence","Fee Simple","$1,580.00","6","6","6","Conventional","10/28/2024","$206.34","$200.58","0.97","BOSSHARDT REALTY SERVICES LLC","Ken Cornell","259503253","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC524544","SLD","833 NW 113TH TER","GAINESVILLE","32606","HICKORY RIDGE AT FLETCHERS MILL","1,817","04321-100-013","$345,000","3","2","0","1995","None","Single Family Residence","Fee Simple","$5,247.19","54","54","54","Cash","11/08/2024","$195.32","$189.87","0.97","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Donavaun Horne","259505227","261010896","Gainesville-Alachua","Gainesville-Alachua"
"1","J979431","SLD","12355 NW 137TH WAY","ALACHUA","32615","TRAILHEAD LANDING","1,712","03970 010 045","$345,000","3","2","0","2024","None","Single Family Residence","Fee Simple","$483.62","0","0","-39","Conventional","08/20/2024","$201.52","$201.52","1.00","STELLAR NON-MEMBER OFFICE","Non-Member Agent","123456789","259500046","For Future Use","Other"
"1","GC523338","SLD","20126 NW 248TH ST","HIGH SPRINGS","32643","SPANISH GATES","1,731","00206-040-052","$345,000","4","2","0","2018","None","Single Family Residence","Fee Simple","$5,174.53","22","22","23","Conventional","09/04/2024","$196.36","$199.31","1.02","BHGRE THOMAS GROUP","Jonathan McMahon","259505042","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC523223","SLD","4400 NW 43RD PL","GAINESVILLE","32606","RUSTLEWOOD","1,554","06064-004-051","$345,000","3","2","0","1982","None","Single Family Residence","Fee Simple","$5,005.24","53","53","56","Cash","09/06/2024","$225.22","$222.01","0.99","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Gabriel Shapiro","259507083","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","O6211198","SLD","3520 NW 54TH LN","GAINESVILLE","32653","APPLE TREE PH II","1,579","06015-020-066","$345,000","3","2","0","1989","None","Single Family Residence","Fee Simple","$3,812.27","42","42","51","Cash","08/15/2024","$221.66","$218.49","0.99","LPT REALTY","Sherett Salter","261214254","780063","Orlando Regional","Orlando Regional"
"1","GC522384","SLD","7516 SW 80TH DR","GAINESVILLE","32608","LONGLEAF UNIT 3 PH 6","1,469","07098-306-352","$345,000","3","2","0","2011","None","Single Family Residence","Fee Simple","$5,956.60","142","142","173","Cash","12/20/2024","$238.19","$234.85","0.99","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jonathan Mills","259505225","272000023","Gainesville-Alachua","Gainesville-Alachua"
"1","GC522159","SLD","528 NW 103RD TER","GAINESVILLE","32607","HAMILTON HEIGHTS","2,021","06657-005-010","$345,000","4","2","0","1979","None","Single Family Residence","Fee Simple","$2,703.33","132","132","155","FHA","11/25/2024","$175.66","$170.71","0.97","FLORIDA HOMES REALTY & MORTGAGE LLC","Rebekah Prevatt","259506751","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","GC521787","SLD","7515 NW 42ND AVE","GAINESVILLE","32606","ROBIN LANE","1,913","06040-010-019","$345,000","3","2","0","1979","None","Single Family Residence","Fee Simple","$2,773.00","7","7","9","Conventional","07/18/2024","$180.35","$180.35","1.00","COLDWELL BANKER M.M. PARRISH R","Lauretta Fogg","259500478","259506544","Gainesville-Alachua","Gainesville-Alachua"
"1","GC521503","SLD","7609 SW 50TH RD","GAINESVILLE","32608","STILLWINDS CLUSTER PH III","1,695","06858-030-160","$345,000","3","2","0","1999","None","Single Family Residence","Fee Simple","$2,937.00","22","22","22","FHA","06/18/2024","$211.80","$203.54","0.96","BHGRE THOMAS GROUP","Laura Gunter","259506191","261236335","Gainesville-Alachua","Gainesville-Alachua"
"1","GC520783","SLD","2217 NW 248TH WAY","NEWBERRY","32669","AVALON WOODS PH 1A PB 37 PG 70","1,844","01874-100-032","$345,000","3","2","0","2022","None","Single Family Residence","Fee Simple","$5,273.33","224","72","74","Conventional","07/17/2024","$189.80","$187.09","0.99","CAMPUS TO COAST REALTY, INC","Jennifer Lee","259503897","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519240","SLD","6835 SW 81ST ST","GAINESVILLE","32608","MENTONE CLUSTER PH II","1,368","07061-020-026","$345,000","3","2","0","1997","None","Single Family Residence","Fee Simple","$3,226.31","2","2","2","Cash","04/05/2024","$252.19","$252.19","1.00","MATCHMAKER REALTY OF ALACHUA COUNTY","Gia Arvin","259503472","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519223","SLD","6649 SW 80 ST","GAINESVILLE","32608","MENTONE","1,581","07061-010-014","$345,000","3","2","0","1997","Community","Single Family Residence","Fee Simple","$3,286.00","13","13","24","Conventional","04/22/2024","$218.22","$218.22","1.00","FLORIDA HOMES REALTY & MORTGAGE LLC","Dawne Nuri","259504003","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC517391","SLD","25467 SW 21ST PL","NEWBERRY","32669","REPLAT SYLVANIA TERRACE","1,504","02534-021-002","$345,000","3","2","0","2004","Private","Single Family Residence","Fee Simple","$1,950.00","59","59","59","FHA","02/21/2024","$232.71","$229.39","0.99","BOSSHARDT REALTY SERVICES LLC","Teresa Hoffman","277001316","271515849","Gainesville-Alachua","Gainesville-Alachua"
"1","GC517282","SLD","9731 SW 93RD PL","GAINESVILLE","32608","HAMMOCK RIDGE UNIT 3-B","1,668","07350-041-046","$345,000","3","2","0","2005","None","Single Family Residence","Fee Simple","$5,568.01","135","135","137","Conventional","04/24/2024","$209.83","$206.83","0.99","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Andrew Poe","259505311","55906","Gainesville-Alachua","Gainesville-Alachua"
"1","GC511609","SLD","22705 NW COUNTY ROAD 236","HIGH SPRINGS","32643","N/A","1,432","00146034000","$345,000","3","2","0","2001","None","Single Family Residence","Fee Simple","$1,691.75","450","279","279","Cash","02/12/2024","$249.30","$240.92","0.97","UNITED COUNTRY SMITH & ASSOCIATES - NEWBERRY","Kristi Crane","259505576","261017424","Gainesville-Alachua","Gainesville-Alachua"
"1","T3492835","SLD","12565 NW 137TH TER","ALACHUA","32615","TRAILHEAD LANDING","2,124","03970-010-071","$345,485","4","2","0","2023","None","Single Family Residence","Fee Simple","$483.62","37","37","37","Cash","02/26/2024","$162.66","$162.66","1.00","LENNAR REALTY","Ben Goldstein","629029835","277005393","Tampa","Tampa"
"1","GC519975","SLD","1526 NW 54 DR","GAINESVILLE","32605","CAMDEN PARK","1,463","06359-010-002","$345,707","3","2","0","2000","None","Single Family Residence","Fee Simple","$4,171.00","8","8","8","Conventional","04/16/2024","$236.30","$236.3","1.00","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Craig Wilburn","259503108","271501277","Gainesville-Alachua","Gainesville-Alachua"
"1","OM680654","SLD","12453 NW 137TH TER","ALACHUA","32615","TRAILHEAD LANDING","2,028","03970-010-065","$345,985","4","3","0","2024","None","Single Family Residence","Fee Simple","$483.62","43","43","70","VA","09/30/2024","$170.60","$170.6","1.00","LENNAR REALTY","Ben Goldstein","271517517","55055","Ocala - Marion","Ocala - Marion"
"1","J977757","SLD","3705 NW 22ND PL","GAINESVILLE","32605","MADISON PARK","1,580","06410-078-000","$346,000","3","2","0","1962","None","Single Family Residence","Fee Simple","$1,261.23","0","0","-17","Cash","07/01/2024","$218.99","$218.99","1.00","STELLAR NON-MEMBER OFFICE","Non-Member Agent","123456789","259505695","For Future Use","Other"
"1","OM668042","SLD","25069 SW 23RD RD","NEWBERRY","32669","COUNTRY WAY SOUTH","1,820","2532-100-006","$346,400","4","2","0","2024","None","Single Family Residence","Fee Simple","$900.00","244","244","244","VA","08/02/2024","$190.33","$190.33","1.00","ADAMS HOMES REALTY, INC.- GAINESVILLE","Holly Combs","271515609","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","OM663157","SLD","25078 SW 24TH PL","NEWBERRY","32669","COUNTRY WAY SOUTH","1,820","02532-100-018","$346,400","4","2","0","2024","None","Single Family Residence","Fee Simple","$900.00","251","251","251","FHA","06/03/2024","$190.33","$190.33","1.00","ADAMS HOMES REALTY INC","Holly Combs","271515609","261010944","Ocala - Marion","Ocala - Marion"
"1","GC521249","SLD","2106 NW 75TH PL","GAINESVILLE","32653","HIDDEN LAKE PH II","1,666","07814-030-004","$347,000","3","2","0","2018","None","Single Family Residence","Fee Simple","$3,463.76","39","39","39","FHA","06/21/2024","$201.08","$208.28","1.04","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jonathan Mills","259505225","55055","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518684","SLD","24665 NW 7TH LN","NEWBERRY","32669","OAK PARK PH 2 PB 37 PG 39","2,556","01934-020-084","$347,000","5","3","0","2022","None","Single Family Residence","Fee Simple","$5,840.52","110","110","133","Conventional","07/16/2024","$134.98","$135.76","1.01","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Lindsey Johnson","259505655","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518672","SLD","5357 NW 31ST LN","GAINESVILLE","32606","BUCK RIDGE WEST","1,547","06150-001-051","$347,000","3","2","0","1996","None","Single Family Residence","Fee Simple","$3,619.22","6","6","6","Conventional","03/01/2024","$226.24","$224.31","0.99","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Lindsey Johnson","259505655","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC517791","SLD","24419 NW 25TH PL","NEWBERRY","32669","NEWBERRY HILLS PHASE 3","1,560","01874-030-023","$347,000","3","2","0","2000","Private","Single Family Residence","Fee Simple","$2,251.28","75","75","106","Cash","04/12/2024","$233.97","$222.44","0.95","UNITED COUNTRY SMITH & ASSOCIA","Brad Smith","254000055","259506003","Gainesville-Alachua","Ocala - Marion"
"1","GC525035","SLD","8323 SW 64TH PL","GAINESVILLE","32608","HICKORY FOREST 2ND ADD","1,622","07054-202-169","$347,500","4","2","0","2002","None","Single Family Residence","Fee Simple","$5,694.20","13","13","13","FHA","10/25/2024","$215.72","$214.24","0.99","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jonathan Mills","259505225","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","OM662921","SLD","2361 SW 250TH DR","NEWBERRY","32669","COUNTRY WAY SOUTH","1,635","02532-100-036","$347,900","4","2","0","2023","None","Single Family Residence","Fee Simple","$900.00","128","128","128","FHA","02/02/2024","$211.87","$212.78","1.00","ADAMS HOMES REALTY INC","Holly Combs","271515609","262000204","Ocala - Marion","Ocala - Marion"
"1","GC522354","SLD","3916 NW 36TH ST","GAINESVILLE","32605","WIMBERLY ESTATE","1,600","06075-024-000","$348,000","3","2","0","1959","None","Single Family Residence","Fee Simple","$2,683.59","57","57","173","Cash","12/27/2024","$221.88","$217.5","0.98","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Kathleen Weinert","259506218","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","J975873","SLD","2319 250TH","NEWBERRY","32669","COUNTRY WAY SOUTH","1,780","02532-100-039","$348,400","3","2","0","2024","None","Single Family Residence","Fee Simple","$522.72","0","0","-35","FHA","04/30/2024","$195.73","$195.73","1.00","STELLAR NON-MEMBER OFFICE","Non-Member Agent","123456789","259500004","For Future Use","Other"
"1","GC520545","SLD","5347 NW 31ST LN","GAINESVILLE","32606","BUCK RIDGE WEST","1,532","06150-001-052","$348,500","3","2","0","1998","None","Single Family Residence","Fee Simple","$2,620.00","58","58","59","Conventional","06/26/2024","$234.92","$227.48","0.97","RE/MAX PROFESSIONALS","Jeremy Thomas","259503760","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC524084","SLD","2810 NW 38TH ST","GAINESVILLE","32605","ROCK CREEK","1,871","06105-039-000","$348,843","3","2","0","1980","None","Single Family Residence","Fee Simple","$6,104.06","36","36","42","Conventional","10/15/2024","$195.08","$186.45","0.96","RABELL REALTY GROUP LLC","Angela Keidel","259505355","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC522387","SLD","2917 NW 52ND DR","GAINESVILLE","32606","BUCK RIDGE WEST","1,570","06150-001-016","$349,000","3","2","0","1998","None","Single Family Residence","Fee Simple","$3,145.22","90","90","96","Conventional","10/03/2024","$222.29","$222.29","1.00","WATSON REALTY CORP- TIOGA","Kyle Hoppenworth","259507466","264000445","Gainesville-Alachua","Gainesville-Alachua"
"1","GC521414","SLD","16618 NW 168TH TER","ALACHUA","32615","HERITAGE OAKS PH 1","1,520","03053-010-005","$349,000","3","2","0","2004","None","Single Family Residence","Fee Simple","$4,190.54","59","59","60","FHA","07/23/2024","$230.20","$229.61","1.00","MATCHMAKER REALTY OF ALACHUA COUNTY","Gia Arvin","259503472","271516581","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519954","SLD","17352 NW 172ND AVE","ALACHUA","32615","BRIARWOOD PH 1 PB 37 PG 33","1,981","03044-100-030","$349,000","4","2","1","2022","None","Single Family Residence","Fee Simple","$6,141.00","159","159","159","Conventional","09/06/2024","$176.17","$176.17","1.00","SELLSTATE NEXT GENERATION REALTY, LLC","Trish Nystrom","554031440","261021636","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519168","SLD","1722 NW 49TH TER","GAINESVILLE","32605","SUBURBAN HEIGHTS","2,070","06383-027-020","$349,000","4","3","0","1968","None","Single Family Residence","Fee Simple","$4,881.00","6","6","7","Cash, Conventional","03/08/2024","$168.60","$168.6","1.00","PEPINE REALTY","Betsy Pepine","259503892","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC523030","SLD","23212 NW 201ST LN","HIGH SPRINGS","32643","SUTTON ESTATES","1,797","00236-001-007","$349,500","4","2","0","2004","None","Single Family Residence","Fee Simple","$3,770.00","39","39","39","Conventional","09/20/2024","$194.49","$194.49","1.00","HORIZON REALTY OF ALACHUA INC","Leslie Morgan","259500935","259503070","Gainesville-Alachua","Gainesville-Alachua"
"1","T3467412","SLD","24533 NW 12TH PL","NEWBERRY","32669","AVALON WOODS","1,982","01874-100-378","$349,825","4","2","1","2023","None","Single Family Residence","Fee Simple","$0.00","207","207","207","Conventional","04/17/2024","$175.58","$176.5","1.01","D R HORTON REALTY LLC","Anne Peterson Eger","271513108","55055","Tampa","Tampa"
"1","GC522004","SLD","4158 NW 62ND AVE","GAINESVILLE","32653","VICTORIA SQUARE CLUSTER","1,662","06020-010-051","$349,900","3","2","0","1993","Private","Single Family Residence","Fee Simple","$3,038.00","40","40","41","Cash","07/10/2024","$210.53","$210.53","1.00","BOSSHARDT REALTY SERVICES LLC","Genile Morris","259505044","259500035","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518249","SLD","16603 NW 168TH TER","ALACHUA","32615","HERITAGE OAKS PH 1","1,565","03053-010-045","$349,900","3","2","0","2015","None","Single Family Residence","Fee Simple","$4,678.55","32","32","33","Conventional","03/13/2024","$223.58","$223.58","1.00","WATSON REALTY CORP","Jonathan Colon","259500568","259500035","Gainesville-Alachua","Gainesville-Alachua"
"1","O6137375","SLD","12479 NW 158TH ST","ALACHUA","32615","SAVANNAH STATION PH 2B PB 37 PG 95","1,988","03980-022-209","$349,900","3","2","0","2024","None","Single Family Residence","Fee Simple","$483.62","131","131","131","VA","02/26/2024","$176.01","$176.01","1.00","ADNORAM REALTY","Jay Garick","261017253","259500046","Orlando Regional","Orlando Regional"
"1","O6146760","SLD","24424 NW 12TH PL","NEWBERRY","32669","AVALON WOODS","1,988","01874-200-1403","$349,990","4","2","1","2023","None","Single Family Residence","Fee Simple","$500.00","62","62","67","FHA","01/19/2024","$181.04","$176.05","0.97","ADNORAM REALTY","Jay Garick","261017253","259505695","Orlando Regional","Orlando Regional"
"1","GC526257","SLD","7495 SW 85TH DR","GAINESVILLE","32608","LONGLEAF UNIT 1 PH 1","1,660","07098-100-039","$350,000","3","2","0","2004","None","Single Family Residence","Fee Simple","$3,305.18","26","26","26","Cash","12/26/2024","$225.90","$210.84","0.93","BHHS FLORIDA REALTY","Charlene Dinkla","259500937","259506544","Gainesville-Alachua","Gainesville-Alachua"
"1","GC525214","SLD","27812 SW 30TH AVE","NEWBERRY","32669","NOT IN A SUBDIVISION","1,404","02529-001-002","$350,000","3","2","0","2022","None","Single Family Residence","Fee Simple","$5,489.98","11","11","18","Conventional","11/01/2024","$267.02","$249.29","0.93","BOSSHARDT REALTY SERVICES LLC","Rachel Brown","259508296","261010944","Gainesville-Alachua","Gainesville-Alachua"
"1","A4615569","SLD","5909 NW 43RD AVE","GAINESVILLE","32606","SUMMER CREEK PH IV","1,310","06048-040-030","$350,000","3","2","0","1992","None","Single Family Residence","Fee Simple","$1,698.00","97","97","96","FHA","10/03/2024","$259.47","$267.18","1.03","JOSEPH WALTER REALTY LLC","Scott Fader","474014776","281533779","Sarasota - Manatee","Sarasota - Manatee"
"1","J977332","SLD","12351 NW 137TH TER","ALACHUA","32615","CONVERGENCE RESEARCH PARK RESIDENTIAL PH 1","2,124","03970-010-061","$350,000","4","2","0","2024","None","Single Family Residence","Fee Simple","$483.62","0","0","-22","Conventional","07/23/2024","$164.78","$164.78","1.00","STELLAR NON-MEMBER OFFICE","Non-Member Agent","123456789","259500004","For Future Use","Other"
"1","T3532954","SLD","2509 NW 68TH TER","GAINESVILLE","32606","HICKORY WOODS","1,568","06224-037-000","$350,000","3","2","0","1973","None","Single Family Residence","Fee Simple","$4,009.62","11","11","12","Conventional","07/12/2024","$231.51","$223.21","0.96","THE KEYES COMPANY","Raphael Roumain","279642072","261010944","Tampa","Orlando Regional"
"1","GC522694","SLD","16923 SW 139TH AVE","ARCHER","32618","N/A","1,664","04961-002-000","$350,000","3","2","0","1973","None","Single Family Residence","Fee Simple","$4,940.00","19","19","20","VA","08/30/2024","$227.76","$210.34","0.92","BHGRE THOMAS GROUP","Jill Tinney","273509172","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC522551","SLD","14644 NW 25TH RD","NEWBERRY","32669","BELMONT CLUSTER DEV PH 2","1,699","04227-020-122","$350,000","3","2","0","2007","Community","Single Family Residence","Fee Simple","$4,471.72","2","2","2","Cash","07/23/2024","$206.00","$206","1.00","BHHS FLORIDA REALTY","Jeff Tice","259500527","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","U8242880","SLD","8205 NW 54TH TER","GAINESVILLE","32653","WESCHESTER","1,697","06009-010-145","$350,000","3","2","0","2009","Community","Single Family Residence","Fee Simple","$3,729.00","123","123","123","FHA","10/15/2024","$200.06","$206.25","1.03","REALTY ONE GROUP SUNSHINE","Jennifer Vetter","259505060","55055","Pinellas Suncoast","Pinellas Suncoast"
"1","GC521763","SLD","8103 SW 52ND LN","GAINESVILLE","32608","STILLWIND","2,067","06858-020-079","$350,000","4","2","0","2002","None","Single Family Residence","Fee Simple","$3,808.00","97","97","167","Conventional","10/29/2024","$178.86","$169.33","0.95","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Craig Wilburn","259503108","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC521504","SLD","12877 NW 11TH PL","NEWBERRY","32669","VILLAS OF WEST END UNIT B PH 1","1,835","04314-102-088","$350,000","3","2","0","2018","Community","Single Family Residence","Fee Simple","$4,261.73","53","53","160","Cash","08/05/2024","$196.13","$190.74","0.97","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Lisa Fetrow","259505107","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","O6195008","SLD","4114 NW 19TH PL","GAINESVILLE","32605","PALM VIEW ESTATES","1,526","06391-044-000","$350,000","3","2","0","1963","None","Single Family Residence","Fee Simple","$2,067.00","7","7","7","Cash","05/30/2024","$235.91","$229.36","0.97","BEYCOME OF FLORIDA LLC","Steven Koleno","364512302","259505695","Orlando Regional","Orlando Regional"
"1","GC520318","SLD","302 NW 4TH AVE","GAINESVILLE","32601","BRUSH ADD TO GVILLE","1,024","14293-001-000","$350,000","3","1","1","1930","None","Single Family Residence","Fee Simple","$5,039.44","56","56","56","Conventional","07/19/2024","$375.98","$341.8","0.91","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Lindsey Johnson","259505655","270516621","Gainesville-Alachua","Gainesville-Alachua"
"1","A4602613","SLD","1039 NW 41ST DR","GAINESVILLE","32605","LENOX PLACE","2,300","06386-010-021","$350,000","4","2","0","1998","Community","Single Family Residence","Fee Simple","$7,650.58","61","61","61","Conventional","06/18/2024","$173.48","$152.17","0.88","COLDWELL BANKER REALTY","Sonny Martin, JR","259505078","281502380","Sarasota - Manatee","Sarasota - Manatee"
"1","O6184710","SLD","203 NW 25TH ST","GAINESVILLE","32607","ANNIS TERRACE","1,727","06446-030-000","$350,000","4","2","0","1945","None","Single Family Residence","Fee Simple","$4,808.07","10","10","13","Cash","04/11/2024","$222.93","$202.66","0.91","SOGO REAL ESTATE SERVICES LLC","KC Ye","261094280","261017022","Orlando Regional","Orlando Regional"
"1","GC519533","SLD","8717 NW 10TH PL","GAINESVILLE","32606","EAGLE POINT CLUSTER PH 3","1,703","06326-030-159","$350,000","3","2","0","2002","None","Single Family Residence","Fee Simple","$6,552.81","6","6","6","Conventional","03/15/2024","$210.80","$205.52","0.97","UNION PROPERTIES  OF GAINESVILLE, INC.","Rhonda Derus","259503232","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518812","SLD","2311 NW 44TH PL","GAINESVILLE","32605","ENCLAVE THE RAINBOWS","1,950","06076-010-012","$350,000","3","2","0","1996","None","Single Family Residence","Fee Simple","$4,656.94","125","57","70","Cash","04/19/2024","$184.10","$179.49","0.97","BHGRE THOMAS GROUP","Kristen Thompson","259504942","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518387","SLD","1020 NE 7TH PL","GAINESVILLE","32601","M G M","1,886","12525-000-000","$350,000","3","2","0","1987","None","Single Family Residence","Fee Simple","$3,053.00","39","39","44","Cash","04/02/2024","$190.88","$185.58","0.97","BHGRE THOMAS GROUP","Kim Chalmers","259505909","264000445","Gainesville-Alachua","Gainesville-Alachua"
"1","GC518314","SLD","7925 SW 97TH AVE","GAINESVILLE","32608","KANAPAHA PINES","1,417","07348-030-026","$350,000","3","2","0","1993","None","Single Family Residence","Fee Simple","$2,902.50","3","3","18","Cash","01/31/2024","$247.00","$247","1.00","PEPINE REALTY","Andy Mauldin","259505759","771620","Gainesville-Alachua","Gainesville-Alachua"
"1","GC517887","SLD","7815 SE US HIGHWAY 301","HAWTHORNE","32640","N/A","1,370","19917-003-000","$350,000","3","2","0","1966","None","Single Family Residence","Fee Simple","$3,475.00","57","57","111","FHA","04/26/2024","$291.24","$255.47","0.88","IHEART REALTY INC.","Heather Hunter","270535584","25950341","Gainesville-Alachua","Gainesville-Alachua"
"1","OK223353","SLD","19159 NW 229TH ST","HIGH SPRINGS","32643","BAILEY ESTATES OF HIGH SPGS","1,902","00236-100-077","$350,000","4","2","0","2016","None","Single Family Residence","Fee Simple","$3,608.18","20","20","21","Cash","04/09/2024","$184.02","$184.02","1.00","LPT REALTY","Jillian Von Ohlen","283006779","259504964","Okeechobee","Orlando Regional"
"1","O6146766","SLD","24302 NW 13TH BLVD","NEWBERRY","32669","AVALON WOODS","1,988","01874-200-434","$350,000","4","2","1","2023","None","Single Family Residence","Fee Simple","$500.00","103","103","108","Cash","02/13/2024","$181.04","$176.06","0.97","ADNORAM REALTY","Jay Garick","261017253","54272","Orlando Regional","Orlando Regional"
