OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer_1,Buck_Bay,Duck_Pond,Eagle_Point,EastGNV,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,WildsPlantation,swNewberry_A,swNewberry_B,built_before_1984,built_pre_1970_with_effective_le_1994,era_1900s,era_1910s,era_1920s,era_1930s,era_1940s,era_1950s,era_1960s,era_1970s,era_1980s,era_1990s,era_2000s,era_2010s,era_2020s,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
3582,106664,0.160000000000000,2232,1.000000000000000,GAINESVILLE,440700,2016,100,2232.000000000000000,2016,2023,0,0.000000000000000,318.000000000000000,440.000000000000000,6,0,2.000000000000000,1637,372957.999999999941792,0.192299563459924,-82.399964999999995,29.730689000000002,06009-040-085,HighSprings_B,True,False,False,0.940000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.767164277754667,350516.926859123748727,352153.926859123748727,-88546.073140876251273,-22441.073140876193065,88546.073140876251273,22441.073140876193065,0.799078572405545
3583,106692,0.260000000000000,2181,1.000000000000000,GAINESVILLE,421400,2016,100,2181.000000000000000,2016,2023,0,0.000000000000000,328.000000000000000,440.000000000000000,6,0,2.000000000000000,1667,356523.000000000000000,0.312486790622376,-82.401370000000000,29.732315000000000,06009-040-113,HighSprings_B,True,False,False,0.940000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.790558988344031,358813.842475812416524,360480.842475812416524,-60919.157524187583476,2290.842475812416524,60919.157524187583476,2290.842475812416524,0.855436265960637
3608,30776,0.950000000000000,2256,1.150000000000000,GAINESVILLE,454500,1999,100,2255.500000000000000,1994,2024,0,0.000000000000000,487.500000000000000,400.000000000000000,24,0,2.000000000000000,3531,382794.000000000000000,1.141778658043298,-82.398938999999999,29.724826000000000,06006-032-052,HighSprings_B,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.845221564515651,378973.501417357358150,382504.501417357358150,-71995.498582642641850,-3820.498582642641850,71995.498582642641850,3820.498582642641850,0.841594062524439
3780,30817,0.480000000000000,2678,1.150000000000000,GAINESVILLE,555800,2003,100,2401.500000000000000,1996,2022,0,276.000000000000000,309.500000000000000,529.000000000000000,18,0,3.000000000000000,14283,458147.000000000000000,0.576898690379772,-82.399162000000004,29.727125999999998,06006-040-031,HighSprings_B,True,False,False,0.820000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.990683227212770,438310.668705054558814,452593.668705054558814,-103206.331294945441186,-19836.331294945441186,103206.331294945441186,19836.331294945441186,0.814310307133959
3924,31483,0.110000000000000,1535,1.000000000000000,GAINESVILLE,330600,2013,100,1535.000000000000000,2013,2022,0,0.000000000000000,213.000000000000000,456.000000000000000,8,0,2.000000000000000,1148,279862.000000000000000,0.132205949878698,-82.396445000000000,29.728418000000001,06009-010-189,HighSprings_B,True,False,False,0.920000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.509766654731987,270970.883934028097428,272118.883934028097428,-58481.116065971902572,-8891.116065971902572,58481.116065971902572,8891.116065971902572,0.823106122002505
4016,31219,0.250000000000000,2253,1.150000000000000,GAINESVILLE,393800,1996,100,1969.500000000000000,1994,2023,0,0.000000000000000,621.000000000000000,441.000000000000000,26,0,2.000000000000000,1687,333043.000000000000000,0.300468067906131,-82.393638999999993,29.721302999999999,06008-010-005,HighSprings_B,True,False,False,0.740000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.725366748078656,336168.145927758072503,337855.145927758072503,-55944.854072241927497,3125.145927758072503,55944.854072241927497,3125.145927758072503,0.857935870817060
4017,31321,0.160000000000000,2037,1.000000000000000,GAINESVILLE,425300,2014,100,2037.000000000000000,2014,2023,0,0.000000000000000,244.000000000000000,400.000000000000000,8,0,2.000000000000000,1148,360357.000000000000000,0.192299563459924,-82.395825000000002,29.728850999999999,06009-010-027,HighSprings_B,True,False,False,0.920000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.695814191519986,326378.879159171599895,327526.879159171599895,-97773.120840828400105,-33978.120840828400105,97773.120840828400105,33978.120840828400105,0.770107874815828
4051,30895,0.060000000000000,1380,1.000000000000000,GAINESVILLE,245800,1999,100,1379.500000000000000,1999,2023,0,0.000000000000000,204.500000000000000,412.000000000000000,23,0,2.000000000000000,224,208706.000000000000000,0.072112336297471,-82.393921000000006,29.725145000000001,06006-063-064,HighSprings_B,True,False,False,0.770000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.258892702370266,210847.984957412612857,211071.984957412612857,-34728.015042587387143,2141.984957412612857,34728.015042587387143,2141.984957412612857,0.858714340754323
4063,30799,0.540000000000000,2042,1.150000000000000,GAINESVILLE,428600,2005,100,2042.000000000000000,1998,2022,0,0.000000000000000,328.000000000000000,524.000000000000000,16,0,2.000000000000000,2440,361870.000000000000000,0.649011026677243,-82.402635000000004,29.727055000000000,06006-040-013,HighSprings_B,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.830628411830151,373483.240786775830202,375923.240786775830202,-52676.759213224169798,11613.240786775830202,52676.759213224169798,11613.240786775830202,0.877095755452113
4153,30886,0.060000000000000,1545,1.000000000000000,GAINESVILLE,282200,2010,100,1544.500000000000000,1999,2023,0,0.000000000000000,39.500000000000000,412.000000000000000,12,0,2.000000000000000,224,239646.000000000000000,0.072112336297471,-82.393180999999998,29.724812000000000,06006-063-055,HighSprings_B,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.425320831409902,249028.052914935658919,249252.052914935658919,-32947.947085064341081,9382.052914935658919,32947.947085064341081,9382.052914935658919,0.883246112384605
4266,30730,0.640000000000000,1950,1.150000000000000,GAINESVILLE,381200,1994,100,1950.000000000000000,1993,2024,0,0.000000000000000,85.000000000000000,554.000000000000000,29,0,2.000000000000000,3170,320850.000000000000000,0.769198253839696,-82.396246000000005,29.723365999999999,06006-030-008,HighSprings_B,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.678378549792455,320737.576731743989512,323907.576731743989512,-57292.423268256010488,-112.423268256010488,57292.423268256010488,112.423268256010488,0.849705080618426
4289,31179,0.060000000000000,1605,1.000000000000000,GAINESVILLE,264500,2002,100,1196.500000000000000,1997,2022,0,408.000000000000000,93.500000000000000,260.000000000000000,19,0,3.000000000000000,298,224527.000000000000000,0.072112336297471,-82.400261999999998,29.720134999999999,06007-110-004,HighSprings_B,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.410319545231744,245320.192696929851081,245618.192696929851081,-18881.807303070148919,20793.192696929851081,18881.807303070148919,20793.192696929851081,0.928613204903326
4348,30825,0.390000000000000,2982,1.150000000000000,GAINESVILLE,512400,1998,100,2982.000000000000000,1998,2023,0,0.000000000000000,270.000000000000000,528.000000000000000,24,0,3.000000000000000,4217,431323.000000000000000,0.468730185933565,-82.402044000000004,29.727384000000001,06006-040-039,HighSprings_B,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.974068056493049,431088.229301893326920,435305.229301893326920,-77094.770698106673080,-234.770698106673080,77094.770698106673080,234.770698106673080,0.849541821432266
4349,31462,0.210000000000000,1895,1.000000000000000,GAINESVILLE,366200,2011,100,1895.000000000000000,2011,2023,0,0.000000000000000,340.000000000000000,380.000000000000000,11,0,2.000000000000000,1016,310254.000000000000000,0.252393177041150,-82.400820999999993,29.728622999999999,06009-010-168,HighSprings_B,True,False,False,0.890000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.648821329765944,311396.198260156379547,312412.198260156379547,-53787.801739843620453,1142.198260156379547,53787.801739843620453,1142.198260156379547,0.853119055871536
4350,31474,0.110000000000000,1697,1.000000000000000,GAINESVILLE,357800,2009,100,1697.000000000000000,2009,2023,0,0.000000000000000,253.000000000000000,496.000000000000000,13,0,2.000000000000000,1012,303118.000000000000000,0.132205949878698,-82.398173999999997,29.728421999999998,06009-010-180,HighSprings_B,True,False,False,0.870000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.523231438409070,274644.122453551099170,275656.122453551099170,-82143.877546448900830,-28473.877546448900830,82143.877546448900830,28473.877546448900830,0.770419570859561
4443,106596,0.150000000000000,1725,1.000000000000000,GAINESVILLE,354600,2018,100,1725.000000000000000,2018,2024,0,0.000000000000000,172.000000000000000,418.000000000000000,5,0,2.000000000000000,465,300945.000000000000000,0.180280840743679,-82.397407000000001,29.731576000000000,06009-040-017,HighSprings_B,True,False,False,0.950000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.622660427402682,303355.428203245450277,303820.428203245450277,-50779.571796754549723,2410.428203245450277,50779.571796754549723,2410.428203245450277,0.856797597865892
4444,106712,0.150000000000000,1856,1.000000000000000,GAINESVILLE,401800,2017,100,1856.000000000000000,2017,2024,0,0.000000000000000,294.000000000000000,480.000000000000000,6,0,2.000000000000000,1581,339949.000000000000000,0.180280840743679,-82.401662999999999,29.730927000000001,06009-040-133,HighSprings_B,True,False,False,0.940000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.659380449135913,314701.688710981514305,316282.688710981514305,-85517.311289018485695,-25247.311289018485695,85517.311289018485695,25247.311289018485695,0.787164481610208
4559,31257,0.320000000000000,2553,1.150000000000000,GAINESVILLE,489400,2000,100,2552.500000000000000,1997,2022,0,0.000000000000000,421.000000000000000,484.000000000000000,21,0,2.500000000000000,423,415566.999999999941792,0.384599126919848,-82.393142999999995,29.718156000000000,06008-020-042,HighSprings_B,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.885128253743598,394402.899652466876432,394825.899652466876432,-94574.100347533123568,-21164.100347533065360,94574.100347533123568,21164.100347533065360,0.806755005419834
4785,30930,0.060000000000000,1380,1.000000000000000,GAINESVILLE,269000,2001,100,1379.500000000000000,2001,2024,0,0.000000000000000,39.500000000000000,412.000000000000000,22,0,2.000000000000000,300,228349.999999999970896,0.072112336297471,-82.394743000000005,29.726106999999999,06006-065-097,HighSprings_B,True,False,False,0.780000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.264231091981149,211976.583418664988130,212276.583418664988130,-56723.416581335011870,-16373.416581334982766,56723.416581335011870,16373.416581334982766,0.789132280366784
4840,30758,0.630000000000000,2279,1.150000000000000,GAINESVILLE,426100,1994,100,2279.000000000000000,1994,2022,0,0.000000000000000,392.000000000000000,508.000000000000000,27,0,2.500000000000000,5049,357136.000000000000000,0.757179531123450,-82.396257000000006,29.725363000000002,06006-031-035,HighSprings_B,True,False,False,0.730000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.808587945523424,365341.548932632547803,370390.548932632547803,-55709.451067367452197,8205.548932632547803,55709.451067367452197,8205.548932632547803,0.869257331454195
4841,30954,0.060000000000000,1545,1.000000000000000,GAINESVILLE,247200,2002,100,1379.500000000000000,2002,2022,0,0.000000000000000,204.500000000000000,412.000000000000000,19,0,2.000000000000000,208,209912.000000000000000,0.072112336297471,-82.394997000000004,29.726465000000001,06006-065-121,HighSprings_B,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.363512539975783,234102.080338139901869,234310.080338139901869,-12889.919661860098131,24190.080338139901869,12889.919661860098131,24190.080338139901869,0.947856312047492
4842,31447,0.260000000000000,2016,1.000000000000000,GAINESVILLE,400800,2008,100,2016.000000000000000,2008,2022,0,0.000000000000000,256.000000000000000,483.000000000000000,13,0,2.000000000000000,854,339826.000000000000000,0.312486790622376,-82.403685999999993,29.728942000000000,06009-010-153,HighSprings_B,True,False,False,0.870000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.684467452995685,322696.474507440521847,323550.474507440521847,-77249.525492559478153,-17129.525492559478153,77249.525492559478153,17129.525492559478153,0.807261662942716
4843,31539,0.260000000000000,2056,1.150000000000000,GAINESVILLE,433100,2012,100,2055.500000000000000,2012,2022,0,0.000000000000000,276.500000000000000,462.000000000000000,9,0,3.000000000000000,1366,366769.000000000000000,0.312486790622376,-82.392756000000006,29.727364000000001,06009-030-009,HighSprings_B,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.877035013055583,391223.784084061044268,392589.784084061044268,-40510.215915938955732,24454.784084061044268,40510.215915938955732,24454.784084061044268,0.906464521089959
4902,30764,0.310000000000000,2481,1.150000000000000,GAINESVILLE,495100,2002,100,2481.000000000000000,2002,2022,0,0.000000000000000,319.000000000000000,484.000000000000000,19,0,2.500000000000000,2353,418482.000000000000000,0.372580404203603,-82.397194999999996,29.726659999999999,06006-032-040,HighSprings_B,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.885911478795418,394711.926887123263441,397064.926887123263441,-98035.073112876736559,-23770.073112876736559,98035.073112876736559,23770.073112876736559,0.801989349398350
4911,30984,0.060000000000000,1352,1.000000000000000,GAINESVILLE,260200,2003,100,1351.500000000000000,2003,2023,0,0.000000000000000,28.500000000000000,456.000000000000000,19,0,1.500000000000000,208,220962.000000000000000,0.072112336297471,-82.393929000000000,29.727125000000001,06006-066-150,HighSprings_B,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.266148269542848,212383.369984441378620,212591.369984441378620,-47608.630015558621380,-8578.630015558621380,47608.630015558621380,8578.630015558621380,0.817030630224602
4919,30832,0.420000000000000,2151,1.150000000000000,GAINESVILLE,432500,1996,100,2151.000000000000000,1996,2022,0,0.000000000000000,566.500000000000000,490.000000000000000,25,0,2.000000000000000,1879,365746.000000000000000,0.504786354082300,-82.399815000000004,29.726901000000002,06006-040-046,HighSprings_B,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.750326920674004,344664.555690303444862,346543.555690303444862,-85956.444309696555138,-21081.444309696555138,85956.444309696555138,21081.444309696555138,0.801256776162551
4920,30929,0.060000000000000,1545,1.000000000000000,GAINESVILLE,258800,2001,100,1379.500000000000000,2001,2022,0,0.000000000000000,204.500000000000000,412.000000000000000,20,0,2.000000000000000,300,219679.999999999970896,0.072112336297471,-82.394869000000000,29.726106999999999,06006-065-096,HighSprings_B,True,False,False,0.800000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.353488878439087,231767.241685135668376,232067.241685135668376,-26732.758314864331624,12087.241685135697480,26732.758314864331624,12087.241685135697480,0.896704952415517
4956,30739,0.430000000000000,2383,1.150000000000000,GAINESVILLE,489200,2003,100,2173.000000000000000,1993,2022,0,0.000000000000000,313.000000000000000,483.000000000000000,18,0,2.000000000000000,2019,413801.000000000000000,0.516805076798545,-82.396915000000007,29.723960000000002,06006-030-017,HighSprings_B,True,False,False,0.820000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.879824469229948,392316.609169362054672,394335.609169362054672,-94864.390830637945328,-21484.390830637945328,94864.390830637945328,21484.390830637945328,0.806082602553888
4957,31566,0.280000000000000,2249,1.150000000000000,GAINESVILLE,428800,2012,100,2249.000000000000000,2012,2022,0,0.000000000000000,351.000000000000000,528.000000000000000,9,0,2.000000000000000,1500,362980.000000000000000,0.336524236054867,-82.391351999999998,29.726894999999999,06009-030-036,HighSprings_B,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.900888424135363,400667.996371830522548,402167.996371830522548,-26632.003628169477452,37687.996371830522548,26632.003628169477452,37687.996371830522548,0.937891782583560
5017,31349,0.130000000000000,2145,1.000000000000000,GAINESVILLE,419400,2014,100,1613.000000000000000,2014,2022,0,532.000000000000000,21.000000000000000,483.000000000000000,7,0,2.500000000000000,1454,355036.000000000000000,0.156243395311188,-82.397760000000005,29.729617999999999,06009-010-055,HighSprings_B,True,False,False,0.930000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.731364471499431,338190.448031954874750,339644.448031954874750,-79755.551968045125250,-16845.551968045125250,79755.551968045125250,16845.551968045125250,0.809834163166321
5046,31076,0.060000000000000,1380,1.000000000000000,GAINESVILLE,235500,2005,100,1379.500000000000000,2005,2023,0,0.000000000000000,204.500000000000000,412.000000000000000,17,0,2.000000000000000,200,199975.000000000000000,0.072112336297471,-82.394701999999995,29.727730000000001,06006-068-200,HighSprings_B,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.319438171994962,224008.252571360091679,224208.252571360091679,-11291.747428639908321,24033.252571360091679,11291.747428639908321,24033.252571360091679,0.952052027903865
5047,31433,0.150000000000000,2420,1.000000000000000,GAINESVILLE,452000,2008,100,1947.000000000000000,2008,2023,0,473.000000000000000,246.000000000000000,506.000000000000000,14,0,2.500000000000000,810,383390.000000000000000,0.180280840743679,-82.402012999999997,29.728791000000001,06009-010-139,HighSprings_B,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.755349934640474,346400.165915267483797,347210.165915267483797,-104789.834084732516203,-36989.834084732516203,104789.834084732516203,36989.834084732516203,0.768164083883335
5087,30942,0.060000000000000,1207,1.000000000000000,GAINESVILLE,240100,2001,100,1206.500000000000000,2001,2024,0,0.000000000000000,133.500000000000000,434.000000000000000,22,0,2.000000000000000,224,203861.000000000000000,0.072112336297471,-82.393185000000003,29.726521000000002,06006-065-109,HighSprings_B,True,False,False,0.780000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.193221381513091,197446.192173640883993,197670.192173640883993,-42429.807826359116007,-6414.807826359116007,42429.807826359116007,6414.807826359116007,0.823282766237571
5088,31100,0.060000000000000,1207,1.000000000000000,GAINESVILLE,239700,2005,100,1206.500000000000000,1998,2024,0,0.000000000000000,133.500000000000000,434.000000000000000,18,0,2.000000000000000,231,203514.000000000000000,0.072112336297471,-82.394673999999995,29.724128000000000,06006-621-012,HighSprings_B,True,False,False,0.820000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.233574508672994,205576.706039857672295,205807.706039857672295,-33892.293960142327705,2062.706039857672295,33892.293960142327705,2062.706039857672295,0.858605365205914
5089,31217,0.260000000000000,2321,1.150000000000000,GAINESVILLE,450000,2006,100,2321.000000000000000,1997,2024,0,0.000000000000000,277.000000000000000,441.000000000000000,17,0,2.500000000000000,1312,381188.000000000000000,0.312486790622376,-82.394266999999999,29.721285999999999,06008-010-003,HighSprings_B,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.852825247156819,381866.078835476306267,383178.078835476306267,-66821.921164523693733,678.078835476306267,66821.921164523693733,678.078835476306267,0.851506841856614
5090,31245,0.390000000000000,2014,1.150000000000000,GAINESVILLE,486100,2015,100,2014.000000000000000,1999,2024,0,0.000000000000000,314.000000000000000,420.000000000000000,8,0,2.000000000000000,19108,394077.000000000000000,0.468730185933565,-82.393392000000006,29.719970000000000,06008-020-030,HighSprings_B,True,False,False,0.920000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.868106856954382,387746.423377768252976,406854.423377768252976,-79245.576622231747024,-6330.576622231747024,79245.576622231747024,6330.576622231747024,0.836976801846880
5091,31356,0.130000000000000,1720,1.000000000000000,GAINESVILLE,357000,2013,100,830.000000000000000,2013,2024,0,890.000000000000000,200.000000000000000,420.000000000000000,10,0,2.500000000000000,1050,302400.000000000000000,0.156243395311188,-82.398264999999995,29.729344999999999,06009-010-062,HighSprings_B,True,False,False,0.900000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.584869525615956,292105.268725356494542,293155.268725356494542,-63844.731274643505458,-10294.731274643505458,63844.731274643505458,10294.731274643505458,0.821163217718085
