prop_id,legal_acreage,living_area,condition_cd,tax_area_description,actual_age,abs_subdv_cd,Aessessment_Val
56468,0.01,900,3,GAINESVILLE,41,130302,153464
56473,0.02,1094,3,GAINESVILLE,40,130301,137349
56476,0.01,1094,3,GAINESVILLE,40,130301,139549
56479,0.02,1046,3,GAINESVILLE,40,130301,137349
56480,0.01,1046,3,GAINESVILLE,40,130301,168749
56483,0.02,1094,3,GAINESVILLE,40,130301,156849
56495,0.01,1046,3,GAINESVILLE,39,130301,142049
56537,0.01,1138,3,GAINESVILLE,41,130301,170264
56538,0.01,1042,3,GAINESVILLE,41,130301,160464
56547,0.01,1090,3,GAINESVILLE,41,130301,177064
56548,0.02,1042,3,GAINESVILLE,41,130301,134464
56550,0.01,1090,3,GAINESVILLE,41,130301,172264
56559,0.01,1042,3,GAINESVILLE,42,130301,134964
56562,0.01,1062,3,GAINESVILLE,41,130301,163035
56565,0.01,1062,3,GAINESVILLE,41,130301,158535
56569,0.01,1032,3,GAINESVILLE,41,130301,132134
56573,0.02,1032,3,GAINESVILLE,41,130301,95334
56577,0.01,1062,3,GAINESVILLE,41,130301,154335
56578,0.02,1032,3,GAINESVILLE,41,130301,183034
56584,0.01,1046,3,GAINESVILLE,39,130301,138449
56594,0.01,1046,3,GAINESVILLE,40,130301,171549
56598,0.02,1046,3,GAINESVILLE,40,130301,168249
56599,0.02,1046,3,GAINESVILLE,40,130301,157549
56664,0.02,1200,3,GAINESVILLE,19,135302,144900
56665,0.02,1200,3,GAINESVILLE,19,135302,149500
56666,0.02,1200,3,GAINESVILLE,19,135302,147000
56668,0.02,1178,3,GAINESVILLE,19,135302,130900
56673,0.02,1062,3,GAINESVILLE,39,135301,108710
56674,0.02,1062,3,GAINESVILLE,39,135301,116810
56676,0.02,1062,3,GAINESVILLE,39,135301,122110
56677,0.02,1062,3,GAINESVILLE,39,135301,117510
57988,0.27,2542,4,ST. JOHN'S,9,241600,505277
57989,0.3,2740,4,ST. JOHN'S,10,241600,616677
57992,0.26,2491,4,ST. JOHN'S,10,241600,531494
57997,0.27,3065,4,ST. JOHN'S,17,241600,585157
57998,0.24,1928,4,ST. JOHN'S,18,241600,408000
58001,0.28,2732,4,ST. JOHN'S,18,241600,570794
58005,0.27,2786,4,ST. JOHN'S,18,241600,586140
58011,0.19,1970,4,ST. JOHN'S,18,241600,418547
58013,0.23,2155,4,ST. JOHN'S,10,241600,494593
58016,0.24,3976,4,ST. JOHN'S,17,241600,820666
58019,0.18,1933,4,ST. JOHN'S,17,241600,454198
58022,0.19,1959,4,ST. JOHN'S,17,241600,410453
58023,0.18,2135,4,ST. JOHN'S,17,241600,456582
58035,0.06,2715,4,ST. JOHN'S,17,241600,413600
58039,0.07,2719,4,ST. JOHN'S,18,241600,385300
58043,0.07,1822,4,ST. JOHN'S,7,241600,340544
58045,0.07,2412,4,ST. JOHN'S,7,241600,434844
58046,0.07,2402,4,ST. JOHN'S,7,241600,434144
58051,0.07,1941,4,ST. JOHN'S,8,241600,399323
58054,0.18,1620,4,ST. JOHN'S,9,241601,402849
58058,0.17,1929,4,ST. JOHN'S,10,241601,450166
58062,0.39,2072,4,ST. JOHN'S,13,241601,488607
58064,0.16,1620,4,ST. JOHN'S,11,241601,398874
58066,0.16,2054,4,ST. JOHN'S,10,241601,468973
58068,0.16,1943,4,ST. JOHN'S,8,241601,447252
58075,0.18,1681,4,ST. JOHN'S,12,241601,381648
58077,0.19,1971,4,ST. JOHN'S,15,241601,441670
58081,0.18,1740,4,ST. JOHN'S,15,241601,386411
58082,0.22,1912,4,ST. JOHN'S,14,241601,456523
58086,0.19,2168,4,ST. JOHN'S,11,241601,453536
58088,0.16,1929,4,ST. JOHN'S,10,241601,425846
58127,1.35,2013,3,ST. JOHN'S,52,107800,490875
58131,1,2700,3,ST. JOHN'S,51,107800,480004
58137,2.02,4327,4,ST. JOHN'S,55,107800,653332
58138,1.59,3930,3,ST. JOHN'S,51,107800,571922
58141,1.07,2337,3,ST. JOHN'S,53,107800,623992
58144,1.04,2193,4,ST. JOHN'S,51,107900,456214
58149,1,2338,4,ST. JOHN'S,51,107900,472968
58151,1.57,2334,4,ST. JOHN'S,51,107900,379220
58153,1.73,2715,3,ST. JOHN'S,50,107900,588287
58160,1.06,3309,3,ST. JOHN'S,51,107900,521543
58169,1.05,3781,3,ST. JOHN'S,23,107900,713824
58176,2.37,3891,3,ST. JOHN'S,48,107901,548080
58177,1.24,3564,4,ST. JOHN'S,16,107901,907679
58178,1.8,4375,4,ST. JOHN'S,34,107900,817180
58182,1.02,2826,3,ST. JOHN'S,45,108000,570037
58199,1,2966,3,ST. JOHN'S,42,108000,652937
58245,1.13,3464,4,ST. JOHN'S,37,108100,721684
58254,1,3771,4,ST. JOHN'S,37,108200,573581
58256,1.02,2788,3,ST. JOHN'S,35,108200,613257
58258,1.46,2895,4,ST. JOHN'S,35,108200,659384
58266,1.03,2765,4,ST. JOHN'S,37,108300,570318
58276,1.07,2773,3,ST. JOHN'S,34,108300,543421
58314,5.63,4282,3,ST. JOHN'S,48,0,619031
58323,5.49,4095,4,ST. JOHN'S,37,0,770654
58335,1,2173,3,ST. JOHN'S,50,254400,318224
58336,7.01,2720,4,ST. JOHN'S,49,0,821957
58338,4,2278,3,ST. JOHN'S,50,0,494816
58341,5.5,6375,4,ST. JOHN'S,50,0,1124417
58354,0.15,1753,4,ST. JOHN'S,16,246600,430337
58359,0.06,1455,4,ST. JOHN'S,10,246600,318410
58360,0.06,1471,4,ST. JOHN'S,10,246600,303110
58373,0.08,1455,4,ST. JOHN'S,16,246600,298710
58375,0.08,1455,4,ST. JOHN'S,16,246600,340510
58383,0.06,1455,4,ST. JOHN'S,11,246600,324610
58386,0.06,1455,4,ST. JOHN'S,10,246600,323130
58388,0.06,1471,4,ST. JOHN'S,10,246600,331310
58389,0.06,1471,4,ST. JOHN'S,11,246600,318310
58391,0.06,1455,4,ST. JOHN'S,11,246600,319910
58394,0.08,1455,4,ST. JOHN'S,11,246600,318410
58431,0.6,2911,5,ST. JOHN'S,20,232100,752629
58435,0.48,2777,5,ST. JOHN'S,20,232100,689943
58444,0.48,2494,3,ST. JOHN'S,19,232100,609317
58446,0.5,3843,4,ST. JOHN'S,20,232100,949619
58447,0.47,3044,5,ST. JOHN'S,18,232100,785976
58448,0.48,2452,5,ST. JOHN'S,18,232100,666687
58450,0.46,3452,3,ST. JOHN'S,19,232100,711520
58452,0.53,2526,5,ST. JOHN'S,20,232100,652903
58460,0.54,3411,3,ST. JOHN'S,18,232101,868238
58469,0.55,2762,5,ST. JOHN'S,18,232101,771256
58473,0.52,4036,4,ST. JOHN'S,19,232101,944098
58479,0.53,2728,4,ST. JOHN'S,18,232101,841833
58485,0.49,3053,3,ST. JOHN'S,7,232102,767402
58497,0.46,3278,3,ST. JOHN'S,17,232102,775601
58505,0.53,2778,5,ST. JOHN'S,17,232102,676916
58507,0.49,3319,5,ST. JOHN'S,13,232102,856420
58510,0.49,4034,5,ST. JOHN'S,15,232102,1264563
58514,0.58,3196,4,ST. JOHN'S,16,232102,862475
58523,0.57,4038,5,ST. JOHN'S,17,232102,1040315
58527,0.44,2673,5,ST. JOHN'S,10,232103,744391
58529,0.46,3354,5,ST. JOHN'S,7,232103,1114632
58530,0.5,4108,5,ST. JOHN'S,9,232103,1181952
58532,0.54,3398,5,ST. JOHN'S,9,232103,968081
58547,0.53,5315,5,ST. JOHN'S,8,232103,1146109
58549,0.5,3634,5,ST. JOHN'S,14,232103,975386
58553,0.59,4277,5,ST. JOHN'S,11,232103,1205517
58556,0.58,3848,5,ST. JOHN'S,10,232103,1236427
58557,0.58,2995,5,ST. JOHN'S,8,232103,893637
58732,1.04,1815,3,ST. JOHN'S,46,218900,400727
58742,0.9,1905,3,ST. JOHN'S,38,218901,438249
58743,2.12,2991,3,ST. JOHN'S,18,218901,735921
58775,1.05,1848,3,ST. JOHN'S,39,219000,364195
58808,0.6,1814,3,ST. JOHN'S,38,219100,344461
58824,0.53,1614,3,ST. JOHN'S,37,219300,351800
58833,0.63,1657,3,ST. JOHN'S,39,219300,340445
58846,1.01,2447,3,ST. JOHN'S,39,219200,451869
58856,0.5,1868,3,ST. JOHN'S,39,219200,297264
58861,0.5,1792,3,ST. JOHN'S,40,219200,395805
58865,0.5,1726,3,ST. JOHN'S,40,219200,363296
58874,0.32,1202,3,ST. JOHN'S,45,206600,318540
58891,0.27,1248,3,ST. JOHN'S,45,206600,280980
58909,0.25,1454,3,ST. JOHN'S,45,206600,322371
58912,0.26,1720,3,ST. JOHN'S,45,206600,333674
58918,0.28,1373,3,ST. JOHN'S,45,206600,317760
58920,0.31,1260,3,ST. JOHN'S,45,206600,273337
58921,0.31,1276,3,ST. JOHN'S,45,206600,272660
58946,0.31,1392,3,ST. JOHN'S,45,206600,289625
58952,0.29,1312,3,ST. JOHN'S,45,206600,258020
58959,0.27,1632,3,ST. JOHN'S,46,206600,236560
58960,0.27,1255,3,ST. JOHN'S,46,206600,267200
58981,0.42,1593,3,ST. JOHN'S,44,206800,287177
58985,0.44,1166,3,ST. JOHN'S,44,206800,248602
58988,0.28,1244,3,ST. JOHN'S,43,206800,312180
59007,0.28,1463,3,ST. JOHN'S,44,206800,286900
59011,0.28,1652,3,ST. JOHN'S,44,206800,309609
59013,0.27,1412,3,ST. JOHN'S,44,206800,289180
59021,0.27,1284,3,ST. JOHN'S,44,206800,295856
59023,0.27,1100,3,ST. JOHN'S,44,206800,305507
59030,0.3,1346,3,ST. JOHN'S,43,206800,293060
59045,0.27,1292,3,ST. JOHN'S,41,206700,269616
59054,0.28,1355,3,ST. JOHN'S,40,206700,298633
59057,0.28,1446,3,ST. JOHN'S,41,206700,290802
59059,0.27,1457,3,ST. JOHN'S,41,206700,326034
59061,0.34,1805,3,ST. JOHN'S,40,206700,306503
59062,0.59,1665,3,ST. JOHN'S,30,206700,334887
59063,0.36,1270,3,ST. JOHN'S,37,206700,303226
59074,0.27,1404,3,ST. JOHN'S,41,206700,294565
59078,0.27,1356,3,ST. JOHN'S,39,206700,313100
59083,0.28,2248,3,ST. JOHN'S,28,206700,355464
59089,0.28,1332,3,ST. JOHN'S,41,206700,315611
59107,0.49,1403,3,ST. JOHN'S,41,206700,358272
59112,0.29,1381,3,ST. JOHN'S,35,206700,287260
59116,0.3,1343,3,ST. JOHN'S,37,206700,310780
59143,0.21,1900,4,ST. JOHN'S,27,185301,360658
59151,0.18,1813,4,ST. JOHN'S,27,185301,397164
59152,0.17,1392,4,ST. JOHN'S,26,185301,311047
59157,0.23,2046,4,ST. JOHN'S,22,185301,342629
59165,0.26,2230,4,ST. JOHN'S,27,185301,408886
59169,0.22,2434,4,ST. JOHN'S,24,185301,429131
59171,0.21,2580,3,ST. JOHN'S,24,185301,442735
59172,0.21,1878,3,ST. JOHN'S,26,185301,370135
59184,0.17,1598,4,ST. JOHN'S,26,185301,330589
59191,0.19,1636,4,ST. JOHN'S,26,185301,313217
59199,0.26,2832,4,ST. JOHN'S,22,226400,405532
59206,0.17,1707,4,ST. JOHN'S,22,226400,334036
59220,0.18,1639,4,ST. JOHN'S,24,226400,363045
59226,0.17,2036,4,ST. JOHN'S,22,226400,284640
59229,0.17,1806,4,ST. JOHN'S,22,226400,350874
59231,0.19,1830,4,ST. JOHN'S,22,226400,351645
59238,0.17,1962,4,ST. JOHN'S,23,226400,404601
59243,0.23,2440,4,ST. JOHN'S,22,226400,394104
59246,0.21,2467,4,ST. JOHN'S,22,226400,436112
59251,0.2,2267,4,ST. JOHN'S,21,226400,360236
59269,0.17,1851,4,ST. JOHN'S,24,185303,365622
59271,0.24,1686,4,ST. JOHN'S,24,185303,323706
59276,0.19,1790,4,ST. JOHN'S,25,185303,370701
59289,0.26,1856,4,ST. JOHN'S,26,185303,346226
59298,0.26,1853,4,ST. JOHN'S,25,185303,359856
59305,1.04,2772,3,ST. JOHN'S,51,185303,398483
59309,1.14,3697,5,ST. JOHN'S,32,82300,837103
59311,1.14,2595,5,ST. JOHN'S,37,82300,532363
59312,1.14,3260,5,ST. JOHN'S,36,82300,662219
59318,1.15,2960,5,ST. JOHN'S,35,82300,760122
59319,1.17,4206,5,ST. JOHN'S,36,82300,755953
59321,1.14,3815,5,ST. JOHN'S,36,82300,947164
59362,0.29,1800,3,ST. JOHN'S,38,77300,410719
59363,0.31,1795,4,ST. JOHN'S,42,77300,315431
59364,0.25,1380,3,ST. JOHN'S,40,77300,295128
59376,0.28,1600,4,ST. JOHN'S,41,77300,329503
59380,0.27,1576,3,ST. JOHN'S,41,77300,347553
59383,0.34,1784,3,ST. JOHN'S,41,77300,385692
59384,0.36,1592,4,ST. JOHN'S,41,77300,357903
59397,0.35,1478,3,ST. JOHN'S,41,77300,261543
59399,0.38,1371,3,ST. JOHN'S,41,77300,324453
59406,0.38,1908,3,ST. JOHN'S,43,77300,352545
59418,0.3,1728,4,ST. JOHN'S,40,77300,376707
59421,0.29,1818,3,ST. JOHN'S,40,77300,323441
59427,0.42,1510,3,ST. JOHN'S,41,77300,392393
59431,0.24,1529,3,ST. JOHN'S,37,77300,295280
59436,0.31,2249,4,ST. JOHN'S,43,77300,451953
59451,0.27,1696,3,ST. JOHN'S,38,77300,344067
59463,0.23,1979,4,ST. JOHN'S,39,79100,432375
59467,0.39,1921,4,ST. JOHN'S,37,79100,406607
59468,0.23,2241,4,ST. JOHN'S,37,79100,428459
59474,0.53,4042,4,ST. JOHN'S,38,79100,780869
59487,0.1,1320,4,ST. JOHN'S,41,80100,287677
59493,0.1,1115,3,ST. JOHN'S,41,80100,230792
59494,0.1,1264,3,ST. JOHN'S,41,80100,258180
59501,0.09,1587,4,ST. JOHN'S,43,80100,191955
59504,0.1,1008,3,ST. JOHN'S,42,80100,210660
59508,0.11,1031,4,ST. JOHN'S,42,80100,218572
59509,0.11,1031,4,ST. JOHN'S,42,80100,234928
59512,0.1,1293,4,ST. JOHN'S,42,80100,236425
59514,0.11,1491,4,ST. JOHN'S,42,80100,224813
59515,0.11,986,4,ST. JOHN'S,41,80100,188220
59516,0.09,1017,4,ST. JOHN'S,41,80100,221500
59518,0.1,986,4,ST. JOHN'S,41,80100,218650
59523,0.09,1040,4,ST. JOHN'S,41,81900,290120
59526,0.09,1040,4,ST. JOHN'S,41,81900,214820
59527,0.09,1149,4,ST. JOHN'S,41,81900,269400
59528,0.11,1254,4,ST. JOHN'S,41,81900,253810
59530,0.11,1149,4,ST. JOHN'S,41,81900,239147
59532,0.09,960,4,ST. JOHN'S,41,81900,194400
59533,0.09,1040,3,ST. JOHN'S,41,81900,274180
59534,0.11,1088,4,ST. JOHN'S,41,81900,147473
59536,0.11,1058,4,ST. JOHN'S,41,81900,215520
59543,0.1,1254,4,ST. JOHN'S,41,81900,220210
59545,0.1,960,4,ST. JOHN'S,41,81900,143240
59551,0.1,1058,4,ST. JOHN'S,41,81900,232100
59559,0.13,1332,3,ST. JOHN'S,38,82000,282841
59564,0.1,1092,3,ST. JOHN'S,37,82000,257168
59566,0.1,1131,3,ST. JOHN'S,38,82000,280773
59567,0.13,1418,3,ST. JOHN'S,40,82000,317671
59568,0.1,1376,3,ST. JOHN'S,39,82000,274211
59571,0.14,1409,3,ST. JOHN'S,41,82000,286539
59575,0.11,1480,3,ST. JOHN'S,38,82000,280652
59577,0.11,1203,3,ST. JOHN'S,40,82000,232456
59580,0.11,1112,3,ST. JOHN'S,39,82000,245998
59586,0.13,1258,3,ST. JOHN'S,40,82000,297518
59587,0.09,1175,3,ST. JOHN'S,38,82000,279656
59591,0.12,1220,3,ST. JOHN'S,40,82000,304931
59593,0.1,1175,3,ST. JOHN'S,38,82000,244922
59594,0.1,1275,3,ST. JOHN'S,38,82000,271125
59597,0.12,1201,3,ST. JOHN'S,39,82000,312950
59610,0.12,1275,3,ST. JOHN'S,38,82000,285149
59614,0.13,1262,3,ST. JOHN'S,40,82000,276841
59615,0.12,1280,3,ST. JOHN'S,40,82000,286891
59627,0.11,1330,3,ST. JOHN'S,41,82000,249724
59629,0.08,1134,3,ST. JOHN'S,41,82000,257228
59638,0.11,1196,3,ST. JOHN'S,41,82000,286802
59649,0.03,1152,3,ST. JOHN'S,40,82100,215437
59651,0.06,952,3,ST. JOHN'S,40,82100,162259
59654,0.04,1152,3,ST. JOHN'S,40,82100,180680
59656,0.06,992,3,ST. JOHN'S,40,82100,182718
59657,0.03,1152,3,ST. JOHN'S,40,82100,206342
59660,0.04,952,3,ST. JOHN'S,40,82100,197415
59663,0.03,1152,3,ST. JOHN'S,40,82100,224574
59665,0.03,1152,3,ST. JOHN'S,40,82100,203147
59666,0.03,1152,3,ST. JOHN'S,40,82100,213652
59667,0.03,1152,3,ST. JOHN'S,40,82100,183535
59671,0.03,1152,3,ST. JOHN'S,40,82100,199241
59672,0.04,992,3,ST. JOHN'S,40,82100,225993
59681,0.03,1152,3,ST. JOHN'S,40,82100,211760
59682,0.03,1152,3,ST. JOHN'S,40,82100,175749
59686,0.04,992,3,ST. JOHN'S,40,82100,157712
59691,0.1,1293,3,ST. JOHN'S,34,82200,289118
59694,0.1,1202,3,ST. JOHN'S,33,82200,276690
59698,0.18,1300,3,ST. JOHN'S,32,82200,263482
59702,0.1,1199,3,ST. JOHN'S,33,82200,268686
59703,0.1,1420,3,ST. JOHN'S,33,82200,294363
59706,0.1,1154,3,ST. JOHN'S,33,82200,280899
59708,0.1,1420,3,ST. JOHN'S,33,82200,317199
59713,0.14,1420,3,ST. JOHN'S,33,82200,307319
59716,0.1,1498,3,ST. JOHN'S,34,82200,325362
59723,0.1,1135,3,ST. JOHN'S,34,82200,267454
59738,0.15,1806,4,ST. JOHN'S,33,82400,402681
59747,0.13,1613,4,ST. JOHN'S,33,82400,378336
59750,0.12,1760,4,ST. JOHN'S,32,82400,384340
59753,0.14,1909,4,ST. JOHN'S,31,82400,385232
59755,0.13,1598,4,ST. JOHN'S,32,82400,337594
59756,0.13,1755,4,ST. JOHN'S,31,82400,360170
59764,0.23,2104,4,ST. JOHN'S,35,82400,391483
59771,0.73,2910,4,ST. JOHN'S,35,82500,683200
59774,0.39,2309,4,ST. JOHN'S,34,82500,489271
59782,0.34,2233,4,ST. JOHN'S,35,82500,508915
59784,0.37,2219,4,ST. JOHN'S,35,82500,445849
59786,0.42,1918,4,ST. JOHN'S,35,82500,484985
59793,0.56,2265,4,ST. JOHN'S,33,82600,460994
59797,0.41,2049,4,ST. JOHN'S,34,82600,508378
59807,0.47,2502,4,ST. JOHN'S,34,82600,502442
59809,0.4,2377,4,ST. JOHN'S,34,82600,491481
59814,0.63,2334,4,ST. JOHN'S,32,82600,523237
59820,0.39,2249,4,ST. JOHN'S,33,82600,464240
59825,0.71,3171,5,ST. JOHN'S,35,82700,763157
59831,0.58,2906,5,ST. JOHN'S,35,82700,627678
59833,0.91,3745,5,ST. JOHN'S,30,82700,736939
59834,0.78,2619,5,ST. JOHN'S,35,82700,491227
59837,0.63,2671,5,ST. JOHN'S,34,82700,661282
59841,0.51,2396,5,ST. JOHN'S,32,82700,540392
59847,0.92,3382,5,ST. JOHN'S,35,82700,586003
59853,1.44,3523,5,ST. JOHN'S,22,82700,727891
59855,0.53,3695,5,ST. JOHN'S,32,82800,721689
59864,0.64,2517,5,ST. JOHN'S,35,82800,549229
59868,0.6,2441,5,ST. JOHN'S,35,82800,473162
59873,0.44,2464,5,ST. JOHN'S,35,82800,478311
59879,0.55,2722,5,ST. JOHN'S,32,82800,540415
59883,0.5,2086,5,ST. JOHN'S,35,82800,467680
59885,0.54,2557,5,ST. JOHN'S,34,82900,521794
59887,0.56,2129,5,ST. JOHN'S,34,82900,476923
59908,0.43,2519,5,ST. JOHN'S,32,83000,565953
59912,0.64,2896,5,ST. JOHN'S,35,83000,668621
59916,0.56,2146,5,ST. JOHN'S,35,83000,475341
59919,0.73,3856,5,ST. JOHN'S,33,83100,810202
59932,0.72,3478,5,ST. JOHN'S,34,83101,738224
59933,0.84,3107,5,ST. JOHN'S,34,83101,739857
59934,0.94,3824,5,ST. JOHN'S,25,83101,792299
59945,0.2,1430,3,ST. JOHN'S,39,77500,272615
59959,0.2,1756,3,ST. JOHN'S,37,77500,286366
59964,0.25,1360,3,ST. JOHN'S,37,77500,304940
59973,0.22,1313,3,ST. JOHN'S,38,77500,232063
59977,0.2,1320,3,ST. JOHN'S,37,77500,250555
59991,0.28,1452,3,ST. JOHN'S,36,77600,334949
60001,0.27,2150,3,ST. JOHN'S,36,77600,365275
60002,0.35,2547,3,ST. JOHN'S,35,77600,312132
60003,0.26,1373,3,ST. JOHN'S,35,77600,306296
60004,0.24,1325,3,ST. JOHN'S,36,77600,282057
60011,0.28,2137,3,ST. JOHN'S,36,77600,397907
60012,0.27,1503,3,ST. JOHN'S,36,77600,329313
60017,0.26,2184,3,ST. JOHN'S,35,77600,401450
60022,0.26,2062,3,ST. JOHN'S,36,77600,352185
60024,0.2,1756,3,ST. JOHN'S,36,77600,390784
60025,0.2,1526,3,ST. JOHN'S,37,77600,321422
60034,0.61,2659,5,ST. JOHN'S,34,77700,583603
60039,0.77,2809,5,ST. JOHN'S,34,77700,649889
60042,0.25,2140,3,ST. JOHN'S,34,77800,421800
60052,0.25,1752,3,ST. JOHN'S,34,77800,436325
60063,0.35,2514,3,ST. JOHN'S,34,77800,385966
60071,0.25,1740,3,ST. JOHN'S,34,77800,411389
60074,0.28,1812,3,ST. JOHN'S,33,77800,436213
60085,0.35,2470,4,ST. JOHN'S,34,77900,488282
60090,0.37,2037,4,ST. JOHN'S,33,77900,398674
60092,0.25,1756,4,ST. JOHN'S,33,77900,367168
60102,0.26,1711,4,ST. JOHN'S,32,78000,399258
60104,0.32,2076,4,ST. JOHN'S,33,78000,444938
60107,0.25,2086,4,ST. JOHN'S,33,78000,469193
60109,0.29,1667,4,ST. JOHN'S,32,78000,440724
60114,0.35,2320,4,ST. JOHN'S,32,78000,423001
60122,0.27,1822,4,ST. JOHN'S,32,78000,463432
60132,0.35,2049,3,ST. JOHN'S,32,78100,373621
60138,0.2,1320,3,ST. JOHN'S,32,78100,380939
60149,0.22,1938,3,ST. JOHN'S,32,78100,384931
60151,0.2,1808,3,ST. JOHN'S,32,78100,405468
60153,0.2,1808,3,ST. JOHN'S,30,78100,323609
60159,0.2,2160,3,ST. JOHN'S,32,78100,372903
60160,0.2,1756,3,ST. JOHN'S,32,78100,334531
60161,0.21,1536,3,ST. JOHN'S,32,78100,358590
60162,0.23,1578,3,ST. JOHN'S,30,78100,408189
60164,0.21,1470,3,ST. JOHN'S,33,78100,306697
60173,0.11,1592,4,ST. JOHN'S,30,78200,256158
60175,0.11,1940,4,ST. JOHN'S,29,78200,509124
60178,0.11,1883,4,ST. JOHN'S,29,78200,415695
60181,0.11,1875,4,ST. JOHN'S,30,78200,407774
60197,0.11,1501,4,ST. JOHN'S,31,78200,396492
60198,0.11,1690,4,ST. JOHN'S,31,78200,379643
60208,0.03,1400,3,ST. JOHN'S,29,78300,190551
60211,0.03,1400,3,ST. JOHN'S,29,78300,193092
60213,0.03,1400,3,ST. JOHN'S,29,78300,188638
60218,0.09,1400,3,ST. JOHN'S,29,78300,219603
60220,0.03,1400,3,ST. JOHN'S,29,78300,189802
60222,0.04,1088,3,ST. JOHN'S,29,78300,185244
60223,0.03,1203,3,ST. JOHN'S,29,78300,195902
60224,0.03,1203,3,ST. JOHN'S,29,78300,199102
60225,0.03,1203,3,ST. JOHN'S,29,78300,206614
60229,0.03,1203,3,ST. JOHN'S,29,78300,175814
60230,0.03,1203,3,ST. JOHN'S,29,78300,171614
60233,0.03,1203,3,ST. JOHN'S,29,78300,197502
60236,0.04,1088,3,ST. JOHN'S,29,78300,230428
60240,0.04,1088,3,ST. JOHN'S,29,78300,209408
60241,0.03,1400,3,ST. JOHN'S,29,78300,226102
60243,0.03,1400,3,ST. JOHN'S,29,78300,219375
60245,0.04,1088,3,ST. JOHN'S,29,78300,218540
60246,0.03,1203,3,ST. JOHN'S,29,78300,186102
60247,0.03,1203,3,ST. JOHN'S,29,78300,198102
60249,0.04,1400,3,ST. JOHN'S,29,78300,205476
60254,0.03,1400,3,ST. JOHN'S,29,78300,173202
60256,0.04,1088,3,ST. JOHN'S,29,78300,203328
60258,0.03,1196,3,ST. JOHN'S,29,78300,186602
60259,0.03,1196,3,ST. JOHN'S,29,78300,185602
60269,0.04,1400,3,ST. JOHN'S,29,78300,240656
60272,0.03,1196,3,ST. JOHN'S,29,78300,177802
60273,0.03,1196,3,ST. JOHN'S,29,78300,174302
60275,0.04,1500,3,ST. JOHN'S,29,78300,241568
60277,0.03,1400,3,ST. JOHN'S,29,78300,185802
60278,0.03,1545,3,ST. JOHN'S,29,78300,242502
60280,0.04,1700,3,ST. JOHN'S,29,78300,156478
60285,0.04,960,3,ST. JOHN'S,29,78300,187663
60286,0.03,1400,3,ST. JOHN'S,29,78300,191202
60287,0.03,1400,3,ST. JOHN'S,29,78300,149402
60295,0.03,1400,3,ST. JOHN'S,29,78300,184302
60299,0.04,1700,3,ST. JOHN'S,29,78300,248410
60305,0.04,1088,3,ST. JOHN'S,29,78300,157981
60308,0.03,1400,3,ST. JOHN'S,29,78300,184317
60311,0.03,1196,3,ST. JOHN'S,29,78300,210902
60315,0.04,1088,3,ST. JOHN'S,29,78300,186104
60319,0.04,1088,3,ST. JOHN'S,29,78300,228728
60320,0.03,1400,3,ST. JOHN'S,29,78300,193402
60322,0.04,1088,3,ST. JOHN'S,29,78300,163628
60344,0.33,2153,3,ST. JOHN'S,32,78400,550322
60346,0.36,2620,4,ST. JOHN'S,31,78400,561897
60348,0.4,2563,3,ST. JOHN'S,33,78400,410149
60360,0.36,2557,4,ST. JOHN'S,26,78500,575358
60361,0.4,2905,4,ST. JOHN'S,31,78500,652313
60578,0.36,2954,5,ST. JOHN'S,26,78600,718041
60581,0.3,3148,5,ST. JOHN'S,26,78600,768763
60589,0.19,2789,4,ST. JOHN'S,26,78700,552313
60591,0.1,1945,4,ST. JOHN'S,26,78700,453721
60596,0.11,2805,5,ST. JOHN'S,26,78700,607853
60599,0.11,2353,4,ST. JOHN'S,26,78700,418374
60600,0.13,2240,5,ST. JOHN'S,27,78700,440945
60602,0.58,4133,5,ST. JOHN'S,27,78800,1071440
60603,0.55,3778,5,ST. JOHN'S,22,78800,1009929
60608,0.59,4476,5,ST. JOHN'S,18,78800,1013034
60621,0.22,2716,4,ST. JOHN'S,25,78900,538167
60623,0.26,2363,4,ST. JOHN'S,30,78900,509668
60624,0.26,2287,4,ST. JOHN'S,30,NULL,529403
60627,0.26,1867,4,ST. JOHN'S,28,78900,476720
60629,0.26,2316,4,ST. JOHN'S,30,78900,551196
60632,0.21,1791,4,ST. JOHN'S,30,78900,350591
60638,0.25,2145,4,ST. JOHN'S,29,79000,376486
60641,0.24,2491,4,ST. JOHN'S,30,79000,478698
60659,0.21,2188,4,ST. JOHN'S,29,79000,506624
60669,0.21,1816,4,ST. JOHN'S,29,79001,404232
60672,0.2,1636,4,ST. JOHN'S,28,79001,450408
60690,0.22,2382,4,ST. JOHN'S,26,83200,526795
60691,0.25,2670,4,ST. JOHN'S,25,83200,478982
60700,0.22,1996,4,ST. JOHN'S,29,83200,523757
60703,0.24,2205,4,ST. JOHN'S,29,83200,511313
60704,0.25,2427,4,ST. JOHN'S,26,83200,568478
60707,0.45,3001,5,ST. JOHN'S,29,254500,715866
60721,0.41,3485,5,ST. JOHN'S,29,254500,769398
60722,0.41,2971,5,ST. JOHN'S,30,254500,729424
60734,0.5,4538,5,ST. JOHN'S,29,254500,1124453
60752,0.84,4801,5,ST. JOHN'S,29,254600,784455
60755,0.86,4577,5,ST. JOHN'S,29,254600,996014
60757,0.8,3811,5,ST. JOHN'S,30,254600,880926
