prop_id,legal_acreage,city_id,yr_blt,living_area,land_type_cd,condition_cd,sl_price,prop_val_yr,CENTROID_X,CENTROID_Y
75257,0.28,1016,1969,975,UN,3,220000,2024,-82.30048545,29.67858054
75804,0.22,1016,1962,1111,UN,3,133900,2022,-82.31016312,29.67960546
76869,0.28,1016,1949,806,UN,3,201700,2024,-82.33370331,29.6827642
76975,0.22,1016,1935,1032,UN,3,232500,2024,-82.33380871,29.6810463
77132,0.14,1016,1948,1007,UN,3,192500,2024,-82.33819356,29.67248699
77181,0.12,1016,2005,1083,UN,3,291100,2024,-82.33291826,29.67959954
77204,0.24,1016,1958,1200,UN,3,213900,2022,-82.33439733,29.67960575
77307,0.12,1016,1948,838,UN,3,150600,2022,-82.33755267,29.6799421
77496,0.25,1016,1940,1716,LT,3,243700,2023,-82.33829323,29.68472386
77596,0.23,1016,1959,1144,UN,3,222500,2023,-82.34253705,29.68487383
77642,0.34,1016,1965,1334,UN,3,131900,2023,-82.34477394,29.68822909
77693,0.14,1016,1977,1177,UN,3,177600,2022,-82.34712423,29.68347474
77696,0.17,1016,1977,1175,UN,3,240600,2023,-82.34684766,29.68352602
77925,0.24,1016,1965,900,UN,3,136200,2022,-82.35181405,29.68456705
78214,1.03,1016,1980,2415,UN,4,549500,2023,-82.35519996,29.67523664
78452,0.23,1016,1969,1496,UN,3,276900,2023,-82.35218984,29.67927645
78558,0.25,1016,2005,1489,LT,3,308100,2022,-82.35477326,29.67935456
78732,0.3,1016,1967,2016,UN,3,439400,2024,-82.35311667,29.67159282
78738,0.31,1016,1969,1988,UN,3,435000,2024,-82.3528053,29.67195655
78807,0.4,1016,1970,2552,UN,3,385400,2023,-82.34952247,29.67118288
78904,0.01,1016,1980,1442,UN,4,231100,2022,-82.34478699,29.67071711
78930,0.06,1016,1979,2526,UN,3,389500,2023,-82.34500485,29.66929727
78953,0.05,1016,1981,2132,UN,3,353400,2024,-82.34454617,29.67029284
79147,0.35,1016,1966,1770,UN,3,427400,2024,-82.35161948,29.67025421
79336,0.47,1016,1941,1456,SF,3,393800,2022,-82.33962371,29.65961627
79379,0.7,1016,1941,2649,LT,3,479600,2023,-82.3409544,29.6641762
79488,0.94,1016,1992,2900,LT,5,775400,2024,-82.3458983,29.66078757
79989,0.16,1016,1943,1175,UN,3,312600,2024,-82.3344711,29.66001585
80112,0.31,1016,1947,2064,UN,3,325700,2022,-82.33567118,29.66639098
80527,0.17,1016,1940,696,UN,NULL,107200,2022,-82.32796283,29.6654326
80733,0.55,1016,1961,2512,UN,3,435600,2023,-82.33625003,29.66748034
81294,0.18,1016,1927,2224,UN,4,523500,2023,-82.32152987,29.66175878
81389,0.23,1016,1938,924,UN,3,240600,2023,-82.31721393,29.65958964
81572,0.33,1016,1958,988,UN,3,236100,2023,-82.3130034,29.66492402
81632,0.26,1016,1957,1422,UN,3,237000,2023,-82.30958091,29.66568764
81638,0.26,1016,1958,1498,UN,3,298800,2023,-82.30820205,29.6654055
81655,0.21,1016,1958,1534,UN,3,285700,2023,-82.30698073,29.6650846
81675,0.21,1016,1958,1036,UN,3,180800,2022,-82.30697989,29.66374797
81944,0.24,1016,1957,1909,UN,3,247500,2024,-82.31347853,29.67122879
81990,0.27,1016,1958,1066,UN,3,233000,2022,-82.31512014,29.6708423
82041,0.24,1016,1959,1189,UN,3,196000,2024,-82.3086678,29.67048536
82276,0.34,1016,1960,1600,UN,3,249900,2024,-82.30314922,29.67009018
82748,0.16,1016,1969,1348,UN,3,123400,2023,-82.2899455,29.66335772
82768,0.16,1016,1969,1549,UN,3,185100,2022,-82.29263688,29.66356115
82957,0.27,1016,2005,1563,LT,3,245000,2022,-82.29762239,29.66221859
83080,0.24,1016,1969,984,UN,3,172000,2024,-82.29042967,29.66064713
83893,0.16,1016,1948,2560,UN,2,148400,2023,-82.30413365,29.65864781
84228,0.19,1016,1952,682,UN,3,145100,2023,-82.29930763,29.65391018
84297,0.2,1016,1948,962,UN,3,127100,2022,-82.29937127,29.65326629
84457,0.23,1016,1965,1800,UN,3,133200,2023,-82.29808755,29.64918307
84457,0.23,1016,1965,1800,UN,3,136300,2023,-82.29808755,29.64918307
84766,0.3,1016,1963,1647,UN,3,245000,2024,-82.30331119,29.65442645
84829,0.1377,1016,2022,1265,UN,NULL,225300,2023,-82.3081332,29.65317236
86172,0.14,1016,1935,700,SF,3,202100,2023,-82.31505998,29.65131212
86412,0.03,1016,1990,1176,UN,3,165000,2024,-82.32791137,29.6450931
86444,0.03,1016,1988,1176,UN,3,191100,2024,-82.32676199,29.64631951
87700,0.31,1016,1930,1729,SF,3,290700,2023,-82.33150131,29.65714743
87892,0.17,1016,1950,1691,SF,3,272400,2022,-82.33332196,29.65524792
87958,0.14,1016,1984,1528,UN,3,250500,2022,-82.33420918,29.65802818
88018,0.17,1016,1900,1368,UN,3,343400,2022,-82.33338221,29.65773719
88373,0.07,1016,1930,600,SF,3,93000,2022,-82.32743828,29.65514636
89040,0.22,1016,1900,2133,SF,3,223100,2022,-82.32212251,29.65528844
89544,0.42,1016,1954,2343,UN,3,525200,2024,-82.35471724,29.65418466
89630,0.53,1016,1941,1805,UN,3,557200,2023,-82.35324492,29.65786601
89747,0.25,1016,1948,1978,UN,3,441700,2024,-82.34515987,29.65811064
89824,0.33,1016,1947,2278,UN,3,406500,2024,-82.34273867,29.6578402
89890,0.33,1016,1950,2427,UN,3,510800,2022,-82.35450934,29.65599138
89939,0.21,1016,1949,992,UN,3,271600,2022,-82.35053441,29.65839403
90643,0.69,1016,1965,3158,SF,3,791600,2022,-82.33341852,29.64219706
91427,0.17,1016,2021,1366,UN,NULL,293000,2023,-82.31441253,29.64202106
92292,0.14,1016,1965,1055,UN,3,177600,2022,-82.30350025,29.6378884
92292,0.14,1016,1965,1055,UN,3,100,2022,-82.30350025,29.6378884
92727,0.29,0,1960,1478,UN,3,240000,2024,-82.2804775,29.63754844
92890,0.24,0,1960,1014,UN,3,196900,2022,-82.28818783,29.63475797
93039,0.13,0,1979,1131,UN,3,31400,2022,-82.28286949,29.63212485
93039,0.13,0,1979,1131,UN,3,52100,2022,-82.28286949,29.63212485
93076,0.13,0,1980,1131,UN,3,114400,2024,-82.28212822,29.63076158
93105,0.11,0,2013,1252,LT,3,234600,2023,-82.28778542,29.63210408
93425,0.24,0,2023,1256,UN,NULL,232700,2024,-82.27013526,29.63154454
93500,0.24,0,1976,1053,UN,3,155600,2023,-82.26749713,29.63386259
93514,0.32,0,1966,1040,UN,3,133300,2024,-82.26641075,29.63322442
93637,0.36,0,1960,1520,UN,3,200900,2024,-82.28818475,29.62768086
93694,0.33,0,1976,955,UN,3,188300,2023,-82.28353704,29.62650825
93746,1.2,0,1979,2118,AC,3,213800,2024,-82.28860553,29.62542254
93769,1.73,0,1978,1864,AC,3,327300,2022,-82.28453412,29.62482302
93929,0.24,0,1960,1662,UN,3,97200,2022,-82.30434667,29.61614256
94957,0.58,1021,1900,880,AC,3,183600,2023,-82.28399488,29.50413773
94988,0.53,1021,1962,1470,AC,3,307400,2023,-82.28581272,29.5048243
95008,1.01,1021,1918,944,LT,3,196900,2023,-82.282716,29.50351971
96620,0.54,1028,1929,3344,UN,3,188900,2022,-82.17340363,29.78195806
97547,0.23,0,1960,1368,LT,3,153400,2023,-82.2438816,29.67586308
98100,0.24,0,1959,1351,UN,3,220800,2024,-82.24429819,29.64919641
98171,0.25,0,1936,600,UN,2,127000,2022,-82.24014432,29.64866484
98400,5,0,1950,1566,AC,3,318600,2023,-82.25303577,29.61027746
98967,2,0,1956,1632,AC,3,168800,2022,-82.17236418,29.50518256
99056,6.48,0,1993,640,AC,3,292100,2024,-82.24525625,29.49231083
99230,0.23,0,1961,1382,UN,3,83900,2023,-82.1680992,29.48768981
99817,0.57,0,1979,2232,FF,3,908000,2022,-82.09700305,29.76189317
100069,1.25,0,2006,1304,LT,3,197000,2023,-82.10615643,29.7588753
100175,1.15,0,1977,2064,UN,3,259100,2023,-82.103403,29.74879385
100710,0.72,0,1940,2050,FF,3,848800,2024,-82.08699092,29.72577859
100842,0.65,0,1935,1032,UN,3,173500,2024,-82.05494781,29.71063829
101658,10.46,0,2011,2696,AC,3,867000,2024,-82.08779552,29.65363808
102442,0.26,1018,1966,1968,SF,3,148500,2023,-82.08573517,29.58673737
102528,1.06,0,1940,1740,LT,3,269500,2024,-82.07826034,29.58861155
102588,0.5,1018,1967,1418,UN,3,239800,2022,-82.08058969,29.59761132
102840,0.38,1018,2005,1348,LT,3,239800,2022,-82.07915185,29.59836818
102863,0.48,1018,2003,1307,LT,3,227900,2023,-82.07756496,29.60156744
102943,0.21,1018,1930,982,SF,3,97000,2024,-82.08688786,29.58925734
102980,0.18,1018,1930,1008,UN,3,130300,2024,-82.09096848,29.59007921
102980,0.18,1018,1930,1008,UN,3,100,2024,-82.09096848,29.59007921
102989,0.35,1018,1958,720,UN,3,158000,2023,-82.09080298,29.58816071
103020,0.15,1018,1940,1517,UN,2,150300,2022,-82.09479632,29.5959338
103684,0.13,1018,2009,1250,LT,3,206900,2023,-82.08509707,29.58330499
103696,0.14,1018,2023,1244,LT,3,232300,2024,-82.08467135,29.58170582
104197,1.13,0,1988,1210,FF,4,447400,2024,-82.10843952,29.52537531
104288,48.2,0,2005,870,AC,NULL,251000,2022,-82.07892961,29.51624014
105170,0.15,0,2014,2599,LT,4,524500,2023,-82.42879315,29.58166405
105181,0.12,0,2015,1972,LT,4,434500,2022,-82.42827723,29.58058638
105224,0.11,0,2014,1404,LT,4,329000,2022,-82.42991531,29.5806805
105685,0.1,0,2018,2836,LT,5,732900,2023,-82.48212755,29.64641304
106398,0.14,1019,2017,1555,LT,3,331900,2023,-82.54835843,29.80693433
107234,0.348,1014,2019,1772,LT,NULL,405000,2022,-82.5197153,29.8100106
107251,0.2372,1014,2017,1886,LT,3,414200,2022,-82.52090402,29.80920591
107689,0.3466,0,2018,3509,LT,5,999800,2023,-82.48876257,29.64357819
108170,0.2034,0,2022,2726,LT,NULL,638400,2023,-82.47392659,29.6476886
108233,0.0606,0,2019,1505,LT,NULL,340200,2023,-82.48027418,29.66397219
108253,0.0514,0,2019,1539,LT,NULL,322400,2024,-82.47939135,29.66275993
108270,0.0606,0,2021,1747,LT,NULL,368000,2024,-82.48069771,29.66313887
300023,0.13,0,2021,1969,LT,NULL,592900,2022,-82.48227108,29.6441086
500403,0.28,0,2021,2553,LT,     ,700300,2022,-82.45653199,29.62211649
500460,0.2126,0,2021,3258,LT,NULL,773300,2022,-82.46074075,29.62021759
500566,0.26,1022,2022,1822,LT,NULL,371200,2024,-82.60201153,29.63489849
500864,0.14,1016,2021,1604,LT,3,397100,2022,-82.41943649,29.63867625
500907,0.33,1016,2021,2036,LT,NULL,460500,2024,-82.41733254,29.6369222
500947,0.16,1016,2021,1700,LT,NULL,390200,2022,-82.41625734,29.63780732
502083,0.14,1014,2021,1540,LT,NULL,317200,2022,-82.51369156,29.76951551
502123,0.05,0,2022,1785,LT,3,332600,2023,-82.49178681,29.66043213
502132,0.05,0,2021,1640,LT,3,204300,2022,-82.49119262,29.66043095
502135,0.05,0,2021,1729,LT,NULL,311600,2022,-82.49097372,29.66043054
502149,0.05,0,2022,1785,LT,NULL,342900,2023,-82.49003556,29.6604287
502209,0.13,0,2021,2810,LT,4,474500,2022,-82.48757129,29.66628341
502221,0.11,0,2021,1971,LT,NULL,440800,2022,-82.48708437,29.66616607
502238,0.11,0,2021,2004,LT,3,395600,2022,-82.48629866,29.66574732
502521,0.19,0,2022,1959,LT,3,624500,2023,-82.47061549,29.62058983
502633,0.07,1016,2021,1116,SF,NULL,324100,2022,-82.32607509,29.65548389
502636,0.12,1016,2022,1329,UN,NULL,220400,2023,-82.30847249,29.64666349
503990,0.1678,0,2022,3202,LT,NULL,505400,2023,-82.48565161,29.66524893
1641,1,1019,2002,2046,LT,3,340300,2023,-82.61660478,29.83925741
1717,0.36,1019,2002,1856,UN,3,235800,2022,-82.60369138,29.83717721
1743,0.17,1019,2022,1396,LT,NULL,297100,2023,-82.60504984,29.83880906
1783,0.18,1019,2018,1526,LT,NULL,320000,2022,-82.60670822,29.83899529
1927,1.52,1019,2002,1364,AC,3,318400,2022,-82.58803385,29.83907792
1966,0.21,1019,2014,1556,LT,3,317600,2022,-82.58751393,29.83165434
1972,0.21,1019,2019,1726,LT,NULL,333200,2024,-82.58753766,29.83305657
2033,0.2,1019,2009,1484,LT,3,321500,2022,-82.5866584,29.83050747
2092,0.19,1019,2012,1968,LT,3,355000,2022,-82.58473765,29.83028154
2095,0.21,1019,2021,2556,LT,3,321700,2022,-82.58474901,29.83144997
2096,0.23,1019,2015,1752,LT,3,333200,2024,-82.58443708,29.83002809
3071,0.34,1019,1956,2120,SF,3,299700,2022,-82.59529441,29.82683566
3360,0.34,1019,1937,1551,UN,3,237300,2023,-82.6025737,29.83194393
3384,0.23,1019,1972,1600,UN,3,247500,2024,-82.60198097,29.83531915
3802,0.23,1019,1929,2201,SF,3,219800,2023,-82.59901462,29.82421246
4176,0.5,1019,1920,1398,UN,3,359800,2024,-82.60117679,29.82534048
4256,0.51,1019,1989,1384,LT,3,225500,2023,-82.59941479,29.8150791
4345,0.25,1019,2003,1518,LT,3,221300,2022,-82.59313896,29.81496479
4449,0.33,1019,1964,1434,UN,3,229000,2022,-82.61012862,29.82132361
4469,0.33,1019,1975,1000,UN,3,167300,2024,-82.610576,29.82160774
4758,3.02,1019,2020,3918,LT,NULL,790100,2023,-82.61251815,29.81267146
4927,1.16,1019,2020,2296,LT,NULL,517900,2024,-82.60746493,29.81347349
4969,3.8,1019,2004,2220,LT,3,536100,2023,-82.59853263,29.8033406
5139,0.24,1019,1982,1056,LT,3,207900,2022,-82.59889605,29.81116587
5467,0.56,1019,2022,2145,LT,NULL,502200,2023,-82.56313333,29.80225037
5471,0.34,1019,2020,2070,LT,NULL,476700,2022,-82.56307266,29.80084668
5488,5.01,1019,2006,3363,AC,4,710500,2024,-82.57323335,29.79753235
5587,1.06,0,1993,1528,UN,3,304300,2023,-82.60584077,29.78614958
6052,5,0,2009,3348,AC,4,743600,2024,-82.56479589,29.77014176
6317,1.67,0,2020,1506,AC,NULL,383200,2024,-82.60659253,29.75607186
7004,4.68,0,2001,1200,AC,3,329600,2023,-82.55764268,29.71145073
7339,1,1022,1960,1182,UN,3,163700,2023,-82.60640177,29.68331349
7422,1.04,1022,2001,1819,LT,3,425000,2024,-82.60477296,29.67795597
7671,0.18,1022,2006,1559,LT,3,293800,2023,-82.61097736,29.66022104
7675,0.23,1022,2006,1716,LT,3,306300,2022,-82.61216343,29.66020997
7695,0.18,1022,2005,1318,LT,3,280200,2022,-82.61133939,29.66138564
7734,0.28,1022,2006,1685,LT,3,289600,2024,-82.61433179,29.66133969
7924,0.24,1022,2004,1693,LT,3,295900,2024,-82.59503966,29.6577827
7927,0.28,1022,2004,1470,LT,3,298800,2023,-82.59587395,29.65713365
8066,0.27,1022,2007,2766,LT,3,298700,2024,-82.58681108,29.66434724
8090,0.25,1022,2007,2916,LT,3,418500,2023,-82.58598158,29.66119246
8547,0.41,1022,1958,1544,UN,3,268000,2022,-82.60499973,29.64859673
8651,0.17,1022,1975,1236,UN,3,238400,2022,-82.62248699,29.6418621
8734,0.21,1022,1986,1075,UN,3,247400,2024,-82.61435271,29.64219359
9855,0.32,1022,1984,1394,LT,3,208100,2022,-82.61265511,29.63606667
9858,0.32,1022,1990,1144,LT,3,216800,2022,-82.61265157,29.63572356
10297,5,1022,2002,1791,AC,3,401600,2022,-82.62414707,29.61357283
10359,1,1022,1980,1248,AC,3,242100,2024,-82.64017734,29.61254171
10632,5,1022,2001,2110,AC,3,443300,2022,-82.60775639,29.5855853
11587,3.03,0,1980,1508,AC,3,244700,2022,-82.55696835,29.85862909
12394,0.14,1019,2015,1615,LT,3,331100,2023,-82.55164151,29.8069488
12415,0.2,1019,2013,1467,LT,3,324800,2023,-82.55072364,29.80691122
12500,0.23,0,2006,1477,LT,3,217600,2022,-82.52840858,29.81035802
12667,0.25,1014,2004,2640,LT,4,488400,2023,-82.5210624,29.80653447
12710,0.2,1014,2013,2150,LT,3,419900,2024,-82.52172787,29.8071789
12772,0.41,1014,1976,1238,UN,3,205800,2023,-82.49665298,29.79994101
13350,0.29,1014,1976,1188,UN,3,171800,2022,-82.47887175,29.79156902
13749,0.22,1014,1985,1056,UN,3,161400,2022,-82.4930184,29.79787383
13771,0.17,1014,1985,1080,UN,3,175800,2023,-82.49356982,29.7976412
14750,0.69,1014,1958,1622,LT,3,160000,2024,-82.49788576,29.78562228
15577,0.24,1014,2001,1343,LT,3,242600,2022,-82.49094308,29.77914592
15584,0.2,1014,2000,1205,LT,3,272000,2022,-82.4904963,29.7805092
15597,0.26,1014,1998,1492,LT,3,263200,2023,-82.49230201,29.78076723
15601,0.26,1014,1998,1492,LT,3,269500,2022,-82.49279872,29.78061427
15641,0.19,1014,1977,1316,UN,3,183600,2023,-82.4897048,29.78494683
16142,0.09,1014,2016,1440,LT,3,291100,2022,-82.51189746,29.76740337
16145,0.1,1014,2013,1398,LT,3,273000,2022,-82.5114639,29.76739611
16997,5.31,0,2008,1879,AC,4,501500,2024,-82.52465199,29.72138156
17933,5,0,1973,3419,AC,3,623300,2022,-82.49244864,29.69452955
18014,14.62,0,1994,5947,AC,6,1863700,2023,-82.48796198,29.70211048
18079,0.2,0,1983,1554,UN,3,269400,2022,-82.4560707,29.68760375
18288,0.33,0,1991,2383,UN,3,370500,2022,-82.45948126,29.6845174
18328,0.19,0,1995,1748,LT,4,217800,2024,-82.46216259,29.68606865
18349,0.19,0,2008,1610,LT,4,299700,2024,-82.46243823,29.68539058
18371,0.25,0,1997,1967,LT,4,372500,2022,-82.46371964,29.68485439
18472,0.2,0,2021,2103,LT,3,417400,2022,-82.46240662,29.68197245
18661,0.31,0,2005,2386,LT,4,585000,2022,-82.49352642,29.67983924
18680,0.99,0,2007,3768,LT,5,933300,2024,-82.49141589,29.67677141
18747,0.26,0,2013,2032,LT,4,421000,2024,-82.49738214,29.67949579
18767,0.25,0,2014,2099,LT,4,444600,2022,-82.49695162,29.68093401
18804,0.18,0,2006,1833,LT,3,345100,2024,-82.49762448,29.67291546
18807,0.18,0,2005,1830,LT,3,381200,2022,-82.49781448,29.67291568
18846,0.17,0,2006,1569,LT,3,333100,2022,-82.49844893,29.67411884
18867,0.16,0,2005,1459,LT,3,331400,2022,-82.49887951,29.67539761
18973,0.15,0,2013,2295,LT,3,470000,2024,-82.49812846,29.67865087
19098,14,0,1983,1664,AC,3,494000,2022,-82.53003573,29.67676249
19700,0.05,0,2003,1444,UN,3,242800,2022,-82.47512219,29.66114808
19720,0.05,0,1989,1406,LT,3,264100,2024,-82.47616261,29.66137102
19782,0.05,0,2018,1832,LT,NULL,320400,2022,-82.47891515,29.66280869
19828,0.06,0,2014,1696,LT,3,337300,2023,-82.47841428,29.66379212
20075,1.23,0,1977,2318,UN,4,536800,2022,-82.45775289,29.66789056
20217,0.07,0,2007,1507,LT,3,301300,2022,-82.47086769,29.66549865
20287,0.26,0,2008,3001,LT,4,602400,2022,-82.46200387,29.66958514
20476,0.18,0,2015,1606,LT,4,368000,2024,-82.46736972,29.66434081
20490,0.17,0,2015,2669,LT,4,564100,2024,-82.4682659,29.66625101
20492,0.24,0,2006,1885,LT,4,367000,2022,-82.46780404,29.66667747
20493,0.25,0,2012,1706,LT,4,300700,2023,-82.46810959,29.66667641
20592,0.2,0,1999,2078,LT,4,396100,2022,-82.46513158,29.66572388
20642,0.2,0,2002,1904,LT,4,382500,2022,-82.46619146,29.6682249
20678,0.41,0,2000,1644,LT,4,407200,2023,-82.46451712,29.66959612
20699,0.35,0,2002,3147,LT,4,407800,2022,-82.46362108,29.66993622
20868,0.41,0,2007,2761,LT,4,610500,2023,-82.47020209,29.64978524
21306,0.17,0,2006,1939,LT,4,500600,2022,-82.4829978,29.64763681
21740,0.15,0,2007,2299,LT,4,479200,2024,-82.48891453,29.66062162
21760,0.34,0,2006,3700,LT,4,765600,2022,-82.48734412,29.661883
21783,0.29,0,2007,3308,LT,4,722500,2022,-82.48560089,29.6598979
21929,1.3,0,1984,1594,UN,3,355500,2022,-82.50339389,29.63982256
22677,1.05,0,2017,4847,AC,5,1509800,2024,-82.45825134,29.64066369
22802,1.98,0,2003,4477,LT,5,1293800,2022,-82.45916484,29.62766007
23112,5,1022,2003,2478,AC,4,600300,2022,-82.53808476,29.61565202
23258,1,0,1975,1541,UN,3,281800,2022,-82.52434726,29.5997801
23340,5,0,1979,1500,AC,3,333200,2024,-82.5108215,29.59670399
23443,1,0,1985,884,AC,3,139800,2023,-82.52215758,29.59112918
23865,5,0,2008,4660,AC,4,855000,2023,-82.47184015,29.586367
24054,1,0,1997,1407,LT,3,356100,2022,-82.47249682,29.56472178
24383,5,0,1997,2247,AC,3,425200,2023,-82.52468452,29.55044851
24777,3.18,0,1965,1040,UN,3,100700,2023,-82.50060387,29.5363999
24900,0.19,1015,1959,520,UN,3,119300,2023,-82.51721689,29.53162085
25524,0.23,0,1962,1044,UN,2,85800,2024,-82.52357926,29.52138827
26878,0.4,1020,1900,1109,UN,3,133500,2023,-82.40372257,29.84620346
27001,5.01,0,2016,841,AC,3,222300,2022,-82.46001389,29.84086507
27423,5.43,0,1979,760,AC,3,184800,2022,-82.43046983,29.80141007
27568,6.7,0,2001,1800,AC,3,396700,2023,-82.38196668,29.81093329
27900,4.99,0,1977,1500,AC,3,517500,2023,-82.44791701,29.7989847
27943,0.5,1014,1979,1701,UN,3,266600,2022,-82.45838389,29.79246072
28299,0.69,1014,2000,1995,LT,3,343000,2023,-82.40775303,29.74963577
28527,0.34,1014,2016,1936,LT,4,378800,2024,-82.42831386,29.75947352
28585,0.09,1014,2014,1292,LT,3,268400,2023,-82.40997378,29.76214213
28587,0.09,1014,2014,1292,LT,3,283600,2024,-82.4102296,29.76213308
28624,0.09,1014,2007,1263,LT,3,260700,2022,-82.410656,29.76301145
28673,0.18,1014,2002,1134,LT,3,245200,2023,-82.42587902,29.7609667
28936,0.07,1014,1979,1483,UN,3,252500,2024,-82.4148747,29.75996942
28959,0.05,1014,1981,1198,UN,3,220200,2022,-82.41800028,29.76055207
28962,0.25,1014,1981,1453,UN,3,257300,2022,-82.41835597,29.76002496
29317,0.29,1014,2004,2015,LT,4,387200,2023,-82.41974537,29.76464358
29460,0.09,1014,2017,1382,LT,3,292500,2022,-82.42589305,29.76509132
29630,0.7,1014,1990,2025,UN,4,373300,2022,-82.41176706,29.75993794
29666,0.54,1014,1981,1483,UN,3,315000,2023,-82.40933727,29.76093145
30188,0.1,1017,1983,1304,LT,3,223400,2024,-82.38426274,29.73492045
30297,0.12,1017,1985,960,LT,3,166300,2023,-82.38116267,29.73379465
30420,0.11,1017,1986,1200,LT,3,172100,2022,-82.38281835,29.73503572
30542,0.11,1017,1985,672,LT,3,156000,2024,-82.38819468,29.73401475
30563,0.11,1017,1984,960,LT,3,186100,2022,-82.38637981,29.73303292
30729,0.6,1017,1993,2166,LT,4,428600,2023,-82.39662845,29.72266187
30735,0.89,1017,1993,3260,LT,4,378800,2024,-82.39821015,29.72317506
30877,0.06,1017,1999,1380,LT,3,238800,2022,-82.39473988,29.72478756
30895,0.06,1017,1999,1380,LT,3,245800,2023,-82.39392091,29.7251453
30940,0.06,1017,2001,1380,LT,3,254500,2024,-82.39318382,29.72630089
30964,0.06,1017,2003,1514,LT,3,283800,2024,-82.39499846,29.72676732
30977,0.06,1017,2002,1207,LT,3,220600,2022,-82.39318753,29.72696083
31163,0.05,1017,1990,1149,UN,3,195700,2022,-82.3999832,29.71990755
31170,0.05,1017,1989,1454,UN,3,210900,2023,-82.39981581,29.72022293
31230,0.29,1017,1994,2218,LT,4,421400,2023,-82.39576352,29.72006586
31415,0.15,1017,2010,1565,LT,3,297300,2023,-82.40116691,29.72878758
31568,0.28,1017,2007,2474,LT,4,506400,2023,-82.39135528,29.7274805
31748,0.38,1017,1981,1365,UN,3,283200,2024,-82.36809491,29.71738945
31834,0.32,1017,1979,1493,UN,3,282500,2024,-82.37199763,29.71655626
31977,0.44,1017,1974,1650,UN,3,326300,2022,-82.36887741,29.7040475
31977,0.44,1017,1974,1650,UN,3,100,2022,-82.36887741,29.7040475
32122,0.39,1017,1986,1564,UN,3,168800,2022,-82.36916189,29.71438911
32168,0.29,1017,1984,956,UN,3,154100,2023,-82.36157743,29.71500321
32415,0.25,1017,1975,1350,UN,3,229500,2024,-82.36160525,29.70837617
32497,0.25,1017,1976,1387,UN,3,253100,2022,-82.36608066,29.70839005
32580,0.25,1017,1978,1008,UN,3,208100,2022,-82.36304824,29.7099634
32746,0.26,1017,1980,1050,UN,3,236300,2023,-82.3648389,29.71349558
32956,0.2,1017,1993,1483,LT,4,262300,2023,-82.37813828,29.71663839
32998,0.2,1017,1993,1466,LT,4,295000,2022,-82.37664193,29.71573618
33599,0.14,1017,1990,1389,UN,3,280500,2024,-82.37881058,29.71247655
33688,0.05,1017,1989,1750,UN,3,261400,2023,-82.37996579,29.70764839
33785,0.2,1017,1993,1361,LT,3,245000,2022,-82.38481731,29.71061268
33875,0.23,1017,1994,1476,LT,3,339600,2022,-82.38179907,29.71027602
34167,0.41,0,1979,1350,UN,3,309000,2022,-82.4002574,29.70763571
34290,0.36,0,1985,1794,UN,3,319500,2023,-82.39758639,29.71637773
34499,1.03,0,1978,3530,UN,4,586800,2023,-82.40365189,29.70910879
34602,2,0,1970,2717,AC,3,490000,2024,-82.41751408,29.71116584
34624,1.03,0,1998,4212,UN,5,917000,2023,-82.41953996,29.70960544
34681,8.62,0,1999,4130,AC,5,925000,2022,-82.43748629,29.70523849
34704,1.02,0,1979,2756,UN,3,532400,2023,-82.43169674,29.70575686
34814,1.05,0,2000,4091,LT,5,858500,2024,-82.4307006,29.71761248
34936,1.9,0,1981,2394,UN,4,479900,2022,-82.44671613,29.70563015
35096,0.46,0,1980,1839,LT,3,387500,2022,-82.42436438,29.69347227
35102,0.76,0,1979,2162,LT,4,436700,2024,-82.42517403,29.69213236
35183,4.03,0,2008,4889,LT,5,988900,2022,-82.41142545,29.70102763
35249,0.41,0,1996,2611,LT,5,595900,2022,-82.40686607,29.70055842
35683,1.96,0,1980,3017,UN,4,550600,2023,-82.42174807,29.69740443
35686,2.8,0,1986,3805,UN,5,931000,2024,-82.42024075,29.69686384
35866,0.44,0,1999,2918,LT,4,591000,2023,-82.40035877,29.70204064
35866,0.44,0,1999,2918,LT,4,100,2023,-82.40035877,29.70204064
35912,0.48,0,2002,3657,LT,4,855900,2023,-82.40516613,29.69808779
35992,0.46,0,1990,2332,UN,4,416500,2024,-82.39988724,29.70138793
36018,0.57,0,1989,2430,UN,4,535000,2024,-82.40107599,29.69397919
36056,0.64,0,1990,2927,UN,4,585000,2024,-82.40027413,29.69656173
36162,0.42,0,1996,3425,LT,5,663600,2022,-82.39763291,29.69438793
36875,0.32,1016,1971,1460,LT,3,191300,2022,-82.37694032,29.69948885
37098,0.25,1016,1997,1927,LT,3,338100,2022,-82.3771127,29.69663353
37724,0.18,1016,1992,2136,LT,3,392700,2023,-82.37384292,29.69165946
37768,0.2,1016,1993,2012,LT,3,438800,2023,-82.37393635,29.68966022
37807,0.25,1016,1992,2063,LT,3,371500,2024,-82.36030896,29.69862428
37951,0.05,1016,1975,1200,UN,3,174400,2022,-82.35835041,29.69439239
38034,0.21,1016,1979,1092,UN,3,226300,2023,-82.36332649,29.69260333
38077,0.22,1016,1980,1250,UN,3,151800,2022,-82.36378381,29.69373729
38223,0.38,1016,1981,1020,UN,3,302600,2023,-82.36074711,29.69798467
38289,0.28,1016,1990,2154,UN,3,405600,2024,-82.3564169,29.69277161
