prop_id,legal_acreage,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,actual_age
14543,0.25,1619,LT,3,284100,ALACHUA,21
14755,0.35,1905,LT,3,230000,ALACHUA,52
15442,2.76,2212,AC,3,437100,ALACHUA,24
15794,3.21,3178,AC,4,780800,ALACHUA,10
15977,0.51,1092,UN,3,230600,ALACHUA,33
16040,0.51,1909,LT,3,270300,ALACHUA,27
16372,7,1539,AC,4,450000,SUWANNEE,52
17085,5.36,1638,AC,4,358800,SUWANNEE,34
17414,2.02,960,AC,3,116800,SUWANNEE,54
18353,0.19,1846,LT,4,373500,SUWANNEE,26
18559,1.44,2879,AC,4,582800,SUWANNEE,35
18622,0.5,3107,LT,4,752600,SUWANNEE,8
18848,0.17,1802,LT,3,363000,SUWANNEE,19
18934,0.22,1527,LT,3,343000,SUWANNEE,15
19349,5,480,AC,3,292100,SUWANNEE,36
19604,5.03,6871,AC,5,1804300,SUWANNEE,8
19896,0.04,1406,UN,3,219300,SUWANNEE,35
20145,0.14,2448,LT,4,495000,SUWANNEE,8
20185,0.06,1868,LT,3,376900,SUWANNEE,1
21161,0.13,2246,LT,4,548700,SUWANNEE,18
21224,0.31,2672,LT,4,678000,SUWANNEE,17
22455,1,1212,AC,2,115200,SUWANNEE,59
23079,5.16,2073,AC,4,586500,NEWBERRY,26
23992,1.02,1189,LT,3,231000,SUWANNEE,38
27547,8.99,1858,AC,3,389000,SUWANNEE,29
28320,0.44,3495,LT,4,572400,ALACHUA,42
28340,0.47,3108,LT,4,590200,ALACHUA,22
28366,0.58,3068,LT,4,510700,ALACHUA,39
28466,0.21,1571,LT,4,244700,ALACHUA,42
28609,0.11,1420,LT,3,291200,ALACHUA,18
28632,0.12,1518,LT,3,288900,ALACHUA,12
28921,0.34,1891,LT,4,358100,ALACHUA,16
28990,0.06,1472,UN,3,209200,ALACHUA,43
29153,0.1,1116,LT,3,259100,ALACHUA,20
29239,0.03,1070,LT,3,245700,ALACHUA,13
29319,0.3,1896,LT,4,367500,ALACHUA,20
29545,0.18,1434,LT,3,305600,ALACHUA,20
29691,0.38,2094,UN,3,321000,ALACHUA,33
29760,0.22,1855,UN,3,282600,ALACHUA,44
30315,0.1,1368,LT,3,203300,GAINESVILLE,41
30444,0.11,1296,LT,3,193900,GAINESVILLE,36
30527,0.11,1032,LT,3,189600,GAINESVILLE,36
30859,0.35,2327,LT,4,477900,GAINESVILLE,28
30922,0.06,1380,LT,3,271900,GAINESVILLE,23
30965,0.06,1343,LT,3,253000,GAINESVILLE,22
31085,0.02,1472,LT,3,258500,GAINESVILLE,2
31217,0.26,2321,LT,4,450000,GAINESVILLE,27
58479,0.53,2728,LT,4,851300,ST. JOHN'S,16
58556,0.58,3848,LT,5,1289600,ST. JOHN'S,10
58808,0.6,1814,UN,3,350200,ST. JOHN'S,38
59206,0.17,1707,LT,4,334300,ST. JOHN'S,21
59269,0.17,1851,LT,4,373300,ST. JOHN'S,23
59515,0.11,986,UN,4,193100,ST. JOHN'S,40
59518,0.1,986,UN,4,224800,ST. JOHN'S,39
59681,0.03,1152,UN,3,215000,ST. JOHN'S,39
59764,0.23,2104,UN,4,398900,ST. JOHN'S,33
59847,0.92,3382,UN,5,592900,ST. JOHN'S,33
60122,0.27,1822,UN,4,466900,ST. JOHN'S,30
60159,0.2,2160,LT,3,376100,ST. JOHN'S,31
60285,0.04,960,UN,3,190900,ST. JOHN'S,28
60600,0.13,2240,LT,5,442100,ST. JOHN'S,25
60995,0.04,2086,LT,4,385900,ST. JOHN'S,22
61098,0.04,1820,LT,4,400100,ST. JOHN'S,19
61138,0.11,2243,LT,4,459900,ST. JOHN'S,25
61261,0.15,1848,LT,4,398000,ST. JOHN'S,26
61287,0.27,2488,LT,4,569000,ST. JOHN'S,22
61848,0.4,2798,LT,4,697800,ST. JOHN'S,17
62615,0.07,1136,UN,3,131100,ST. JOHN'S,19
62635,0.1,814,UN,3,101900,ST. JOHN'S,38
62638,0.07,814,UN,3,111100,ST. JOHN'S,39
63010,0.16,1016,LT,3,221500,ST. JOHN'S,34
63342,0.06,890,LT,3,154200,ST. JOHN'S,40
63763,0.15,1884,LT,4,387200,ST. JOHN'S,18
63869,0.28,1741,LT,3,351100,ST. JOHN'S,24
64072,0.23,1558,LT,4,333900,ST. JOHN'S,26
64779,0.18,2020,LT,4,419300,ST. JOHN'S,12
65048,0.13,2112,LT,4,394100,ST. JOHN'S,18
65051,0.13,2265,LT,4,445800,ST. JOHN'S,18
65197,0.2,1890,LT,4,376500,ST. JOHN'S,16
66130,0.29,1323,UN,3,280500,ST. JOHN'S,49
66969,0.29,1170,UN,3,241300,ST. JOHN'S,67
67965,0.09,1206,UN,3,155300,GAINESVILLE,37
68008,0.05,887,UN,3,140100,GAINESVILLE,35
69236,4.34,2460,AC,4,705500,ST. JOHN'S,26
69382,1.62,1519,LT,3,407900,ST. JOHN'S,27
4825,0.97,1365,UN,3,215700,SUWANNEE,63
4905,1.01,1984,LT,3,426100,HIGH SPRINGS,8
6700,10.03,1496,AC,3,463900,SUWANNEE,28
7739,0.32,1707,LT,3,360400,NEWBERRY,17
7756,0.18,1631,LT,3,295200,NEWBERRY,15
69986,1,1719,LT,3,391600,ST. JOHN'S,17
70318,1.25,1780,UN,3,403900,ST. JOHN'S,27
71812,5,2559,AC,4,594100,SUWANNEE,11
72167,0.11,1481,LT,3,291600,GAINESVILLE,7
72230,0.21,1241,LT,3,250300,GAINESVILLE,8
72270,0.12,1185,LT,3,255400,GAINESVILLE,7
72963,0.17,995,LT,3,167600,GAINESVILLE,30
73232,0.05,1351,LT,3,259100,GAINESVILLE,15
73272,0.04,1223,LT,3,255400,GAINESVILLE,6
73312,0.15,1465,LT,3,286000,GAINESVILLE,18
74185,0.33,1921,UN,3,203900,GAINESVILLE,43
75542,0.21,1040,UN,3,199100,GAINESVILLE,62
75705,0.19,1579,UN,3,244600,GAINESVILLE,62
75745,0.23,1322,UN,3,197300,GAINESVILLE,61
75751,0.19,1050,UN,3,192900,GAINESVILLE,60
75994,0.49,1512,UN,3,204500,GAINESVILLE,62
76080,0.22,1209,UN,3,188700,GAINESVILLE,54
76452,0.29,1303,UN,3,298900,GAINESVILLE,50
76667,0.22,1272,UN,3,280200,GAINESVILLE,42
76724,0.19,924,UN,3,210900,GAINESVILLE,73
77059,0.21,868,UN,3,214000,GAINESVILLE,74
77305,0.12,1066,UN,3,212900,GAINESVILLE,74
77414,0.16,1228,LT,3,244700,GAINESVILLE,23
77812,0.17,1926,UN,3,283500,GAINESVILLE,42
79057,0.2,2312,UN,4,354000,GAINESVILLE,30
79306,2.43,5313,LT,4,861600,GAINESVILLE,77
79555,1.13,2025,LT,3,461400,GAINESVILLE,69
81493,0.21,841,UN,3,235900,GAINESVILLE,75
81782,0.25,1351,UN,3,291900,GAINESVILLE,76
82346,0.15,984,UN,3,82400,GAINESVILLE,75
82426,0.09,1116,UN,3,151500,GAINESVILLE,26
82781,0.14,1638,UN,3,166300,GAINESVILLE,54
85569,0.18,1362,LT,3,326200,GAINESVILLE,95
85641,0.44,3268,SF,4,755800,GAINESVILLE,88
85664,0.17,1150,LT,3,399000,GAINESVILLE,87
85692,0.34,4426,UN,4,792200,GAINESVILLE,84
85844,0.16,600,LT,3,266200,GAINESVILLE,73
86090,0.2,1477,SF,3,353000,GAINESVILLE,57
86173,0.14,700,SF,3,212700,GAINESVILLE,88
86434,0.03,1176,UN,3,134000,GAINESVILLE,32
86803,0.14,2230,SF,3,511900,GAINESVILLE,88
87281,0.18,1627,SF,3,300900,GAINESVILLE,96
88626,0.12,872,SF,2,140700,GAINESVILLE,89
89734,1.06,1992,LT,2,271300,GAINESVILLE,67
89940,0.23,1608,UN,3,469300,GAINESVILLE,73
89943,0.52,2935,UN,3,490400,GAINESVILLE,74
90959,1.1,2034,UN,3,508500,GAINESVILLE,17
91042,0.23,1946,UN,3,280000,GAINESVILLE,46
92044,0.19,1444,UN,3,217600,GAINESVILLE,74
92442,0.18,1090,UN,3,185400,GAINESVILLE,55
92462,0.2,1302,UN,3,182300,GAINESVILLE,22
92602,0.15,1224,UN,3,209100,GAINESVILLE,56
93103,0.12,1252,LT,3,201400,ST. JOHN'S,12
93206,0.2,600,UN,3,67000,ST. JOHN'S,64
93647,0.3,1605,UN,3,262400,ST. JOHN'S,64
94154,1.79,2118,AC,4,406700,ST. JOHN'S,45
94214,2.59,1792,AC,3,391600,ST. JOHN'S,43
95004,1,1335,AC,3,402400,MICANOPY,103
95058,0.76,2970,LT,3,377000,MICANOPY,123
96441,6.5,3171,AC,4,361200,WALDO,61
96618,1.11,1120,UN,3,96600,WALDO,64
97569,0.99,792,LT,3,83900,ST. JOHN'S,60
98293,1.65,2226,UN,3,588000,ST. JOHN'S,56
98682,3.34,1356,AC,3,282200,ST. JOHN'S,124
99406,0.36,1152,FF,3,167300,ST. JOHN'S,45
99750,0.35,1896,FF,3,618600,SUWANNEE,32
99764,1.05,1508,LT,3,315200,SUWANNEE,30
100145,1.01,1582,UN,4,346200,SUWANNEE,25
100906,1,832,FF,3,313200,SUWANNEE,62
101313,7.36,2147,AC,3,414800,ST. JOHN'S,60
102581,0.25,1311,UN,3,194900,HAWTHORNE,58
102592,0.51,2160,UN,3,233400,HAWTHORNE,53
103265,0.36,1697,UN,3,192500,HAWTHORNE,58
103706,0.14,1538,LT,3,220900,HAWTHORNE,16
103966,10,2322,AC,3,261800,ST. JOHN'S,47
104247,1.69,1666,UN,3,377600,ST. JOHN'S,22
104344,0.63,3272,FF,3,441000,ST. JOHN'S,35
105498,0.23,2049,LT,3,390200,NEWBERRY,8
105546,0.09,1300,LT,3,280500,NEWBERRY,5
105635,0.33,2753,LT,4,653400,SUWANNEE,8
105712,0.15,1686,LT,5,443000,SUWANNEE,7
105744,0.33,2695,LT,4,770400,SUWANNEE,7
105804,1,4256,LT,6,1646300,SUWANNEE,7
105927,0.16,1890,LT,4,453600,GAINESVILLE,8
105933,0.17,2102,LT,4,504800,GAINESVILLE,6
106285,0.19,2432,LT,3,400400,NEWBERRY,6
106319,0.1,1288,LT,3,263400,NEWBERRY,5
106422,0.14,2339,LT,4,524300,SUWANNEE,6
106448,0.11,2126,LT,4,470600,SUWANNEE,4
106671,0.16,1992,LT,4,427500,GAINESVILLE,8
106746,0.13,1710,LT,3,386600,GAINESVILLE,3
107433,0.2318,2101,LT,4,534600,ST. JOHN'S,7
107696,0.2738,3056,LT,5,885800,SUWANNEE,5
107710,0.1636,2189,LT,4,775100,SUWANNEE,5
500553,0.1,1091,LT,3,236800,NEWBERRY,2
500754,0.12,2556,LT,3,425700,ST. JOHN'S,1
500802,0.13,1688,LT,5,391500,ST. JOHN'S,1
502056,0.04,1635,LT,3,232000,SUWANNEE,1
502451,0.14,2530,LT,3,587900,SUWANNEE,1
502995,0.17,2253,LT,3,406800,ALACHUA,1
503009,0.17,1981,LT,3,410700,ALACHUA,1
503931,1.12,3850,AC,5,1196000,SUWANNEE,1
504017,0.125,2839,LT,3,491000,SUWANNEE,1
504426,0.25,2064,UN,3,188800,ST. JOHN'S,63
1714,0.24,1360,UN,3,252200,HIGH SPRINGS,38
2043,0.2,1394,LT,3,276900,HIGH SPRINGS,7
2395,0.23,1507,LT,3,270300,HIGH SPRINGS,17
2985,0.41,1798,LT,3,312500,HIGH SPRINGS,17
3457,0.57,1648,UN,3,363700,HIGH SPRINGS,21
3500,0.68,1372,SF,3,218000,HIGH SPRINGS,92
3503,0.34,1656,UN,2,92000,HIGH SPRINGS,93
4104,0.23,1012,UN,3,159300,HIGH SPRINGS,52
4728,1.85,2103,LT,3,474700,HIGH SPRINGS,18
5329,1.3,2184,LT,3,456000,HIGH SPRINGS,19
5398,0.37,2108,LT,3,446200,HIGH SPRINGS,10
6042,3.1,1460,AC,3,392000,HIGH SPRINGS,25
6666,5,1593,AC,3,315000,SUWANNEE,51
7788,0.17,1546,LT,3,308000,NEWBERRY,9
8830,0.22,1191,UN,3,215700,NEWBERRY,18
9706,0.2,1501,LT,3,304700,NEWBERRY,16
9829,0.31,1368,LT,3,250500,NEWBERRY,37
10722,10.67,1026,AC,5,523100,NEWBERRY,40
11847,5,6483,AC,4,1106700,SUWANNEE,14
12259,1.05,2209,LT,4,511800,ALACHUA,20
12717,0.18,1922,LT,3,348300,ALACHUA,17
12803,0.17,1868,LT,2,283200,ALACHUA,14
13739,0.24,1218,LT,3,245800,ALACHUA,8
14426,0.11,800,UN,3,42900,ALACHUA,89
14555,0.23,1532,LT,3,294500,ALACHUA,17
14781,0.46,1350,LT,3,210700,ALACHUA,104
14801,0.23,1216,LT,3,230300,ALACHUA,65
15013,2.46,1963,AC,4,427400,ALACHUA,32
17277,5.3,2480,AC,4,755000,SUWANNEE,49
17672,5.1,1735,AC,3,433500,SUWANNEE,25
18010,2.54,3510,AC,4,1089000,SUWANNEE,12
18754,0.26,2220,LT,4,396000,SUWANNEE,16
18903,0.16,1605,LT,3,304100,SUWANNEE,16
18966,0.2,1931,LT,4,401700,SUWANNEE,12
19816,0.05,1184,LT,3,259900,SUWANNEE,7
21127,0.3683,1741,LT,5,636900,SUWANNEE,20
21167,0.19,2446,LT,4,617000,SUWANNEE,18
21356,0.28,2184,LT,4,623700,SUWANNEE,9
21797,0.16,2463,LT,4,483800,SUWANNEE,16
22667,1.01,4425,AC,6,1122000,SUWANNEE,15
23251,6.12,2458,AC,3,460600,SUWANNEE,40
27871,5.37,2701,AC,4,589400,SUWANNEE,28
28581,0.12,1371,LT,3,271700,ALACHUA,12
28658,0.18,1681,LT,4,323300,ALACHUA,25
28701,0.17,1785,LT,3,320000,ALACHUA,20
28970,0.06,1258,UN,3,196900,ALACHUA,42
29577,0.5,1568,UN,3,292500,ALACHUA,24
29640,0.36,2542,UN,4,387100,ALACHUA,45
29703,0.35,1493,UN,3,281400,ALACHUA,25
30304,0.1,1224,LT,3,198100,GAINESVILLE,41
30739,0.43,2383,LT,4,489200,GAINESVILLE,29
30971,0.06,1348,LT,3,226600,GAINESVILLE,20
31037,0.06,1207,LT,3,227700,GAINESVILLE,18
31349,0.13,2145,LT,3,419400,GAINESVILLE,8
32242,0.26,1046,UN,3,183500,GAINESVILLE,44
32328,0.25,1118,UN,3,266700,GAINESVILLE,48
32866,0.01,629,UN,3,50100,GAINESVILLE,39
33221,0.14,1634,LT,3,278500,GAINESVILLE,26
33550,0.05,1192,UN,3,230000,GAINESVILLE,36
34071,0.67,1561,UN,3,342200,SUWANNEE,45
34366,0.39,2470,LT,4,436100,GAINESVILLE,32
34804,1.25,3384,LT,5,740700,SUWANNEE,23
35093,0.52,2253,LT,4,361900,ST. JOHN'S,44
35448,0.22,1364,UN,3,233000,ST. JOHN'S,30
35614,0.45,3608,UN,4,520200,ST. JOHN'S,45
36942,0.38,1484,LT,3,263400,GAINESVILLE,51
37025,0.17,1819,LT,3,288400,GAINESVILLE,27
37031,0.17,1245,LT,3,285800,GAINESVILLE,26
37088,0.17,1437,LT,3,310500,GAINESVILLE,25
37194,0.17,1839,LT,3,370300,GAINESVILLE,24
37400,0.24,1764,LT,3,330000,GAINESVILLE,52
38064,0.26,1068,UN,3,170000,GAINESVILLE,44
38402,0.2,1196,UN,3,280000,GAINESVILLE,39
38465,0.25,1159,UN,3,257800,GAINESVILLE,36
38502,0.21,1289,UN,3,260900,GAINESVILLE,34
38571,0.19,1774,LT,3,357000,GAINESVILLE,10
38608,0.26,1008,UN,3,231700,GAINESVILLE,57
38877,0.34,1632,UN,3,298700,GAINESVILLE,48
38940,0.23,1018,UN,3,244700,GAINESVILLE,46
38943,0.23,1512,UN,3,202000,GAINESVILLE,48
39670,0.09,1634,LT,3,301300,GAINESVILLE,18
39922,0.26,1450,UN,3,355600,GAINESVILLE,59
40065,0.34,2506,UN,3,353800,GAINESVILLE,45
40068,0.38,1960,UN,3,405300,GAINESVILLE,44
40088,0.9,2920,LT,3,374800,GAINESVILLE,63
40340,0.34,1716,UN,3,277200,GAINESVILLE,57
40609,0.29,2100,UN,3,304700,GAINESVILLE,56
41067,0.02,1050,UN,3,190800,GAINESVILLE,33
41230,0.05,1326,UN,3,380200,GAINESVILLE,36
41585,0.19,1670,UN,3,203300,ST. JOHN'S,35
41628,0.37,1814,UN,4,333200,ST. JOHN'S,34
41834,0.03,929,UN,3,164300,ST. JOHN'S,39
43626,0.17,1684,LT,4,329700,ST. JOHN'S,24
43792,0.11,2242,UN,4,340100,ST. JOHN'S,19
43852,0.08,1704,UN,4,386900,ST. JOHN'S,27
43895,0.03,721,UN,3,155000,ST. JOHN'S,34
44147,2.94,2891,AC,3,538400,ST. JOHN'S,54
44479,0.27,1768,LT,4,349200,ST. JOHN'S,27
44502,0.35,2127,LT,3,408100,ST. JOHN'S,26
45183,0.26,1831,LT,4,335700,ST. JOHN'S,20
45455,1.08,2928,LT,4,590400,ST. JOHN'S,47
45661,0.23,1104,UN,3,157400,ST. JOHN'S,63
46145,0.32,1688,UN,4,465700,GAINESVILLE,54
46265,0.1,2106,LT,4,455700,GAINESVILLE,26
46271,0.1,2254,LT,4,451900,GAINESVILLE,25
46305,0.07,2015,LT,4,407800,GAINESVILLE,15
46394,0.34,2139,UN,3,535500,GAINESVILLE,60
48681,0.22,1301,UN,3,388100,GAINESVILLE,40
48784,0.18,2288,UN,3,412300,GAINESVILLE,96
48970,0.51,1464,UN,3,326200,GAINESVILLE,68
49056,0.28,1953,UN,3,414200,GAINESVILLE,64
49431,0.26,2078,UN,3,290400,GAINESVILLE,67
50178,0.36,1536,UN,3,288700,GAINESVILLE,66
51054,0.02,1016,UN,3,122700,ST. JOHN'S,40
52113,1,1569,AC,3,263700,ST. JOHN'S,45
52368,0.76,2016,UN,4,349500,ST. JOHN'S,48
52405,1.31,1809,UN,4,430800,ST. JOHN'S,47
53055,1,1908,AC,3,386100,ST. JOHN'S,57
53447,0.81,2348,UN,4,858400,ST. JOHN'S,22
53925,0.19,1886,UN,4,379800,ST. JOHN'S,32
54280,0.26,2505,LT,4,496500,ST. JOHN'S,19
54506,0.03,1118,UN,3,175000,ST. JOHN'S,41
54546,0.08,806,UN,3,102400,ST. JOHN'S,41
54735,0.12,1075,UN,3,242300,ST. JOHN'S,37
54758,0.13,1108,UN,3,227700,ST. JOHN'S,38
54881,0.09,790,UN,3,126300,ST. JOHN'S,41
55252,0.03,1370,UN,3,183600,GAINESVILLE,36
55318,0.03,1106,UN,3,169200,GAINESVILLE,36
55339,0.03,1106,UN,3,181400,GAINESVILLE,35
55378,0.03,1370,UN,3,135600,GAINESVILLE,36
55445,0.03,1370,UN,3,189600,GAINESVILLE,35
60011,0.28,2137,UN,3,400800,ST. JOHN'S,34
60012,0.27,1503,UN,3,337300,ST. JOHN'S,35
60034,0.61,2659,UN,5,590500,ST. JOHN'S,34
60360,0.36,2557,LT,4,596600,ST. JOHN'S,24
60589,0.19,2789,LT,4,556400,ST. JOHN'S,25
60599,0.11,2353,LT,4,421600,ST. JOHN'S,24
60638,0.25,2145,LT,4,380000,ST. JOHN'S,29
60801,0.1,1444,LT,3,351500,ST. JOHN'S,31
60948,1.09,4244,LT,5,1143500,ST. JOHN'S,27
61011,0.04,1616,LT,3,340000,ST. JOHN'S,24
61096,0.04,1735,LT,4,348700,ST. JOHN'S,19
61110,0.12,1791,LT,4,401900,ST. JOHN'S,23
61263,0.14,2069,LT,4,455600,ST. JOHN'S,24
61343,0.2,2558,LT,4,590200,ST. JOHN'S,24
61385,0.11,1894,LT,4,390300,ST. JOHN'S,22
61445,0.34,2736,LT,4,643500,ST. JOHN'S,24
61468,1.04,5360,LT,5,1382400,ST. JOHN'S,21
61574,0.4,3559,LT,5,902100,ST. JOHN'S,22
61884,0.2,2724,LT,4,588000,ST. JOHN'S,17
61950,0.16,2277,LT,4,445400,ST. JOHN'S,17
62007,0.07,1544,LT,4,307500,ST. JOHN'S,18
62325,0.06,1166,UN,3,191300,ST. JOHN'S,40
62613,0.03,1136,UN,3,99500,ST. JOHN'S,19
63317,0.05,952,LT,3,145200,ST. JOHN'S,36
63340,0.06,896,LT,3,173000,ST. JOHN'S,39
63341,0.06,896,LT,3,130400,ST. JOHN'S,37
63845,0.23,1555,LT,3,345200,ST. JOHN'S,25
64008,0.25,1676,LT,3,327100,ST. JOHN'S,20
64011,0.27,1617,LT,3,343700,ST. JOHN'S,20
64157,0.19,1670,LT,4,318000,ST. JOHN'S,23
64277,0.31,2008,LT,4,430700,ST. JOHN'S,23
64300,0.18,1546,LT,4,342000,ST. JOHN'S,23
64343,0.18,1763,LT,4,349500,ST. JOHN'S,20
64383,0.18,1739,LT,4,376100,ST. JOHN'S,22
64526,10.11,4295,AC,5,1183900,ST. JOHN'S,24
64738,0.17,2020,LT,4,440400,ST. JOHN'S,12
64880,0.15,2012,LT,4,393000,ST. JOHN'S,15
64901,0.13,1873,LT,4,377600,ST. JOHN'S,11
65003,0.17,1792,LT,4,377900,ST. JOHN'S,17
65132,0.22,1896,LT,4,388700,ST. JOHN'S,16
65175,0.2,2930,LT,4,543800,ST. JOHN'S,16
65361,0.2,3043,LT,4,542300,ST. JOHN'S,12
65378,0.14,2306,LT,4,497000,ST. JOHN'S,10
65507,0.62,2339,UN,3,171700,ST. JOHN'S,64
65650,0.95,3744,UN,4,733700,ST. JOHN'S,37
65670,0.48,1566,UN,3,266500,ST. JOHN'S,44
65674,0.45,1889,UN,3,388700,ST. JOHN'S,47
65796,1,1966,AC,2,179600,ST. JOHN'S,82
66005,0.36,1803,UN,3,252500,ST. JOHN'S,54
66215,0.65,1706,UN,3,307700,ST. JOHN'S,51
67148,0.63,1326,UN,3,261000,ST. JOHN'S,66
67900,0.05,887,UN,3,163900,GAINESVILLE,34
67920,0.08,907,UN,3,155000,GAINESVILLE,32
67940,0.09,1139,UN,3,163700,GAINESVILLE,35
69375,3.06,2257,AC,4,693200,ST. JOHN'S,16
69377,1.58,3433,AC,4,737800,ST. JOHN'S,29
69646,1.64,2867,LT,4,717500,ST. JOHN'S,17
69707,1,1860,LT,3,235800,ST. JOHN'S,15
69732,1,1612,LT,3,301800,ST. JOHN'S,19
69898,1.01,1447,LT,3,357300,ST. JOHN'S,19
69918,1.03,1486,LT,3,421900,ST. JOHN'S,18
69999,1,1781,LT,3,337700,ST. JOHN'S,16
70311,1,2276,UN,4,493400,ST. JOHN'S,19
70629,12.75,2679,AC,4,520200,ST. JOHN'S,30
72143,0.13,1485,LT,3,277300,GAINESVILLE,15
73079,0.1,1433,LT,3,297600,GAINESVILLE,15
73101,0.17,1846,LT,3,385100,GAINESVILLE,18
73350,10,1984,AC,3,496600,GAINESVILLE,49
73394,0.2,1987,UN,3,313600,GAINESVILLE,34
73493,0.2,1638,UN,3,295500,GAINESVILLE,45
73679,0.23,1296,UN,3,302000,GAINESVILLE,65
73682,0.23,1660,UN,3,326400,GAINESVILLE,64
73809,0.23,1296,UN,3,285300,GAINESVILLE,64
73812,0.23,1427,UN,3,239100,GAINESVILLE,63
73868,0.23,1948,UN,3,324200,GAINESVILLE,63
74037,0.03,1238,UN,3,189600,GAINESVILLE,38
74518,0.35,1464,UN,3,168500,GAINESVILLE,66
74727,0.62,720,UN,3,107000,GAINESVILLE,76
74890,0.15,1500,LT,3,287900,GAINESVILLE,10
75202,0.2,1391,UN,3,224200,GAINESVILLE,57
75497,0.21,1232,UN,3,221500,GAINESVILLE,60
75558,0.21,1515,UN,3,271500,GAINESVILLE,63
75574,0.21,1040,UN,3,182200,GAINESVILLE,62
75727,0.18,1409,UN,3,215200,GAINESVILLE,63
75893,0.26,1913,UN,3,250300,GAINESVILLE,60
76013,0.44,1653,UN,3,244500,GAINESVILLE,58
76096,0.26,1270,UN,3,215700,GAINESVILLE,58
76138,0.21,933,UN,3,157500,GAINESVILLE,52
76141,0.23,936,UN,3,148000,GAINESVILLE,51
76454,0.23,2493,UN,3,405000,GAINESVILLE,60
76803,0.25,1292,UN,3,248000,GAINESVILLE,84
76975,0.22,1032,UN,3,232500,GAINESVILLE,89
77077,0.29,1373,UN,3,285700,GAINESVILLE,74
77098,0.21,624,UN,3,152000,GAINESVILLE,83
77496,0.25,1716,LT,3,243700,GAINESVILLE,83
77598,0.23,1399,UN,3,240800,GAINESVILLE,64
78216,1.1,3845,UN,4,1159700,GAINESVILLE,40
78425,0.23,2060,UN,3,269400,GAINESVILLE,65
78468,0.23,1508,UN,3,306100,GAINESVILLE,51
78552,1.23,1546,UN,3,234500,GAINESVILLE,87
78718,0.34,2284,UN,3,450900,GAINESVILLE,55
78720,0.34,3080,UN,3,483900,GAINESVILLE,54
78889,0.07,1786,UN,4,253100,GAINESVILLE,45
78933,0.05,2279,UN,4,353900,GAINESVILLE,45
78953,0.05,2132,UN,3,353400,GAINESVILLE,43
78973,0.02,1348,UN,3,204000,GAINESVILLE,38
79219,0.51,2967,UN,3,523100,GAINESVILLE,51
79261,0.37,1994,LT,3,320000,GAINESVILLE,66
79430,1.01,2433,LT,3,485100,GAINESVILLE,51
79614,0.47,2238,LT,3,410000,GAINESVILLE,57
79742,0.22,1066,UN,3,113500,GAINESVILLE,75
79756,0.23,1239,UN,3,229300,GAINESVILLE,61
79925,0.17,1152,UN,3,252500,GAINESVILLE,84
80051,0.36,1103,UN,3,331800,GAINESVILLE,75
80137,0.32,1467,UN,3,291000,GAINESVILLE,77
80303,0.5,1150,UN,3,318200,GAINESVILLE,81
81097,0.27,1275,UN,3,256000,GAINESVILLE,67
81157,0.27,1189,UN,3,280100,GAINESVILLE,73
81389,0.23,924,UN,3,240600,GAINESVILLE,85
81403,0.17,1210,UN,3,373600,GAINESVILLE,82
81675,0.21,1036,UN,3,180800,GAINESVILLE,64
81883,0.34,1493,UN,3,296300,GAINESVILLE,66
81989,0.27,1369,UN,3,297900,GAINESVILLE,66
82255,0.23,1250,UN,3,180300,GAINESVILLE,59
82637,0.18,1360,UN,3,246900,GAINESVILLE,58
82839,0.15,1380,LT,3,222900,GAINESVILLE,23
83593,0.3,1436,UN,3,210200,ST. JOHN'S,68
83613,0.11,1092,LT,3,195000,ST. JOHN'S,24
83772,0.17,1863,UN,3,234500,GAINESVILLE,54
83882,0.11,1380,LT,3,205600,GAINESVILLE,17
83898,0.61,1200,UN,3,174800,GAINESVILLE,77
84313,0.29,925,UN,3,76500,GAINESVILLE,68
84731,0.28,840,UN,3,131200,GAINESVILLE,89
84861,0.14,1164,UN,3,185500,GAINESVILLE,15
84878,0.14,1264,UN,3,165200,GAINESVILLE,73
84923,0.14,616,UN,3,58100,GAINESVILLE,70
85083,0.18,1362,UN,3,241400,GAINESVILLE,2
85402,0.14,1248,LT,3,400800,GAINESVILLE,95
85528,0.11,1050,LT,3,206100,GAINESVILLE,76
85840,0.13,818,LT,3,219400,GAINESVILLE,73
87668,0.16,816,UN,3,173400,GAINESVILLE,84
87794,0.09,1242,SF,3,236600,GAINESVILLE,83
88418,0.16,1104,SF,3,249500,GAINESVILLE,97
89480,0.26,1396,SF,3,485000,GAINESVILLE,103
90519,0.3,2093,SF,3,428000,GAINESVILLE,72
90980,1.24,3138,UN,4,720300,GAINESVILLE,66
91037,0.23,1820,UN,3,294000,GAINESVILLE,45
91644,0.23,1420,UN,3,210200,GAINESVILLE,50
92102,0.31,672,UN,3,34700,GAINESVILLE,76
92225,0.15,960,UN,3,177300,GAINESVILLE,61
92597,0.16,1323,UN,3,201900,GAINESVILLE,58
93805,5,1840,AC,3,221300,ST. JOHN'S,44
94704,10.16,2868,AC,2,203800,ST. JOHN'S,123
94887,0.49,949,LT,3,223400,MICANOPY,97
98259,0.51,2113,UN,3,252900,ST. JOHN'S,64
99198,0.13,672,UN,3,88900,ST. JOHN'S,74
100718,0.24,1218,FF,3,320400,SUWANNEE,82
100801,0.21,1176,UN,3,289700,SUWANNEE,123
