prop_id,legal_acreage,city_id,yr_blt,living_area,land_type_cd,condition_cd,land_total_acres,sl_price
55434,0.03,1016,1987,1370,UN,3,0.03,234600
55454,0.13,1016,1985,1683,LT,3,0.13,279000
55477,0.07,1016,1985,1500,LT,3,0.07,161000
55491,0.08,1016,1985,1685,LT,3,0.08,287000
55597,0.45,0,1979,1862,UN,4,0.45,422900
55617,0.36,0,1975,2838,UN,3,0.36,368900
55637,0.35,0,1979,1920,UN,4,0.35,324800
55637,0.35,0,1979,1920,UN,4,0.35,349200
55640,0.35,0,1975,1615,UN,3,0.35,370000
55660,0.39,0,1975,1746,UN,3,0.39,365500
55660,0.39,0,1975,1746,UN,3,0.39,365700
56431,0.01,1016,1983,900,UN,3,0.01,127500
56437,0.02,1016,1984,1046,UN,3,0.02,138600
56437,0.02,1016,1984,1046,UN,3,0.02,189100
56451,0.02,1016,1985,1094,UN,3,0.02,178400
56537,0.01,1016,1983,1138,UN,3,0.01,170300
56560,0.01,1016,1982,1042,UN,3,0.01,152900
56577,0.01,1016,1983,1062,UN,3,0.01,154500
56666,0.02,1016,2005,1200,LT,3,0.02,147000
58013,0.23,0,2014,2155,LT,4,0.23,494900
58016,0.24,0,2007,3976,LT,4,0.24,835800
58056,0.17,0,2014,1620,LT,4,0.17,395000
58176,2.37,0,1976,3891,LT,3,2.37,572500
58182,1.02,0,1979,2826,LT,3,1.02,579200
58199,1,0,1982,2966,UN,3,1,675700
58245,1.13,0,1987,3464,LT,4,1.13,737900
58368,0.06,0,2008,1471,LT,4,0.06,321000
58388,0.06,0,2014,1471,LT,4,0.06,331400
58405,4,0,1984,2475,AC,4,4,775000
58431,0.6,0,2004,2911,LT,5,0.6,765300
58448,0.48,0,2006,2452,LT,5,0.48,687800
58514,0.58,0,2008,3196,LT,4,0.58,891200
58557,0.58,0,2016,2995,LT,5,0.58,944100
58743,2.12,0,2006,2991,LT,3,2.12,749100
58846,1.01,0,1985,2447,UN,3,1.01,448100
58846,1.01,0,1985,2447,UN,3,1.01,462800
58909,0.25,0,1979,1454,UN,3,0.25,326800
58946,0.31,0,1979,1392,UN,3,0.31,292900
58952,0.29,0,1979,1312,UN,3,0.29,265200
59112,0.29,0,1989,1381,UN,3,0.29,292400
59112,0.29,0,1989,1381,UN,3,0.29,315000
59238,0.17,0,2001,1962,LT,4,0.17,405400
59321,1.14,0,1988,3815,UN,5,1.14,965300
59364,0.25,0,1984,1380,UN,3,0.25,300400
59384,0.36,0,1983,1592,UN,4,0.36,365000
59427,0.42,0,1983,1510,UN,3,0.42,397800
59467,0.39,0,1987,1921,UN,4,0.39,410600
59487,0.1,0,1983,1320,UN,4,0.1,293500
59493,0.1,0,1983,1115,UN,3,0.1,234400
59530,0.11,0,1983,1149,UN,4,0.11,240000
59533,0.09,0,1983,1040,UN,3,0.09,279900
59593,0.1,0,1986,1175,UN,3,0.1,246800
59656,0.06,0,1984,992,UN,3,0.06,186200
59716,0.1,0,1990,1498,UN,3,0.1,323400
59716,0.1,0,1990,1498,UN,3,0.1,328000
59782,0.34,0,1989,2233,UN,4,0.34,543400
59825,0.71,0,1989,3171,UN,5,0.71,793600
59868,0.6,0,1989,2441,UN,5,0.6,496400
59885,0.54,0,1990,2557,UN,5,0.54,545900
59908,0.43,0,1992,2519,UN,5,0.43,600600
59945,0.2,0,1985,1430,UN,3,0.2,278200
59991,0.28,0,1988,1452,UN,3,0.28,338100
60011,0.28,0,1988,2137,UN,3,0.28,400800
60034,0.61,0,1990,2659,UN,5,0.61,590500
60071,0.25,0,1990,1740,UN,3,0.25,414400
60074,0.28,0,1991,1812,UN,3,0.28,439400
60114,0.35,0,1992,2320,UN,4,0.35,426100
60197,0.11,0,1993,1501,LT,4,0.11,382400
60197,0.11,0,1993,1501,LT,4,0.11,399000
60220,0.03,0,1995,1400,UN,3,0.03,189900
60237,0.03,0,1995,1400,UN,3,0.03,235500
60240,0.04,0,1995,1088,UN,3,0.04,214400
60277,0.03,0,1995,1400,UN,3,0.03,188300
60277,0.03,0,1995,1400,UN,3,0.03,210000
60280,0.04,0,1995,1700,UN,3,0.04,162000
60280,0.04,0,1995,1700,UN,3,0.04,238000
63596,0.12,0,2016,3377,LT,4,0.12,594700
63610,0.1,0,2019,3431,LT,NULL,0.1,584800
63612,0.08,0,2008,2178,LT,4,0.08,423400
63629,0.08,0,2020,3430,LT,NULL,0.08,579200
63716,1.24,0,1998,2658,LT,4,1.24,692300
63739,0.15,0,2006,2057,LT,4,0.15,400000
63779,0.46,0,2005,2761,LT,4,0.46,569000
63782,0.21,0,2008,2963,LT,4,0.21,555600
63799,0.22,0,2006,2461,LT,4,0.22,470400
63799,0.22,0,2006,2461,LT,4,0.22,468700
63801,0.22,0,2008,3260,LT,4,0.22,630000
63845,0.23,0,1997,1555,LT,3,0.23,345200
63861,0.27,0,1997,1404,LT,3,0.27,329000
63865,0.31,0,1998,1860,LT,3,0.31,380000
63882,0.23,0,1997,1352,LT,3,0.23,296900
63885,0.23,0,1998,1396,LT,3,0.23,304900
63898,0.24,0,1998,1801,LT,3,0.24,326200
63898,0.24,0,1998,1801,LT,3,0.24,356400
63928,0.29,0,1999,1464,LT,3,0.29,232300
63948,0.29,0,2001,1426,LT,3,0.29,307300
63965,0.25,0,2001,2101,LT,3,0.25,371900
64008,0.25,0,2002,1676,LT,3,0.25,327100
64011,0.27,0,2002,1617,LT,3,0.27,343700
64024,0.28,0,2001,1380,LT,3,0.28,280500
64024,0.28,0,2001,1380,LT,3,0.28,305900
64028,0.28,0,2001,1410,LT,3,0.28,311900
64071,0.23,0,1997,1673,LT,4,0.23,337000
64087,0.25,0,1996,1329,LT,4,0.25,343000
64091,0.18,0,1997,1570,LT,4,0.18,326600
64114,0.24,0,1997,1932,LT,4,0.24,357700
64133,0.2,0,1997,1368,LT,4,0.2,345000
64137,0.21,0,1998,1672,LT,4,0.21,356500
64157,0.19,0,1999,1670,LT,4,0.19,318000
64233,0.26,0,2000,2133,LT,4,0.26,402900
64234,0.26,0,2000,2342,LT,4,0.26,431600
64236,0.22,0,1999,1797,LT,4,0.22,413200
64256,0.36,0,2000,2199,LT,4,0.36,433600
64260,0.25,0,1999,2201,LT,4,0.25,435600
64276,0.29,0,2001,2211,LT,4,0.29,433100
64277,0.31,0,2001,2008,LT,4,0.31,364300
64277,0.31,0,2001,2008,LT,4,0.31,430700
64279,0.22,0,2001,1981,LT,4,0.22,422900
64296,0.22,0,2001,2144,LT,4,0.22,415800
64300,0.18,0,2001,1546,LT,4,0.18,342000
64317,0.25,0,2002,1553,LT,4,0.25,331800
64320,0.29,0,2005,2128,LT,4,0.29,429600
64340,0.26,0,2003,1892,LT,4,0.26,390000
64343,0.18,0,2002,1763,LT,4,0.18,349500
64359,0.36,0,2003,2527,LT,4,0.36,525400
64360,0.54,0,2002,2593,LT,4,0.54,500200
64379,0.19,0,2003,1982,LT,4,0.19,393600
64380,0.19,0,2002,1720,LT,4,0.19,354000
64383,0.18,0,2002,1739,LT,4,0.18,376100
64403,0.19,0,2003,2161,LT,4,0.19,468700
64425,1,0,1979,1336,LT,3,1,260700
64463,1,0,1983,1576,LT,3,1,295000
64466,1,0,1983,1636,LT,3,1,297100
64505,10,0,2004,4007,AC,5,10,1000000
64525,10.11,0,1998,4212,AC,5,10.11,1140500
64526,10.11,0,1998,4295,AC,5,10.11,1183900
64738,0.17,0,2011,2020,LT,4,0.17,440400
64754,0.15,0,2008,1660,LT,4,0.15,368000
64781,0.16,0,2013,2277,LT,4,0.16,445900
64798,0.15,0,2013,1844,LT,4,0.15,394900
64801,0.15,0,2010,1794,LT,4,0.15,399800
64818,0.14,0,2011,1794,LT,4,0.14,404400
64844,0.13,0,2010,1724,LT,4,0.13,355300
64864,0.15,0,2008,1730,LT,4,0.15,379300
64880,0.15,0,2008,2012,LT,4,0.15,393000
64901,0.13,0,2012,1873,LT,4,0.13,377600
64921,0.15,0,2010,1688,LT,4,0.15,371300
64941,0.15,0,2010,1688,LT,4,0.15,361200
64967,0.18,0,2004,3024,LT,4,0.18,370000
64967,0.18,0,2004,3024,LT,4,0.18,529700
64986,0.18,0,2005,1792,LT,4,0.18,307200
64990,0.17,0,2005,1792,LT,4,0.17,344500
65003,0.17,0,2005,1792,LT,4,0.17,377900
65046,0.2,0,2005,1689,LT,4,0.2,389400
65047,0.13,0,2005,1894,LT,4,0.13,366300
65050,0.17,0,2005,2298,LT,4,0.17,444100
65087,0.19,0,2006,2242,LT,4,0.19,400400
65093,0.19,0,2006,3136,LT,4,0.19,630000
65110,0.17,0,2005,1926,LT,4,0.17,391600
65112,0.16,0,2005,2274,LT,4,0.16,390300
65132,0.22,0,2006,1896,LT,4,0.22,388700
65153,0.22,0,2007,2112,LT,4,0.22,428600
65170,0.2,0,2009,1813,LT,4,0.2,368700
65175,0.2,0,2007,2930,LT,4,0.2,533300
65175,0.2,0,2007,2930,LT,4,0.2,543800
65195,0.2,0,2006,2664,LT,4,0.2,448500
65252,0.14,0,2008,1896,LT,4,0.14,384500
65255,0.17,0,2008,2168,LT,3,0.17,463000
65299,0.22,0,2010,1982,LT,4,0.22,437400
65316,0.15,0,2010,1609,LT,4,0.15,359100
65339,0.15,0,2009,1608,LT,4,0.15,380000
65358,0.2,0,2011,2897,LT,4,0.2,512500
65361,0.2,0,2010,3043,LT,4,0.2,542300
65378,0.14,0,2014,2306,LT,4,0.14,497000
65385,0.15,0,2013,1527,LT,4,0.15,349500
65398,0.16,0,2014,1917,LT,4,0.16,442500
65504,5.45,0,1960,5548,AC,3,5.45,815800
65507,0.62,0,1959,2339,UN,3,0.62,171700
65650,0.95,0,1986,3744,UN,4,0.95,611600
65650,0.95,0,1986,3744,UN,4,0.95,733700
65654,1.06,0,1996,3083,UN,4,1.06,540000
65670,0.48,0,1979,1566,UN,3,0.48,266500
65674,0.45,0,1975,1889,UN,3,0.45,388700
65674,0.45,0,1975,1889,UN,3,0.45,405000
65730,0.38,0,1972,2569,UN,3,0.38,393000
65737,0.64,0,1983,5406,UN,4,0.64,857500
65754,0.46,0,1974,2387,UN,3,0.46,415000
65773,1.03,0,1970,2464,UN,3,1.03,349500
65796,1,0,1942,1966,AC,2,1,179600
65900,0.26,0,1973,960,UN,3,0.26,188300
65942,7.59,0,1975,3150,AC,4,7.59,541600
66005,0.36,0,1968,1803,UN,3,0.36,252500
66025,0.23,0,2000,1494,LT,3,0.23,302000
66026,0.23,0,2000,1402,LT,3,0.23,298000
66029,0.23,0,2000,1833,LT,3,0.23,308700
66029,0.23,0,2000,1833,LT,3,0.23,351500
66069,0.31,0,1972,1632,UN,3,0.31,337300
66175,0.88,0,1973,2027,UN,3,0.88,320000
66215,0.65,0,1972,1706,UN,3,0.65,307700
66295,1.01,0,1987,1847,UN,3,1.01,334400
66295,1.01,0,1987,1847,UN,3,1.01,342200
66297,1.04,0,1993,2537,UN,4,1.04,491000
66317,1.44,0,1992,2028,UN,3,1.44,456300
66842,0.49,0,1978,3791,UN,4,0.49,530300
66881,0.25,0,1999,3233,LT,5,0.25,813700
66902,0.2,0,2000,1696,LT,5,0.2,446100
66981,0.4,0,1957,2319,UN,3,0.4,465000
67061,0.51,0,1962,1724,UN,3,0.51,295000
67147,0.51,0,1957,3168,UN,3,0.51,349500
67148,0.63,0,1956,1326,UN,3,0.63,261000
67174,0.22,1016,2009,1760,LT,4,0.22,405000
67210,0.24,1016,2007,1915,LT,4,0.24,525000
67774,0.12,1016,1994,1323,UN,3,0.12,268300
67795,0.12,1016,1995,1542,UN,3,0,284900
67831,0.1,1016,1993,1802,UN,3,0.1,255000
67897,0.12,1016,1987,1250,UN,3,0.12,208700
67900,0.05,1016,1989,887,UN,3,0.05,163900
67917,0.1,1016,1990,907,UN,3,0.1,157600
67917,0.1,1016,1990,907,UN,3,0.1,177300
67920,0.08,1016,1990,907,UN,3,0.08,155000
67940,0.09,1016,1988,1139,UN,3,0.09,163700
67960,0.09,1016,1986,908,UN,3,0.09,140700
67980,0.09,1016,1985,908,UN,3,0.09,132500
67981,0.09,1016,1985,908,UN,3,0.09,160000
68542,0.73,1016,1964,976,AC,3,0.73,101800
68962,1.77,0,1963,4142,AC,3,1.77,445500
69374,3.32,0,1980,3431,AC,3,3.32,744600
69375,3.06,0,2006,2257,AC,4,3.06,693200
69377,1.58,0,1993,3433,AC,4,1.58,737800
69398,1.13,0,1993,1443,LT,3,1.13,310900
69457,1.01,0,1993,1664,LT,3,1.01,255000
69464,1.13,0,2000,2070,LT,3,1.13,392000
69464,1.13,0,2000,2070,LT,3,1.13,422500
69540,1.23,0,1977,1613,LT,3,1.23,323400
69541,1.56,0,1997,2349,LT,3,1.56,450800
69563,2.02,0,1984,1664,LT,3,2.02,391500
69646,1.64,0,2006,2867,LT,4,1.64,717500
69670,1.22,0,2004,2197,LT,4,1.22,543900
69689,1.42,0,2005,1833,LT,4,1.42,445000
69732,1,0,2003,1612,LT,3,1,301800
69732,1,0,2003,1612,LT,3,1,310000
69898,1.01,0,2004,1447,LT,3,1.01,357300
69918,1.03,0,2004,1486,LT,3,1.03,421900
69955,1,0,2004,1561,LT,3,1,369000
69975,1,0,2005,2714,LT,3,1,566400
70044,1.11,0,2007,1760,LT,3,1.11,381900
70141,17.18,0,2017,2984,AC,6,17.18,1298900
70585,5.35,0,1994,1901,AC,3,5.35,372800
71063,9.09,0,2012,1014,AC,3,9.09,213400
71369,12.97,0,2006,3091,AC,4,12.97,666400
72019,0.98,0,1970,1222,UN,3,0.98,282200
72082,0.13,1016,1991,1444,UN,3,0.13,252000
72119,0.11,1016,2017,1666,LT,3,0.11,300300
72208,0.13,1016,2010,1486,LT,3,0.13,303700
72497,2.5,0,1975,1492,AC,3,2.5,310400
73098,0.23,1016,2004,2780,LT,3,0.23,456200
73101,0.17,1016,2004,1846,LT,3,0.17,385100
73267,0.05,1016,2017,1184,LT,3,0.05,271300
73270,0.05,1016,2016,1604,LT,3,0.05,327500
73290,0.05,1016,2014,1217,LT,3,0.05,252200
73307,0.11,1016,2006,1428,LT,3,0.11,296400
73350,10,1016,1974,1984,AC,3,10,496600
73476,0.18,1016,1980,1227,UN,3,0.18,265200
73493,0.2,1016,1978,1638,UN,3,0.2,283500
73493,0.2,1016,1978,1638,UN,3,0.2,295500
73639,0.15,1016,1995,1772,LT,3,0.15,266100
73679,0.23,1016,1959,1296,UN,3,0.23,302000
73682,0.23,1016,1959,1660,UN,3,0.23,207400
73682,0.23,1016,1959,1660,UN,3,0.23,237000
73682,0.23,1016,1959,1660,UN,3,0.23,326400
73685,0.31,1016,1963,1118,UN,3,0.31,247900
73705,0.18,1016,1979,1040,UN,3,0.18,188300
73722,0.18,1016,1978,1215,UN,3,0.18,249700
73788,0.23,1016,1960,1280,UN,3,0.23,284300
73868,0.23,1016,1961,1948,UN,3,0.23,230600
73868,0.23,1016,1961,1948,UN,3,0.23,324200
73891,0.25,1016,1968,1170,UN,3,0.25,221400
73974,0.05,1016,1997,1354,UN,3,0.05,240200
73994,0.04,1016,1984,1780,UN,3,0.04,232000
74034,0.04,1016,1984,1737,UN,3,0.04,247600
74037,0.03,1016,1984,1238,UN,3,0.03,189600
74518,0.35,1016,1958,1464,UN,3,0.35,168500
74621,0.23,1016,1949,800,UN,3,0.23,71600
74661,0.43,1016,1950,1450,UN,3,0.43,218500
74661,0.43,1016,1950,1450,UN,3,0.43,247400
74664,0.34,1016,1956,1252,UN,3,0.34,225200
74701,0.46,1016,1948,1349,UN,3,0.46,256000
74701,0.46,1016,1948,1349,UN,3,0.46,267200
74721,0.43,1016,1951,1096,LT,3,0.43,190600
74727,0.62,1016,1947,720,UN,3,0.62,107000
74804,0.16,1016,2002,1147,LT,3,0.16,257000
74824,0.09,1016,1979,1616,LT,3,0.09,217800
74850,0.09,1016,1982,1036,LT,3,0.09,181900
74890,0.15,1016,2014,1500,LT,3,0.15,287900
74913,0.17,1016,2006,1251,LT,3,0.17,236800
75076,0.27,1016,1964,1166,UN,3,0.27,220900
75079,0.27,1016,1964,1161,UN,3,0.27,230000
75116,0.2,1016,1965,1260,UN,3,0.2,196000
75136,0.26,1016,1965,904,UN,3,0.26,109500
75136,0.26,1016,1965,904,UN,3,0.26,109900
75202,0.2,1016,1965,1391,UN,3,0.2,224200
75471,0.25,1016,1959,970,UN,3,0.25,190000
75497,0.21,1016,1963,1232,UN,3,0.21,221500
75574,0.21,1016,1960,1040,UN,3,0.21,182200
75723,0.23,1016,1960,1970,UN,3,0.23,213000
75803,0.22,1016,1962,1127,UN,3,0.22,180000
76138,0.21,1016,1971,933,UN,3,0.21,157500
76141,0.23,1016,1971,936,UN,3,0.23,148000
76579,0.14,1016,2004,1181,LT,3,0.14,278500
76619,0.87,1016,1959,3424,UN,3,0.87,550800
76636,0.44,1016,1948,1183,UN,3,0.44,230000
76765,0.2,1016,1949,1112,UN,3,0.2,231100
76805,0.3,1016,1959,1360,UN,3,0.3,239800
76805,0.3,1016,1959,1360,UN,3,0.3,248200
76808,0.15,1016,1948,648,UN,3,0.15,198700
76808,0.15,1016,1948,648,UN,3,0.15,214500
76974,0.18,1016,1979,1035,UN,3,0.18,219400
76994,0.62,1016,1931,1740,UN,3,0.62,276900
77031,0.15,1016,1954,999,UN,3,0.15,220000
77057,0.21,1016,1949,977,UN,3,0.21,178300
77077,0.29,1016,1949,1373,UN,3,0.29,285700
77114,0.21,1016,1951,938,SF,3,0.21,194900
77140,0.22,1016,1948,1575,UN,3,0.22,270000
77197,0.17,1016,1930,1040,UN,3,0.17,230600
77197,0.17,1016,1930,1040,UN,3,0.17,206400
77217,0.17,1016,1948,754,UN,3,0.17,175100
77220,0.17,1016,1957,1701,UN,3,0.17,250000
77243,0.23,1016,1926,724,UN,3,0.23,153300
77260,0.16,1016,2018,1282,UN,NULL,0.16,297700
77306,0.12,1016,1948,754,UN,3,0.12,156600
77449,0.15,1016,1965,720,UN,3,0.15,156900
77452,0.21,1016,1952,672,UN,3,0.21,156400
77489,0.18,1016,1959,624,UN,3,0.18,250200
77595,0.24,1016,1964,1339,UN,3,0.24,183600
77598,0.23,1016,1958,1399,UN,3,0.23,240800
77675,0.15,1016,1977,875,UN,3,0.15,177500
77827,0.18,1016,1983,1384,UN,3,0.18,246000
78216,1.1,1016,1982,3845,UN,5,1.1,1159700
78425,0.23,1016,1959,2060,UN,3,0.23,269400
78468,0.23,1016,1971,1508,UN,3,0.23,306100
78491,3.09,1016,1986,3515,AC,4,3.09,976000
78660,0.36,1016,1957,1879,UN,3,0.36,308000
78720,0.34,1016,1968,3080,UN,3,0.34,483900
78780,0.44,1016,1972,1760,UN,3,0.44,387800
78889,0.07,1016,1977,1786,UN,4,0.07,253100
78989,0.06,1016,1985,1778,UN,3,0.06,332800
78989,0.06,1016,1985,1778,UN,3,0.06,331000
78992,0.07,1016,1985,1778,UN,3,0.07,270000
79055,0.2,1016,1995,1914,UN,4,0.2,376200
79069,0.31,1016,1993,1836,UN,4,0.31,379800
79135,0.38,1016,1983,2631,UN,3,0.38,485100
79152,0.4,1016,1967,2497,UN,3,0.4,482200
79175,0.28,1016,1965,2159,UN,3,0.28,355000
79178,0.27,1016,1967,2164,UN,3,0.27,334600
79178,0.27,1016,1967,2164,UN,3,0.27,445900
79261,0.37,1016,1958,1994,LT,3,0.37,355500
79261,0.37,1016,1958,1994,LT,3,0.37,320000
79341,0.29,1016,1954,3472,LT,3,0.29,396900
79404,0.35,1016,1952,1607,LT,3,0.35,361200
79430,1.01,1016,1973,2433,LT,3,1.01,485100
79530,0.25,1016,1950,1508,LT,3,0.25,294200
79590,0.47,1016,1975,2210,LT,3,0.47,500000
79593,0.56,1016,1960,2597,LT,3,0.56,471800
79676,0.32,1016,1960,1992,LT,3,0.32,363700
79742,0.22,1016,1947,1066,UN,3,0.22,113500
79756,0.23,1016,1962,1239,UN,3,0.23,229300
79925,0.17,1016,1940,1152,UN,3,0.17,252500
80028,0.15,1016,1941,816,UN,3,0.15,179200
80028,0.15,1016,1941,816,UN,3,0.15,251500
80051,0.36,1016,1948,1103,UN,3,0.36,331800
80137,0.32,1016,1947,1467,UN,3,0.32,245000
80137,0.32,1016,1947,1467,UN,3,0.32,291000
80303,0.5,1016,1942,1475,UN,3,0.5,318200
80735,0.37,1016,1957,1723,UN,3,0.37,286000
80758,0.23,1016,1933,1067,UN,3,0.23,220000
80970,0.26,1016,1956,1175,UN,3,0.26,192200
81402,0.17,1016,1928,900,UN,3,0.17,178100
81448,0.23,1016,1949,940,UN,3,0.23,209700
81488,0.4,1016,1949,1470,UN,3,0.4,143400
81531,0.26,1016,1948,927,UN,3,0.26,254800
81548,0.28,1016,1948,2172,UN,3,0.28,377900
81568,0.33,1016,1958,1272,UN,3,0.33,248300
81717,0.22,1016,1958,1300,UN,3,0.22,190000
81837,0.2,1016,1956,1224,UN,3,0.2,262100
81837,0.2,1016,1956,1224,UN,3,0.2,277300
81883,0.34,1016,1956,1493,UN,3,0.34,296300
81923,0.21,1016,1956,1394,UN,3,0.21,244700
81943,0.24,1016,1957,1348,UN,3,0.24,242900
81989,0.27,1016,1958,1369,UN,3,0.27,220500
81989,0.27,1016,1958,1369,UN,3,0.27,297900
82052,0.24,1016,1958,1135,UN,3,0.24,212600
82215,0.23,1016,1963,1753,UN,3,0.23,202800
82238,0.23,1016,1963,1555,UN,3,0.23,221500
82255,0.23,1016,1963,1250,UN,3,0.23,180300
82696,0.15,1016,1970,1208,UN,3,0.15,170000
82779,0.15,1016,1970,1128,UN,3,0.15,170200
82839,0.15,1016,1999,1380,LT,3,0.15,222900
82922,0.16,1016,2003,1590,LT,3,0.16,244700
83134,0.17,1016,1960,1714,UN,3,0.17,199500
83154,0.18,1016,1958,1108,UN,3,0.18,170300
83154,0.18,1016,1958,1108,UN,3,0.18,193800
83154,0.18,1016,1958,1108,UN,3,0.18,205000
83214,0.24,0,1973,1296,UN,3,0.24,111300
83214,0.24,0,1973,1296,UN,3,0.24,172100
83231,0.34,0,1973,1504,UN,3,0.34,194000
83509,0.24,0,2005,1330,LT,3,0.24,206700
83652,0.12,0,2004,1560,LT,3,0.12,189000
83672,0.23,0,1957,1298,UN,3,0.23,240000
83772,0.17,1016,1970,1863,UN,3,0.17,100000
83772,0.17,1016,1970,1863,UN,3,0.17,234500
83878,0.1,1016,1946,747,UN,3,0.1,97900
83898,0.61,1016,1945,1200,UN,3,0.61,174800
84067,0.23,1016,1950,1091,UN,3,0.23,88900
84067,0.23,1016,1950,1091,UN,3,0.23,184500
84296,0.9,1016,1950,883,UN,2,0.9,70900
84296,0.9,1016,1950,883,UN,2,0.9,14600
84313,0.29,1016,1954,925,UN,3,0.29,76500
84356,0.22,1016,2021,1557,UN,3,0.22,284400
84402,0.21,1016,2010,1056,UN,3,0.21,118100
84731,0.28,1016,1935,840,UN,3,0.28,131200
84860,0.14,1016,2007,1599,UN,3,0.14,186400
84923,0.14,1016,1954,616,UN,3,0.14,58100
84986,0.3,1016,1938,928,UN,3,0.3,100000
85043,0.27,1016,1950,1356,UN,3,0.27,102000
85083,0.18,1016,2021,1362,UN,3,0.18,217600
85083,0.18,1016,2021,1362,UN,3,0.18,241400
85272,0.24,1016,1941,1638,SF,3,0.24,386800
85375,0.21,1016,1920,1000,LT,3,0.21,207700
85418,0.16,1016,1977,1239,UN,3,0.16,135100
85418,0.16,1016,1977,1239,UN,3,0.16,166600
85630,0.54,1016,1900,4225,UN,3,0.54,729300
85713,0.17,1016,1939,1975,UN,3,0.17,486400
85833,0.17,1016,1947,1170,LT,3,0.17,333200
85836,0.16,1016,1951,1091,LT,3,0.16,245000
85836,0.16,1016,1951,1091,LT,3,0.16,275000
85979,0.35,1016,1955,1011,UN,3,0.35,184300
86025,0.18,1016,1956,1210,LT,3,0.18,243800
86068,0.3,1016,1940,1424,SF,3,0.3,371300
86085,0.23,1016,1969,1892,SF,3,0.23,291500
86088,0.2,1016,1966,1474,SF,3,0.2,357200
86108,0.21,1016,1949,868,UN,3,0.21,206000
86291,0.1,1016,1957,792,UN,3,0.1,70500
86291,0.1,1016,1957,792,UN,3,0.1,130200
87147,0.18,1016,1935,1006,UN,3,0.18,215400
87668,0.16,1016,1940,816,UN,3,0.16,173400
87728,0.12,1016,1930,1133,UN,3,0.12,104000
87728,0.12,1016,1930,1133,UN,3,0.12,115400
87728,0.12,1016,1930,1133,UN,3,0.12,265200
87771,0.11,1016,2012,1334,SF,3,0.11,349000
87794,0.09,1016,1940,1242,SF,3,0.09,155600
87794,0.09,1016,1940,1242,SF,3,0.09,166300
87794,0.09,1016,1940,1242,SF,3,0.09,236600
87857,0.16,1016,1930,1800,SF,3,0.16,467300
88103,0.1,1016,1946,858,SF,3,0.1,180600
88129,0.11,1016,1940,1282,SF,3,0.11,399000
88418,0.16,1016,1926,1104,SF,3,0.16,249500
88604,0.09,1016,1920,1453,SF,3,0.09,354000
88976,0.13,1016,1930,1906,SF,3,0.13,428000
89082,0.41,1016,1958,1863,UN,3,0.41,410900
89460,0.41,1016,1946,2653,SF,3,0.41,706700
89480,0.26,1016,1921,1396,SF,3,0.26,485000
89583,0.12,1016,1932,1575,SF,3,0.12,393200
89626,0.93,1016,2013,888,UN,3,0.93,294000
89646,0.18,1016,1927,1958,UN,3,0.18,471000
89729,0.85,1016,1956,2355,LT,3,0.85,547000
89809,0.28,1016,1950,1184,UN,3,0.28,225200
89829,0.45,1016,1955,3180,UN,3,0.45,558000
89872,0.31,1016,1939,1566,UN,3,0.31,408500
89892,0.33,1016,1951,2003,UN,3,0.33,438800
90519,0.3,1016,1951,2093,SF,3,0.3,428000
90980,1.24,1016,1958,3138,UN,4,1.24,720300
91037,0.23,1016,1977,1820,UN,3,0.23,294000
91143,0.75,1016,1983,1821,UN,3,0.75,348800
91372,0.17,1016,1955,800,UN,3,0.17,56600
91618,0.46,1016,1968,1988,UN,3,0.46,229000
91644,0.23,1016,1973,1420,UN,3,0.23,210200
92102,0.31,1016,1948,672,UN,3,0.31,34700
92225,0.15,1016,1962,960,UN,3,0.15,177300
92291,0.14,1016,1968,1178,UN,3,0.14,92000
92497,0.18,1016,1981,1068,UN,3,0.18,104900
92497,0.18,1016,1981,1068,UN,3,0.18,176200
92597,0.16,1016,1966,1323,UN,3,0.16,201900
92620,0.19,1016,1970,1127,UN,3,0.19,102900
92723,0.32,0,1966,1232,UN,3,0.32,207800
92726,0.23,0,1963,1208,UN,3,0.23,191300
92726,0.23,0,1963,1208,UN,3,0.23,205000
92869,0.51,0,1967,1358,UN,3,0.51,257500
92890,0.24,0,1960,1014,UN,3,0.24,108500
92890,0.24,0,1960,1014,UN,3,0.24,196900
92909,0.24,0,1966,1338,UN,3,0.24,205800
92913,0.24,0,1966,1404,UN,3,0.24,113500
92913,0.24,0,1966,1404,UN,3,0.24,165700
93015,0.27,0,1966,1064,UN,3,0.27,78800
93038,0.13,0,1979,1131,UN,3,0.13,52100
93039,0.13,0,1979,1131,UN,3,0.13,52100
93075,0.13,0,1980,1131,UN,3,0.13,119600
93099,0.19,0,2018,1197,LT,NULL,0.19,244400
93101,0.12,0,2016,1177,LT,3,0.12,246700
93105,0.11,0,2013,1252,LT,3,0.11,234600
93142,0.13,0,2007,1214,LT,3,0.13,160000
93311,0.64,0,1960,1472,UN,3,0.64,102200
93391,0.44,0,1968,1164,UN,3,0.44,81600
93411,0.92,0,1955,1389,UN,3,0.92,94000
93431,0.32,0,1967,1118,UN,3,0.32,184900
93493,0.32,0,1957,1200,UN,3,0.32,69000
93494,0.32,0,1971,1183,UN,3,0.32,225000
93500,0.24,0,1976,1053,UN,3,0.24,155600
93514,0.32,0,1966,1040,UN,3,0.32,133300
93660,0.35,0,1975,2352,UN,3,0.35,289100
93683,0.24,0,1976,1148,UN,3,0.24,77100
