tax_area_description,Market_Cluster_ID,era_built,imprv_det_quality_cd,count,mean,std,min,_25,_50,_75,max,PRD,COD,PRB
ALACHUA,Alachua_Main,2020s,3.0,3,0.8680099559732043,0.14656977404368926,0.7370693036663017,0.7888431015550568,0.8406168994438118,0.9334802821266555,1.0263436648094992,1.026642275839673,11.47071717348667,"{'PRB': -0.32620705622275137, 'Sig': 0.44754908024827583}"
ALACHUA,HighSprings_B,1950s,3.0,1,0.7734783616003207,,0.7734783616003207,0.7734783616003207,0.7734783616003207,0.7734783616003207,0.7734783616003207,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ALACHUA,HighSprings_B,1980s,4.0,1,0.8226912870067685,,0.8226912870067685,0.8226912870067685,0.8226912870067685,0.8226912870067685,0.8226912870067685,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ALACHUA,HighSprings_B,1990s,4.0,1,0.8011087423350295,,0.8011087423350295,0.8011087423350295,0.8011087423350295,0.8011087423350295,0.8011087423350295,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ALACHUA,Turkey_Creek,1970s,3.0,12,0.8684173753493948,0.08707686241270159,0.7222123337649454,0.8329116154105669,0.8528909933592514,0.8853980775134999,1.0595741430360566,0.9978252038903939,6.663774631656074,"{'PRB': 0.04825458568145194, 'Sig': 0.693320282675004}"
ALACHUA,Turkey_Creek,1970s,4.0,3,0.9650628083786139,0.05594228339375455,0.9008726779701662,0.9458824080839154,0.9908921381976648,0.9971578735828377,1.0034236089680106,0.9966272907983231,3.449784527317455,"{'PRB': 0.16851060401278095, 'Sig': 0.5874389062408973}"
ALACHUA,Turkey_Creek,1980s,3.0,12,0.8713308542622005,0.06226067006485155,0.7486184867875655,0.8498167303943792,0.8806980371039531,0.9222964183732492,0.9310219022866172,1.0092802311195415,5.280438167034387,"{'PRB': -0.21729627552344083, 'Sig': 0.0029702756320847553}"
ALACHUA,Turkey_Creek,1980s,4.0,9,0.9480383598817311,0.10245560561953028,0.7666099454056874,0.8922105338115973,0.9390827790022054,1.0141960517444322,1.1137791936500945,1.0135261935812636,8.265392699699733,"{'PRB': -0.1770988332065418, 'Sig': 0.09084781655351674}"
ALACHUA,Turkey_Creek,1990s,3.0,16,0.8627049650046704,0.05208719302286761,0.7506769520650816,0.8408900123611479,0.8677204197733994,0.8924749741089998,0.9575094278767629,1.0026020806302443,4.391443565977051,"{'PRB': -0.08247741996008742, 'Sig': 0.27728267003167084}"
ALACHUA,Turkey_Creek,1990s,4.0,17,0.9126251666839705,0.05440039657177866,0.8500160778580541,0.8624549009508555,0.8903440841829906,0.9449692034551214,1.0075170761544177,1.0034375648231642,4.901121469284677,"{'PRB': -0.08747595853296886, 'Sig': 0.17728551888472957}"
ALACHUA,Turkey_Creek,1990s,5.0,1,0.748855999448026,,0.748855999448026,0.748855999448026,0.748855999448026,0.748855999448026,0.748855999448026,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ALACHUA,Turkey_Creek,2000s,3.0,59,0.8516210498586062,0.08134740036172625,0.6955137117217988,0.8040484458857984,0.8343066376940267,0.8838424390162014,1.2111689095767009,1.003745952353893,6.859508678335779,"{'PRB': -0.1496089779987107, 'Sig': 0.025056527441800494}"
