prop_id,legal_acreage,city_id,yr_blt,living_area,land_type_cd,condition_cd,sl_price
60237,0.03,0,1995,1400,UN,3,235500
60240,0.04,0,1995,1088,UN,3,214400
60277,0.03,0,1995,1400,UN,3,188300
60277,0.03,0,1995,1400,UN,3,210000
60280,0.04,0,1995,1700,UN,3,162000
60280,0.04,0,1995,1700,UN,3,238000
60320,0.03,0,1995,1400,UN,3,193500
60346,0.36,0,1993,2620,LT,4,590200
60360,0.36,0,1998,2557,LT,4,596600
60589,0.19,0,1998,2789,LT,4,556400
60632,0.21,0,1994,1791,LT,4,358500
60638,0.25,0,1995,2145,LT,4,380000
60721,0.41,0,1995,3485,LT,5,775000
60801,0.1,0,1993,1444,LT,3,351500
60950,1.1,0,1993,5170,LT,5,1044500
60970,0.16,0,1995,2926,LT,4,529900
61010,0.06,0,1999,2040,LT,4,525000
61090,0.04,0,2003,1401,LT,4,310000
61096,0.04,0,2004,1735,LT,4,348700
61110,0.12,0,1999,1791,LT,3,401900
61216,0.27,0,1997,2560,LT,5,578600
61219,0.23,0,1997,2160,LT,4,463100
61256,0.78,0,1997,4111,LT,4,914500
61276,0.3,0,1999,2285,LT,4,382700
61279,0.28,0,1998,2426,LT,4,526100
61319,0.14,0,1999,1489,LT,4,371300
61325,0.1,0,2000,1818,LT,4,343300
61325,0.1,0,2000,1818,LT,4,421400
61359,0.24,0,2001,2534,LT,4,580600
61382,0.11,0,1999,1886,LT,4,354000
61385,0.11,0,2000,1894,LT,4,390300
61445,0.34,0,2000,2736,LT,4,643500
61468,1.04,0,2002,5360,LT,5,1382400
61505,0.45,0,2006,3366,LT,5,770300
61528,0.11,0,2004,2216,LT,4,429000
61528,0.11,0,2004,2216,LT,4,479000
61531,0.11,0,2004,2164,LT,4,489300
61574,0.4,0,2001,3559,LT,5,902100
61594,0.35,0,2003,2738,LT,4,603100
61614,0.31,0,2000,2686,LT,5,635300
61637,0.15,0,2002,1991,LT,4,401900
61651,0.11,0,2003,2218,LT,4,437000
61654,0.16,0,2002,1822,LT,4,382000
61677,0.48,0,2001,2870,LT,4,684900
61720,0.17,0,2003,2433,LT,4,484000
61820,0.34,0,2004,3302,LT,5,828300
61866,0.79,0,2014,4800,LT,5,1353000
62341,0.06,0,1983,1346,UN,3,174800
62384,0.06,0,1983,1016,UN,3,119800
62424,0.15,0,1997,992,UN,3,135000
62467,0.04,0,1983,788,UN,3,92300
62490,0.11,0,1983,956,UN,3,140600
62507,0.13,0,1983,814,UN,3,94400
62613,0.03,0,2003,1136,UN,3,99500
63280,0.39,0,1960,1040,LT,3,186900
63317,0.05,0,1987,952,LT,3,145200
63340,0.06,0,1985,896,LT,3,173000
63612,0.08,0,2008,2178,LT,4,421800
63612,0.08,0,2008,2178,LT,4,423400
63629,0.08,0,2020,3430,LT,NULL,579200
63801,0.22,0,2008,3260,LT,4,630000
63861,0.27,0,1997,1404,LT,3,329000
63898,0.24,0,1998,1801,LT,3,326200
63898,0.24,0,1998,1801,LT,3,356400
64024,0.28,0,2001,1380,LT,3,280500
64024,0.28,0,2001,1380,LT,3,305900
64087,0.25,0,1996,1329,LT,4,343000
64133,0.2,0,1997,1368,LT,4,345000
64233,0.26,0,2000,2133,LT,4,402900
64236,0.22,0,1999,1797,LT,4,413200
64256,0.36,0,2000,2199,LT,4,433600
64276,0.29,0,2001,2211,LT,4,433100
64279,0.22,0,2001,1981,LT,4,422900
64296,0.22,0,2001,2144,LT,4,415800
64359,0.36,0,2003,2527,LT,4,525400
64379,0.19,0,2003,1982,LT,4,393600
64425,1,0,1979,1336,LT,3,260700
64505,10,0,2004,4007,AC,5,1000000
64525,10.11,0,1998,4212,AC,5,1140500
64754,0.15,0,2008,1660,LT,4,368000
64880,0.15,0,2008,2012,LT,4,393000
64986,0.18,0,2005,1792,LT,4,307200
65003,0.17,0,2005,1792,LT,4,377900
65046,0.2,0,2005,1689,LT,4,389400
65112,0.16,0,2005,2274,LT,4,390300
65132,0.22,0,2006,1896,LT,4,388700
65175,0.2,0,2007,2930,LT,4,533300
65175,0.2,0,2007,2930,LT,4,543800
65195,0.2,0,2006,2664,LT,4,448500
65252,0.14,0,2008,1896,LT,4,384500
65255,0.17,0,2008,2168,LT,3,463000
65358,0.2,0,2011,2897,LT,4,512500
65361,0.2,0,2010,3043,LT,4,542300
65378,0.14,0,2014,2306,LT,4,497000
65398,0.16,0,2014,1917,LT,4,442500
65504,5.45,0,1960,5548,AC,3,815800
65507,0.62,0,1959,2339,UN,3,171700
65650,0.95,0,1986,3744,UN,4,611600
65650,0.95,0,1986,3744,UN,4,733700
65670,0.48,0,1979,1566,UN,3,266500
65730,0.38,0,1972,2569,UN,3,393000
65773,1.03,0,1970,2464,UN,3,349500
65796,1,0,1942,1966,AC,2,179600
65942,7.59,0,1975,3150,AC,4,541600
66005,0.36,0,1968,1803,UN,3,252500
66025,0.23,0,2000,1494,LT,3,302000
66297,1.04,0,1993,2537,UN,4,491000
66317,1.44,0,1992,2028,UN,3,456300
66881,0.25,0,1999,3233,LT,5,813700
66981,0.4,0,1957,2319,UN,3,465000
67061,0.51,0,1962,1724,UN,3,295000
67147,0.51,0,1957,3168,UN,3,349500
67210,0.24,1016,2007,1915,LT,4,525000
67774,0.12,1016,1994,1323,UN,3,268300
67831,0.1,1016,1993,1802,UN,3,255000
67897,0.12,1016,1987,1250,UN,3,208700
67900,0.05,1016,1989,887,UN,3,163900
67917,0.1,1016,1990,907,UN,3,157600
67917,0.1,1016,1990,907,UN,3,177300
67920,0.08,1016,1990,907,UN,3,155000
67940,0.09,1016,1988,1139,UN,3,163700
67960,0.09,1016,1986,908,UN,3,140700
67980,0.09,1016,1985,908,UN,3,132500
68962,1.77,0,1963,4142,AC,3,445500
69374,3.32,0,1980,3431,AC,3,744600
69377,1.58,0,1993,3433,AC,4,737800
69457,1.01,0,1993,1664,LT,3,255000
69540,1.23,0,1977,1613,LT,3,323400
69563,2.02,0,1984,1664,LT,3,391500
69646,1.64,0,2006,2867,LT,4,717500
69689,1.42,0,2005,1833,LT,4,445000
69732,1,0,2003,1612,LT,3,301800
69732,1,0,2003,1612,LT,3,310000
69898,1.01,0,2004,1447,LT,3,357300
69918,1.03,0,2004,1486,LT,3,421900
69955,1,0,2004,1561,LT,3,369000
69975,1,0,2005,2714,LT,3,566400
70044,1.11,0,2007,1760,LT,3,381900
70141,17.18,0,2017,2984,AC,6,1298900
70585,5.35,0,1994,1901,AC,3,372800
71063,9.09,0,2012,1014,AC,3,213400
71369,12.97,0,2006,3091,AC,4,666400
72019,0.98,0,1970,1222,UN,3,282200
72082,0.13,1016,1991,1444,UN,3,252000
72119,0.11,1016,2017,1666,LT,3,300300
72208,0.13,1016,2010,1486,LT,3,303700
72497,2.5,0,1975,1492,AC,3,310400
73098,0.23,1016,2004,2780,LT,3,456200
73101,0.17,1016,2004,1846,LT,3,385100
73267,0.05,1016,2017,1184,LT,3,271300
73270,0.05,1016,2016,1604,LT,3,327500
73290,0.05,1016,2014,1217,LT,3,252200
73307,0.11,1016,2006,1428,LT,3,296400
73350,10,1016,1974,1984,AC,3,496600
73476,0.18,1016,1980,1227,UN,3,265200
73493,0.2,1016,1978,1638,UN,3,283500
73493,0.2,1016,1978,1638,UN,3,295500
73639,0.15,1016,1995,1772,LT,3,266100
73679,0.23,1016,1959,1296,UN,3,302000
73682,0.23,1016,1959,1660,UN,3,207400
73682,0.23,1016,1959,1660,UN,3,237000
73682,0.23,1016,1959,1660,UN,3,326400
73685,0.31,1016,1963,1118,UN,3,247900
73705,0.18,1016,1979,1040,UN,3,188300
73722,0.18,1016,1978,1215,UN,3,249700
73788,0.23,1016,1960,1280,UN,3,284300
73868,0.23,1016,1961,1948,UN,3,230600
73868,0.23,1016,1961,1948,UN,3,324200
73891,0.25,1016,1968,1170,UN,3,221400
73974,0.05,1016,1997,1354,UN,3,240200
73994,0.04,1016,1984,1780,UN,3,232000
74034,0.04,1016,1984,1737,UN,3,247600
74037,0.03,1016,1984,1238,UN,3,189600
74518,0.35,1016,1958,1464,UN,3,168500
74621,0.23,1016,1949,800,UN,3,71600
74661,0.43,1016,1950,1450,UN,3,218500
74661,0.43,1016,1950,1450,UN,3,247400
74664,0.34,1016,1956,1252,UN,3,225200
74701,0.46,1016,1948,1349,UN,3,256000
74701,0.46,1016,1948,1349,UN,3,267200
74721,0.43,1016,1951,1096,LT,3,190600
74727,0.62,1016,1947,720,UN,3,107000
74804,0.16,1016,2002,1147,LT,3,257000
74824,0.09,1016,1979,1616,LT,3,217800
74850,0.09,1016,1982,1036,LT,3,181900
74890,0.15,1016,2014,1500,LT,3,287900
74913,0.17,1016,2006,1251,LT,3,236800
75076,0.27,1016,1964,1166,UN,3,220900
75079,0.27,1016,1964,1161,UN,3,230000
75116,0.2,1016,1965,1260,UN,3,196000
75136,0.26,1016,1965,904,UN,3,109500
75136,0.26,1016,1965,904,UN,3,109900
75202,0.2,1016,1965,1391,UN,3,224200
75471,0.25,1016,1959,970,UN,3,190000
75497,0.21,1016,1963,1232,UN,3,221500
75574,0.21,1016,1960,1040,UN,3,182200
75723,0.23,1016,1960,1970,UN,3,213000
75803,0.22,1016,1962,1127,UN,3,180000
76138,0.21,1016,1971,933,UN,3,157500
76141,0.23,1016,1971,936,UN,3,148000
76579,0.14,1016,2004,1181,LT,3,278500
76619,0.87,1016,1959,3424,UN,3,550800
76636,0.44,1016,1948,1183,UN,3,230000
76765,0.2,1016,1949,1112,UN,3,231100
76805,0.3,1016,1959,1360,UN,3,239800
76805,0.3,1016,1959,1360,UN,3,248200
76808,0.15,1016,1948,648,UN,3,198700
76808,0.15,1016,1948,648,UN,3,214500
76974,0.18,1016,1979,1035,UN,3,219400
76994,0.62,1016,1931,1740,UN,3,276900
77031,0.15,1016,1954,999,UN,3,220000
77057,0.21,1016,1949,977,UN,3,178300
77077,0.29,1016,1949,1373,UN,3,285700
77114,0.21,1016,1951,938,SF,3,194900
77140,0.22,1016,1948,1575,UN,3,270000
77197,0.17,1016,1930,1040,UN,3,230600
77197,0.17,1016,1930,1040,UN,3,206400
77217,0.17,1016,1948,754,UN,3,175100
77220,0.17,1016,1957,1701,UN,3,250000
77243,0.23,1016,1926,724,UN,3,153300
77260,0.16,1016,2018,1282,UN,NULL,297700
77306,0.12,1016,1948,754,UN,3,156600
77449,0.15,1016,1965,720,UN,3,156900
77452,0.21,1016,1952,672,UN,3,156400
77489,0.18,1016,1959,624,UN,3,250200
77595,0.24,1016,1964,1339,UN,3,183600
77598,0.23,1016,1958,1399,UN,3,240800
77675,0.15,1016,1977,875,UN,3,177500
77827,0.18,1016,1983,1384,UN,3,246000
78216,1.1,1016,1982,3845,UN,5,1159700
78425,0.23,1016,1959,2060,UN,3,269400
78468,0.23,1016,1971,1508,UN,3,306100
78491,3.09,1016,1986,3515,AC,4,976000
78660,0.36,1016,1957,1879,UN,3,308000
78720,0.34,1016,1968,3080,UN,3,483900
78780,0.44,1016,1972,1760,UN,3,387800
78889,0.07,1016,1977,1786,UN,4,253100
78989,0.06,1016,1985,1778,UN,3,332800
78989,0.06,1016,1985,1778,UN,3,331000
78992,0.07,1016,1985,1778,UN,3,270000
79055,0.2,1016,1995,1914,UN,4,376200
79069,0.31,1016,1993,1836,UN,4,379800
79135,0.38,1016,1983,2631,UN,3,485100
79152,0.4,1016,1967,2497,UN,3,482200
79175,0.28,1016,1965,2159,UN,3,355000
79178,0.27,1016,1967,2164,UN,3,334600
79178,0.27,1016,1967,2164,UN,3,445900
79261,0.37,1016,1958,1994,LT,3,355500
79261,0.37,1016,1958,1994,LT,3,320000
79341,0.29,1016,1954,3472,LT,3,396900
79404,0.35,1016,1952,1607,LT,3,361200
79430,1.01,1016,1973,2433,LT,3,485100
79530,0.25,1016,1950,1508,LT,3,294200
79590,0.47,1016,1975,2210,LT,3,500000
79593,0.56,1016,1960,2597,LT,3,471800
79676,0.32,1016,1960,1992,LT,3,363700
79742,0.22,1016,1947,1066,UN,3,113500
79756,0.23,1016,1962,1239,UN,3,229300
79925,0.17,1016,1940,1152,UN,3,252500
80028,0.15,1016,1941,816,UN,3,179200
80028,0.15,1016,1941,816,UN,3,251500
80051,0.36,1016,1948,1103,UN,3,331800
80137,0.32,1016,1947,1467,UN,3,245000
80137,0.32,1016,1947,1467,UN,3,291000
80303,0.5,1016,1942,1475,UN,3,318200
80735,0.37,1016,1957,1723,UN,3,286000
80758,0.23,1016,1933,1067,UN,3,220000
80970,0.26,1016,1956,1175,UN,3,192200
81402,0.17,1016,1928,900,UN,3,178100
81448,0.23,1016,1949,940,UN,3,209700
81488,0.4,1016,1949,1470,UN,3,143400
81531,0.26,1016,1948,927,UN,3,254800
81548,0.28,1016,1948,2172,UN,3,377900
81568,0.33,1016,1958,1272,UN,3,248300
81717,0.22,1016,1958,1300,UN,3,190000
81837,0.2,1016,1956,1224,UN,3,262100
81837,0.2,1016,1956,1224,UN,3,277300
81883,0.34,1016,1956,1493,UN,3,296300
81923,0.21,1016,1956,1394,UN,3,244700
81943,0.24,1016,1957,1348,UN,3,242900
81989,0.27,1016,1958,1369,UN,3,220500
81989,0.27,1016,1958,1369,UN,3,297900
82052,0.24,1016,1958,1135,UN,3,212600
82215,0.23,1016,1963,1753,UN,3,202800
82238,0.23,1016,1963,1555,UN,3,221500
82255,0.23,1016,1963,1250,UN,3,180300
82696,0.15,1016,1970,1208,UN,3,170000
82779,0.15,1016,1970,1128,UN,3,170200
82839,0.15,1016,1999,1380,LT,3,222900
82922,0.16,1016,2003,1590,LT,3,244700
83134,0.17,1016,1960,1714,UN,3,199500
83154,0.18,1016,1958,1108,UN,3,170300
83154,0.18,1016,1958,1108,UN,3,193800
83154,0.18,1016,1958,1108,UN,3,205000
83214,0.24,0,1973,1296,UN,3,111300
83214,0.24,0,1973,1296,UN,3,172100
83231,0.34,0,1973,1504,UN,3,194000
83509,0.24,0,2005,1330,LT,3,206700
83652,0.12,0,2004,1560,LT,3,189000
83672,0.23,0,1957,1298,UN,3,240000
83772,0.17,1016,1970,1863,UN,3,100000
83772,0.17,1016,1970,1863,UN,3,234500
83878,0.1,1016,1946,747,UN,3,97900
83898,0.61,1016,1945,1200,UN,3,174800
84067,0.23,1016,1950,1091,UN,3,88900
84067,0.23,1016,1950,1091,UN,3,184500
84296,0.9,1016,1950,883,UN,2,70900
84296,0.9,1016,1950,883,UN,2,14600
84313,0.29,1016,1954,925,UN,3,76500
84356,0.22,1016,2021,1557,UN,3,284400
84402,0.21,1016,2010,1056,UN,3,118100
84731,0.28,1016,1935,840,UN,3,131200
84860,0.14,1016,2007,1599,UN,3,186400
84923,0.14,1016,1954,616,UN,3,58100
84986,0.3,1016,1938,928,UN,3,100000
85043,0.27,1016,1950,1356,UN,3,102000
85083,0.18,1016,2021,1362,UN,3,217600
85083,0.18,1016,2021,1362,UN,3,241400
85272,0.24,1016,1941,1638,SF,3,386800
85375,0.21,1016,1920,1000,LT,3,207700
85418,0.16,1016,1977,1239,UN,3,135100
85418,0.16,1016,1977,1239,UN,3,166600
85630,0.54,1016,1900,4225,UN,3,729300
85713,0.17,1016,1939,1975,UN,3,486400
85831,0.17,1016,1941,1394,LT,3,420400
85833,0.17,1016,1947,1170,LT,3,333200
85836,0.16,1016,1951,1091,LT,3,245000
85836,0.16,1016,1951,1091,LT,3,275000
85848,0.27,1016,1957,1308,LT,3,300900
85854,0.28,1016,1957,1541,LT,3,360400
85894,0.12,1016,1981,1230,UN,3,66100
85894,0.12,1016,1981,1230,UN,3,90600
85979,0.35,1016,1955,1011,UN,3,184300
86000,0.18,1016,1955,1296,UN,3,191100
86025,0.18,1016,1956,1210,LT,3,243800
86068,0.3,1016,1940,1424,SF,3,371300
86077,0.3,1016,1956,1293,LT,3,165000
86083,0.19,1016,1967,1588,SF,3,250000
86085,0.23,1016,1969,1892,SF,3,291500
86088,0.2,1016,1966,1474,SF,3,357200
86108,0.21,1016,1949,868,UN,3,206000
86291,0.1,1016,1957,792,UN,3,70500
86291,0.1,1016,1957,792,UN,3,130200
86412,0.03,1016,1990,1176,UN,3,165000
86412,0.03,1016,1990,1176,UN,3,160000
86452,0.02,1016,1988,1160,UN,3,156800
87125,0.14,1016,1930,940,SF,3,419400
87147,0.18,1016,1935,1006,UN,3,215400
87228,0.18,1016,1941,904,UN,3,113000
87328,0.14,1016,1940,2917,SF,3,294000
87668,0.16,1016,1940,816,UN,3,173400
87700,0.31,1016,1930,1729,SF,3,290700
87728,0.12,1016,1930,1133,UN,3,104000
87728,0.12,1016,1930,1133,UN,3,115400
87728,0.12,1016,1930,1133,UN,3,265200
87771,0.11,1016,2012,1334,SF,3,349000
87794,0.09,1016,1940,1242,SF,3,155600
87794,0.09,1016,1940,1242,SF,3,166300
87794,0.09,1016,1940,1242,SF,3,236600
87857,0.16,1016,1930,1800,SF,3,467300
87892,0.17,1016,1950,1691,SF,3,272400
88018,0.17,1016,1900,1368,UN,3,343400
88081,0.07,1016,1940,713,UN,2,168900
88103,0.1,1016,1946,858,SF,3,180600
88129,0.11,1016,1940,1282,SF,3,399000
88304,0.04,1016,1985,1684,UN,3,262300
88373,0.07,1016,1930,600,SF,3,93000
88418,0.16,1016,1926,1104,SF,3,249500
88473,0.22,1016,1935,552,SF,3,176400
88604,0.09,1016,1920,1453,SF,3,354000
88659,0.07,1016,1930,1167,SF,3,327300
88679,0.12,1016,1946,900,SF,3,265000
88976,0.13,1016,1930,1906,SF,3,428000
89011,0.14,1016,1998,1955,SF,4,593900
89074,0.39,1016,1959,2060,UN,3,555000
89082,0.41,1016,1958,1863,UN,3,410900
89460,0.41,1016,1946,2653,SF,3,706700
89480,0.26,1016,1921,1396,SF,3,485000
89583,0.12,1016,1932,1575,SF,3,393200
89618,0.3,1016,1937,1732,UN,3,362700
89626,0.93,1016,2013,888,UN,3,294000
89646,0.18,1016,1927,1958,UN,3,471000
89661,0.3,1016,1954,1561,UN,3,397800
89729,0.85,1016,1956,2355,LT,3,547000
89747,0.25,1016,1948,1978,UN,3,441700
89781,0.23,1016,1942,1391,UN,3,394200
89787,0.31,1016,1941,1484,UN,3,390100
89787,0.31,1016,1941,1484,UN,3,373300
89809,0.28,1016,1950,1184,UN,3,225200
89824,0.33,1016,1947,2278,UN,3,406500
89829,0.45,1016,1955,3180,UN,3,558000
89872,0.31,1016,1939,1566,UN,3,408500
89887,0.48,1016,1954,2644,UN,3,605200
89890,0.33,1016,1950,2427,UN,3,510800
89892,0.33,1016,1951,2003,UN,3,438800
89930,0.22,1016,1948,2047,UN,3,600000
90519,0.3,1016,1951,2093,SF,3,428000
90972,1.34,1016,1956,1755,UN,3,378200
90980,1.24,1016,1958,3138,UN,4,720300
90992,0.74,1016,1997,2401,UN,3,451800
91037,0.23,1016,1977,1820,UN,3,294000
91098,0.83,1016,2006,2702,UN,4,589100
91143,0.75,1016,1983,1821,UN,3,348800
91372,0.17,1016,1955,800,UN,3,56600
91427,0.17,1016,2021,1366,UN,3,293000
91530,0.35,1016,2012,1363,LT,3,265000
91618,0.46,1016,1968,1988,UN,3,229000
91619,0.46,1016,1968,2002,UN,3,313600
91644,0.23,1016,1973,1420,UN,3,210200
91865,0.45,1016,1958,1176,LT,3,147400
92071,0.23,1016,1900,1258,UN,3,149200
92102,0.31,1016,1948,672,UN,3,34700
92225,0.15,1016,1962,960,UN,3,177300
92291,0.14,1016,1968,1178,UN,3,92000
92300,0.2,1016,1961,1188,UN,3,123600
92323,0.19,1016,1963,1169,UN,3,220500
92363,0.15,1016,1965,1169,UN,3,213200
92369,0.15,1016,1963,960,UN,3,134000
92497,0.18,1016,1981,1068,UN,3,104900
92497,0.18,1016,1981,1068,UN,3,176200
92597,0.16,1016,1966,1323,UN,3,201900
92620,0.19,1016,1970,1127,UN,3,102900
92638,0.19,1016,1971,1265,UN,3,152600
92718,0.3,0,1960,1381,UN,3,115000
92723,0.32,0,1966,1232,UN,3,207800
92726,0.23,0,1963,1208,UN,3,191300
92726,0.23,0,1963,1208,UN,3,205000
92761,0.23,0,1964,1352,UN,3,233200
92869,0.51,0,1967,1358,UN,3,257500
92909,0.24,0,1966,1338,UN,3,205800
93015,0.27,0,1966,1064,UN,3,78800
93038,0.13,0,1979,1131,UN,3,52100
93075,0.13,0,1980,1131,UN,3,119600
93076,0.13,0,1980,1131,UN,3,114400
93101,0.12,0,2016,1177,LT,3,246700
93299,0.25,0,1972,924,UN,3,200400
93365,0.28,0,1963,1445,UN,3,171600
93368,0.49,0,2002,1296,UN,3,183800
93425,0.24,0,2023,1256,UN,NULL,23700
93425,0.24,0,2023,1256,UN,NULL,232700
93491,0.32,0,1957,1080,UN,3,80100
93493,0.32,0,1957,1200,UN,3,69000
93511,0.44,0,1966,1040,UN,3,153400
93528,0.46,0,1952,864,UN,3,149900
93631,0.23,0,1960,1963,UN,3,150500
93631,0.23,0,1960,1963,UN,3,174200
93637,0.36,0,1960,1520,UN,3,200900
93694,0.33,0,1976,955,UN,3,168300
93694,0.33,0,1976,955,UN,3,188300
93805,5,0,1979,1840,AC,3,221300
93825,0.23,0,1961,1008,UN,3,133400
93825,0.23,0,1961,1008,UN,3,167800
93845,0.23,0,1960,1200,UN,3,134900
93863,0.35,0,1960,1288,UN,3,71800
93863,0.35,0,1960,1288,UN,3,195000
93929,0.24,0,1960,1662,UN,3,97200
94152,1.78,0,1925,2063,UN,3,365400
94203,5.57,0,2004,2670,AC,3,438000
94553,2,0,1959,1535,AC,3,275300
94704,10.16,0,1900,2868,AC,2,203800
94807,0.46,1021,1978,1595,UN,3,370000
94887,0.49,1021,1927,949,LT,3,223400
94908,0.28,1021,1998,984,LT,3,120800
94988,0.53,1021,1962,1470,AC,3,307400
94993,0.38,1021,1960,1088,LT,3,150000
95008,1.01,1021,1918,944,LT,3,196900
95056,0.67,1021,1900,2085,SF,3,570000
95257,1,1021,2007,2599,AC,4,587400
95345,0.36,1021,1960,1048,UN,3,198000
95388,1.33,0,1983,1024,AC,3,165800
95569,7.86,0,1987,4970,AC,3,820000
95806,5.1,0,1900,1236,AC,3,174100
95806,5.1,0,1900,1236,AC,3,202600
96052,0.43,1028,1900,1497,UN,3,215000
96198,3.8,0,1940,864,AC,2,39700
96596,0.43,1028,1955,928,UN,3,127400
96885,7.5,0,1900,2340,AC,2,73400
97240,3.68,0,1980,1986,AC,3,357700
97243,1.78,0,1978,1451,AC,3,312100
97323,33.53,0,1951,2268,AC,3,236300
97547,0.23,0,1960,1368,LT,3,80300
97547,0.23,0,1960,1368,LT,3,153400
97618,0.34,0,1961,2496,LT,3,105000
97618,0.34,0,1961,2496,LT,3,130000
98093,0.4,0,1953,1125,UN,3,200400
98116,0.3,0,1964,936,UN,3,153100
98128,0.3,0,1964,936,UN,3,171800
98131,0.3,0,1962,1126,UN,3,199000
98171,0.25,0,1936,600,UN,2,127000
98216,0.18,0,1960,632,UN,2,82400
98216,0.18,0,1960,632,UN,2,80000
98259,0.51,0,1958,2113,UN,3,252900
98259,0.51,0,1958,2113,UN,3,272300
98732,0.32,0,1933,1675,UN,3,264300
98924,5,0,2022,1440,AC,NULL,58300
99158,9.63,0,1982,3216,AC,3,536500
99198,0.13,0,1948,672,UN,3,88900
99230,0.23,0,1961,1382,UN,3,86700
99230,0.23,0,1961,1382,UN,3,83900
99817,0.57,0,1979,2232,FF,3,908000
99860,0.96,0,2017,2010,FF,3,364800
100069,1.25,0,2006,1304,LT,3,197000
100089,8.23,0,2003,2086,AC,4,490500
100154,1.08,0,2006,2558,UN,4,527400
100220,0.34,0,1967,2221,LT,3,283200
100710,0.72,0,1940,2050,FF,3,848800
100718,0.24,0,1940,1218,FF,3,320400
100733,0.55,0,1960,1662,FF,3,702900
100796,1.6,0,1950,960,FF,3,581600
100801,0.21,0,1900,1176,UN,3,289700
100801,0.21,0,1900,1176,UN,3,280000
100838,0.65,0,1930,1271,UN,2,124400
100838,0.65,0,1930,1271,UN,2,119000
100896,1.04,0,1958,2086,UN,3,244400
100919,0.57,0,1978,1196,FF,3,179200
100922,0.52,0,1975,1167,FF,3,262100
100927,0.44,0,2005,1456,UN,3,310000
100982,1.17,0,2014,1962,FF,3,450000
101251,1.2,0,1991,1702,LT,3,214000
101357,5.28,0,2003,1989,AC,3,412300
101357,5.28,0,2003,1989,AC,3,478700
101357,5.28,0,2003,1989,AC,3,489900
101546,7.08,0,2006,1868,AC,3,370500
102132,4.66,0,2009,2258,AC,4,354600
102295,0.11,1018,1940,930,UN,2,78200
102507,0.31,1018,1990,1802,UN,3,204400
102608,0.25,1018,1967,1117,UN,3,87000
102625,0.26,1018,1972,1092,UN,3,93800
102625,0.26,1018,1972,1092,UN,3,203500
102796,0.53,1018,2001,1497,LT,3,224400
102856,0.36,1018,1993,984,LT,3,142500
102919,0.33,1018,1951,840,SF,3,98200
102980,0.18,1018,1930,1008,UN,3,42500
102980,0.18,1018,1930,1008,UN,3,130300
103002,0.25,1018,1987,2098,UN,3,234400
103020,0.15,1018,1940,1517,UN,2,150300
103684,0.13,1018,2009,1250,LT,3,206900
103704,0.17,1018,2007,1317,LT,3,214200
103707,0.14,1018,2008,1274,LT,3,205300
103735,0.13,1018,2009,1212,LT,3,202200
103841,0.99,0,1991,1612,UN,3,153000
103878,1.63,0,1977,2071,UN,3,265200
104087,3,0,2003,1134,UN,3,275000
104208,1.06,0,2023,2308,FF,NULL,86600
104231,1,0,2023,1428,LT,NULL,27700
104288,48.2,0,2005,870,AC,NULL,251000
104314,6.92,0,1992,1756,AC,3,309300
104394,2.39,0,1979,525,FF,3,138600
104689,1.62,0,1960,1035,AC,3,30000
105181,0.12,0,2015,1972,LT,4,434500
105184,0.14,0,2014,1810,LT,4,435200
105187,0.14,0,2014,1577,LT,4,361200
105207,0.11,0,2014,1522,LT,4,370000
105224,0.11,0,2014,1404,LT,4,329000
105229,0.14,0,2013,1504,LT,4,425000
105473,0.23,1022,2016,1728,LT,3,345300
105484,0.23,1022,2017,2001,LT,3,370900
105499,0.23,1022,2016,1946,LT,3,385000
105521,0.23,1022,2017,2029,LT,3,340000
105541,0.07,1022,2017,1311,LT,3,242200
105547,0.17,1022,2016,1449,LT,3,306200
105561,0.08,1022,2017,1296,LT,3,259700
105564,0.14,1022,2016,1456,LT,3,301300
105644,0.34,0,2015,2881,LT,4,729000
105647,0.47,0,2015,2710,LT,4,693200
105647,0.47,0,2015,2710,LT,4,693200
105670,0.14,0,2016,3956,LT,5,998600
105730,0.43,0,2019,3872,LT,NULL,1383200
105753,0.16,0,2016,1638,LT,4,402800
105776,0.15,0,2017,1520,LT,4,407000
105793,0.16,0,2017,2096,LT,4,514800
105939,0.12,1016,2015,1547,LT,4,370000
105959,0.19,1016,2015,2374,LT,4,577000
106334,0.24,1022,2017,1667,LT,4,360000
106394,0.19,1019,2016,1432,LT,3,300100
106417,0.1,0,2018,2411,LT,4,613400
106460,0.11,0,2017,1973,LT,4,445900
106463,0.11,0,2017,1973,LT,4,441500
106480,0.31,0,2017,3050,LT,4,702300
106483,0.25,0,2017,2921,LT,4,578400
106500,0.15,0,2016,2079,LT,5,535900
106520,0.36,0,2017,4190,LT,5,1073000
106546,0.37,0,2018,4188,LT,5,993100
106626,0.15,1017,2020,2144,LT,4,392500
106669,0.13,1017,2016,1930,LT,4,449900
106686,0.15,1017,2016,1976,LT,4,415000
106692,0.26,1017,2016,2181,LT,4,421400
106712,0.15,1017,2017,1856,LT,4,401800
106815,0.56,0,2017,3955,UN,5,1350000
106852,0.45,0,2020,3374,UN,NULL,1120000
106895,0.6,0,2016,3201,UN,5,989400
107167,0.2556,0,2018,2857,LT,3,680700
107187,0.1263,0,2018,1559,LT,3,386800
107187,0.1263,0,2018,1559,LT,3,405000
107190,0.124,0,2018,1610,LT,3,414700
