prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,in_subdivision,percent_good,Market_Cluster_ID,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,A,B,C,D,E,F,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
30661,0.5,1896,4.0,ALACHUA,326200,1998,100,1224.0,1981,2022,0,672.0,0.0,0.0,23,40,0,0,3.0,800,276470.0,0.6050523106247753,-82.417397,29.73913,05996-010-023,True,0.77,A,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.704275851426953,329152.3035745165,329952.3035745165,3752.303574516496,52682.303574516496,3752.303574516496,52682.303574516496,1.0115030765619757
42014,0.46,1979,3.0,ST. JOHN'S,301400,1975,100,1979.0,1975,2022,0,0.0,64.0,1452.0,30,46,0,0,2.0,4687,251503.00000000003,0.5566481257747933,-82.394347,29.682997,06143-001-014,True,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.559905935959174,284903.5371902652,289590.5371902652,-11809.462809734803,33400.53719026517,11809.462809734803,33400.53719026517,0.9608179734249012
42044,0.23,1392,3.0,ST. JOHN'S,307600,2000,100,1392.0,1976,2022,0,0.0,48.0,520.0,21,45,0,0,2.0,693,260767.0,0.27832406288739664,-82.3929,29.681938,06143-001-044,True,0.79,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.37432920466236,236648.02855467476,237341.02855467476,-70258.97144532524,-24118.971445325238,70258.97144532524,24118.971445325238,0.7715898197486175
42050,0.23,1788,3.0,ST. JOHN'S,371300,2010,100,1788.0,1974,2022,0,0.0,12.0,420.0,11,47,0,0,2.0,805,314800.0,0.27832406288739664,-82.390972,29.681929,06143-001-050,True,0.89,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.624774405443295,303997.3932278772,304802.3932278772,-66497.60677212279,-10802.606772122788,66497.60677212279,10802.606772122788,0.8209059876861762
42169,0.32,1525,3.0,ST. JOHN'S,318000,2001,100,1524.5,1996,2022,0,0.0,26.0,469.5,20,25,0,0,2.0,2156,268144.0,0.3872334787998562,-82.397627,29.681138,06150-001-025,True,0.8,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.459147670787313,257595.98084666865,259751.98084666865,-58248.01915333135,-10548.019153331348,58248.01915333135,10548.019153331348,0.8168301284486436
42340,0.21,1465,3.0,ST. JOHN'S,309700,2005,100,1465.0,1993,2022,0,0.0,72.0,506.0,16,28,0,0,2.0,572,262673.0,0.25412197046240564,-82.395541,29.681265,06155-001-042,True,0.84,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.451053948301425,255519.48509005146,256091.48509005146,-53608.51490994854,-7153.5149099485425,53608.51490994854,7153.5149099485425,0.8269017923475992
42549,0.27,1406,3.0,ST. JOHN'S,295200,1986,100,1238.0,1978,2022,0,0.0,168.0,338.0,30,43,0,0,2.0,5998,244922.0,0.3267282477373787,-82.398677,29.674471,06173-049-000,True,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.290907695651219,217707.49955207508,223705.49955207508,-71494.50044792492,-27214.50044792492,71494.50044792492,27214.50044792492,0.7578099578322327
42785,0.33,1876,3.0,ST. JOHN'S,406100,2002,100,1876.0,1975,2022,0,0.0,224.0,440.0,19,46,0,0,2.0,11777,333408.0,0.3993345250123517,-82.41062,29.676462,06221-001-015,True,0.81,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.607792659759994,298878.5730717942,310655.5730717942,-95444.42692820582,-34529.42692820582,95444.42692820582,34529.42692820582,0.7649730930110666
42852,0.54,2169,3.0,ST. JOHN'S,422300,2000,100,2169.0,1988,2022,0,0.0,30.0,528.0,21,33,0,0,2.0,2408,356547.0,0.6534564954747574,-82.406004,29.67471,06221-020-002,True,0.79,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.708175525581026,330438.39634704235,332846.39634704235,-89453.60365295765,-26108.603652957652,89453.60365295765,26108.603652957652,0.788175222228374
42957,0.23,1453,3.0,ST. JOHN'S,309200,2005,100,1453.0,1987,2022,0,0.0,32.0,468.0,16,34,0,0,2.0,1575,261244.99999999997,0.27832406288739664,-82.416216,29.676617,06228-020-010,True,0.84,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.44823119608621,254799.23392101697,256374.23392101697,-52825.766078983026,-6445.766078982997,52825.766078983026,6445.766078982997,0.829153408541452
42985,0.22,1903,3.0,ST. JOHN'S,308400,1996,100,1383.0,1988,2022,0,520.0,37.0,483.0,25,33,0,0,2.0,1496,260644.0,0.26622301667490117,-82.431555,29.685671,06230-001-006,True,0.75,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.53175803336805,276995.91378114466,278491.91378114466,-29908.086218855344,16351.913781144656,29908.086218855344,16351.913781144656,0.9030217697183679
43003,0.17,1342,3.0,ST. JOHN'S,285400,2000,100,1342.0,1994,2022,0,0.0,24.0,316.0,21,27,0,0,2.0,2635,239955.0,0.20571778561242363,-82.433597,29.686807,06230-001-024,True,0.79,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.32574739727692,225426.03896566344,228061.03896566344,-57338.961034336564,-14528.961034336564,57338.961034336564,14528.961034336564,0.7990926382819321
43068,0.18,1734,3.0,ST. JOHN'S,291300,1998,100,1734.0,1996,2022,0,0.0,36.0,404.0,23,25,0,0,2.0,418,247187.0,0.2178188318249191,-82.4361,29.686271,06230-002-087,True,0.77,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.478645812639849,262667.9097311876,263085.9097311876,-28214.090268812375,15480.909731187625,28214.090268812375,15480.909731187625,0.9031442146625047
43186,0.46,2592,3.0,ST. JOHN'S,395900,1995,100,2592.0,1992,2022,0,0.0,24.0,440.0,26,29,0,0,2.0,2259,334255.99999999994,0.5566481257747933,-82.424438,29.688438,06230-037-001,True,0.74,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.760124434678128,348058.0080548263,350317.0080548263,-45582.99194517371,13802.00805482635,45582.99194517371,13802.00805482635,0.8848623593200967
54596,0.18,1919,4.0,GAINESVILLE,388100,2006,100,1918.5,2006,2022,0,0.0,220.5,462.0,15,15,0,0,2.0,784,329101.0,0.2178188318249191,-82.412572,29.635467,06677-100-040,True,0.85,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.773958152905019,352906.40280806454,353690.40280806454,-34409.59719193546,23805.402808064537,34409.59719193546,23805.402808064537,0.9113383221027171
54772,0.12,1100,3.0,ST. JOHN'S,216800,1998,100,1100.0,1985,2022,0,0.0,20.0,336.0,23,36,0,0,2.0,378,183902.0,0.14521255454994605,-82.421181,29.634274,06678-015-052,True,0.77,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.158000331685223,190612.97296013118,190990.97296013118,-25809.027039868815,6710.972960131185,25809.027039868815,6710.972960131185,0.8809546723253283
54784,0.13,1071,3.0,ST. JOHN'S,213700,1998,100,1071.0,1986,2022,0,0.0,25.0,279.0,23,35,0,0,2.0,2742,178903.0,0.15731360076244158,-82.420702,29.633374,06678-015-064,True,0.77,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.143033721157476,187781.38532294237,190523.38532294237,-23176.61467705763,8878.38532294237,23176.61467705763,8878.38532294237,0.8915460239725894
55664,0.35,2171,4.0,ST. JOHN'S,363200,1990,100,2171.0,1979,2022,0,0.0,222.0,504.0,30,42,0,0,2.5,2859,305861.0,0.42353661743734267,-82.427212,29.635093,06681-081-000,True,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.765797471890828,350038.1655295478,352897.1655295478,-10302.834470452217,44177.16552954778,10302.834470452217,44177.16552954778,0.9716331650042616
67827,0.09,1343,3.0,GAINESVILLE,272600,1998,100,1343.0,1995,2022,0,0.0,30.0,242.0,23,26,0,0,2.0,1280,230429.99999999997,0.10890941591245955,-82.365516,29.612969,07295-110-000,True,0.77,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.267379055083737,212644.92929403344,213924.92929403344,-58675.07070596656,-17785.07070596653,58675.07070596656,17785.07070596653,0.7847576276376869
81499,0.21,841,3.0,GAINESVILLE,139800,1969,100,841.0,1949,2022,0,0.0,32.0,0.0,30,72,0,0,1.0,592,118237.99999999999,0.25412197046240564,-82.310311,29.661261,10504-000-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.808040549883696,134328.0941161927,134920.0941161927,-4879.905883807311,16090.094116192704,4879.905883807311,16090.094116192704,0.9650936632059562
81937,0.24,1405,3.0,GAINESVILLE,216500,1979,100,1405.0,1958,2022,0,0.0,165.0,0.0,30,63,0,0,2.0,1194,182831.0,0.2904251090998921,-82.311274,29.671215,10607-003-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.203997628519945,199585.42686985485,200779.42686985485,-15720.573130145145,16754.426869854855,15720.573130145145,16754.426869854855,0.9273876529785444
81990,0.27,1066,3.0,GAINESVILLE,233000,1992,100,1066.0,1958,2022,0,0.0,32.0,0.0,29,63,0,0,1.0,265,197785.0,0.3267282477373787,-82.31512,29.670842,10611-003-000,True,0.71,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.986604707646821,160589.18028509643,160854.18028509643,-72145.81971490357,-37195.81971490357,72145.81971490357,37195.81971490357,0.6903612887772379
82255,0.23,1250,3.0,GAINESVILLE,180300,1992,100,1250.0,1963,2022,0,0.0,50.0,0.0,29,58,0,0,2.0,2198,151057.0,0.27832406288739664,-82.305555,29.670751,10625-075-000,True,0.71,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.134938492338312,186267.38838461754,188465.38838461754,8165.388384617545,35210.388384617545,8165.388384617545,35210.388384617545,1.0452877891548393
82635,0.18,1105,3.0,GAINESVILLE,140600,1982,100,1105.0,1964,2022,0,0.0,96.0,0.0,30,57,0,0,2.0,1978,117532.00000000001,0.2178188318249191,-82.302726,29.66919,10804-059-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.031551514984457,167971.82147208942,169949.82147208942,29349.821472089418,50439.8214720894,29349.821472089418,50439.8214720894,1.2087469521485734
98247,0.37,1440,3.0,ST. JOHN'S,221300,2004,100,1440.0,1950,2022,0,0.0,0.0,0.0,17,71,0,0,1.0,1564,186541.0,0.44773870986233366,-82.242447,29.647336,17940-177-000,True,0.83,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.315136115897744,223046.6264703961,224610.6264703961,3310.6264703960915,36505.62647039609,3310.6264703960915,36505.62647039609,1.0149599027130416
99732,1.11,1115,3.0,SUWANNEE,232200,1982,100,1115.0,1965,2022,0,0.0,0.0,0.0,30,56,1,0,1.0,2083,195287.0,1.3432161295870013,-82.109249,29.782702,18389-002-000,False,0.7,B,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11.994629618785032,161883.07895373227,163966.07895373227,-68233.92104626773,-33403.92104626773,68233.92104626773,33403.92104626773,0.7061415975612931
7309,2.25,2354,3.0,NEWBERRY,596100,2015,100,2354.0,2002,2023,0,0.0,370.0,474.0,7,20,0,0,2.0,12007,494677.99999999994,2.7227353978114888,-82.605705,29.686714,01851-010-002,True,0.9299999999999999,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.97232381938184,430336.96459649754,442343.96459649754,-153756.03540350246,-64341.03540350241,153756.03540350246,64341.03540350241,0.7420633527872799
8767,0.21,1296,3.0,NEWBERRY,206200,1982,100,1056.0,1979,2023,3,0.0,308.0,0.0,30,43,0,0,2.0,840,174430.0,0.25412197046240564,-82.610176,29.640498,01989-020-022,True,0.7,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.14548390925318,188242.04916392182,189082.04916392182,-17117.950836078177,13812.049163921823,17117.950836078177,13812.049163921823,0.91698374958255
23143,1.03,1204,3.0,SUWANNEE,216100,1977,100,1204.0,1977,2023,0,0.0,0.0,0.0,30,45,0,0,2.0,2738,180947.0,1.2464077598870371,-82.540563,29.613311,04455-002-002,False,0.7,A,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12.142596533828076,187699.30762355443,190437.30762355443,-25662.69237644557,6752.307623554429,25662.69237644557,6752.307623554429,0.8812462176008997
23144,1.03,1111,3.0,SUWANNEE,280300,2005,100,1111.0,1979,2023,0,0.0,0.0,0.0,17,43,0,0,1.0,2744,235511.0,1.2464077598870371,-82.540556,29.612722,04455-002-003,False,0.83,A,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12.17134631747538,193173.94230671757,195917.94230671757,-84382.05769328243,-42337.05769328243,84382.05769328243,42337.05769328243,0.6989580531812971
8586,0.54,960,3.0,NEWBERRY,190600,1995,100,960.0,1964,2022,0,0.0,32.0,0.0,26,57,0,0,1.0,221,161789.0,0.6534564954747574,-82.621346,29.645351,01981-005-000,False,0.74,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,11.957062512696256,155914.41481406512,156135.41481406512,-34464.58518593488,-5874.585185934877,34464.58518593488,5874.585185934877,0.819178461773689
8830,0.22,1191,3.0,NEWBERRY,215700,2010,100,1191.0,2004,2022,0,0.0,123.0,0.0,11,17,0,0,2.0,51,183294.0,0.26622301667490117,-82.622243,29.646534,02040-002-000,True,0.89,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.280837002899132,215526.03707021737,215577.03707021737,-122.96292978263227,32232.037070217368,122.96292978263227,32232.037070217368,0.9994299354205719
8913,0.29,1333,3.0,NEWBERRY,208100,1998,100,1333.0,1981,2022,0,0.0,87.0,0.0,23,40,0,0,2.0,907,175978.0,0.3509303401623697,-82.60729,29.648604,02118-000-000,True,0.77,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.2543736282118,209897.29700980964,210804.29700980964,2704.297009809641,33919.29700980964,2704.297009809641,33919.29700980964,1.0129951802489652
9031,0.28,2028,3.0,NEWBERRY,191300,1952,100,2028.0,1929,2022,0,0.0,435.0,0.0,30,92,0,0,2.0,815,161790.0,0.3388292939498742,-82.611367,29.645613,02218-000-000,True,0.7,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.451874283306365,255729.1826674871,256544.1826674871,65244.1826674871,93939.1826674871,65244.1826674871,93939.1826674871,1.3410568879638636
9328,0.17,1092,3.0,NEWBERRY,201500,2010,100,1092.0,1975,2022,0,0.0,0.0,0.0,11,46,0,0,1.5,100,171175.0,0.20571778561242363,-82.615024,29.652125,02384-100-036,True,0.89,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.174522729540142,193788.5179035936,193888.5179035936,-7611.482096406398,22613.5179035936,7611.482096406398,22613.5179035936,0.962225895303194
9469,0.16,1146,3.0,NEWBERRY,203800,2004,100,1146.0,2004,2022,0,0.0,169.0,0.0,17,17,0,0,2.0,995,172235.0,0.1936167393999281,-82.618789,29.644687,02499-001-004,True,0.83,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.18380224229958,195595.1502983142,196590.1502983142,-7209.849701685802,23360.150298314198,7209.849701685802,23360.150298314198,0.9646229160859382
9478,0.55,1677,3.0,NEWBERRY,307500,2005,100,1677.0,1993,2022,0,0.0,216.0,0.0,16,28,0,0,2.0,5751,255623.99999999997,0.6655575416872529,-82.618837,29.645259,02499-005-000,True,0.84,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.50879693955321,270708.2467170996,276459.2467170996,-31040.753282900376,15084.246717099653,31040.753282900376,15084.246717099653,0.8990544608686166
9720,0.23,1635,3.0,NEWBERRY,292500,2010,100,1635.0,2010,2022,0,0.0,185.0,440.0,11,11,0,0,2.0,1337,247287.99999999997,0.27832406288739664,-82.607991,29.63452,02530-020-007,True,0.89,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.57255309943038,288529.64042579656,289866.64042579656,-2633.3595742034377,41241.64042579659,2633.3595742034377,41241.64042579659,0.9909970612847746
9766,6.64,1752,3.0,NEWBERRY,488000,2009,100,1752.0,2009,2022,0,0.0,1320.0,0.0,12,12,0,0,2.0,5368,409432.0,8.035094685097015,-82.61163,29.629894,02532-004-000,False,0.88,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.682894334064558,322189.23365408543,327557.23365408543,-160442.76634591457,-87242.76634591457,160442.76634591457,87242.76634591457,0.6712238394550931
9858,0.32,1144,3.0,NEWBERRY,216800,1994,100,1144.0,1990,2022,0,0.0,120.0,0.0,27,31,0,0,2.0,618,183662.0,0.3872334787998562,-82.612652,29.635724,02534-009-008,True,0.73,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.119504570475785,183414.62337147855,184032.62337147855,-32767.37662852145,-247.3766285214515,32767.37662852145,247.3766285214515,0.8488589638905837
9956,0.3,1776,3.0,NEWBERRY,333200,2005,100,1776.0,2005,2022,0,0.0,220.0,484.0,16,16,0,0,2.0,499,282721.0,0.36303138637486515,-82.609406,29.633332,02534-017-012,True,0.84,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.59695770588032,295657.71793499315,296156.71793499315,-37043.282065006846,12936.717934993154,37043.282065006846,12936.717934993154,0.888825684078611
10286,7.39,1908,3.0,NEWBERRY,411400,2006,100,1332.0,2006,2022,1,576.0,396.0,0.0,15,15,0,0,2.5,0,349690.0,8.942673151034178,-82.636676,29.616026,02580-005-000,False,0.85,A,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,12.74115994918925,341519.4630481314,341519.4630481314,-69880.53695186862,-8170.53695186862,69880.53695186862,8170.53695186862,0.8301396768306548
38610,0.26,1581,3.0,GAINESVILLE,300400,1995,100,1350.0,1966,2022,0,0.0,288.0,0.0,26,55,0,0,2.0,256,255083.99999999997,0.31462720152488316,-82.368441,29.689853,06081-002-005,True,0.74,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.329635708582437,226304.27189655096,226560.27189655096,-73839.72810344904,-28779.728103449015,73839.72810344904,28779.728103449015,0.7541953125717409
38677,0.28,1050,3.0,GAINESVILLE,236800,1985,100,1050.0,1969,2022,0,0.0,0.0,0.0,30,52,0,0,1.0,459,200821.0,0.3388292939498742,-82.37109,29.69129,06081-005-005,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.961071145779645,156540.67287624063,156999.67287624063,-79800.32712375937,-44280.32712375937,79800.32712375937,44280.32712375937,0.6630053753219621
38742,0.22,1474,3.0,GAINESVILLE,297600,2010,100,1254.0,1978,2022,0,0.0,244.0,0.0,11,43,0,0,2.0,1669,251291.0,0.26622301667490117,-82.365779,29.694419,06082-010-014,True,0.89,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.42006156870857,247721.7869734516,249390.7869734516,-48209.21302654839,-3569.2130265483866,48209.21302654839,3569.2130265483866,0.8380066766581036
38972,0.24,1233,3.0,GAINESVILLE,228400,1990,100,1233.0,1976,2022,0,0.0,15.0,264.0,30,45,0,0,2.0,1239,192901.0,0.2904251090998921,-82.364562,29.701859,06083-002-044,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.191568667558647,197120.13960661407,198359.13960661407,-30040.860393385927,4219.139606614073,30040.860393385927,4219.139606614073,0.8684725902216027
39885,0.62,1680,3.0,GAINESVILLE,363200,1995,100,1680.0,1985,2022,0,0.0,426.0,614.0,26,36,0,0,2.0,1457,307263.0,0.7502648651747214,-82.36891,29.680486,06095-002-000,False,0.74,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.473113821517329,261218.84498849645,262675.84498849645,-100524.15501150355,-46044.15501150355,100524.15501150355,46044.15501150355,0.7232264454529087
39912,0.27,2427,3.0,GAINESVILLE,325400,1982,100,2427.0,1967,2022,0,0.0,195.0,0.0,30,54,0,0,2.0,3305,273285.0,0.3267282477373787,-82.371032,29.679471,06095-005-003,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.564551070921874,286230.0310582102,289535.0310582102,-35864.96894178982,12945.031058210181,35864.96894178982,12945.031058210181,0.8897819024530123
39931,0.27,1722,3.0,GAINESVILLE,337200,1990,100,1722.0,1971,2022,0,0.0,24.0,360.0,30,50,0,0,2.0,5536,281084.0,0.3267282477373787,-82.371019,29.678298,06095-006-010,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.419340287002615,247543.1742031466,253079.1742031466,-84120.8257968534,-33540.8257968534,84120.8257968534,33540.8257968534,0.7505313588468168
39956,0.25,1560,3.0,GAINESVILLE,230900,1980,100,1560.0,1967,2022,0,0.0,120.0,0.0,30,54,0,0,2.0,3124,193141.0,0.30252615531238763,-82.37173,29.681595,06095-007-011,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.273385082996763,213925.92366821427,217049.92366821427,-13850.076331785735,20784.923668214265,13850.076331785735,20784.923668214265,0.9400169929329332
39966,0.27,1624,3.0,GAINESVILLE,332000,2000,100,1624.0,1965,2022,0,0.0,0.0,0.0,21,56,0,0,1.5,631,281569.0,0.3267282477373787,-82.371008,29.677261,06095-008-003,True,0.79,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.363197407366652,234028.31876170932,234659.31876170932,-97340.68123829068,-47540.68123829068,97340.68123829068,47540.68123829068,0.7068051769931004
64811,0.15,2162,4.0,ST. JOHN'S,436900,2014,100,2162.0,2014,2022,0,0.0,327.0,420.0,7,7,0,0,3.0,184,371181.0,0.18151569318743258,-82.4388,29.58438,07098-001-092,True,0.9299999999999999,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.964652304065181,427048.25878869335,427232.25878869335,-9667.741211306653,55867.25878869335,9667.741211306653,55867.25878869335,0.9778719587747616
65047,0.17,1894,4.0,ST. JOHN'S,366300,2005,100,1893.5,2005,2022,0,0.0,242.5,462.0,16,16,0,0,2.0,1558,309797.0,0.20571778561242363,-82.433422,29.583297,07098-102-080,True,0.84,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.75314764476222,345638.1317541009,347196.1317541009,-19103.868245899095,35841.131754100905,19103.868245899095,35841.131754100905,0.947846387535083
65195,0.2,2664,4.0,ST. JOHN'S,448500,2006,100,2379.0,2006,2022,0,285.0,360.0,420.0,15,15,0,0,3.0,750,380475.0,0.24202092424991012,-82.432294,29.580267,07098-205-225,True,0.85,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,13.045100020281456,462823.02301209676,463573.02301209676,15073.02301209676,82348.02301209676,15073.02301209676,82348.02301209676,1.033607632133995
65350,0.13,1872,4.0,ST. JOHN'S,389100,2012,100,1872.0,2012,2022,0,0.0,168.0,480.0,9,9,0,0,2.0,1016,329719.0,0.15731360076244158,-82.427676,29.585167,07098-306-379,True,0.91,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.793531075481534,359881.85480847803,360897.85480847803,-28202.145191521966,30162.854808478034,28202.145191521966,30162.854808478034,0.9275195446118685
65385,0.15,1527,4.0,ST. JOHN'S,349500,2013,100,1527.0,2013,2022,0,0.0,286.0,420.0,8,8,0,0,2.0,1076,295998.99999999994,0.18151569318743258,-82.427707,29.582109,07098-407-413,True,0.92,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.677479110885852,320449.2225743353,321525.2225743353,-27974.77742566471,24450.22257433535,27974.77742566471,24450.22257433535,0.919957718381503
65415,0.12,1623,4.0,ST. JOHN'S,363800,2013,100,1623.0,2013,2022,0,0.0,90.0,441.0,8,8,0,0,2.0,1076,308153.99999999994,0.14521255454994605,-82.430352,29.582034,07098-407-443,True,0.92,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.70300296372663,328733.59619603376,329809.59619603376,-33990.40380396624,20579.596196033817,33990.40380396624,20579.596196033817,0.906568433743908
65638,0.48,2489,4.0,ST. JOHN'S,506800,2003,100,1503.0,1986,2022,0,986.0,204.0,441.0,18,35,0,0,3.0,12142,418638.0,0.5808502181997842,-82.37639,29.597222,07143-020-026,True,0.8200000000000001,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,13.021181423070756,451884.286657895,464026.286657895,-42773.71334210498,33246.28665789502,42773.71334210498,33246.28665789502,0.9156004077701164
65727,0.49,2840,3.0,ST. JOHN'S,398100,1985,100,1820.0,1975,2022,0,1020.0,464.0,528.0,30,46,0,0,2.5,2376,336009.0,0.5929512644122797,-82.373481,29.592803,07144-063-000,True,0.7,A,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12.813712347533263,367218.5109468819,369594.5109468819,-28505.4890531181,31209.5109468819,28505.4890531181,31209.5109468819,0.9283961591230392
78780,0.44,1760,3.0,GAINESVILLE,387800,1992,100,1760.0,1972,2022,0,0.0,84.0,616.0,29,49,0,0,2.0,8513,321117.0,0.5324460333498023,-82.348698,29.669635,09013-006-001,True,0.71,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.481486863320576,263415.2236506281,271928.2236506281,-115871.77634937188,-57701.77634937188,115871.77634937188,57701.77634937188,0.7012073843492216
78798,0.37,2240,3.0,GAINESVILLE,410000,1987,100,2240.0,1969,2022,0,0.0,108.0,624.0,30,52,0,0,2.0,6146,342354.0,0.44773870986233366,-82.350546,29.67373,09013-006-019,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.61735170933327,301749.266861092,307895.266861092,-102104.73313890799,-40604.73313890799,102104.73313890799,40604.73313890799,0.7509640655148585
79113,0.38,2712,3.0,GAINESVILLE,545100,1998,100,2712.0,1965,2022,0,0.0,36.0,0.0,23,56,0,0,3.0,11696,451639.0,0.4598397560748292,-82.350075,29.669005,09018-026-000,True,0.77,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.7807611908309,355315.4234891342,367011.4234891342,-178088.57651086582,-96323.57651086582,178088.57651086582,96323.57651086582,0.6732919161422385
79127,0.55,1872,3.0,GAINESVILLE,367400,1992,100,1872.0,1968,2022,0,0.0,204.0,378.0,29,53,0,0,2.0,2696,309594.0,0.6655575416872529,-82.351061,29.667797,09018-040-000,True,0.71,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.528812315105688,276181.16246238974,278877.16246238974,-88522.83753761026,-33412.83753761026,88522.83753761026,33412.83753761026,0.7590559675078654
79337,0.29,1473,3.0,GAINESVILLE,358300,1982,100,1473.0,1946,2022,0,0.0,277.0,0.0,30,75,0,0,2.0,8075,296480.0,0.3509303401623697,-82.340186,29.660937,09076-000-000,True,0.7,A,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.246090143478195,208165.7972809106,216240.7972809106,-142059.2027190894,-88314.2027190894,142059.2027190894,88314.2027190894,0.6035188313729015
