prop_id,legal_acreage,yr_blt,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,,
12857,0.18,2011,3084,LT,3,415800,ALACHUA,,
12858,0.18,2011,2814,LT,2,462000,ALACHUA,,
12905,0.82,2019,1976,UN,NULL,397000,ALACHUA,,
12968,20.68,1985,4691,AC,4,1568000,ALACHUA,,
13226,2,1985,1768,AC,3,404500,ALACHUA,,
13382,0.19,1989,1025,UN,3,200000,ALACHUA,,
13388,0.17,1991,867,UN,3,142900,ALACHUA,,
13424,0.21,2004,1006,UN,3,250500,ALACHUA,,
13445,0.29,1984,1291,UN,3,253400,ALACHUA,,
13465,0.21,1983,1320,UN,3,257300,ALACHUA,,
13549,2,1957,2433,AC,3,216300,ALACHUA,,
13694,0.18,2017,1523,LT,3,279700,ALACHUA,,
13705,0.19,2015,1510,LT,3,270000,ALACHUA,,
13720,0.19,2014,1516,LT,3,235900,ALACHUA,,
13721,0.18,2015,1220,LT,3,225900,ALACHUA,,
13728,0.17,2013,1188,LT,3,225400,ALACHUA,,
13739,0.24,2015,1218,LT,3,245800,ALACHUA,,
13830,0.25,1966,1242,UN,3,264600,ALACHUA,,
13966,0.13,1942,852,UN,3,37300,ALACHUA,,
13979,0.31,1976,1352,UN,3,244600,ALACHUA,,
13986,0.26,1991,672,UN,3,162500,ALACHUA,,
13991,0.18,1976,1052,UN,3,187400,ALACHUA,,
14043,0.12,1960,716,LT,2,32200,ALACHUA,,
14112,0.23,1955,780,SF,3,178200,ALACHUA,,
14137,0.35,1952,1762,LT,3,281800,ALACHUA,,
14140,0.28,1991,960,LT,3,171200,ALACHUA,,
14222,0.2,1937,1052,UN,3,100,ALACHUA,,
14222,0.2,1937,1052,UN,3,186700,ALACHUA,,
14239,0.18,1977,1272,UN,3,177500,ALACHUA,,
14250,0.17,1959,768,UN,3,167600,ALACHUA,,
14255,0.21,1957,1040,UN,3,150600,ALACHUA,,
14318,0.29,1937,976,UN,2,81600,ALACHUA,,
14386,0.17,1975,1000,UN,3,146300,ALACHUA,,
14426,0.11,1935,800,UN,3,42900,ALACHUA,,
14435,0.34,1933,692,UN,3,60600,ALACHUA,,
14462,0.23,1963,1188,UN,3,193100,ALACHUA,,
14521,1,2001,1360,AC,3,300300,ALACHUA,,
14542,0.29,2003,1528,LT,3,263400,ALACHUA,,
14600,0.46,2018,1573,LT,NULL,317400,ALACHUA,,
14609,0.14,1920,1152,LT,3,197800,ALACHUA,,
14621,0.18,1950,890,LT,3,157300,ALACHUA,,
14718,0.21,2005,1166,LT,3,244700,ALACHUA,,
14755,0.35,1972,1905,LT,3,230000,ALACHUA,,
14795,0.23,1964,1970,LT,3,180400,ALACHUA,,
14816,0.16,1975,1315,LT,3,142200,ALACHUA,,
14829,0.2,2012,1305,LT,3,247300,ALACHUA,,
14834,0.29,1980,2311,LT,3,340900,ALACHUA,,
14835,0.29,1965,1362,LT,3,145600,ALACHUA,,
14859,0.21,1935,1096,LT,3,132500,ALACHUA,,
14952,0.32,2021,2401,LT,4,521200,ALACHUA,,
15089,13.01,1981,5130,AC,4,5202800,ALACHUA,,
15241,6.85,1987,1455,AC,4,371800,SUWANNEE,,
15349,5.01,2008,2893,AC,4,592800,ALACHUA,,
15369,5.71,1998,1828,AC,3,455900,ALACHUA,,
15442,2.76,2000,2212,AC,3,437100,ALACHUA,,
15450,3.15,2016,2700,AC,4,620600,ALACHUA,,
15467,0.31,1977,1232,LT,3,209900,ALACHUA,,
15542,0.21,1996,1359,LT,3,291100,ALACHUA,,
15546,0.25,1997,1228,LT,3,264500,ALACHUA,,
15558,0.22,1999,1327,LT,3,296000,ALACHUA,,
15564,0.25,2001,1320,LT,3,266900,ALACHUA,,
15593,0.25,1995,1452,LT,3,284100,ALACHUA,,
15599,0.32,1997,1392,LT,3,263300,ALACHUA,,
15605,0.41,1997,1484,LT,3,276700,ALACHUA,,
15640,0.18,1977,1316,UN,3,207900,ALACHUA,,
15763,5.25,1996,3006,AC,4,1161500,ALACHUA,,
15799,5.51,1986,2339,AC,3,658200,ALACHUA,,
15860,7.53,1985,2962,AC,3,542300,ALACHUA,,
15890,5,1991,1910,AC,3,555600,ALACHUA,,
15894,5,1994,2589,AC,3,604500,ALACHUA,,
15898,5,1964,1385,AC,3,409800,ALACHUA,,
15970,0.59,1979,1106,UN,3,217600,ALACHUA,,
16028,0.55,1996,1580,LT,3,259400,ALACHUA,,
16033,0.55,1996,1350,LT,3,263800,ALACHUA,,
16039,0.51,1994,1204,LT,3,265000,ALACHUA,,
16040,0.51,1996,1909,LT,3,270300,ALACHUA,,
16062,0.23,2017,1397,LT,3,283800,ALACHUA,,
16079,0.68,2019,1614,LT,NULL,377400,ALACHUA,,
16088,0.46,2019,1722,LT,NULL,337700,ALACHUA,,
16104,0.22,2015,1397,LT,3,284100,ALACHUA,,
16159,0.09,2012,1303,LT,3,262000,ALACHUA,,
16168,0.51,1997,1310,UN,3,272900,ALACHUA,,
16175,5,2009,2280,AC,NULL,298900,SUWANNEE,,
16179,1.17,1975,1184,AC,3,274800,SUWANNEE,,
16197,5,2008,2108,AC,3,268300,SUWANNEE,,
16218,0.54,1978,1792,UN,3,207200,ALACHUA,,
16299,1.85,2018,2356,AC,NULL,297800,ALACHUA,,
16376,8,1986,2438,AC,4,352800,SUWANNEE,,
16382,1.43,2022,1608,AC,NULL,352300,SUWANNEE,,
16384,1.59,2022,1608,AC,NULL,350200,SUWANNEE,,
16499,6.71,2009,3598,AC,4,870100,ALACHUA,,
16603,7.84,1999,2850,AC,4,561000,ALACHUA,,
16612,6.24,2003,2958,AC,4,734000,ALACHUA,,
16626,5,1992,1144,AC,3,322900,SUWANNEE,,
16675,5.38,1996,2673,AC,4,535900,SUWANNEE,,
16765,5,2018,2877,AC,NULL,757300,SUWANNEE,,
16841,3.02,1979,1056,AC,3,100,SUWANNEE,,
16841,3.02,1979,1056,AC,3,165400,SUWANNEE,,
16887,5.31,1977,1845,AC,4,550300,SUWANNEE,,
16934,10,2011,1364,AC,3,407900,SUWANNEE,,
16944,5.77,2005,3599,AC,4,733900,SUWANNEE,,
17028,2.42,1993,2072,AC,3,485100,SUWANNEE,,
17046,21,1983,1882,AC,3,757800,SUWANNEE,,
17093,5.3,1980,2334,AC,3,465400,SUWANNEE,,
17106,5.43,1996,1300,AC,3,352000,SUWANNEE,,
17122,10.68,2000,3224,AC,4,878100,SUWANNEE,,
17249,5,1976,1928,AC,3,430000,SUWANNEE,,
17297,5.34,2000,2991,AC,4,697800,SUWANNEE,,
17298,5.34,1986,2082,AC,3,514000,SUWANNEE,,
17309,5.31,1990,2448,AC,4,535900,SUWANNEE,,
17319,8.7,1978,3036,AC,3,411000,SUWANNEE,,
17322,5.71,1976,2180,AC,3,403400,SUWANNEE,,
17384,1.99,1991,4433,UN,4,788800,SUWANNEE,,
17414,2.02,1968,960,AC,3,116800,SUWANNEE,,
17443,5.01,2007,3361,AC,5,858500,SUWANNEE,,
17512,5.5,1990,1520,AC,3,351900,SUWANNEE,,
17672,5.1,1999,1735,AC,3,433500,SUWANNEE,,
17753,1.25,2004,2610,UN,4,524300,SUWANNEE,,
17796,8.29,2013,2878,AC,4,829400,SUWANNEE,,
17835,1.78,1997,2973,LT,4,713200,SUWANNEE,,
17845,10,1997,5018,AC,5,1507900,SUWANNEE,,
17859,6,1900,1064,AC,3,232800,SUWANNEE,,
18010,2.54,2012,3510,AC,4,1089000,SUWANNEE,,
18045,5,1966,1894,AC,3,391400,SUWANNEE,,
18066,0.25,1983,1696,UN,3,320100,SUWANNEE,,
18070,0.28,1983,1554,UN,3,318700,SUWANNEE,,
18097,0.25,1986,1906,UN,3,324500,SUWANNEE,,
18110,0.2,1984,1566,UN,3,318400,SUWANNEE,,
18115,0.23,1985,1698,UN,3,329900,SUWANNEE,,
18140,0.21,1986,1835,UN,3,333100,SUWANNEE,,
18149,0.21,1987,1582,UN,3,297000,SUWANNEE,,
18157,0.2,1986,2501,UN,3,390300,SUWANNEE,,
18197,0.21,1987,1562,UN,3,100,SUWANNEE,,
18197,0.21,1987,1562,UN,3,304100,SUWANNEE,,
18215,0.36,1985,1428,UN,3,305800,SUWANNEE,,
18224,0.38,1987,1770,UN,3,372800,SUWANNEE,,
18253,1,1992,1755,UN,3,384000,SUWANNEE,,
18255,1,1988,1878,UN,3,294800,SUWANNEE,,
18295,0.25,1996,1675,LT,4,324200,SUWANNEE,,
18330,0.19,1995,2097,LT,4,369200,SUWANNEE,,
18372,0.19,1998,1937,LT,4,350800,SUWANNEE,,
18425,0.19,2002,1867,LT,4,347400,SUWANNEE,,
18441,0.2,2003,1885,LT,4,363400,SUWANNEE,,
18470,0.2,2006,1423,LT,4,319900,SUWANNEE,,
18476,0.2,2016,2194,LT,4,431100,SUWANNEE,,
18478,0.3,2004,1542,LT,4,317400,SUWANNEE,,
18481,0.2,2005,1828,LT,4,365700,SUWANNEE,,
18527,2.5,1978,2222,AC,3,229500,SUWANNEE,,
18530,2.5,1969,2221,AC,3,421400,SUWANNEE,,
18559,1.44,1987,2879,AC,4,582800,SUWANNEE,,
18593,1.03,2002,2325,LT,4,658500,SUWANNEE,,
18620,0.52,2005,3362,LT,5,831600,SUWANNEE,,
18622,0.5,2014,3107,LT,4,752600,SUWANNEE,,
18630,0.33,2006,2353,LT,4,559700,SUWANNEE,,
18663,0.39,2014,2440,LT,4,526800,SUWANNEE,,
18664,0.5,2005,4521,LT,5,1014100,SUWANNEE,,
18679,1,2005,3342,LT,5,800800,SUWANNEE,,
18703,0.52,2007,2684,LT,4,691300,SUWANNEE,,
18705,0.38,2014,2262,LT,4,570600,SUWANNEE,,
18749,0.26,2011,2009,LT,3,421700,SUWANNEE,,
18754,0.26,2008,2220,LT,4,396000,SUWANNEE,,
18776,0.25,2013,2068,LT,3,425000,SUWANNEE,,
18793,0.2,2005,2351,LT,3,431200,SUWANNEE,,
18813,0.18,2005,1631,LT,3,359500,SUWANNEE,,
18835,0.17,2005,1822,LT,3,373600,SUWANNEE,,
18841,0.17,2005,1521,LT,3,319300,SUWANNEE,,
18844,0.17,2005,1504,LT,3,315300,SUWANNEE,,
18855,0.17,2005,1590,LT,3,368600,SUWANNEE,,
18859,0.18,2006,1865,LT,3,408500,SUWANNEE,,
18868,0.16,2005,1521,LT,3,350500,SUWANNEE,,
18870,0.17,2005,1521,LT,3,389300,SUWANNEE,,
18893,0.27,2014,2304,LT,3,509600,SUWANNEE,,
18901,0.16,2007,1507,LT,3,284200,SUWANNEE,,
18904,0.16,2007,1565,LT,3,303800,SUWANNEE,,
18917,0.16,2007,1837,LT,3,333200,SUWANNEE,,
18934,0.22,2009,1527,LT,3,343000,SUWANNEE,,
18945,0.22,2010,1548,LT,3,399500,SUWANNEE,,
18947,0.22,2009,2317,LT,3,448200,SUWANNEE,,
18949,0.22,2009,1527,LT,3,360500,SUWANNEE,,
18951,0.22,2011,1704,LT,3,376500,SUWANNEE,,
19106,2.36,2017,2296,AC,4,742500,SUWANNEE,,
19165,5.01,2009,4200,AC,3,515000,SUWANNEE,,
19298,1,1964,800,AC,3,144900,SUWANNEE,,
19349,5,1988,480,AC,3,292100,SUWANNEE,,
19383,1,2007,3222,LT,4,681400,SUWANNEE,,
19410,1,2014,2910,LT,4,745600,SUWANNEE,,
19419,1,2003,3130,LT,4,721400,SUWANNEE,,
19420,1,2003,3056,LT,4,621200,SUWANNEE,,
19426,5.07,1997,7195,AC,5,871900,SUWANNEE,,
19427,5.2,2006,4792,AC,4,1154700,SUWANNEE,,
19429,5.1,1988,3652,AC,5,972600,SUWANNEE,,
19448,6.6,2014,2644,AC,5,879600,SUWANNEE,,
19448,6.6,2014,2644,AC,5,100,SUWANNEE,,
19448,6.6,2014,2644,AC,5,100,SUWANNEE,,
19484,0.35,2009,1992,LT,3,374300,SUWANNEE,,
19487,0.35,2014,1655,LT,3,332000,SUWANNEE,,
19498,0.35,2007,1878,LT,3,330200,SUWANNEE,,
19523,0.17,2007,1518,LT,3,330000,SUWANNEE,,
19540,0.19,2008,1721,LT,3,325900,SUWANNEE,,
19546,0.17,2009,1692,LT,3,343100,SUWANNEE,,
19593,5.15,2006,4509,AC,5,1180300,SUWANNEE,,
19602,5,2008,4771,AC,5,1206600,SUWANNEE,,
19604,5.03,2015,6871,AC,5,1804300,SUWANNEE,,
19682,3.52,1995,4597,LT,5,1088900,SUWANNEE,,
19706,0.05,1989,1662,LT,3,248900,SUWANNEE,,
19709,0.05,1989,1080,LT,3,161500,SUWANNEE,,
19714,0.06,1989,1255,LT,3,209700,SUWANNEE,,
19723,0.05,1989,1410,LT,3,191800,SUWANNEE,,
19746,0.04,1989,1080,LT,3,202000,SUWANNEE,,
19753,0.05,2017,1248,LT,3,282600,SUWANNEE,,
19754,0.05,2017,1360,LT,3,300600,SUWANNEE,,
19754,0.05,2017,1360,LT,3,100,SUWANNEE,,
19768,0.06,2009,1376,LT,3,271700,SUWANNEE,,
19769,0.06,2007,1550,LT,3,318800,SUWANNEE,,
19777,0.06,2018,1832,LT,NULL,343400,SUWANNEE,,
19785,0.05,2007,1005,LT,3,271100,SUWANNEE,,
19787,0.05,2007,1177,LT,3,264600,SUWANNEE,,
19821,0.05,2012,1177,LT,3,240200,SUWANNEE,,
19822,0.06,2012,1177,LT,3,256300,SUWANNEE,,
19835,0.05,2008,1177,LT,3,259400,SUWANNEE,,
19847,0.06,2013,1867,LT,3,343000,SUWANNEE,,
19862,0.06,1989,1406,LT,3,278300,SUWANNEE,,
19865,0.06,1989,1410,LT,3,165900,SUWANNEE,,
19869,0.06,1989,1410,LT,3,226600,SUWANNEE,,
19880,0.06,1989,1410,LT,3,259900,SUWANNEE,,
19910,0.16,1994,1880,LT,4,292000,SUWANNEE,,
19917,0.16,1992,1718,LT,3,303800,SUWANNEE,,
19942,0.14,1989,1502,UN,3,290000,SUWANNEE,,
19943,0.14,1991,1788,UN,3,313200,SUWANNEE,,
19967,0.13,1993,1514,UN,3,308300,SUWANNEE,,
19977,0.14,2003,1578,UN,3,301600,SUWANNEE,,
19994,0.17,1994,1527,UN,4,303700,SUWANNEE,,
20007,1.15,1969,2527,UN,4,401700,SUWANNEE,,
20024,0.91,1965,2264,UN,4,583100,SUWANNEE,,
20035,1.21,1968,3610,UN,3,545000,SUWANNEE,,
20051,0.96,1968,2896,UN,4,665600,SUWANNEE,,
20052,1,1969,1997,UN,3,460400,SUWANNEE,,
20069,1.38,1969,3244,UN,4,337400,SUWANNEE,,
20073,1.06,1968,2116,UN,3,382900,SUWANNEE,,
20086,1.73,1976,2444,UN,4,625800,SUWANNEE,,
20090,1.04,1976,2320,UN,4,478200,SUWANNEE,,
20106,0.89,1997,1844,LT,3,412200,SUWANNEE,,
20114,3.57,1998,3751,LT,4,774200,SUWANNEE,,
20145,0.14,2016,2448,LT,4,495000,SUWANNEE,,
20184,0.06,2021,1868,LT,4,51600,SUWANNEE,,
20184,0.06,2021,1868,LT,4,370000,SUWANNEE,,
20185,0.06,2022,1868,LT,3,51200,SUWANNEE,,
20185,0.06,2022,1868,LT,3,376900,SUWANNEE,,
20201,0.07,2018,1416,LT,4,316800,SUWANNEE,,
20204,0.07,2018,1467,LT,NULL,311100,SUWANNEE,,
20206,0.07,2006,1507,LT,3,307200,SUWANNEE,,
20271,0.23,2008,2683,LT,4,595400,SUWANNEE,,
20293,0.23,2010,2028,LT,4,453900,SUWANNEE,,
20298,0.27,2013,2463,LT,4,619100,SUWANNEE,,
20300,0.25,2017,2443,LT,4,618300,SUWANNEE,,
20343,0.31,1995,1817,LT,4,378600,SUWANNEE,,
20344,0.36,1996,2005,LT,4,357200,SUWANNEE,,
20357,0.23,1994,1940,LT,4,401900,SUWANNEE,,
20360,0.2,1995,1864,LT,4,358400,SUWANNEE,,
20369,0.26,2000,2180,LT,4,409500,SUWANNEE,,
20370,0.26,1999,1928,LT,4,355500,SUWANNEE,,
20415,0.24,2006,2351,LT,4,429400,SUWANNEE,,
20428,0.36,1995,2486,LT,4,448900,SUWANNEE,,
20441,0.19,2004,1958,LT,4,376600,SUWANNEE,,
20453,0.25,2003,2262,LT,4,409600,SUWANNEE,,
20465,0.18,2006,1874,LT,4,369800,SUWANNEE,,
20467,0.25,2007,1774,LT,4,378200,SUWANNEE,,
20488,0.18,2017,1833,LT,4,388700,SUWANNEE,,
20495,0.22,2006,3244,LT,4,553400,SUWANNEE,,
20503,0.23,2006,1865,LT,4,372100,SUWANNEE,,
20515,0.19,2016,1976,LT,4,419300,SUWANNEE,,
20539,1,2003,3250,LT,5,711600,SUWANNEE,,
20550,0.06,2005,1559,LT,3,309500,SUWANNEE,,
20579,0.22,1996,1755,LT,4,333500,SUWANNEE,,
20581,0.24,1996,1757,LT,4,379200,SUWANNEE,,
20589,0.24,1995,2092,LT,4,446300,SUWANNEE,,
20590,0.2,2003,2177,LT,3,438000,SUWANNEE,,
20595,0.22,1996,1834,LT,4,391600,SUWANNEE,,
20624,0.2,2000,1522,LT,4,290400,SUWANNEE,,
20634,0.22,1997,1540,LT,4,305600,SUWANNEE,,
20637,0.19,1998,2113,LT,4,435000,SUWANNEE,,
20647,0.2,2002,1476,LT,4,340000,SUWANNEE,,
20659,0.2,2000,1733,LT,4,413100,SUWANNEE,,
20664,0.34,2000,2163,LT,4,407800,SUWANNEE,,
20672,0.34,1998,2035,LT,4,487500,SUWANNEE,,
20706,0.12,2004,1400,LT,3,314000,SUWANNEE,,
20707,0.12,2004,1682,LT,3,305000,SUWANNEE,,
20710,0.07,2005,2100,LT,3,331800,SUWANNEE,,
20711,0.07,2005,1743,LT,3,317500,SUWANNEE,,
20714,0.07,2006,2100,LT,3,314400,SUWANNEE,,
20717,0.07,2005,2100,LT,3,382800,SUWANNEE,,
20718,0.07,2005,1618,LT,3,314400,SUWANNEE,,
20720,0.09,2003,1664,LT,3,252600,SUWANNEE,,
20731,0.07,2004,2094,LT,3,340500,SUWANNEE,,
20736,0.07,2005,1756,LT,3,320400,SUWANNEE,,
20760,5,1950,1553,AC,3,614400,SUWANNEE,,
20761,2.56,1980,2552,AC,3,580500,SUWANNEE,,
20771,2.8,1988,6459,AC,5,1377200,SUWANNEE,,
20788,2,1998,4415,AC,5,1020000,SUWANNEE,,
20792,5.18,2017,2733,AC,5,1339800,SUWANNEE,,
20798,2,1992,6495,AC,5,1326300,SUWANNEE,,
20820,1.5,2000,3284,AC,5,866300,SUWANNEE,,
20875,0.4,2007,2527,LT,4,596300,SUWANNEE,,
20907,5.07,1977,2398,AC,3,717600,SUWANNEE,,
20916,1.15,1975,1977,UN,3,325400,SUWANNEE,,
20921,1.4,1973,2040,UN,3,300600,SUWANNEE,,
20936,1,1999,4419,LT,5,1293300,SUWANNEE,,
20938,1,1997,2664,LT,4,611900,SUWANNEE,,
20950,19.4,1974,3204,AC,3,1275000,SUWANNEE,,
20960,2,1986,1884,AC,3,381500,SUWANNEE,,
20966,1.04,1991,2582,UN,4,610300,SUWANNEE,,
20988,1,1991,2317,UN,4,512000,SUWANNEE,,
20996,1,1996,2807,LT,4,672700,SUWANNEE,,
20999,1,1999,2712,LT,4,659300,SUWANNEE,,
21001,1,1994,3071,LT,4,675700,SUWANNEE,,
21011,1.03,2000,3199,LT,4,852600,SUWANNEE,,
21012,1,1997,3352,LT,4,549500,SUWANNEE,,
21038,0.37,1997,2665,LT,4,654800,SUWANNEE,,
21043,0.41,2004,3474,LT,5,857400,SUWANNEE,,
21045,0.28,1997,3704,LT,4,514500,SUWANNEE,,
21055,0.29,2000,2784,LT,4,696200,SUWANNEE,,
21076,0.28,1998,3356,LT,3,778200,SUWANNEE,,
21078,0.19,1999,1991,LT,4,540400,SUWANNEE,,
21082,0.18,2000,1865,LT,4,430500,SUWANNEE,,
21086,0.28,2002,2837,LT,4,729100,SUWANNEE,,
21087,0.31,2002,3234,LT,4,785800,SUWANNEE,,
21089,0.18,1999,1800,LT,4,539200,SUWANNEE,,
21092,0.18,2000,2276,LT,4,544800,SUWANNEE,,
21098,0.27,2000,2580,LT,4,691900,SUWANNEE,,
21102,0.37,2001,2495,LT,4,594300,SUWANNEE,,
21103,0.37,2002,2858,LT,4,773100,SUWANNEE,,
21116,0.32,2007,4197,LT,5,1038800,SUWANNEE,,
21124,0.19,2002,2535,LT,4,566200,SUWANNEE,,
21134,0.16,2003,2158,LT,5,570400,SUWANNEE,,
21151,0.2,2002,1712,LT,4,476900,SUWANNEE,,
21155,0.17,2002,1788,LT,4,545200,SUWANNEE,,
21156,0.17,2003,2329,LT,4,685600,SUWANNEE,,
21162,0.16,2003,2366,LT,4,553700,SUWANNEE,,
21169,0.17,2005,2118,LT,4,492300,SUWANNEE,,
21187,0.1,2003,1672,LT,3,402000,SUWANNEE,,
21188,0.1,2003,1654,LT,3,391400,SUWANNEE,,
21199,0.17,2004,2692,LT,4,767200,SUWANNEE,,
21207,0.27,2004,3244,LT,5,870300,SUWANNEE,,
21212,0.17,2004,2133,LT,4,534400,SUWANNEE,,
21214,0.32,2005,4571,LT,5,1011100,SUWANNEE,,
21221,0.2,2005,1844,LT,4,490000,SUWANNEE,,
21222,0.2,2005,1859,LT,4,490000,SUWANNEE,,
21223,0.19,2005,2086,LT,4,572000,SUWANNEE,,
21233,0.19,2004,2437,LT,4,618000,SUWANNEE,,
21246,0.4,2005,2912,LT,4,689600,SUWANNEE,,
21251,0.18,2005,2347,LT,4,510300,SUWANNEE,,
21260,0.14,2006,2705,LT,4,579200,SUWANNEE,,
21265,0.32,2006,3423,LT,4,862300,SUWANNEE,,
21273,0.14,2006,2995,LT,4,663800,SUWANNEE,,
21279,0.4,2006,3826,LT,4,803600,SUWANNEE,,
21281,0.15,2006,2246,LT,4,654600,SUWANNEE,,
21283,0.13,2006,2144,LT,4,530400,SUWANNEE,,
21304,0.17,2006,2993,LT,4,697000,SUWANNEE,,
21305,0.17,2006,2350,LT,4,629100,SUWANNEE,,
21307,0.17,2006,2556,LT,4,612800,SUWANNEE,,
21310,0.21,2007,3238,LT,5,845300,SUWANNEE,,
21320,0.17,2007,2175,LT,4,517600,SUWANNEE,,
21323,0.18,2007,2083,LT,4,510000,SUWANNEE,,
21329,0.17,2007,2293,LT,4,567300,SUWANNEE,,
21333,0.17,2007,2013,LT,4,455500,SUWANNEE,,
21362,0.34,2011,4578,LT,4,1207200,SUWANNEE,,
21605,1.06,1980,1192,LT,3,309700,SUWANNEE,,
21608,1.01,1980,1207,LT,3,283200,SUWANNEE,,
21614,1.01,1980,1959,LT,3,347200,SUWANNEE,,
21618,1.01,1979,1692,LT,3,262100,SUWANNEE,,
21743,0.15,2006,2433,LT,4,410400,SUWANNEE,,
21744,0.15,2007,2201,LT,4,470900,SUWANNEE,,
21752,0.34,2016,2399,LT,4,621800,SUWANNEE,,
21766,0.39,2013,3520,LT,5,985000,SUWANNEE,,
21770,0.34,2007,3503,LT,NULL,935000,SUWANNEE,,
21774,0.2,2006,2322,LT,4,503800,SUWANNEE,,
21780,0.2,2007,2543,LT,4,512000,SUWANNEE,,
21784,0.17,2017,1902,LT,4,422400,SUWANNEE,,
21790,0.2,2015,1879,LT,4,405700,SUWANNEE,,
21809,0.2,2007,2311,LT,4,464600,SUWANNEE,,
21809,0.2,2007,2311,LT,4,0,SUWANNEE,,
21944,1.02,1984,2224,UN,4,519300,SUWANNEE,,
22034,2.57,1997,2141,AC,3,480000,SUWANNEE,,
22044,2.53,1976,2608,AC,4,505000,SUWANNEE,,
22117,2.92,1959,1296,AC,3,240900,SUWANNEE,,
22146,1.15,1973,1884,AC,3,307100,SUWANNEE,,
22228,1.05,1978,1827,LT,3,346500,SUWANNEE,,
22269,2.15,2019,2812,AC,NULL,809300,NEWBERRY,,
22319,3.38,1968,2095,AC,3,100,NEWBERRY,,
22319,3.38,1968,2095,AC,3,330800,NEWBERRY,,
22384,5,2017,2795,AC,5,733900,SUWANNEE,,
22455,1,1965,1212,AC,2,115200,SUWANNEE,,
22483,5,1992,2396,AC,3,660700,SUWANNEE,,
22488,1.62,1999,3514,UN,3,722500,SUWANNEE,,
22489,1.5,2001,2353,UN,4,664100,SUWANNEE,,
22491,1,2001,3345,UN,4,728900,SUWANNEE,,
22495,1,2002,3293,UN,4,728100,SUWANNEE,,
22507,1,2003,3004,LT,4,668700,SUWANNEE,,
22510,1.11,2001,2285,LT,3,626600,SUWANNEE,,
22536,1.14,1975,1919,UN,3,350600,SUWANNEE,,
22572,4.33,1989,5467,LT,5,1286300,SUWANNEE,,
22574,6.33,2001,6734,LT,5,1937800,SUWANNEE,,
22584,2.51,1986,3000,LT,4,613700,SUWANNEE,,
22613,2.09,2002,4597,LT,4,932400,SUWANNEE,,
22614,1.01,2002,3055,LT,5,847400,SUWANNEE,,
22623,2,2001,3100,LT,4,773800,SUWANNEE,,
22627,1.01,2001,4271,LT,4,1005600,SUWANNEE,,
22632,1.52,2001,3688,LT,4,659400,SUWANNEE,,
22653,1.34,1994,3081,LT,5,817700,SUWANNEE,,
22674,1.01,2011,3416,AC,5,1028700,SUWANNEE,,
22687,1.01,2014,5361,AC,5,1519000,SUWANNEE,,
22694,1.08,2014,4124,AC,5,1052200,SUWANNEE,,
22721,1,1998,2646,LT,4,602700,SUWANNEE,,
22741,1.01,1998,2357,LT,4,545900,SUWANNEE,,
22742,1,1998,2679,LT,4,676700,SUWANNEE,,
22775,1.21,2001,1726,AC,3,435400,SUWANNEE,,
22793,1.63,2007,5434,LT,6,1894400,SUWANNEE,,
22821,1.33,1971,2190,UN,3,337900,SUWANNEE,,
22826,1.33,1970,2002,UN,3,367400,SUWANNEE,,
22927,1.1,1996,2314,LT,4,527100,SUWANNEE,,
22928,1.03,1996,2190,LT,4,491800,SUWANNEE,,
22930,1.02,1998,2250,LT,4,611800,SUWANNEE,,
23033,9,1999,2118,AC,3,482000,SUWANNEE,,
23064,5,1997,2196,AC,3,410400,SUWANNEE,,
23072,5,1992,672,AC,3,188700,SUWANNEE,,
23079,5.16,1998,2073,AC,4,586500,NEWBERRY,,
23099,5.26,2000,2832,AC,4,100,NEWBERRY,,
23099,5.26,2000,2832,AC,4,428900,NEWBERRY,,
23100,5.08,2002,3719,AC,5,800800,NEWBERRY,,
23101,5.02,2000,3476,AC,4,740800,NEWBERRY,,
23118,5.93,2002,2701,AC,5,697500,NEWBERRY,,
23251,6.12,1984,2458,AC,3,460600,SUWANNEE,,
23440,16.12,1975,1290,AC,3,362100,SUWANNEE,,
23440,16.12,1975,1290,AC,3,100,SUWANNEE,,
23446,2,1995,1723,AC,3,367700,SUWANNEE,,
23550,6.98,2002,1456,AC,3,150300,SUWANNEE,,
23806,5.42,1979,1973,AC,3,269500,SUWANNEE,,
23896,2,2007,1168,AC,3,295300,SUWANNEE,,
23930,1.01,1979,1547,LT,3,333800,SUWANNEE,,
23932,1.24,1979,1574,LT,3,345200,SUWANNEE,,
23943,1.15,1980,1538,LT,3,342500,SUWANNEE,,
23993,1.4,1978,1392,LT,3,185400,SUWANNEE,,
24050,1,1996,1656,LT,3,379400,SUWANNEE,,
24079,1.01,1973,1040,LT,3,144600,SUWANNEE,,
24120,7.29,1979,2744,AC,3,519700,SUWANNEE,,
24218,5.56,2005,2123,AC,3,492300,SUWANNEE,,
24223,2.05,1956,1708,AC,3,239200,SUWANNEE,,
24232,1.01,1975,1325,LT,3,299900,SUWANNEE,,
24385,5,1991,2594,AC,4,625600,SUWANNEE,,
24558,1.02,1966,2154,AC,3,229000,ARCHER,,
24619,2.03,1997,2800,LT,3,295000,SUWANNEE,,
24719,0.57,1940,2052,UN,2,108300,SUWANNEE,,
24780,0.2,1940,1278,UN,3,60800,SUWANNEE,,
24833,0.71,1956,752,UN,2,16600,SUWANNEE,,
24868,0.42,1920,1797,SF,3,187200,ARCHER,,
