prop_id,legal_acreage,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,actual_age,abs_subdv_cd
502054,0.04,1635,LT,3,230600,SUWANNEE,1,2638.01
502140,0.05,1640,LT,3,295300,SUWANNEE,1,2648
502160,0.05,1640,LT,3,284100,SUWANNEE,2,2648
503179,0.23,1374,UN,2,27200,HAWTHORNE,92,0
503866,0.1419,1772,LT,3,445000,ST. JOHN'S,2,2593.02
504928,1.9,1534,AC,3,408800,SUWANNEE,46,77101
500804,0.13,1768,LT,5,382100,ST. JOHN'S,1,2630.01
501522,0.504,1988,LT,3,380300,ALACHUA,1,4645
502123,0.05,1785,LT,3,332600,SUWANNEE,1,2648
502215,0.11,3194,LT,3,531300,SUWANNEE,1,2421.03
7840,9.97,2832,AC,4,549600,SUWANNEE,41,0
8750,0.23,1219,UN,3,170000,NEWBERRY,46,7600
9065,0.42,1342,LT,3,234200,NEWBERRY,69,138300
9503,0.35,864,LT,3,183400,NEWBERRY,31,20700
9752,0.27,1823,LT,3,334800,NEWBERRY,12,247101
9812,0.34,1567,UN,3,291300,NEWBERRY,27,165300
9984,0.3,1687,LT,3,304900,NEWBERRY,15,165300
10001,0.4,1681,LT,3,397700,NEWBERRY,16,165300
10771,5,2192,AC,4,510100,NEWBERRY,26,0
23258,1,1541,UN,3,281800,SUWANNEE,47,0
23443,1,884,AC,3,139800,SUWANNEE,38,0
23865,5,4660,AC,4,855000,SUWANNEE,15,237400
25133,1.25,1200,AC,3,193900,ARCHER,68,0
27568,6.7,1800,AC,3,396700,SUWANNEE,22,400
28667,0.18,1984,LT,3,367000,ALACHUA,20,201400
28840,0.28,2449,LT,4,424200,ALACHUA,29,201800
28857,0.18,1845,LT,4,350800,ALACHUA,26,201800
28936,0.07,1483,UN,3,252500,ALACHUA,45,202602
28963,0.19,1927,UN,3,315300,ALACHUA,42,200300
29128,0.1,1279,LT,4,245000,ALACHUA,18,202100
29145,0.14,2311,LT,3,277200,ALACHUA,16,202100
29317,0.29,2015,LT,4,387200,ALACHUA,19,202300
29354,0.11,1342,LT,3,279000,ALACHUA,20,202300
29460,0.09,1382,LT,3,292500,ALACHUA,5,202400
29666,0.54,1483,UN,3,315000,ALACHUA,42,50500
29672,0.55,1994,UN,3,442400,ALACHUA,28,50500
29772,0.2,1597,UN,3,319500,ALACHUA,24,50500
29776,0.2,1712,UN,3,318500,ALACHUA,26,50500
29836,0.31,1653,LT,3,298100,ALACHUA,19,33600
29961,1.42,3380,LT,4,739200,ALACHUA,21,21300
30188,0.1,1304,LT,3,223400,GAINESVILLE,41,200400
30297,0.12,960,LT,3,166300,GAINESVILLE,38,200500
30333,0.1,1152,LT,3,189600,GAINESVILLE,36,200500
30440,0.1,1056,LT,3,168800,GAINESVILLE,36,201000
30526,0.11,1152,LT,3,203800,GAINESVILLE,37,200800
30569,0.12,1152,LT,3,186700,GAINESVILLE,37,200700
30897,0.06,1545,LT,3,267300,GAINESVILLE,25,18700
30938,0.06,1380,LT,3,241900,GAINESVILLE,21,230100
30940,0.06,1380,LT,3,254500,GAINESVILLE,23,230100
30964,0.06,1514,LT,3,283800,GAINESVILLE,21,230000
30977,0.06,1207,LT,3,220600,GAINESVILLE,20,230000
30984,0.06,1352,LT,3,260200,GAINESVILLE,20,230000
31044,0.06,1327,LT,3,236400,GAINESVILLE,18,230002
31169,0.03,1348,UN,3,192500,GAINESVILLE,35,17700
31170,0.05,1454,UN,3,210900,GAINESVILLE,34,17700
31213,0.05,1572,UN,3,304200,GAINESVILLE,29,17400
31230,0.29,2218,LT,4,421400,GAINESVILLE,29,184700
31246,0.29,2553,LT,4,518200,GAINESVILLE,25,184800
31378,0.13,1645,LT,3,276900,GAINESVILLE,17,245800
31416,0.13,1761,LT,3,317200,GAINESVILLE,12,245800
31462,0.21,1895,LT,3,366200,GAINESVILLE,12,245800
31684,0.32,1700,UN,3,282800,GAINESVILLE,47,142600
31687,0.27,1633,UN,3,220000,GAINESVILLE,47,142600
31748,0.38,1365,UN,3,283200,GAINESVILLE,43,142100
31977,0.44,1650,UN,3,326300,GAINESVILLE,48,141600
32122,0.39,1564,UN,3,168800,GAINESVILLE,36,141900
32168,0.29,956,UN,3,154100,GAINESVILLE,39,142700
32209,0.25,1439,UN,3,244100,GAINESVILLE,45,142700
32454,0.25,1432,UN,3,261400,GAINESVILLE,48,142300
32497,0.25,1387,UN,3,253100,GAINESVILLE,46,142300
32646,0.25,1500,UN,3,267100,GAINESVILLE,44,142400
32956,0.2,1483,LT,4,262300,GAINESVILLE,30,189701
32998,0.2,1466,LT,4,295000,GAINESVILLE,29,189702
33124,0.2,1284,UN,3,277900,GAINESVILLE,34,4500
33313,0.18,1970,LT,4,370200,GAINESVILLE,26,127700
33543,0.05,1192,UN,3,242400,GAINESVILLE,35,128500
33599,0.14,1389,UN,3,280500,GAINESVILLE,34,129000
33688,0.05,1750,UN,3,261400,GAINESVILLE,34,129700
33705,0.22,1993,LT,4,357800,GAINESVILLE,28,128800
33785,0.2,1361,LT,3,245000,GAINESVILLE,29,253100
33834,0.24,1347,LT,3,294900,GAINESVILLE,27,253102
33835,0.22,1334,LT,3,269300,GAINESVILLE,27,253102
33854,0.22,1569,LT,3,310700,GAINESVILLE,29,74401
33931,0.26,1538,LT,3,301800,GAINESVILLE,29,74402
34293,0.44,1585,UN,3,319300,SUWANNEE,41,47200
34455,1.18,2120,UN,4,400400,SUWANNEE,41,182100
34681,8.62,4130,AC,5,925000,SUWANNEE,23,0
34893,1.74,3095,UN,4,604100,SUWANNEE,29,85200
34914,1.82,2869,UN,4,640800,SUWANNEE,25,84600
35096,0.46,1839,LT,3,387500,ST. JOHN'S,42,167900
35182,4,5749,LT,4,891000,ST. JOHN'S,24,195600
35249,0.41,2611,LT,5,595900,ST. JOHN'S,26,218500
35329,0.22,1248,UN,3,282200,ST. JOHN'S,37,187601
35371,0.21,1555,UN,3,341900,ST. JOHN'S,32,187602
35769,0.36,3064,UN,4,678700,ST. JOHN'S,39,54500
35912,0.48,3657,LT,4,855900,ST. JOHN'S,21,229700
36829,0.51,1810,LT,3,341400,GAINESVILLE,56,143600
36875,0.32,1460,LT,3,191300,GAINESVILLE,51,143700
37240,0.17,1853,LT,3,339500,GAINESVILLE,21,31504
37914,0.14,1776,UN,3,251900,GAINESVILLE,50,61200
37951,0.05,1200,UN,3,174400,GAINESVILLE,47,61200
38057,0.34,1486,UN,3,274800,GAINESVILLE,43,183600
38117,0.36,1410,UN,3,293300,GAINESVILLE,44,183600
38411,0.2,1260,UN,3,275600,GAINESVILLE,38,183900
38415,0.2,1258,UN,3,213800,GAINESVILLE,37,183900
38618,0.36,1368,UN,3,226800,GAINESVILLE,57,142900
38680,0.33,1616,UN,3,314600,GAINESVILLE,53,143000
38681,0.24,1372,UN,3,236900,GAINESVILLE,53,143000
38720,0.21,1435,UN,3,279000,GAINESVILLE,46,183500
38741,0.22,1501,UN,3,263200,GAINESVILLE,45,183700
38806,0.22,972,UN,3,166800,GAINESVILLE,46,183700
38909,0.34,1500,UN,3,267700,GAINESVILLE,48,183500
39075,0.23,1266,UN,3,250500,GAINESVILLE,51,144200
39118,0.24,1446,UN,3,300400,GAINESVILLE,51,143900
39199,0.3,1473,UN,3,266400,GAINESVILLE,53,NULL
39202,0.3,1421,UN,3,268000,GAINESVILLE,51,143900
39636,0.12,1248,LT,3,248900,GAINESVILLE,22,149102
39719,0.12,1409,LT,3,272000,GAINESVILLE,17,237600
39866,0.55,1946,LT,4,424800,GAINESVILLE,29,212300
39972,0.27,1792,UN,3,356400,GAINESVILLE,59,164800
40447,0.02,1000,UN,3,139100,GAINESVILLE,38,0
40618,0.31,1672,UN,3,361600,GAINESVILLE,54,213400
41011,0.02,1050,UN,3,202000,GAINESVILLE,35,153100
41153,0.04,1232,UN,3,216300,GAINESVILLE,35,0
41363,0.22,1008,UN,3,278600,ST. JOHN'S,38,8700
41595,0.17,1177,UN,3,240700,ST. JOHN'S,33,173300
41618,0.25,1958,UN,4,360000,ST. JOHN'S,34,254000
41677,0.24,1134,UN,3,233200,ST. JOHN'S,40,108600
41781,0.02,818,UN,3,153000,ST. JOHN'S,39,196800
41804,0.03,899,UN,3,191000,ST. JOHN'S,43,196800
41827,0.02,899,UN,3,183600,ST. JOHN'S,43,196800
41906,0.02,929,UN,3,169400,ST. JOHN'S,38,196700
41969,0.2,1346,UN,3,301300,ST. JOHN'S,41,89800
42006,0.25,1626,UN,3,247200,ST. JOHN'S,49,13401
42033,0.25,1608,UN,3,343000,ST. JOHN'S,49,13401
42036,0.25,2147,UN,3,267700,ST. JOHN'S,51,13401
42258,1.27,2964,UN,4,534400,ST. JOHN'S,30,165702
42259,1.4,2905,LT,5,696900,ST. JOHN'S,32,165702
42533,0.23,1040,UN,3,244900,ST. JOHN'S,46,16200
42590,0.29,1404,UN,3,246900,ST. JOHN'S,48,0
42593,0.35,1905,UN,3,372100,ST. JOHN'S,61,0
42696,0.36,1636,UN,3,334300,ST. JOHN'S,39,89900
42846,0.32,2642,UN,3,392000,ST. JOHN'S,45,223200
42946,1.96,2490,UN,4,589600,ST. JOHN'S,25,162900
42965,0.21,1502,UN,3,313200,ST. JOHN'S,30,11405
43025,0.18,969,UN,3,225400,ST. JOHN'S,37,140700
43257,0.32,1460,UN,3,276600,ST. JOHN'S,38,233201
43404,0.17,1800,LT,3,291300,ST. JOHN'S,21,98304
43490,0.05,1787,LT,3,328500,ST. JOHN'S,16,217500
43549,0.02,1568,LT,3,246400,ST. JOHN'S,18,217500
43566,0.02,1568,LT,3,284300,ST. JOHN'S,21,217500
44048,0.19,1482,LT,3,230800,ST. JOHN'S,25,98302
44200,0.57,1803,UN,3,415800,ST. JOHN'S,51,144900
44253,0.49,2016,UN,3,411100,ST. JOHN'S,49,145000
44671,0.17,2548,LT,4,423700,ST. JOHN'S,18,239300
44780,0.15,1950,LT,4,405400,ST. JOHN'S,7,239303
45086,0.22,1630,UN,4,348300,ST. JOHN'S,27,51301
45112,0.24,2062,LT,4,302100,ST. JOHN'S,25,51302
45448,1.06,3160,LT,4,458000,ST. JOHN'S,52,203700
45614,2.47,3590,LT,4,841500,ST. JOHN'S,56,214100
45716,0.23,1274,UN,3,223200,ST. JOHN'S,51,214400
45780,0.28,1724,UN,3,292100,ST. JOHN'S,53,157900
45939,0.32,1386,UN,3,280300,GAINESVILLE,56,155501
45982,0.34,2654,UN,3,399400,GAINESVILLE,52,178300
46045,0.09,1949,UN,3,299200,GAINESVILLE,35,18800
46088,0.45,1458,UN,3,269300,GAINESVILLE,57,109000
46275,1.1,1883,AC,3,320000,GAINESVILLE,72,0
46301,0.09,1980,LT,4,468100,GAINESVILLE,16,231800
46357,0.34,2571,UN,3,321200,GAINESVILLE,59,NULL
46510,0.37,2787,UN,3,404800,GAINESVILLE,53,186600
46569,0.33,2985,UN,3,472100,GAINESVILLE,53,186800
46752,0.03,1636,UN,3,237400,GAINESVILLE,35,114900
46755,0.04,1540,UN,3,210200,GAINESVILLE,34,114900
46964,0.23,1182,UN,3,300300,GAINESVILLE,54,149400
46965,0.23,1125,UN,3,273400,GAINESVILLE,56,149400
47044,0.19,1604,UN,3,318700,GAINESVILLE,48,149600
47250,0.23,2308,UN,3,346000,GAINESVILLE,61,57900
47257,0.23,1125,UN,3,267300,GAINESVILLE,59,57900
47293,0.23,1255,UN,3,116800,GAINESVILLE,63,188900
47482,0.29,2892,LT,3,463800,GAINESVILLE,58,179300
47714,0.29,1340,UN,3,259700,GAINESVILLE,62,214600
48086,0.97,2555,UN,4,445400,GAINESVILLE,48,27900
48169,0.55,2816,UN,4,560300,GAINESVILLE,45,224900
48189,0.72,2779,UN,4,482000,GAINESVILLE,49,224900
48418,0.34,1824,UN,3,281800,GAINESVILLE,55,121800
48561,1.24,4400,LT,5,1208400,GAINESVILLE,56,53300
48670,0.22,1898,UN,3,472400,GAINESVILLE,92,149200
49109,0.36,2293,UN,3,520400,GAINESVILLE,23,16400
49338,0.24,1675,UN,3,163200,GAINESVILLE,65,221800
49477,0.24,1700,UN,3,324600,GAINESVILLE,66,72800
49527,0.25,1984,UN,3,255000,GAINESVILLE,62,0
49547,0.22,1910,UN,3,300400,GAINESVILLE,56,44000
49560,0.25,2324,UN,3,302600,GAINESVILLE,60,215701
50038,0.3,2016,UN,3,413100,GAINESVILLE,49,4000
50188,0.31,2008,UN,3,349200,GAINESVILLE,59,58700
50297,0.83,3336,UN,4,679000,GAINESVILLE,57,76700
50330,0.4,2800,UN,3,720700,GAINESVILLE,59,99100
50585,0.37,1700,UN,3,260000,GAINESVILLE,55,13800
50609,0.46,1863,UN,3,317700,GAINESVILLE,50,13800
50874,0.02,1296,LT,4,258200,GAINESVILLE,23,0
50914,0.02,1736,LT,4,268300,GAINESVILLE,22,0
50984,0.02,1016,UN,3,94800,ST. JOHN'S,40,177500
51021,0.02,1016,UN,3,144200,ST. JOHN'S,42,177400
51043,0.02,1016,UN,3,147900,ST. JOHN'S,42,177400
52415,0.5,1556,UN,3,273900,ST. JOHN'S,45,28400
52438,0.56,1673,UN,4,373700,ST. JOHN'S,49,28400
52481,1.04,3542,UN,4,490000,ST. JOHN'S,51,188400
52560,0.96,2010,UN,4,374600,ST. JOHN'S,36,188400
52600,0.49,2335,UN,3,438100,ST. JOHN'S,41,214800
52703,3,1976,AC,3,266200,ST. JOHN'S,60,0
52812,0.35,1982,UN,3,343700,ST. JOHN'S,38,83900
52915,0.23,1792,LT,3,425200,ST. JOHN'S,23,84500
52916,0.25,1575,LT,3,289200,ST. JOHN'S,22,84500
53058,2.25,3387,AC,2,435600,ST. JOHN'S,50,0
53161,0.93,2470,LT,4,650000,ST. JOHN'S,11,224300
53168,0.92,3511,LT,4,765000,ST. JOHN'S,19,224300
53231,1.1,1984,LT,3,457900,ST. JOHN'S,30,171400
53333,0.5,3125,LT,4,635400,ST. JOHN'S,24,30405
53523,0.43,3222,UN,4,663500,ST. JOHN'S,36,8801
53583,0.27,1339,UN,3,261000,ST. JOHN'S,45,216000
53626,0.57,1468,UN,3,314500,ST. JOHN'S,46,216000
53643,0.22,1192,UN,3,217900,ST. JOHN'S,44,216000
53977,0.46,2272,UN,4,466700,ST. JOHN'S,33,193500
54077,0.16,1944,LT,4,317800,ST. JOHN'S,19,228501
54230,0.31,2655,LT,4,570600,ST. JOHN'S,18,228503
54270,0.26,2640,LT,4,619500,ST. JOHN'S,19,237200
54499,0.05,1012,UN,3,183200,ST. JOHN'S,40,33300
54535,0.04,1030,UN,3,163200,ST. JOHN'S,39,33300
54681,0.23,1287,UN,3,275600,ST. JOHN'S,39,155900
54810,0.06,788,UN,3,78400,ST. JOHN'S,39,197900
55100,0.07,868,UN,3,129600,ST. JOHN'S,40,198100
55306,0.03,1370,UN,3,179100,GAINESVILLE,36,169300
55604,0.35,1904,UN,4,320000,ST. JOHN'S,45,189100
55809,0.02,1361,LT,3,209900,GAINESVILLE,39,121000
55830,0.03,1361,LT,3,196000,GAINESVILLE,39,121000
55866,0.03,1321,LT,3,183900,GAINESVILLE,37,121000
56476,0.01,1094,UN,3,139600,GAINESVILLE,38,130301
58054,0.18,1620,LT,4,403900,ST. JOHN'S,9,241601
58077,0.19,1971,LT,4,445900,ST. JOHN'S,15,241601
58199,1,2966,UN,3,675700,ST. JOHN'S,40,108000
58389,0.06,1471,LT,4,318400,ST. JOHN'S,11,246600
58469,0.55,2762,LT,5,793600,ST. JOHN'S,18,232101
58532,0.54,3398,LT,5,969600,ST. JOHN'S,9,232103
59116,0.3,1343,UN,3,314300,ST. JOHN'S,37,206700
59238,0.17,1962,LT,4,405400,ST. JOHN'S,22,226400
59364,0.25,1380,UN,3,300400,ST. JOHN'S,39,77300
59451,0.27,1696,UN,3,352500,ST. JOHN'S,37,77300
59474,0.53,4042,UN,4,811800,ST. JOHN'S,38,79100
59494,0.1,1264,UN,3,262900,ST. JOHN'S,40,80100
59614,0.13,1262,UN,3,282000,ST. JOHN'S,39,82000
59786,0.42,1918,UN,4,512100,ST. JOHN'S,34,82500
59825,0.71,3171,UN,5,793600,ST. JOHN'S,34,82700
59868,0.6,2441,UN,5,496400,ST. JOHN'S,34,82800
59932,0.72,3478,UN,5,765800,ST. JOHN'S,33,83101
60074,0.28,1812,UN,3,439400,ST. JOHN'S,33,77800
60161,0.21,1536,LT,3,365000,ST. JOHN'S,32,78100
60178,0.11,1883,LT,4,416500,ST. JOHN'S,27,78200
60220,0.03,1400,UN,3,189900,ST. JOHN'S,27,78300
60224,0.03,1203,UN,3,199200,ST. JOHN'S,28,78300
60241,0.03,1400,UN,3,226200,ST. JOHN'S,28,78300
60280,0.04,1700,UN,3,162000,ST. JOHN'S,29,78300
60320,0.03,1400,UN,3,193500,ST. JOHN'S,27,78300
60344,0.33,2153,LT,3,574200,ST. JOHN'S,32,78400
60346,0.36,2620,LT,4,590200,ST. JOHN'S,29,78400
60596,0.11,2805,LT,5,613700,ST. JOHN'S,24,78700
60721,0.41,3485,LT,5,775000,ST. JOHN'S,29,254500
60848,0.63,2644,UN,5,710500,ST. JOHN'S,31,79400
60888,0.58,3240,LT,5,815800,ST. JOHN'S,30,79600
61014,0.07,2060,LT,4,503500,ST. JOHN'S,23,80000
61237,0.54,4435,LT,4,742300,ST. JOHN'S,24,81000
61256,0.78,4111,LT,5,914500,ST. JOHN'S,25,81000
61260,0.9,6504,LT,6,1631000,ST. JOHN'S,23,81000
61505,0.45,3366,LT,5,770300,ST. JOHN'S,16,230500
61528,0.11,2216,LT,4,429000,ST. JOHN'S,18,227300
61614,0.31,2686,LT,5,635300,ST. JOHN'S,22,81600
61677,0.48,2870,LT,5,684900,ST. JOHN'S,21,81800
61764,0.18,2386,LT,4,567400,ST. JOHN'S,19,229000
61820,0.34,3302,LT,5,828300,ST. JOHN'S,18,232601
61904,0.18,2356,LT,4,528900,ST. JOHN'S,7,228602
62322,0.03,999,UN,3,126000,ST. JOHN'S,38,234717
62384,0.06,1016,UN,3,119800,ST. JOHN'S,40,234713
62385,0.12,1016,UN,3,136800,ST. JOHN'S,41,234713
62388,0.05,992,UN,3,126000,ST. JOHN'S,26,234709
62424,0.15,992,UN,3,135000,ST. JOHN'S,25,234710
62490,0.11,956,UN,3,140600,ST. JOHN'S,39,234804
62511,0.16,814,UN,3,143800,ST. JOHN'S,41,234807
63280,0.39,1040,LT,3,186900,ST. JOHN'S,64,165500
63344,0.06,890,LT,3,122900,ST. JOHN'S,40,89300
63612,0.08,2178,LT,4,423400,ST. JOHN'S,16,246500
63716,1.24,2658,LT,4,692300,ST. JOHN'S,25,254800
63882,0.23,1352,LT,3,296900,ST. JOHN'S,26,77200
63885,0.23,1396,LT,3,304900,ST. JOHN'S,24,77200
63948,0.29,1426,LT,3,307300,ST. JOHN'S,21,91800
63965,0.25,2101,LT,3,371900,ST. JOHN'S,22,91800
64087,0.25,1329,LT,4,343000,ST. JOHN'S,26,125701
64114,0.24,1932,LT,4,357700,ST. JOHN'S,25,125702
64279,0.22,1981,LT,4,422900,ST. JOHN'S,22,125706
64379,0.19,1982,LT,4,393600,ST. JOHN'S,20,230700
64380,0.19,1720,LT,4,354000,ST. JOHN'S,21,230700
64425,1,1336,LT,3,260700,ST. JOHN'S,44,7400
64466,1,1636,LT,3,297100,ST. JOHN'S,39,7500
64754,0.15,1660,LT,4,368000,ST. JOHN'S,15,246100
64781,0.16,2277,LT,4,445900,ST. JOHN'S,11,246100
64801,0.15,1794,LT,4,399800,ST. JOHN'S,13,246100
64818,0.14,1794,LT,4,404400,ST. JOHN'S,12,246100
64844,0.13,1724,LT,4,355300,ST. JOHN'S,12,246100
64921,0.15,1688,LT,4,371300,ST. JOHN'S,12,246100
64990,0.17,1792,LT,4,344500,ST. JOHN'S,19,239200
65050,0.17,2298,LT,4,444100,ST. JOHN'S,17,239201
65252,0.14,1896,LT,4,384500,ST. JOHN'S,14,248400
65385,0.15,1527,LT,4,349500,ST. JOHN'S,9,251500
65398,0.16,1917,LT,4,442500,ST. JOHN'S,10,251500
65504,5.45,5548,AC,3,815800,ST. JOHN'S,62,119300
65654,1.06,3083,UN,4,540000,ST. JOHN'S,28,179700
65900,0.26,960,UN,3,188300,ST. JOHN'S,50,49900
66029,0.23,1833,LT,3,351500,ST. JOHN'S,24,233600
66175,0.88,2027,UN,3,320000,ST. JOHN'S,51,101800
66317,1.44,2028,UN,3,456300,ST. JOHN'S,31,161700
66842,0.49,3791,UN,4,530300,ST. JOHN'S,46,42400
67147,0.51,3168,UN,3,349500,ST. JOHN'S,65,0
67174,0.22,1760,LT,3,405000,GAINESVILLE,13,234300
67980,0.09,908,UN,3,132500,GAINESVILLE,38,175600
69457,1.01,1664,LT,3,255000,ST. JOHN'S,31,107000
69541,1.56,2349,LT,3,450800,ST. JOHN'S,27,125100
69689,1.42,1833,LT,4,445000,ST. JOHN'S,19,231400
70025,1.72,2226,LT,3,616500,ST. JOHN'S,5,227406
70044,1.11,1760,LT,3,381900,ST. JOHN'S,16,227407
70331,1.01,1520,UN,3,321800,ST. JOHN'S,30,71300
71293,10,1760,AC,3,393800,SUWANNEE,35,0
72019,0.98,1222,UN,3,282200,ST. JOHN'S,54,0
72082,0.13,1444,UN,3,252000,GAINESVILLE,32,92800
72208,0.13,1486,LT,3,303700,GAINESVILLE,14,28000
73270,0.05,1604,LT,3,327500,GAINESVILLE,8,236402
73290,0.05,1217,LT,3,252200,GAINESVILLE,8,236402
73307,0.11,1428,LT,3,296400,GAINESVILLE,18,236402
73417,0.2,1354,UN,3,226500,GAINESVILLE,32,163700
73476,0.18,1227,UN,3,265200,GAINESVILLE,44,220400
73477,0.18,1337,UN,3,296700,GAINESVILLE,43,220400
73560,0.18,1599,UN,3,323200,GAINESVILLE,1,206900
73639,0.15,1772,LT,3,266100,GAINESVILLE,27,54800
73685,0.31,1118,UN,3,247900,GAINESVILLE,60,150500
73792,0.23,1271,UN,3,210900,GAINESVILLE,63,89600
73872,0.23,1118,UN,3,166600,GAINESVILLE,63,89400
73891,0.25,1170,UN,3,221400,GAINESVILLE,54,89500
74662,0.43,803,UN,3,166700,GAINESVILLE,67,119800
75116,0.2,1260,UN,3,196000,GAINESVILLE,57,32600
76994,0.62,1740,UN,3,276900,GAINESVILLE,92,121700
77114,0.21,938,SF,3,194900,GAINESVILLE,73,146100
77197,0.17,1040,UN,3,206400,GAINESVILLE,93,188100
77221,0.17,900,UN,3,160600,GAINESVILLE,71,188100
77224,0.17,754,UN,3,153000,GAINESVILLE,74,188100
77267,0.14,1160,UN,3,196000,GAINESVILLE,76,188100
77306,0.12,754,UN,3,156600,GAINESVILLE,74,188100
77307,0.12,838,UN,3,150600,GAINESVILLE,74,188100
77449,0.15,720,UN,3,156900,GAINESVILLE,57,166400
77452,0.21,672,UN,3,156400,GAINESVILLE,70,166400
77489,0.18,624,UN,3,250200,GAINESVILLE,65,166400
77642,0.34,1334,UN,3,131900,GAINESVILLE,58,75400
78558,0.25,1489,LT,3,308100,GAINESVILLE,17,240400
78780,0.44,1760,UN,3,387800,GAINESVILLE,50,61900
78930,0.06,2526,UN,3,389500,GAINESVILLE,44,0
79030,0.23,2055,UN,3,219500,GAINESVILLE,66,12500
79135,0.38,2631,UN,3,485100,GAINESVILLE,41,61700
79152,0.4,2497,UN,3,482200,GAINESVILLE,56,61700
79178,0.27,2164,UN,3,445900,GAINESVILLE,57,61700
79202,0.8,2908,UN,3,505200,GAINESVILLE,61,0
79341,0.29,3472,LT,3,396900,GAINESVILLE,70,59800
79345,0.28,2213,LT,3,337400,GAINESVILLE,35,59800
79488,0.94,2900,LT,5,775400,GAINESVILLE,32,60100
79530,0.25,1508,LT,3,294200,GAINESVILLE,72,22400
79593,0.56,2597,LT,3,471800,GAINESVILLE,62,59600
79989,0.16,1175,UN,3,312600,GAINESVILLE,81,182900
80112,0.31,2064,UN,3,325700,GAINESVILLE,75,89200
80118,0.32,1120,UN,3,222300,GAINESVILLE,76,89200
80198,0.18,1852,UN,3,292000,GAINESVILLE,92,103000
81366,0.15,1467,UN,3,325400,GAINESVILLE,40,216600
81552,0.25,1254,UN,3,260700,GAINESVILLE,74,95000
81568,0.33,1272,UN,3,248300,GAINESVILLE,66,261100
81572,0.33,988,UN,3,236100,GAINESVILLE,65,261100
81638,0.26,1498,UN,3,298800,GAINESVILLE,65,95300
81655,0.21,1534,UN,3,285700,GAINESVILLE,65,95300
81887,0.25,1304,UN,3,244700,GAINESVILLE,66,32100
81923,0.21,1394,UN,3,244700,GAINESVILLE,66,32100
81944,0.24,1909,UN,3,247500,GAINESVILLE,67,32200
82136,0.23,1173,UN,3,187300,GAINESVILLE,62,32400
82866,0.14,1465,LT,3,267500,GAINESVILLE,22,34900
82922,0.16,1590,LT,3,244700,GAINESVILLE,20,34900
83134,0.17,1714,UN,3,199500,GAINESVILLE,63,51100
83154,0.18,1108,UN,3,193800,GAINESVILLE,66,51100
84067,0.23,1091,UN,3,184500,GAINESVILLE,72,137200
85418,0.16,1239,UN,3,166600,GAINESVILLE,47,209300
85630,0.54,4225,UN,3,729300,GAINESVILLE,124,188200
85833,0.17,1170,LT,3,333200,GAINESVILLE,75,96500
85836,0.16,1091,LT,3,245000,GAINESVILLE,71,96600
86068,0.3,1424,SF,3,371300,GAINESVILLE,84,0
87728,0.12,1133,UN,3,265200,GAINESVILLE,94,25500
87771,0.11,1334,SF,3,349000,GAINESVILLE,12,25500
87857,0.16,1800,SF,3,467300,GAINESVILLE,92,23100
88604,0.09,1453,SF,3,354000,GAINESVILLE,102,26600
89626,0.93,888,UN,3,294000,GAINESVILLE,11,170800
89809,0.28,1184,UN,3,225200,GAINESVILLE,73,61500
89829,0.45,3180,UN,3,558000,GAINESVILLE,68,61500
91372,0.17,800,UN,2,56600,GAINESVILLE,68,165400
91618,0.46,1722,UN,3,229000,GAINESVILLE,54,58300
92869,0.51,1358,UN,3,257500,ST. JOHN'S,56,108801
93015,0.27,1064,UN,3,78800,ST. JOHN'S,56,108800
93038,0.13,1131,UN,3,52100,ST. JOHN'S,43,76000
94203,5.57,2670,AC,3,438000,ST. JOHN'S,18,52400
95806,5.1,1236,AC,3,202600,SUWANNEE,123,0
96596,0.43,928,UN,3,127400,WALDO,68,210100
97243,1.78,1451,AC,3,312100,ST. JOHN'S,44,0
98216,0.18,632,UN,2,82400,ST. JOHN'S,63,113100
102132,4.66,2258,AC,4,354600,ST. JOHN'S,14,258800
102295,0.11,930,UN,2,78200,HAWTHORNE,83,88500
102796,0.53,1497,LT,3,224400,HAWTHORNE,23,193400
105521,0.23,2029,LT,3,340000,NEWBERRY,7,236107
105541,0.07,1311,LT,3,242200,NEWBERRY,5,255300
106500,0.15,2079,LT,5,535900,SUWANNEE,6,255202
106546,0.37,4188,LT,5,993100,SUWANNEE,4,255203
106692,0.26,2181,LT,4,421400,GAINESVILLE,7,245830
108083,0.166,1792,LT,5,468200,GAINESVILLE,1,256102
500800,0.15,3972,LT,3,399600,ST. JOHN'S,1,2630.01
500803,0.13,1768,LT,5,375100,ST. JOHN'S,1,2630.01
502214,0.11,1764,LT,4,412200,SUWANNEE,1,2421.03
2919,0.35,2401,UN,4,434200,HIGH SPRINGS,35,64600
2962,0.34,1273,LT,3,306000,HIGH SPRINGS,22,64600
3586,0.2,1248,UN,3,141100,HIGH SPRINGS,94,94900
3938,0.31,1600,LT,3,275600,HIGH SPRINGS,19,45800
4834,0.42,1112,UN,3,201500,SUWANNEE,64,0
4920,1.01,2051,LT,3,595800,HIGH SPRINGS,9,227601
5017,0.3,1144,LT,3,204700,HIGH SPRINGS,40,180500
5395,0.35,2088,LT,4,460400,HIGH SPRINGS,1,245400
6039,2.03,1350,AC,3,248900,HIGH SPRINGS,24,59000
6188,6.58,2142,AC,4,596700,SUWANNEE,18,0
