legal_acreage,hood_cd,map_id,township_code,range_code,market_area_cd,city_id,yr_blt,living_area,land_type_cd,condition_cd,land_total_acres,sl_price,CENTROID_X,CENTROID_Y,Coord_Ratio
0.44,114334.04,9-19AP,9,19,1,1016,1966,1557,UN,3,0.44,289200,-82.39854994,29.65994674,-2.778108493
0.8,114334.04,9-19AP,9,19,1,1016,1968,2039,UN,3,0.8,327000,-82.39915921,29.66306045,-2.777837417
0.32,114334.04,9-19AP,9,19,1,1016,1969,1688,UN,4,0.32,465700,-82.39757164,29.6670288,-2.777412332
0.8,114334.04,9-19AP,9,19,1,1016,1976,3540,UN,3,0.8,178700,-82.39922327,29.66774314,-2.777401128
0.1,114334.09,9-19AR,9,19,1,1016,1996,2106,LT,4,0.1,455700,-82.39004808,29.66267958,-2.777565927
0.11,114334.09,9-19AR,9,19,1,1016,1996,1724,LT,4,0.11,414800,-82.39021859,29.66198044,-2.777637142
0.11,114334.09,9-19AR,9,19,1,1016,1996,1724,LT,4,0.11,385000,-82.39021859,29.66198044,-2.777637142
0.1,114334.09,9-19AR,9,19,1,1016,1997,2254,LT,4,0.1,451900,-82.39005405,29.66195865,-2.777633636
0.07,114334.15,9-19AP,9,19,1,1016,2007,2015,LT,4,0.07,407800,-82.3962845,29.66295798,-2.7777501
0.18,114334.15,9-19AP,9,19,1,1016,2014,3334,LT,4,0.18,746700,-82.39628304,29.66355088,-2.777694531
0.34,114334.1,9-19AQ,9,19,1,1016,1964,2139,UN,3,0.34,535500,-82.38968479,29.66696889,-2.777152094
0.34,114334.1,9-19AQ,9,19,1,1016,1964,2139,UN,3,0.34,569000,-82.38968479,29.66696889,-2.777152094
0.34,114334.1,9-19AQ,9,19,1,1016,1966,1664,UN,3,0.34,349200,-82.39379212,29.66749564,-2.777241231
0.34,114334.1,9-19AQ,9,19,1,1016,1966,3129,UN,3,0.34,543900,-82.39447203,29.66697894,-2.77731252
0.35,114334.1,9-19AQ,9,19,1,1016,1967,2510,UN,3,0.35,495100,-82.39700844,29.66929394,-2.777181304
0.95,114334.1,9-19AQ,9,19,1,1016,1968,2525,UN,3,0.95,381900,-82.39700571,29.66847223,-2.77725813
0.35,114334.1,9-19AQ,9,19,1,1016,1972,3957,UN,3,0.35,608400,-82.39510877,29.66839235,-2.77720167
0.37,114334.1,9-19AR,9,19,1,1016,1969,2974,UN,3,0.37,377300,-82.39202208,29.66535244,-2.777382209
0.38,114334.1,9-19AR,9,19,1,1016,1969,2300,UN,3,0.38,360600,-82.38997954,29.66509688,-2.777337282
0.35,114334.1,9-19AQ,9,19,1,1016,1968,1793,UN,3,0.35,430100,-82.3910788,29.67020069,-2.776896579
0.35,114334.1,9-19AQ,9,19,1,1016,1970,2889,UN,3,0.35,541500,-82.39173632,29.67351197,-2.776608863
0.33,114334.1,9-19AQ,9,19,1,1016,1970,2358,UN,3,0.33,446900,-82.39140073,29.67090103,-2.776841884
0.34,114334.1,9-19AR,9,19,1,1016,1971,2977,UN,3,0.34,488100,-82.39445116,29.66528661,-2.777470254
0.38,114334.1,9-19AR,9,19,1,1016,1972,2448,UN,3,0.38,350600,-82.3951375,29.66652754,-2.77737721
0.35,114334.1,9-19AR,9,19,1,1016,1973,2948,UN,3,0.35,440000,-82.39547046,29.66538139,-2.77749574
0.37,114334.1,9-19AR,9,19,1,1016,1971,2392,UN,3,0.37,441000,-82.39344927,29.66537061,-2.777428617
0.62,114334.1,9-19AQ,9,19,1,1016,1974,2951,UN,3,0.62,539600,-82.3938476,29.66979216,-2.777028136
0.4,114335.01,9-19AU,9,19,1,1016,1978,1627,UN,3,0.4,270100,-82.38472658,29.65985944,-2.777650607
0.23,114335.32,9-19AU,9,19,1,1016,1993,1338,UN,4,0.23,277000,-82.38822097,29.66262408,-2.777509527
0.13,114335.32,9-19AU,9,19,1,1016,1986,1692,UN,4,0.13,332600,-82.38745828,29.66101059,-2.777634903
0.04,114335.31,9-19AU,9,19,1,1016,1988,1684,UN,3,0.04,247000,-82.38785062,29.66046308,-2.777699404
0.04,114335.31,9-19AU,9,19,1,1016,1988,1684,UN,3,0.04,230200,-82.38785062,29.66046308,-2.777699404
0.48,114335.03,9-19AU,9,19,1,1016,1980,1917,UN,3,0.48,444500,-82.38107853,29.66224406,-2.777304318
0.48,114335.03,9-19AU,9,19,1,1016,1980,1917,UN,3,0.48,445600,-82.38107853,29.66224406,-2.777304318
0.23,114335.12,9-19AS,9,19,1,1016,1962,1327,UN,3,0.23,251000,-82.38590111,29.67037277,-2.776705967
0.23,114335.12,9-19AS,9,19,1,1016,1962,1299,UN,3,0.23,245800,-82.38670397,29.67037856,-2.776732484
0.23,114335.12,9-19AS,9,19,1,1016,1963,1358,UN,3,0.23,306600,-82.38723921,29.67038243,-2.776750162
0.23,114335.12,9-19AS,9,19,1,1016,1963,1358,UN,3,0.23,350000,-82.38723921,29.67038243,-2.776750162
0.28,114335.12,9-19AS,9,19,1,1016,1962,1753,UN,3,0.28,289200,-82.38752134,29.66991238,-2.776803662
0.28,114335.12,9-19AS,9,19,1,1016,1962,1753,UN,3,0.28,320100,-82.38752134,29.66991238,-2.776803662
0.24,114335.12,9-19AS,9,19,1,1016,1962,1373,UN,3,0.24,271600,-82.38722515,29.66959827,-2.776823076
0.22,114335.12,9-19AS,9,19,1,1016,1969,1676,UN,3,0.22,309200,-82.38749292,29.66730666,-2.777046594
0.34,114335.12,9-19AS,9,19,1,1016,1973,1498,UN,3,0.34,308100,-82.38799598,29.66695345,-2.777096614
0.24,114335.12,9-19AS,9,19,1,1016,1975,1710,UN,3,0.24,300500,-82.38339595,29.6674066,-2.776899142
0.24,114335.12,9-19AS,9,19,1,1016,1975,1710,UN,3,0.24,325000,-82.38339595,29.6674066,-2.776899142
0.3,114335.12,9-19AS,9,19,1,1016,2000,1410,LT,3,0.3,339500,-82.38841542,29.66846066,-2.77696967
0.38,114335.01,9-19AU,9,19,1,1016,1957,1689,UN,3,0.38,280000,-82.38866598,29.66396448,-2.777399024
0.35,114335.01,9-19AU,9,19,1,1016,1957,1200,UN,3,0.35,216700,-82.38677588,29.66299279,-2.777426285
0.23,114335.12,9-19AS,9,19,1,1016,1965,1803,UN,3,0.23,188500,-82.3838763,29.66603289,-2.777043921
0.23,114335.12,9-19AS,9,19,1,1016,1965,1803,UN,3,0.23,193900,-82.3838763,29.66603289,-2.777043921
0.23,114335.12,9-19AS,9,19,1,1016,1965,1803,UN,3,0.23,319000,-82.3838763,29.66603289,-2.777043921
0.23,114335.12,9-19AS,9,19,1,1016,1965,1192,UN,3,0.23,256000,-82.38419179,29.66548593,-2.777105758
0.23,114335.12,9-19AS,9,19,1,1016,1965,912,UN,3,0.23,200000,-82.3854526,29.66539646,-2.777156634
0.23,114335.12,9-19AS,9,19,1,1016,1960,1582,UN,3,0.23,215000,-82.38802124,29.66513834,-2.777267387
0.23,114335.12,9-19AS,9,19,1,1016,1962,1052,UN,3,0.23,208700,-82.38257067,29.66740034,-2.776871911
0.23,114335.12,9-19AS,9,19,1,1016,1962,1052,UN,3,0.23,225500,-82.38257067,29.66740034,-2.776871911
0.23,114335.12,9-19AS,9,19,1,1016,1960,969,UN,3,0.23,239500,-82.38132041,29.66642703,-2.776920872
0.28,114335.12,9-19AS,9,19,1,1016,1964,912,UN,3,0.28,257100,-82.38227899,29.66462041,-2.777122304
0.23,114335.12,9-19AS,9,19,1,1016,1959,1525,UN,3,0.23,295100,-82.38133737,29.66807709,-2.776766999
0.32,114335.05,9-19AU,9,19,1,1016,1960,2132,LT,3,0.32,418500,-82.37520651,29.66384823,-2.776956175
0.34,114335.05,9-19AU,9,19,1,1016,1962,2509,LT,3,0.34,259400,-82.37584667,29.66332473,-2.777026763
0.34,114335.05,9-19AU,9,19,1,1016,1962,2509,LT,3,0.34,400100,-82.37584667,29.66332473,-2.777026763
0.26,114335.05,9-19AU,9,19,1,1016,1964,1653,LT,4,0.26,245000,-82.37273629,29.66312895,-2.776940236
0.28,114335.05,9-19AU,9,19,1,1016,1990,1934,LT,3,0.28,389000,-82.37734466,29.66439106,-2.776977437
0.29,114335.05,9-19AU,9,19,1,1016,1963,1958,LT,3,0.29,344400,-82.37833928,29.66104904,-2.777323863
0.29,114335.05,9-19AU,9,19,1,1016,1963,1958,LT,3,0.29,290000,-82.37833928,29.66104904,-2.777323863
0.4,114335.07,9-19AT,9,19,1,1016,1970,2934,LT,4,0.4,415000,-82.3751788,29.66589668,-2.77676349
0.34,114335.12,9-19AT,9,19,1,1016,1968,2262,UN,3,0.34,426700,-82.37916694,29.66735969,-2.776760986
0.35,114335.12,9-19AT,9,19,1,1016,1970,1440,UN,3,0.35,301300,-82.38011851,29.66680386,-2.776845086
0.26,114335.09,9-19AT,9,19,1,1016,1963,2072,UN,3,0.26,341000,-82.3772975,29.67379447,-2.776095844
0.28,114335.09,9-19AT,9,19,1,1016,1961,1640,UN,3,0.28,219600,-82.37770309,29.66972375,-2.776490398
0.24,114335.09,9-19AT,9,19,1,1016,1962,1580,UN,3,0.24,218000,-82.37928156,29.6730341,-2.776233846
0.24,114335.09,9-19AT,9,19,1,1016,1962,1580,UN,3,0.24,346000,-82.37928156,29.6730341,-2.776233846
0.29,114335.09,9-19AT,9,19,1,1016,1961,1427,UN,3,0.29,246000,-82.37920167,29.6706555,-2.776453715
0.31,114335.04,9-19AT,9,19,1,1016,1967,2028,UN,3,0.31,323300,-82.37283439,29.67092958,-2.776213471
0.24,114335.04,9-19AT,9,19,1,1016,1971,2889,UN,3,0.24,395100,-82.37459623,29.67169105,-2.776201602
0.87,114336.01,9-19AW,9,19,1,1016,1964,2494,UN,4,0.87,510300,-82.35751749,29.67099273,-2.775691337
0.69,114336.02,9-19AW,9,19,1,1016,1965,3485,UN,4,0.69,624200,-82.36131541,29.66772258,-2.776125305
0.54,114336.04,9-19AW,9,19,1,1016,1970,2185,UN,4,0.54,351700,-82.36431725,29.67237369,-2.775791317
0.64,114336.11,9-19AW,9,19,1,1016,1973,2894,UN,3,0.64,524400,-82.36715662,29.67252908,-2.775872471
0.87,114336.06,9-19AW,9,19,1,1016,1964,2578,UN,4,0.87,697600,-82.36849178,29.67130922,-2.776031592
1.01,114336.06,9-19AW,9,19,1,1016,1963,2216,UN,4,1.01,425400,-82.36927658,29.66726166,-2.776436785
0.98,114336.06,9-19AW,9,19,1,1016,1962,3149,UN,5,0.98,924000,-82.36932915,29.67037149,-2.776147551
0.36,114336.07,9-19AV,9,19,1,1016,1965,2611,UN,4,0.36,725300,-82.36855624,29.66561565,-2.776566554
0.34,114336.07,9-19AV,9,19,1,1016,1963,1512,UN,3,0.34,296200,-82.36902703,29.66429002,-2.776706503
0.34,114336.07,9-19AV,9,19,1,1016,1963,1924,UN,3,0.34,278000,-82.36902728,29.66401561,-2.776732198
0.35,114336.08,9-19AV,9,19,1,1016,1979,2294,LT,4,0.35,452100,-82.36582642,29.66246539,-2.776769407
0.34,114336.09,9-19AV,9,19,1,1016,1963,2551,UN,3,0.34,384100,-82.36136543,29.66531912,-2.776351911
0.43,114336.1,9-19AV,9,19,1,1016,1984,2315,UN,4,0.43,500600,-82.35835947,29.66434715,-2.776341547
0.46,114336.1,9-19AV,9,19,1,1016,1989,3632,UN,4,0.46,618800,-82.35906413,29.66257226,-2.776531428
0.71,114336.1,9-19AV,9,19,1,1016,1988,2620,UN,3,0.71,355400,-82.35610821,29.66530212,-2.776176284
0.34,114336.1,9-19AV,9,19,1,1016,1989,2674,UN,4,0.34,654600,-82.35661079,29.66533568,-2.776190085
0.43,114336.1,9-19AV,9,19,1,1016,1984,2816,UN,4,0.43,453400,-82.3565888,29.66571413,-2.776153927
0.28,145301.02,10-19B,10,19,1,1016,1958,1980,UN,3,0.28,474900,-82.35675762,29.65064061,-2.777570937
0.24,145301.02,10-19B,10,19,1,1016,1945,1727,UN,3,0.24,350000,-82.36019528,29.65351152,-2.777417954
0.22,145301.09,10-19B,10,19,1,1016,1977,2007,UN,4,0.22,450000,-82.35973395,29.65258152,-2.777489504
0.22,145301.09,10-19B,10,19,1,1016,1954,510,UN,2,0.22,216300,-82.35970147,29.65437534,-2.777320396
0.22,145301.09,10-19B,10,19,1,1016,1982,1301,UN,3,0.22,388100,-82.35915676,29.65314536,-2.777417227
0.28,145301.04,10-19B,10,19,1,1016,1938,1326,LT,3,0.28,380000,-82.36285153,29.65574464,-2.77729838
0.11,145301.04,10-19B,10,19,1,1016,1976,1298,UN,3,0.11,288400,-82.36390619,29.65502012,-2.777401798
0.11,145301.04,10-19B,10,19,1,1016,1976,1491,UN,4,0.11,283200,-82.3639048,29.65515893,-2.77738875
0.17,145301.04,10-19B,10,19,1,1016,1940,1538,UN,3,0.17,303900,-82.36226795,29.65462678,-2.777383393
0.18,145301.04,10-19B,10,19,1,1016,1928,2288,UN,3,0.18,419900,-82.36244366,29.65360204,-2.777485297
0.18,145301.04,10-19B,10,19,1,1016,1928,2288,UN,3,0.18,412300,-82.36244366,29.65360204,-2.777485297
0.18,145301.04,10-19B,10,19,1,1016,1952,1334,UN,3,0.18,358600,-82.36244187,29.65389302,-2.777457983
0.41,145301.01,10-19B,10,19,1,1016,1955,1731,UN,3,0.41,562900,-82.36234808,29.64784216,-2.778021673
0.4,145301.01,10-19B,10,19,1,1016,1948,2655,UN,3,0.4,655400,-82.36344023,29.6457772,-2.778252015
0.2,145301.01,10-19B,10,19,1,1016,1973,1868,UN,3,0.2,359100,-82.36389386,29.64618569,-2.778229034
0.21,145301.01,10-19B,10,19,1,1016,2005,1913,UN,3,0.21,506400,-82.36373266,29.64667164,-2.778178058
0.49,145301.03,10-19B,10,19,1,1016,1996,2508,LT,3,0.49,588000,-82.35711194,29.65794133,-2.776899146
0.37,145301.02,10-19A,10,19,1,1016,1958,2743,UN,3,0.37,570700,-82.36770207,29.65166466,-2.777844111
0.37,145301.02,10-19A,10,19,1,1016,1958,2743,UN,3,0.37,635500,-82.36770207,29.65166466,-2.777844111
0.31,145301.02,10-19A,10,19,1,1016,1960,1495,UN,3,0.31,267100,-82.36917175,29.65113673,-2.777943136
0.51,145301.02,10-19A,10,19,1,1016,1956,1464,UN,3,0.51,326200,-82.36746387,29.65512723,-2.777511734
0.28,145301.02,10-19A,10,19,1,1016,1963,1685,UN,3,0.28,384000,-82.36662335,29.65449903,-2.777542229
0.39,145301.02,10-19A,10,19,1,1016,1959,1692,UN,3,0.39,438800,-82.36901245,29.65363202,-2.777704005
0.29,145301.02,10-19A,10,19,1,1016,1975,1650,UN,3,0.29,383500,-82.36854388,29.6525224,-2.777792147
0.28,145301.02,10-19A,10,19,1,1016,1959,1953,UN,3,0.28,414200,-82.36597173,29.65112106,-2.777836682
0.32,145301.02,10-19A,10,19,1,1016,1978,2598,UN,3,0.32,490000,-82.36518224,29.65446393,-2.777496921
0.36,145301.02,10-19A,10,19,1,1016,1980,2108,UN,4,0.36,467800,-82.36517149,29.65349405,-2.777587402
1.32,145301.02,10-19A,10,19,1,1016,1968,3860,UN,3,1.32,605000,-82.36425139,29.65792391,-2.777141503
0.24,145302.01,10-19E,10,19,1,1016,1956,950,UN,3,0.24,225500,-82.37380041,29.65468758,-2.77776659
0.34,145302.01,10-19E,10,19,1,1016,1956,2521,UN,3,0.34,317100,-82.37348521,29.65368632,-2.777849752
0.24,145302.01,10-19E,10,19,1,1016,1956,1165,UN,3,0.24,122100,-82.37539825,29.65328951,-2.777951439
0.24,145302.01,10-19E,10,19,1,1016,1957,1660,UN,3,0.24,293000,-82.3742774,29.65683891,-2.777581172
0.24,145302.01,10-19E,10,19,1,1016,1963,1288,UN,3,0.24,247000,-82.37267907,29.65655546,-2.777553826
0.24,145302.01,10-19E,10,19,1,1016,1957,1580,UN,3,0.24,262700,-82.37427669,29.65628157,-2.777633348
0.24,145302.01,10-19E,10,19,1,1016,1957,1580,UN,3,0.24,166300,-82.37427669,29.65628157,-2.777633348
0.24,145302.01,10-19E,10,19,1,1016,1957,1580,UN,3,0.24,227500,-82.37427669,29.65628157,-2.777633348
0.24,145302.01,10-19E,10,19,1,1016,1957,1600,UN,3,0.24,209200,-82.3753984,29.65628206,-2.777671127
0.24,145302.01,10-19E,10,19,1,1016,1957,1600,UN,3,0.24,246400,-82.3753984,29.65628206,-2.777671127
0.24,145302.01,10-19E,10,19,1,1016,1956,1450,UN,3,0.24,321100,-82.37459742,29.65572272,-2.777696507
0.24,145302.01,10-19E,10,19,1,1016,1957,1356,UN,3,0.24,306300,-82.37539706,29.65572168,-2.777723568
0.24,145302.01,10-19E,10,19,1,1016,1957,1200,UN,3,0.24,293400,-82.37620527,29.65543375,-2.777777791
0.24,145302.1,10-19A,10,19,1,1016,1961,1788,UN,3,0.24,314600,-82.37209397,29.65866769,-2.777336286
0.27,145302.1,10-19A,10,19,1,1016,1962,1736,UN,3,0.27,349400,-82.37209197,29.65767981,-2.77742873
0.03,145301.31,10-19A,10,19,1,1016,1982,1605,UN,3,0.03,167800,-82.37175771,29.65363337,-2.777796457
0.03,145301.31,10-19A,10,19,1,1016,1982,1605,UN,3,0.03,255000,-82.37175771,29.65363337,-2.777796457
0.26,145302.01,10-19E,10,19,1,1016,1956,1556,UN,3,0.26,377300,-82.37747845,29.65814549,-2.777566739
0.26,145302.01,10-19E,10,19,1,1016,1956,1415,UN,3,0.26,186400,-82.37846412,29.65815496,-2.777599086
0.26,145302.01,10-19E,10,19,1,1016,1956,1415,UN,3,0.26,203900,-82.37846412,29.65815496,-2.777599086
0.26,145302.01,10-19E,10,19,1,1016,1956,1415,UN,3,0.26,317800,-82.37846412,29.65815496,-2.777599086
0.27,145302.01,10-19E,10,19,1,1016,1956,1342,UN,3,0.27,275100,-82.37686114,29.65712903,-2.777641122
0.26,145302.01,10-19E,10,19,1,1016,1956,2078,UN,3,0.26,290400,-82.3768669,29.65600821,-2.777746294
0.25,145302.01,10-19E,10,19,1,1016,1955,1209,UN,3,0.25,250200,-82.3776987,29.65543669,-2.777827876
0.27,145302.01,10-19E,10,19,1,1016,1961,1576,UN,3,0.27,184300,-82.3727402,29.65889664,-2.777336635
0.27,145302.01,10-19E,10,19,1,1016,1961,1576,UN,3,0.27,235200,-82.3727402,29.65889664,-2.777336635
0.25,145302.01,10-19E,10,19,1,1016,1960,2122,UN,3,0.25,325200,-82.37557373,29.65891317,-2.777430625
0.25,145302.01,10-19E,10,19,1,1016,1959,1450,UN,3,0.25,266700,-82.37557072,29.65844132,-2.77747471
0.23,145302.01,10-19E,10,19,1,1016,1966,1877,UN,3,0.23,378000,-82.38103027,29.659269,-2.777581277
0.09,145302.05,10-19D,10,19,1,1016,1991,1258,UN,3,0.09,155000,-82.3851605,29.65836809,-2.77780491
0.24,145302.09,10-19D,10,19,1,1016,1998,1826,LT,4,0.24,356700,-82.38545106,29.65913909,-2.777742497
0.17,145302.09,10-19D,10,19,1,1016,1998,1868,LT,4,0.17,379800,-82.38398987,29.65914036,-2.777693111
0.32,145302.02,10-19C,10,19,1,1016,1968,1918,UN,3,0.32,256100,-82.37999389,29.64789512,-2.77861189
0.3,145302.02,10-19C,10,19,1,1016,1973,2176,UN,3,0.3,405000,-82.38630416,29.65200559,-2.77843952
0.3,145302.02,10-19C,10,19,1,1016,1973,2176,UN,3,0.3,243100,-82.38630416,29.65200559,-2.77843952
0.3,145302.02,10-19C,10,19,1,1016,1973,2176,UN,3,0.3,397800,-82.38630416,29.65200559,-2.77843952
0.31,145302.02,10-19C,10,19,1,1016,1959,2510,UN,3,0.31,286300,-82.38480732,29.65160267,-2.778426793
0.31,145302.02,10-19C,10,19,1,1016,1959,2510,UN,3,0.31,303400,-82.38480732,29.65160267,-2.778426793
0.31,145302.02,10-19C,10,19,1,1016,1957,1882,UN,3,0.31,382500,-82.38414438,29.65110587,-2.778450987
0.31,145302.02,10-19C,10,19,1,1016,1957,1882,UN,3,0.31,228000,-82.38414438,29.65110587,-2.778450987
0.32,145302.02,10-19C,10,19,1,1016,1966,2376,UN,3,0.32,395000,-82.37936919,29.64932644,-2.778456683
0.32,145302.02,10-19C,10,19,1,1016,1968,2449,UN,3,0.32,385600,-82.3793678,29.648804,-2.778505596
0.34,145302.02,10-19C,10,19,1,1016,1986,1692,UN,3,0.34,324100,-82.38313593,29.64660672,-2.778838627
0.36,145302.02,10-19C,10,19,1,1016,1957,1536,UN,3,0.36,288700,-82.38063938,29.65023059,-2.778414796
0.32,145302.02,10-19C,10,19,1,1016,1959,2304,UN,3,0.32,306000,-82.37999903,29.64970996,-2.778441986
1.75,145302.06,10-19G,10,19,1,1016,1960,3269,UN,3,1.75,455000,-82.38924878,29.64992543,-2.77873376
0.4,145302.02,10-19C,10,19,1,1016,1958,1541,UN,3,0.4,272300,-82.38892975,29.64805343,-2.778898451
0.6,145302.02,10-19C,10,19,1,1016,1959,1748,UN,3,0.6,283800,-82.38886796,29.64571824,-2.779115261
1.59,125303.01,9-19CAD2,10,19,1,1016,1974,3199,UN,4,1.59,511900,-82.39363067,29.65128329,-2.778754291
0.03,125303.32,10-19F,10,19,1,1016,1986,1290,UN,3,0.03,188100,-82.40137753,29.64804919,-2.779318699
0.03,125303.32,10-19F,10,19,1,1016,1986,1290,UN,3,0.03,190600,-82.40128649,29.64793873,-2.779325985
0.31,125303.01,10-19F,10,19,1,1016,1997,2462,LT,4,0.31,445300,-82.39727842,29.65694932,-2.778346402
0.37,125303.01,10-19F,10,19,1,1016,1973,1552,UN,3,0.37,312100,-82.40062595,29.65762899,-2.778395602
0.45,125303.01,10-19F,10,19,1,1016,1974,1732,UN,3,0.45,310000,-82.39954981,29.65625213,-2.778488309
0.02,125303.02,10-19G,10,19,1,1016,1998,1584,LT,4,0.02,256000,-82.39689629,29.657147,-2.778314997
0.02,125303.02,10-19G,10,19,1,1016,1999,976,LT,4,0.02,200900,-82.39712414,29.65604736,-2.7784257
0.02,125303.02,10-19G,10,19,1,1016,2000,1588,LT,4,0.02,250000,-82.39669964,29.65464175,-2.778543081
0.02,125303.02,10-19G,10,19,1,1016,2000,941,LT,4,0.02,225000,-82.39638473,29.65321633,-2.778666024
0.02,125303.02,10-19G,10,19,1,1016,2001,1736,LT,4,0.02,259900,-82.39637781,29.65295569,-2.778690214
0.02,125303.02,10-19G,10,19,1,1016,2001,1588,LT,4,0.02,232700,-82.39633591,29.65295795,-2.77868859
0.02,125303.02,10-19G,10,19,1,1016,2001,941,LT,4,0.02,209300,-82.39631496,29.65295907,-2.778687778
0.02,125304.33,10-19I,10,19,1,0,1982,1016,UN,3,0.02,107100,-82.4085206,29.64548025,-2.779800493
0.02,125304.33,10-19R,10,19,1,0,1982,1016,UN,3,0.02,151000,-82.40804667,29.6444246,-2.779883495
0.02,125304.33,10-19R,10,19,1,0,1982,1016,UN,3,0.02,111900,-82.40888526,29.64454028,-2.779900936
0.02,125304.33,10-19R,10,19,1,0,1982,1016,UN,3,0.02,140000,-82.40863502,29.64464506,-2.779882668
0.02,125304.33,10-19R,10,19,1,0,1983,1016,UN,3,0.02,147000,-82.40881073,29.64490188,-2.779864513
0.02,125304.33,10-19R,10,19,1,0,1983,1016,UN,3,0.02,122700,-82.40869789,29.6449491,-2.779856279
0.02,125304.33,10-19R,10,19,1,0,1983,1016,UN,3,0.02,145000,-82.40852522,29.64502575,-2.779843266
1,125305.01,10-19K,10,19,1,0,1977,1569,AC,3,1,263700,-82.43819127,29.65938089,-2.779498047
2,125305.01,10-19K,10,19,1,0,1972,1769,AC,3,2,282000,-82.43828116,29.65200345,-2.78019262
0.54,125305.05,10-19K,10,19,1,0,1977,1766,UN,4,0.54,351000,-82.43491052,29.65102912,-2.7801703
0.99,125305.05,10-19K,10,19,1,0,1984,2333,UN,4,0.99,469300,-82.43530824,29.65826543,-2.779505377
0.87,125305.05,10-19K,10,19,1,0,1978,3065,UN,4,0.87,440000,-82.43490125,29.64770396,-2.780481799
0.49,125305.05,10-19K,10,19,1,0,1978,2312,UN,4,0.49,550600,-82.43354111,29.64608994,-2.780587298
0.77,125305.05,10-19K,10,19,1,0,1973,2548,UN,4,0.77,502900,-82.43312359,29.65821225,-2.7794367
0.76,125305.05,10-19K,10,19,1,0,1974,2016,UN,4,0.76,349500,-82.43175836,29.65587073,-2.779610118
1.31,125305.05,10-19K,10,19,1,0,1975,1809,UN,4,1.31,430800,-82.43476727,29.65446097,-2.779843726
0.5,125305.05,10-19K,10,19,1,0,1976,1688,UN,3,0.5,351400,-82.43183301,29.65365165,-2.779820643
0.47,125305.05,10-19K,10,19,1,0,1976,1752,UN,3,0.47,328500,-82.4330132,29.65305985,-2.779915922
1.09,125305.03,10-19L,10,19,1,0,1987,2285,UN,3,1.09,440000,-82.42633355,29.64663452,-2.780293105
1.05,125305.03,10-19L,10,19,1,0,1972,2970,UN,3,1.05,363000,-82.42862807,29.65608172,-2.77948479
0.46,125305.03,10-19L,10,19,1,0,1974,2084,UN,3,0.46,405000,-82.42850238,29.65522398,-2.779560944
1.01,125305.03,10-19L,10,19,1,0,1975,2855,UN,3,1.01,360900,-82.42744924,29.65231667,-2.779797955
0.35,125305.02,10-19L,10,19,1,0,1980,1428,UN,3,0.35,294000,-82.4233887,29.64961665,-2.779914145
0.29,125305.02,10-19L,10,19,1,0,1982,1257,UN,3,0.29,231100,-82.42414272,29.64636695,-2.7802443
0.3,125305.02,10-19L,10,19,1,0,1981,1898,UN,3,0.3,284000,-82.4250941,29.64636577,-2.780276502
6,125306.01,10-19M,10,19,1,0,1961,2476,AC,3,6,494200,-82.45508285,29.65894098,-2.780108801
0.37,125306.02,10-19M,10,19,1,0,1978,1632,UN,3,0.37,274500,-82.45080724,29.65785052,-2.780066855
0.46,125306.02,10-19M,10,19,1,0,1995,1499,UN,3,0.46,301900,-82.45056596,29.65946665,-2.779907236
0.41,125306.02,10-19M,10,19,1,0,1974,1631,UN,3,0.41,369300,-82.44906302,29.65899386,-2.779900876
0.32,125306.02,10-19M,10,19,1,0,1979,2158,UN,3,0.32,366000,-82.44230095,29.65919425,-2.779654101
0.31,125306.02,10-19M,10,19,1,0,1979,1571,UN,3,0.31,372400,-82.44388344,29.65920629,-2.77970633
0.27,125306.05,10-19M,10,19,1,0,2002,1689,LT,3,0.27,380900,-82.44184789,29.65758614,-2.779789545
0.27,125306.05,10-19M,10,19,1,0,2002,1689,LT,3,0.27,385000,-82.44184789,29.65758614,-2.779789545
0.27,125306.05,10-19M,10,19,1,0,2003,1687,LT,3,0.27,251000,-82.44372395,29.65779757,-2.779832985
1,125307.05,10-19N,10,19,1,0,1967,1908,AC,3,1,243100,-82.43973098,29.64125055,-2.781250097
1,125307.05,10-19N,10,19,1,0,1967,1908,AC,3,1,386100,-82.43973098,29.64125055,-2.781250097
2.25,125307.05,10-19N,10,19,1,0,2023,3020,AC,NULL,2.25,236300,-82.44280636,29.6410548,-2.781372219
0.93,125307.06,10-19N,10,19,1,0,2001,3490,LT,5,0.93,707900,-82.45557134,29.63855773,-2.78203724
1.01,125307.04,10-19N,10,19,1,0,1985,2771,LT,3,1.01,361200,-82.44363929,29.63914691,-2.78157936
0.74,125307.03,10-19N,10,19,1,0,1992,2673,LT,4,0.74,710500,-82.44861051,29.63230955,-2.782388945
0.57,125307.03,10-19N,10,19,1,0,2000,2716,LT,4,0.57,698500,-82.45306967,29.63418286,-2.782363531
1.2,125307.03,10-19N,10,19,1,0,2002,3306,LT,4,1.2,880000,-82.45545982,29.63562031,-2.782309226
1.58,125307.04,10-19N,10,19,1,0,1972,1887,LT,3,1.58,435600,-82.44143732,29.63463776,-2.781928295
0.81,125307.02,10-19N,10,19,1,0,2001,2348,UN,4,0.81,858400,-82.44224131,29.63096053,-2.782300669
0.54,125307.02,10-19N,10,19,1,0,1991,2186,UN,4,0.54,531100,-82.44277184,29.63156149,-2.782262146
