prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,actual_year_built,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer,Buck_Bay,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_F,High_Springs_Main,Lugano,Magnolia_Heights,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B,built_before_1974,built_pre_1994_with_effective_le_1994,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
2092,0.19,1968,1.0,HIGH SPRINGS,355000,447,2012,100,1968.0,2012,0.0,240.0,484.0,13,301302.99999999994,0.24868721817813966,-82.584738,29.830282,00236-100-140,High_Springs_Main,True,False,False,0.87,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.60389167873953,297714.9245918012,298161.9245918012,-56838.07540819881,-3588.0754081987543,56838.07540819881,3588.0754081987543,0.8398927453290175
2096,0.23,1752,1.0,HIGH SPRINGS,333200,1310,2015,100,1752.0,2015,0.0,236.0,484.0,10,281910.0,0.30104242200511644,-82.584437,29.830028,00236-100-144,High_Springs_Main,True,False,False,0.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.575776537424073,289461.1984341737,290771.1984341737,-42428.80156582629,7551.198434173712,42428.80156582629,7551.198434173712,0.8726626603666678
2103,0.21,1740,1.0,HIGH SPRINGS,361700,31385,2012,100,1740.0,2012,0.0,175.5,484.0,13,276060.0,0.27486482009162805,-82.584451,29.832192,00236-100-151,High_Springs_Main,True,False,False,0.87,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.527025203093128,275688.0365561701,307073.0365561701,-54626.96344382991,-371.96344382991083,54626.96344382991,371.96344382991083,0.8489716244295551
2124,0.23,1772,1.0,HIGH SPRINGS,329200,1671,2013,100,1772.0,2013,0.0,216.0,484.0,12,278148.99999999994,0.30104242200511644,-82.58589,29.832974,00236-100-172,High_Springs_Main,True,False,False,0.88,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.560705466999252,285131.4174982274,286802.4174982274,-42397.58250177262,6982.417498227442,42397.58250177262,6982.417498227442,0.87121025971515
2200,5.0,1860,1.0,HIGH SPRINGS,436500,50981,2015,100,1860.0,2000,0.0,372.0,0.0,10,320044.0,6.544400478372096,-82.570718,29.833967,00243-020-000,High_Springs_Main,True,False,False,0.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.74435068715347,342610.90248704836,393591.90248704836,-42908.097512951645,22566.902487048355,42908.097512951645,22566.902487048355,0.9016996620550936
2240,5.0,1946,1.0,HIGH SPRINGS,388900,6303,2012,100,1660.0,1996,0.0,346.0,484.0,13,324262.0,6.544400478372096,-82.570239,29.832506,00248-002-000,High_Springs_Main,True,False,False,0.87,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.861232605828183,385090.0976756126,391393.0976756126,2493.097675612604,60828.097675612604,2493.097675612604,60828.097675612604,1.0064106394333057
2247,2.71,1570,1.0,HIGH SPRINGS,308700,616,2006,100,1390.0,1996,0.0,192.0,576.0,19,261778.99999999997,3.547065059277676,-82.568756,29.83027,00248-009-000,High_Springs_Main,True,False,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.604070894146432,297768.2844744665,298384.2844744665,-10315.71552553348,35989.28447446655,10315.71552553348,35989.28447446655,0.9665833640248348
2339,1.25,1893,1.0,HIGH SPRINGS,387700,5873,1996,100,1893.0,1996,0.0,606.0,462.0,29,323672.0,1.636100119593024,-82.563674,29.815248,00256-020-009,High_Springs_Main,True,False,False,0.71,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.565993976099339,286643.3319572666,292516.3319572666,-95183.66804273339,-37028.66804273339,95183.66804273339,37028.66804273339,0.7544914417262487
2343,1.03,1667,1.0,HIGH SPRINGS,434300,7669,1997,100,1667.0,1996,0.0,214.0,567.0,28,361486.0,1.3481464985446519,-82.561732,29.815234,00256-020-013,High_Springs_Main,True,False,False,0.72,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.462920317398458,258569.63492240553,266238.63492240553,-168061.36507759447,-102916.36507759447,168061.36507759447,102916.36507759447,0.6130293228699183
2344,1.03,2045,1.0,HIGH SPRINGS,429700,12222,2004,100,2045.0,1995,0.0,338.0,504.0,21,353023.0,1.3481464985446519,-82.561259,29.815236,00256-020-014,High_Springs_Main,True,False,False,0.79,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.682755339110638,322144.4540885391,334366.4540885391,-95333.54591146088,-30878.545911460882,95333.54591146088,30878.545911460882,0.7781392927357206
2363,0.25,1457,1.0,HIGH SPRINGS,314600,420,2010,100,1457.0,2005,0.0,214.0,420.0,15,266990.0,0.32722002391860483,-82.587888,29.831855,00257-030-004,High_Springs_Main,True,False,False,0.85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.41032586928235,245321.74411914873,245741.74411914873,-68858.25588085127,-21668.25588085127,68858.25588085127,21668.25588085127,0.7811244250449737
2364,0.25,1629,1.0,HIGH SPRINGS,311900,18203,2008,100,1629.0,2005,0.0,209.0,441.0,17,246912.0,0.32722002391860483,-82.587884,29.831615,00257-030-005,High_Springs_Main,True,False,False,0.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.45947207624212,257679.55994401613,275882.55994401616,-36017.44005598384,10767.559944016131,36017.44005598384,10767.559944016131,0.8845224749727995
2377,0.25,1465,1.0,HIGH SPRINGS,285400,1437,2005,100,1465.0,2005,0.0,214.0,412.0,20,241153.0,0.32722002391860483,-82.587945,29.83515,00257-200-005,High_Springs_Main,True,False,False,0.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.359146757127714,233082.26924779016,234519.26924779016,-50880.73075220984,-8070.730752209842,50880.73075220984,8070.730752209842,0.8217213358366859
2384,0.25,1465,1.0,HIGH SPRINGS,299900,413,2010,100,2930.0,2005,0.0,428.0,824.0,15,254501.99999999997,0.32722002391860483,-82.587913,29.833292,00257-200-012,High_Springs_Main,True,False,False,0.85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.4432577438605,253535.14814469163,253948.14814469163,-45951.85185530837,-966.8518553083413,45951.85185530837,966.8518553083413,0.8467760858442536
2388,0.36,1485,1.0,HIGH SPRINGS,266000,7656,2005,100,1485.0,2005,0.0,214.0,412.0,20,218444.0,0.47119683444279087,-82.588706,29.832902,00257-201-016,High_Springs_Main,True,False,False,0.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.396178359034685,241875.4876854356,249531.4876854356,-16468.512314564403,23431.487685435597,16468.512314564403,23431.487685435597,0.9380882995693067
2391,0.36,1585,1.0,HIGH SPRINGS,304200,1191,2005,100,1585.0,2005,0.0,209.0,447.0,20,257378.99999999997,0.47119683444279087,-82.588719,29.833662,00257-201-019,High_Springs_Main,True,False,False,0.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.438122728623298,252236.57823736395,253427.57823736395,-50772.42176263605,-5142.421762636019,50772.42176263605,5142.421762636019,0.8330952604778565
2395,0.23,1507,1.0,HIGH SPRINGS,270300,1484,2005,100,1507.0,2005,0.0,248.0,411.0,20,228270.99999999997,0.30104242200511644,-82.588809,29.835481,00257-201-023,High_Springs_Main,True,False,False,0.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.373805951343115,236524.23407900063,238008.23407900063,-32291.765920999373,8253.234079000656,32291.765920999373,8253.234079000656,0.8805336073954888
2409,5.61,1936,1.0,HIGH SPRINGS,475300,14764,2016,100,1936.0,1995,0.0,426.0,456.0,9,389241.0,7.342817336733492,-82.578952,29.826687,00258-010-000,High_Springs_Main,True,False,False,0.91,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.910980227334383,404731.930661173,419495.930661173,-55804.06933882699,15490.930661173014,55804.06933882699,15490.930661173014,0.8825919012437892
2453,1.54,2280,1.0,HIGH SPRINGS,309400,3549,2000,100,2280.0,1995,0.0,40.0,0.0,25,259441.0,2.0156753473386058,-82.587973,29.818591,00279-010-001,High_Springs_Main,False,False,False,0.75,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.620028628326114,302558.10732181947,306107.10732181947,-3292.892678180535,43117.107321819465,3292.892678180535,43117.107321819465,0.9893571665217177
2518,0.23,1178,1.0,HIGH SPRINGS,218100,1159,1998,100,1178.0,1998,0.0,124.0,264.0,27,184226.0,0.30104242200511644,-82.580328,29.815972,00297-010-001,High_Springs_Main,True,False,False,0.73,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.11229456974063,182096.95968832046,183255.95968832046,-34844.040311679535,-2129.040311679535,34844.040311679535,2129.040311679535,0.8402382379106853
2529,0.46,1259,1.0,HIGH SPRINGS,272300,411,2015,100,1259.0,2000,0.0,78.0,240.0,10,231044.0,0.6020848440102329,-82.582057,29.815706,00297-010-012,High_Springs_Main,True,False,False,0.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.382839030775042,238670.45517215636,239081.45517215636,-33218.54482784364,7626.455172156362,33218.54482784364,7626.455172156362,0.8780075474555871
2532,0.46,1160,1.0,HIGH SPRINGS,250500,1373,2006,100,1160.0,1999,0.0,120.0,462.0,19,211552.0,0.6020848440102329,-82.583929,29.815145,00297-020-015,High_Springs_Main,True,False,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.259986535579174,211078.74366815272,212451.74366815272,-38048.25633184728,-473.2563318472821,38048.25633184728,473.2563318472821,0.8481107531662783
2534,0.46,1452,1.0,HIGH SPRINGS,163100,785,2000,100,1200.0,2000,0.0,342.0,0.0,25,137850.0,0.6020848440102329,-82.583299,29.815149,00297-020-017,High_Springs_Main,True,False,False,0.75,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.237152648153291,206313.60574671984,207098.60574671984,43998.60574671984,68463.60574671984,43998.60574671984,68463.60574671984,1.2697645968529727
2564,0.23,1208,1.0,HIGH SPRINGS,220500,468,2005,100,1208.0,2005,0.0,132.0,308.0,20,186957.0,0.30104242200511644,-82.581707,29.81762,00309-001-000,High_Springs_Main,True,False,False,0.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.21447747261124,201688.0493605736,202156.0493605736,-18343.950639426388,14731.049360573612,18343.950639426388,14731.049360573612,0.9168074800933044
2570,0.36,1204,1.0,HIGH SPRINGS,248300,532,2009,100,1204.0,2005,0.0,56.0,308.0,16,210523.0,0.47119683444279087,-82.581035,29.817711,00309-015-000,High_Springs_Main,True,False,False,0.84,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.270998798342864,213416.04412031695,213948.04412031695,-34351.95587968305,2893.0441203169466,34351.95587968305,2893.0441203169466,0.8616514060423558
2598,0.17,1194,1.0,HIGH SPRINGS,238800,487,2006,100,1194.0,2006,0.0,55.0,374.0,19,202492.99999999997,0.2225096162646513,-82.581262,29.817238,00312-001-001,High_Springs_Main,True,False,False,0.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.177896369308026,194443.3945920521,194930.3945920521,-43869.60540794791,-8049.605407947878,43869.60540794791,8049.605407947878,0.8162914346400841
2920,0.54,1743,1.0,HIGH SPRINGS,296200,336,2004,100,1743.0,2004,0.0,402.0,0.0,21,251434.0,0.7067952516641864,-82.590451,29.829803,00487-002-000,High_Springs_Main,True,False,False,0.79,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.414691728671151,246395.12577071675,246731.12577071675,-49468.87422928325,-5038.874229283247,49468.87422928325,5038.874229283247,0.8329882706641348
2929,0.34,1321,1.0,HIGH SPRINGS,291300,320,2008,100,1321.0,2001,0.0,224.0,440.0,17,247285.0,0.4450192325293026,-82.592415,29.827556,00492-000-000,High_Springs_Main,True,False,False,0.83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.353529188277406,231776.58437347546,232096.58437347546,-59203.41562652454,-15508.41562652454,59203.41562652454,15508.41562652454,0.7967613607053741
2934,0.34,1318,1.0,HIGH SPRINGS,275400,12612,1999,100,1318.0,1999,0.0,92.0,416.0,26,221478.0,0.4450192325293026,-82.591639,29.827677,00492-007-000,High_Springs_Main,True,False,False,0.74,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.227368654437019,204304.87744109653,216916.87744109653,-58483.12255890347,-17173.122558903473,58483.12255890347,17173.122558903473,0.787642982720031
2950,0.34,1316,1.0,HIGH SPRINGS,243900,1504,1994,100,1316.0,1994,0.0,198.0,252.0,31,205811.0,0.4450192325293026,-82.591904,29.832222,00498-005-000,High_Springs_Main,True,False,False,0.69,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.172116838705701,193322.84428911196,194826.84428911196,-49073.15571088804,-12488.155710888037,49073.15571088804,12488.155710888037,0.7987980495658548
2962,0.34,1273,1.0,HIGH SPRINGS,306000,11050,2010,100,1273.0,2000,0.0,161.0,420.0,15,249050.0,0.4450192325293026,-82.592127,29.831218,00499-002-000,High_Springs_Main,True,False,False,0.85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.342901307169939,229326.33393972393,240376.33393972393,-65623.66606027607,-19723.666060276068,65623.66606027607,19723.666060276068,0.7855435749664181
2985,0.41,1798,1.0,HIGH SPRINGS,312500,6342,2005,100,1798.0,2005,0.0,318.0,441.0,20,259282.99999999997,0.5366408392265118,-82.593281,29.831494,00512-004-000,High_Springs_Main,True,False,False,0.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,12.537109880285787,278482.3274900001,284824.3274900001,-27675.672509999888,19199.32749000014,27675.672509999888,19199.32749000014,0.9114378479680003
