Assessment_Val,Count,MAE,MSE,R2,PRD,COD,PRB,Weighted Mean,Average Deviation
345179.99999999994,1,9673.139859451854,93569634.74051623,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9727404416844582,0.0
345200.0,1,11734.472362515866,137697841.6266487,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9671242951546638,0.0
345271.0,1,56636.71856075397,3207717889.3300533,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8590802914570238,0.0
345284.0,1,53890.37533450144,2904172553.6934414,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1849401317422925,0.0
345319.0,1,33290.38923571684,1108250015.4655313,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9120719396237933,0.0
345332.0,1,114791.33823039962,13177051332.726006,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.4979223072809633,0.0
345338.0,1,23231.193003495457,539688328.3656563,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9369692490731988,0.0
345353.0,1,31411.7280871846,986696661.423222,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1000560642944326,0.0
345451.0,1,2535.7250047861016,6429901.299897475,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9927131559264186,0.0
345454.0,1,87830.00192144606,7714109237.521219,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.7972923035885143,0.0
345473.0,1,59167.47819832293,3500790476.3490195,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.206658529762161,0.0
345478.0,1,54459.44774358842,2965831448.536638,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1871339380989192,0.0
345617.0,1,15789.779861630057,249317148.0787381,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0478728828233337,0.0
345645.99999999994,1,11059.691357316333,122316772.91909759,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0330548234390766,0.0
345766.0,1,19315.906350127363,373104238.1268906,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9470915813296902,0.0
345794.0,1,21640.406162808475,468307178.89131904,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9411040289100752,0.0
346009.0,1,62105.172034421936,3857052393.4251447,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.847824025015275,0.0
346130.0,1,479.2164517688798,229648.40764595507,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0013864179529683,0.0
346143.0,1,17632.576702992083,310907761.1868991,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9515289705185779,0.0
346160.0,1,87323.784244687,7625443294.812647,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.3373708118466592,0.0
346165.99999999994,1,11487.290600351233,131957845.33691779,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9678814905321608,0.0
346171.0,1,24569.038017793267,603637629.1197709,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.933729741872082,0.0
346216.99999999994,1,18967.223980419687,359755585.52340764,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0579594712366887,0.0
346334.0,1,72703.73459041712,5285833023.393815,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2657006324998104,0.0
346373.0,1,32819.42324713158,1077114542.2743607,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9134491586986638,0.0
346378.0,1,129696.27896988974,16821124778.635464,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.5985566219121319,0.0
346400.0,1,7953.036087085959,63250783.002491534,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9775561790724112,0.0
346449.0,1,42613.334618683846,1815896287.323919,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1402512590653364,0.0
346505.0,1,19599.97724812082,384159108.1268538,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9464635050977815,0.0
346524.0,1,44784.060542309424,2005612078.6572359,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1484193992442586,0.0
346579.0,1,35971.092957764224,1293919528.576115,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9059702412312951,0.0
346629.0,1,8139.896405194828,66257913.48730368,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9770557777537016,0.0
346635.0,1,6701.049059080193,44904058.49219954,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9810349125798944,0.0
346656.0,1,37081.297405843914,1375022617.3006465,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9033680133348455,0.0
346697.0,1,92766.96113390161,8605709078.018812,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.7889088313532127,0.0
346794.99999999994,1,16286.9612718235,265265107.46987858,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0492785631916766,0.0
346858.0,1,32233.368107359856,1038990019.5445635,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.102450237012463,0.0
346924.0,1,41759.335291782336,1743842084.0114977,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.136841974583494,0.0
346973.0,1,24875.35480469989,618783276.659706,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0772292352203228,0.0
347026.0,1,23370.784371482325,546193562.1383225,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0722088915703019,0.0
347056.99999999994,1,26353.65618129028,694515194.1216594,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9294244667498305,0.0
347105.0,1,17033.60564050713,290143721.11631626,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0516058220481694,0.0
347106.0,1,2057.5813301359885,4233640.930124184,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.005963166960938,0.0
347238.0,1,19506.950315143506,380521110.5974773,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0595212151363176,0.0
347285.0,1,12569.684211730608,157996961.1826297,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9650701108997239,0.0
347361.0,1,37417.54182350711,1400072436.113904,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9027556431650753,0.0
347484.0,1,1052.8369465022697,1108465.635920223,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.003039094223575,0.0
347627.0,1,6738.797381420503,45411390.14783984,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0197683502381587,0.0
347651.99999999994,1,5938.410735934798,35264722.06866567,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9832053965389642,0.0
347668.0,1,51736.56515162642,2676672173.688485,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8704657641256914,0.0
348004.0,1,7503.9508106116555,56309277.76807932,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0220380315024211,0.0
348221.0,1,4093.910590962041,16760103.926791169,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9883799678415681,0.0
348293.0,1,5601.603732361284,31377964.374403864,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9841715480448592,0.0
348300.0,1,152627.90218373731,23295276525.008484,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.7800187348482146,0.0
348403.0,1,83253.37501326576,6931124451.099463,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.3139863954830449,0.0
348425.0,1,21696.201584914175,470725163.2132324,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9413808193315925,0.0
348459.0,1,2238.9870512140333,5013063.0155041125,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9936156261687151,0.0
348469.0,1,9332.003498804988,87086289.30170855,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.027516913799088,0.0
348474.0,1,35499.595783421595,1260221300.7863243,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9075467788065172,0.0
348492.0,1,47217.182868823875,2229462358.067955,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1567246254381274,0.0
348542.0,1,22034.205019738118,485506190.8518525,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.067484468544067,0.0
348634.0,1,378.0927869100706,142954.15551342402,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9989166771159963,0.0
348664.0,1,3083.909228031407,9510496.126737269,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0089238625441137,0.0
348804.0,1,48805.0206199339,2381930037.7121735,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8772537390026027,0.0
348892.99999999994,1,14533.767617453937,211230401.1581527,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0434675229808688,0.0
348949.0,1,3163.144586159149,10005483.672947936,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9910166558160701,0.0
348953.99999999994,1,9984.529386925511,99690827.07837912,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9721831774260086,0.0
348958.0,1,21248.29677792557,451490115.9628022,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9426041724226216,0.0
348990.0,1,57314.565630713594,3284959433.437376,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8589369392348737,0.0
349229.0,1,49191.00108646753,2419754587.8888497,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1639492373119174,0.0
349238.0,1,14144.466535934189,200065933.58616212,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9610755393049888,0.0
349314.0,1,23002.818862925633,529129675.6405673,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0704935049506097,0.0
349494.0,1,41973.99876180629,1761816572.0561159,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1364919309079176,0.0
349551.0,1,11281.18272846879,127265083.75310253,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9687356525596885,0.0
349572.0,1,24252.739485096885,588195372.5319775,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9351227007647958,0.0
349657.99999999994,1,44441.23422723217,1975023299.639712,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8872333910661496,0.0
349690.0,1,60391.788104425534,3647168070.4498334,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.208752718202851,0.0
349731.0,1,3053.526639604999,9324024.938777398,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.991344499520172,0.0
349758.0,1,20177.52541008743,407132531.6747239,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0612218470623715,0.0
349880.0,1,3731.8478673895006,13926688.505339563,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.989446485207167,0.0
349999.0,1,36178.9000466984,1308912808.5889935,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1152854774186933,0.0
350009.0,1,75461.95377550222,5694506467.616034,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.8226390001341446,0.0
350054.0,1,17464.789256755903,305018863.7828964,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0525115929579525,0.0
350080.0,1,20008.60564050713,400344299.67733365,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.060619023588318,0.0
350088.0,1,26073.702058082505,679837939.0136558,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9306848572956092,0.0
350250.0,1,24142.87635194708,582878478.5454056,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.0740335754762689,0.0
350282.0,1,41822.04593115917,1749083525.8679872,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.1355833889601938,0.0
350369.0,1,77067.4071433603,5939385243.800462,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.2819866739078465,0.0
350378.0,1,47243.06079884985,2231906793.6438236,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.155848286322089,0.0
350598.0,2,50502.012234707334,3055886537.263385,0.0,1.0242646664753954,15.391504279716141,"{'PRB': -0.6876407811405365, 'Sig': nan}",1.0685179418952697,0.16845157569967306
350735.0,1,31418.48306223785,987121077.9321266,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",0.9177856948719187,0.0
351007.0,1,19139.845775549067,366333696.31180346,,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}",1.057673215116083,0.0
