tax_area_description,Market_Cluster_ID,actual_year_built,imprv_det_quality_cd,count,mean,std,min,25%,50%,75%,max,median
SUWANNEE,HSBUI,2009,4.0,1.0,1.333893023829443,,1.333893023829443,1.333893023829443,1.333893023829443,1.333893023829443,1.333893023829443,1.333893023829443
SUWANNEE,HSBUI,2011,4.0,1.0,0.9136313220713268,,0.9136313220713268,0.9136313220713268,0.9136313220713268,0.9136313220713268,0.9136313220713268,0.9136313220713268
SUWANNEE,HSBUI,2012,3.0,1.0,1.1490658990643403,,1.1490658990643403,1.1490658990643403,1.1490658990643403,1.1490658990643403,1.1490658990643403,1.1490658990643403
SUWANNEE,HSBUI,2016,3.0,1.0,0.9732305267229254,,0.9732305267229254,0.9732305267229254,0.9732305267229254,0.9732305267229254,0.9732305267229254,0.9732305267229254
SUWANNEE,HSBUI,2017,4.0,2.0,0.7331364592653762,0.12089799014842466,0.6476486705996006,0.6903925649324884,0.7331364592653762,0.7758803535982639,0.8186242479311516,0.7331364592653762
SUWANNEE,HighSprings_B,1900,3.0,1.0,0.6747758451397626,,0.6747758451397626,0.6747758451397626,0.6747758451397626,0.6747758451397626,0.6747758451397626,0.6747758451397626
SUWANNEE,HighSprings_B,1956,3.0,1.0,1.2423667282707669,,1.2423667282707669,1.2423667282707669,1.2423667282707669,1.2423667282707669,1.2423667282707669,1.2423667282707669
SUWANNEE,HighSprings_B,1957,3.0,1.0,1.13370317140627,,1.13370317140627,1.13370317140627,1.13370317140627,1.13370317140627,1.13370317140627,1.13370317140627
SUWANNEE,HighSprings_B,1958,3.0,2.0,1.0144019405485336,0.09884121143430669,0.944510649682642,0.9794562951155877,1.0144019405485336,1.0493475859814794,1.0842932314144251,1.0144019405485336
SUWANNEE,HighSprings_B,1959,3.0,1.0,0.8324885739947089,,0.8324885739947089,0.8324885739947089,0.8324885739947089,0.8324885739947089,0.8324885739947089,0.8324885739947089
SUWANNEE,HighSprings_B,1960,3.0,1.0,0.9804482056251548,,0.9804482056251548,0.9804482056251548,0.9804482056251548,0.9804482056251548,0.9804482056251548,0.9804482056251548
SUWANNEE,HighSprings_B,1961,3.0,1.0,0.8893801438923402,,0.8893801438923402,0.8893801438923402,0.8893801438923402,0.8893801438923402,0.8893801438923402,0.8893801438923402
SUWANNEE,HighSprings_B,1962,3.0,1.0,0.927735352315226,,0.927735352315226,0.927735352315226,0.927735352315226,0.927735352315226,0.927735352315226,0.927735352315226
SUWANNEE,HighSprings_B,1966,3.0,2.0,0.9252629146028964,0.011286444176227104,0.9172821933904028,0.9212725539966496,0.9252629146028964,0.9292532752091432,0.93324363581539,0.9252629146028964
SUWANNEE,HighSprings_B,1968,3.0,1.0,1.0718362621743711,,1.0718362621743711,1.0718362621743711,1.0718362621743711,1.0718362621743711,1.0718362621743711,1.0718362621743711
SUWANNEE,HighSprings_B,1971,4.0,1.0,0.7314014109505399,,0.7314014109505399,0.7314014109505399,0.7314014109505399,0.7314014109505399,0.7314014109505399,0.7314014109505399
SUWANNEE,HighSprings_B,1973,3.0,4.0,0.8786038660600497,0.061070668839511774,0.7955354201711431,0.8515893368105796,0.8949891010461755,0.9220036302956456,0.9289018419767048,0.8949891010461755
SUWANNEE,HighSprings_B,1974,3.0,4.0,0.9555457729906018,0.12551874547834543,0.8107715881540628,0.8943393900041439,0.9492533966655083,1.0104597796519663,1.112904710477328,0.9492533966655083
SUWANNEE,HighSprings_B,1975,3.0,2.0,0.8851042388768873,0.017843207964554495,0.872487185527029,0.8787957122019581,0.8851042388768873,0.8914127655518165,0.8977212922267456,0.8851042388768873
SUWANNEE,HighSprings_B,1975,4.0,1.0,0.7851425168495714,,0.7851425168495714,0.7851425168495714,0.7851425168495714,0.7851425168495714,0.7851425168495714,0.7851425168495714
SUWANNEE,HighSprings_B,1976,3.0,7.0,0.837307756412785,0.09382789806867314,0.7345987263136581,0.7628727568094076,0.8021282396609465,0.9200978245445988,0.958486166206877,0.8021282396609465
SUWANNEE,HighSprings_B,1977,3.0,3.0,0.8001585379570119,0.10936497850588842,0.6741446854630279,0.7650815521208494,0.8560184187786708,0.8631654642040039,0.8703125096293368,0.8560184187786708
SUWANNEE,HighSprings_B,1978,3.0,4.0,0.8797284320513779,0.1638089393971122,0.6485118016870706,0.8210113750518253,0.935469327692362,0.9941863846919146,0.9994632711337168,0.935469327692362
SUWANNEE,HighSprings_B,1979,3.0,9.0,0.8618821792574549,0.21948516176396277,0.6478122007377024,0.6887057850257274,0.7604874227093704,1.0841847575232484,1.188290555819305,0.7604874227093704
SUWANNEE,HighSprings_B,1979,4.0,1.0,1.0180564046700975,,1.0180564046700975,1.0180564046700975,1.0180564046700975,1.0180564046700975,1.0180564046700975,1.0180564046700975
SUWANNEE,HighSprings_B,1980,3.0,3.0,0.9545686881504475,0.09932663365366415,0.8919153786737268,0.8973069766128892,0.9026985745520516,0.985895342888808,1.0690921112255642,0.9026985745520516
SUWANNEE,HighSprings_B,1982,3.0,1.0,0.8169202669262476,,0.8169202669262476,0.8169202669262476,0.8169202669262476,0.8169202669262476,0.8169202669262476,0.8169202669262476
SUWANNEE,HighSprings_B,1983,3.0,2.0,0.8754481330159067,0.10077584314286811,0.8041888509497929,0.8398184919828497,0.8754481330159067,0.9110777740489637,0.9467074150820206,0.8754481330159067
SUWANNEE,HighSprings_B,1984,3.0,1.0,1.059791752653681,,1.059791752653681,1.059791752653681,1.059791752653681,1.059791752653681,1.059791752653681,1.059791752653681
SUWANNEE,HighSprings_B,1985,3.0,1.0,0.98000663197001,,0.98000663197001,0.98000663197001,0.98000663197001,0.98000663197001,0.98000663197001,0.98000663197001
SUWANNEE,HighSprings_B,1986,3.0,1.0,0.8901253364394563,,0.8901253364394563,0.8901253364394563,0.8901253364394563,0.8901253364394563,0.8901253364394563,0.8901253364394563
SUWANNEE,HighSprings_B,1986,4.0,2.0,1.0148370813520815,0.2825746547527734,0.815026626784948,0.9149318540685147,1.0148370813520815,1.1147423086356483,1.214647535919215,1.0148370813520815
SUWANNEE,HighSprings_B,1987,3.0,1.0,0.9715017636306712,,0.9715017636306712,0.9715017636306712,0.9715017636306712,0.9715017636306712,0.9715017636306712,0.9715017636306712
SUWANNEE,HighSprings_B,1988,3.0,1.0,1.0602020258118765,,1.0602020258118765,1.0602020258118765,1.0602020258118765,1.0602020258118765,1.0602020258118765,1.0602020258118765
SUWANNEE,HighSprings_B,1989,3.0,1.0,0.7279165028257324,,0.7279165028257324,0.7279165028257324,0.7279165028257324,0.7279165028257324,0.7279165028257324,0.7279165028257324
SUWANNEE,HighSprings_B,1990,3.0,3.0,0.8656352575829328,0.07133831384482828,0.8237788433578345,0.8244498850775004,0.8251209267971663,0.886563464695482,0.9480060025937976,0.8251209267971663
SUWANNEE,HighSprings_B,1990,4.0,1.0,0.8054007142869603,,0.8054007142869603,0.8054007142869603,0.8054007142869603,0.8054007142869603,0.8054007142869603,0.8054007142869603
SUWANNEE,HighSprings_B,1991,3.0,2.0,0.9473728613272401,0.02745742874606178,0.9279575272669534,0.9376651942970967,0.9473728613272401,0.9570805283573834,0.9667881953875268,0.9473728613272401
SUWANNEE,HighSprings_B,1991,4.0,2.0,0.8601001010768239,0.013574090051703559,0.8505017699528274,0.8553009355148257,0.8601001010768239,0.8648992666388221,0.8696984322008203,0.8601001010768239
SUWANNEE,HighSprings_B,1992,3.0,1.0,0.7817058797719684,,0.7817058797719684,0.7817058797719684,0.7817058797719684,0.7817058797719684,0.7817058797719684,0.7817058797719684
SUWANNEE,HighSprings_B,1992,4.0,1.0,1.0331403534377903,,1.0331403534377903,1.0331403534377903,1.0331403534377903,1.0331403534377903,1.0331403534377903,1.0331403534377903
SUWANNEE,HighSprings_B,1993,3.0,4.0,0.8431354586111051,0.10025520494980598,0.7179540451375446,0.7976769803044151,0.8480623840793959,0.8935208623860859,0.9584630211480836,0.8480623840793959
SUWANNEE,HighSprings_B,1993,4.0,1.0,0.8654557733089199,,0.8654557733089199,0.8654557733089199,0.8654557733089199,0.8654557733089199,0.8654557733089199,0.8654557733089199
SUWANNEE,HighSprings_B,1994,3.0,2.0,0.78529808516734,0.10261563771680632,0.7127378718820042,0.7490179785246721,0.78529808516734,0.8215781918100079,0.8578582984526758,0.78529808516734
SUWANNEE,HighSprings_B,1994,4.0,3.0,0.890756680588013,0.023561200326388525,0.866081102679263,0.8796262578187537,0.8931714129582444,0.903094469542388,0.9130175261265316,0.8931714129582444
SUWANNEE,HighSprings_B,1995,3.0,2.0,0.7763881428803339,0.013451223849111082,0.7668766912813691,0.7716324170808515,0.7763881428803339,0.7811438686798161,0.7858995944792985,0.7763881428803339
SUWANNEE,HighSprings_B,1995,4.0,3.0,0.7889594405651682,0.0972693875737345,0.7040364356898468,0.7358994724569021,0.7677625092239574,0.831420943002829,0.8950793767817005,0.7677625092239574
SUWANNEE,HighSprings_B,1996,3.0,4.0,0.9265868253506706,0.20244951559493837,0.6800995632067905,0.8453998572767434,0.9264911410001705,1.0076781090740976,1.173265456195551,0.9264911410001705
SUWANNEE,HighSprings_B,1996,4.0,3.0,0.831050230528963,0.07815748412470148,0.7821658501480881,0.7859797429706163,0.7897936357931444,0.8554924207194003,0.9211912056456562,0.7897936357931444
SUWANNEE,HighSprings_B,1997,3.0,2.0,0.7986369850508769,0.05072279597366129,0.7627705520571593,0.7807037685540181,0.7986369850508769,0.8165702015477356,0.8345034180445945,0.7986369850508769
