prop_id,legal_acreage,yr_blt,living_area,land_type_cd,condition_cd,sl_price,tax_area_description,abs_subdv_cd
82601,0.21,1963,1000,UN,3,171400,GAINESVILLE,33000
82608,0.2,1964,1032,UN,3,141700,GAINESVILLE,33000
82617,0.19,1963,1175,UN,3,204000,GAINESVILLE,33000
82628,0.23,1964,1808,UN,3,275400,GAINESVILLE,33000
82643,0.18,1965,1064,UN,3,151900,GAINESVILLE,33000
82648,0.41,1964,1286,UN,3,186200,GAINESVILLE,33000
82665,0.39,1963,1025,UN,3,245000,GAINESVILLE,33000
82781,0.14,1969,1638,UN,3,166300,GAINESVILLE,34800
82839,0.15,1999,1380,LT,3,222900,GAINESVILLE,34900
82873,0.15,2000,1237,LT,3,225300,GAINESVILLE,34900
82957,0.27,2005,1563,LT,3,245000,GAINESVILLE,35000
83004,0.17,1998,1200,UN,3,210500,GAINESVILLE,59500
83117,0.17,1958,792,UN,3,137200,GAINESVILLE,51100
83134,0.17,1960,1714,UN,3,199500,GAINESVILLE,51100
83214,0.24,1973,1296,UN,3,172100,ST. JOHN'S,112500
83324,0.25,1961,1156,UN,3,194100,ST. JOHN'S,44400
83326,0.23,1960,1495,UN,3,173700,ST. JOHN'S,44400
83451,0.27,1954,1216,UN,3,172400,ST. JOHN'S,75000
83545,0.23,1958,1040,UN,3,205000,ST. JOHN'S,104500
83626,0.11,2003,1080,LT,3,207900,ST. JOHN'S,112100
83883,0.1,2007,1380,LT,2,146900,GAINESVILLE,137600
83883,0.1,2007,1380,LT,2,100,GAINESVILLE,137600
83898,0.61,1945,1200,UN,3,174800,GAINESVILLE,137600
84228,0.19,1952,682,UN,3,145100,GAINESVILLE,137900
84356,0.22,2021,1557,UN,3,284400,GAINESVILLE,255700
84401,0.3,1950,1931,UN,2,115400,GAINESVILLE,137005
84401,0.3,1950,1931,UN,2,122300,GAINESVILLE,137005
84402,0.21,2010,1056,UN,3,118100,GAINESVILLE,137005
84654,0.22,1950,528,UN,2,57800,GAINESVILLE,137007
84731,0.28,1935,840,UN,3,131200,GAINESVILLE,136600
84766,0.3,1963,1647,UN,3,245000,GAINESVILLE,136600
84826,0.16,1984,1264,UN,3,197900,GAINESVILLE,136600
84830,0.16,1948,1328,UN,3,85600,GAINESVILLE,136600
84860,0.14,2007,1599,UN,3,186400,GAINESVILLE,136600
84861,0.14,2007,1164,UN,3,185500,GAINESVILLE,136600
85326,0.17,1925,2802,SF,3,687300,GAINESVILLE,70800
85341,0.29,1907,1680,SF,3,303400,GAINESVILLE,49500
85404,0.14,1927,1366,LT,3,341400,GAINESVILLE,52100
85483,0.12,1959,816,UN,2,49000,GAINESVILLE,66200
85713,0.17,1939,1975,UN,3,486400,GAINESVILLE,96700
85749,0.2,1982,1418,UN,3,210500,GAINESVILLE,116100
85827,0.17,1951,1196,LT,3,245700,GAINESVILLE,96500
85831,0.17,1941,1142,LT,3,420400,GAINESVILLE,96500
85840,0.13,1951,818,LT,3,219400,GAINESVILLE,96600
85854,0.28,1957,1541,LT,3,360400,GAINESVILLE,96600
85945,0.33,1948,1898,LT,3,417900,GAINESVILLE,114700
85992,0.18,1955,1192,UN,3,209500,GAINESVILLE,181600
85998,0.18,1955,1098,UN,3,188500,GAINESVILLE,181600
86025,0.18,1956,1210,LT,3,243800,GAINESVILLE,222500
86034,0.71,1979,1682,SF,2,276000,GAINESVILLE,0
86073,0.3,1947,1762,SF,3,311100,GAINESVILLE,0
86079,0.32,1966,1484,SF,3,357700,GAINESVILLE,55600
86085,0.23,1969,1892,SF,3,291500,GAINESVILLE,55600
86096,0.21,1965,1329,SF,3,348500,GAINESVILLE,55600
86144,0.2,1920,1962,SF,4,443700,GAINESVILLE,0
86308,0.1,1929,1135,UN,3,133300,GAINESVILLE,31400
86407,0.04,1990,1098,UN,3,158100,GAINESVILLE,161200
86412,0.03,1990,1176,UN,3,165000,GAINESVILLE,161200
86431,0.03,1990,1176,UN,3,135700,GAINESVILLE,161200
86445,0.02,1988,1160,UN,3,97500,GAINESVILLE,161100
86688,0.07,1926,935,UN,3,146300,GAINESVILLE,0
86803,0.14,1935,2230,SF,3,511900,GAINESVILLE,204700
87147,0.18,1935,1006,UN,3,215400,GAINESVILLE,10605
87700,0.31,1930,1729,SF,3,290700,GAINESVILLE,25500
87800,0.1,2012,1291,SF,3,276900,GAINESVILLE,23400
87823,0.11,1922,1134,SF,3,259400,GAINESVILLE,23200
87958,0.14,1984,1528,UN,3,250500,GAINESVILLE,174300
88001,0.17,1995,1048,UN,3,204800,GAINESVILLE,24500
88081,0.07,1940,713,UN,2,168900,GAINESVILLE,16800
88103,0.1,1946,858,SF,3,180600,GAINESVILLE,24400
88111,0.12,1942,1075,SF,3,271700,GAINESVILLE,24400
88130,0.11,1982,1648,SF,3,350000,GAINESVILLE,24400
88228,0.14,1927,1412,UN,3,134100,GAINESVILLE,25100
88266,0.11,1933,1332,SF,3,386300,GAINESVILLE,70200
88299,0.04,1985,1242,UN,3,349700,GAINESVILLE,58100
88377,0.12,1939,996,SF,3,190700,GAINESVILLE,26000
88416,0.2,1930,1509,SF,2,333600,GAINESVILLE,72600
88417,0.12,1917,1030,SF,3,250200,GAINESVILLE,72600
88432,0.11,1930,1024,SF,3,299000,GAINESVILLE,26300
88611,0.12,1929,832,SF,3,254300,GAINESVILLE,46700
88659,0.07,1930,1167,SF,3,327300,GAINESVILLE,26701
88676,0.15,1940,1782,SF,3,268300,GAINESVILLE,26700
88987,0.08,1930,1236,SF,3,381800,GAINESVILLE,14500
89011,0.14,1998,1955,SF,4,593900,GAINESVILLE,66000
89301,0.2,1920,1933,SF,3,566400,GAINESVILLE,115000
89304,0.21,1937,2046,SF,3,548600,GAINESVILLE,115000
89467,0.17,1947,1584,SF,3,430000,GAINESVILLE,75800
89480,0.26,1921,1396,SF,3,485000,GAINESVILLE,8300
89487,0.43,1936,1781,SF,3,445600,GAINESVILLE,8300
89549,0.41,1951,2690,UN,3,629400,GAINESVILLE,158200
89569,0.15,1973,1510,LT,3,389000,GAINESVILLE,57800
89579,0.28,1985,1940,LT,3,428400,GAINESVILLE,57800
89626,0.93,2013,888,UN,3,294000,GAINESVILLE,170800
89734,1.06,1956,1992,LT,2,271300,GAINESVILLE,61500
89781,0.23,1942,1391,UN,3,394200,GAINESVILLE,61500
89787,0.31,1941,1484,UN,3,373300,GAINESVILLE,61500
89793,0.29,1946,1995,UN,3,488800,GAINESVILLE,61500
89873,0.31,1963,2360,UN,3,523100,GAINESVILLE,204400
89876,0.48,2016,3406,UN,4,1001000,GAINESVILLE,204400
89881,0.33,1950,2081,UN,3,389000,GAINESVILLE,48100
89939,0.21,1949,992,UN,3,271600,GAINESVILLE,135500
89940,0.23,1949,1608,UN,3,469300,GAINESVILLE,135500
89941,0.24,1950,1445,UN,3,445400,GAINESVILLE,135500
89943,0.52,1948,2935,UN,3,490400,GAINESVILLE,135500
89949,0.38,1949,1888,UN,3,420400,GAINESVILLE,135500
90643,0.69,1965,3158,SF,3,791600,GAINESVILLE,200100
90945,1.01,1956,2024,UN,3,361500,GAINESVILLE,38900
90972,1.34,1956,1755,UN,3,378200,GAINESVILLE,38900
91037,0.23,1977,1820,UN,3,294000,GAINESVILLE,110100
91042,0.23,1978,1946,UN,3,280000,GAINESVILLE,110100
91436,0.11,1930,777,UN,3,231500,GAINESVILLE,73600
91479,0.28,1966,720,UN,3,96800,GAINESVILLE,73600
91644,0.23,1973,1420,UN,3,100,GAINESVILLE,73600
91644,0.23,1973,1420,UN,3,210200,GAINESVILLE,73600
91723,0.12,1932,732,UN,2,42300,GAINESVILLE,69300
91869,0.23,1958,1400,LT,3,128600,GAINESVILLE,115200
91934,0.25,1960,1030,UN,3,54000,GAINESVILLE,20200
91941,0.23,1957,1592,UN,3,225400,GAINESVILLE,20200
91944,0.25,1960,1410,UN,3,69200,GAINESVILLE,20200
91944,0.25,1960,1410,UN,3,103700,GAINESVILLE,20200
92032,0.33,1949,940,UN,3,193500,GAINESVILLE,146300
92048,0.23,1932,800,UN,3,92200,GAINESVILLE,221600
92300,0.2,1961,1188,UN,3,123600,GAINESVILLE,115500
92323,0.19,1963,1169,UN,3,220500,GAINESVILLE,115600
92462,0.2,2001,1302,UN,3,182300,GAINESVILLE,115800
92546,0.15,1968,1224,UN,3,90400,GAINESVILLE,115900
92602,0.15,1968,1224,UN,3,209100,GAINESVILLE,115900
92656,0.19,1971,1964,UN,3,143300,GAINESVILLE,115700
92656,0.19,1971,1964,UN,3,145400,GAINESVILLE,115700
92723,0.32,1966,1232,UN,3,207800,ST. JOHN'S,48000
92880,0.31,1964,925,UN,3,203900,ST. JOHN'S,108800
92894,0.24,2005,1560,UN,3,229500,ST. JOHN'S,108801
92945,0.37,1966,1073,UN,3,175800,ST. JOHN'S,108801
93015,0.27,1966,1064,UN,3,78800,ST. JOHN'S,108800
93075,0.13,1980,1131,UN,3,119600,ST. JOHN'S,76000
93083,0.13,1980,1131,UN,3,77000,ST. JOHN'S,76000
93105,0.11,2013,1252,LT,3,234600,ST. JOHN'S,250400
93127,0.12,2008,1291,LT,3,186800,ST. JOHN'S,239100
93187,0.52,1954,720,UN,2,70500,ST. JOHN'S,0
93368,0.49,2002,1296,UN,3,183800,ST. JOHN'S,110300
93391,0.44,1968,1164,UN,3,81600,ST. JOHN'S,110300
93491,0.32,1957,1080,UN,3,80100,ST. JOHN'S,123500
93493,0.32,1957,1200,UN,3,69000,ST. JOHN'S,123500
93514,0.32,1966,1040,UN,3,133300,ST. JOHN'S,104400
93527,0.46,1979,1044,UN,3,88200,ST. JOHN'S,0
93630,0.58,1960,1542,UN,3,275600,ST. JOHN'S,113200
93683,0.24,1976,1148,UN,3,77100,ST. JOHN'S,113200
93693,0.42,1976,1335,UN,3,233400,ST. JOHN'S,113200
93748,2.28,1978,1950,AC,3,428400,ST. JOHN'S,117200
93845,0.23,1960,1200,UN,3,134900,ST. JOHN'S,40100
93900,0.29,1974,1002,UN,3,40000,ST. JOHN'S,182300
93952,1.5,1958,1234,AC,3,196400,ST. JOHN'S,0
94025,0.36,1960,1040,UN,3,77900,ST. JOHN'S,0
94064,0.25,1963,1860,UN,3,217800,ST. JOHN'S,168000
94091,0.37,1962,1412,UN,3,208000,ST. JOHN'S,168100
94096,0.23,1962,1652,UN,3,206100,ST. JOHN'S,168100
94152,1.78,1925,2063,UN,3,365400,ST. JOHN'S,0
94172,5.78,1980,1862,AC,3,376900,ST. JOHN'S,52400
94203,5.57,2004,2670,AC,3,438000,ST. JOHN'S,52400
94214,2.59,1980,1792,AC,3,391600,ST. JOHN'S,52400
94277,5.01,1980,1400,AC,4,490000,ST. JOHN'S,161801
94376,1.51,1975,1196,UN,3,195100,ST. JOHN'S,0
94513,4.34,1907,1379,AC,3,405000,ST. JOHN'S,114800
94542,1.99,1964,1139,AC,2,117300,ST. JOHN'S,114800
94543,3,1968,1352,AC,3,318500,ST. JOHN'S,114800
94617,10.5,1960,520,AC,2,80300,ST. JOHN'S,114800
94886,0.95,2007,1620,AC,3,175000,MICANOPY,179500
94899,0.2,1959,1040,LT,3,188800,MICANOPY,179500
94986,1.19,1953,1473,LT,3,281300,MICANOPY,179500
95058,0.76,1900,2970,LT,3,377000,MICANOPY,127000
95257,1,2007,2599,AC,4,587400,MICANOPY,0
96061,0.25,1938,1799,UN,3,101300,WALDO,19700
96198,3.8,1940,864,AC,2,39700,ST. JOHN'S,0
96360,0.46,1927,1679,UN,3,137300,WALDO,148500
96464,0.18,1961,768,UN,3,40800,WALDO,0
97206,5,1981,2020,AC,3,366400,ST. JOHN'S,0
97311,1,1961,816,UN,2,25900,ST. JOHN'S,0
97788,1.12,1977,1676,AC,3,236900,ST. JOHN'S,0
97913,1.01,1969,1453,UN,3,247400,ST. JOHN'S,0
97974,1,1959,1800,UN,3,75000,ST. JOHN'S,0
98030,8.26,2010,1759,AC,3,402800,ST. JOHN'S,0
98099,0.24,1959,1351,UN,3,233800,ST. JOHN'S,71200
98131,0.3,1962,1126,UN,3,199000,ST. JOHN'S,71200
98163,0.37,1955,520,UN,2,74900,ST. JOHN'S,113100
98184,0.55,1958,1116,UN,3,184900,ST. JOHN'S,113100
98216,0.18,1960,632,UN,2,82400,ST. JOHN'S,113100
98235,0.37,1957,756,UN,3,127100,ST. JOHN'S,113100
98247,0.37,1950,1440,UN,3,221300,ST. JOHN'S,113100
98454,1,2003,1712,AC,3,278100,ST. JOHN'S,0
99042,2.49,1939,1280,AC,3,327300,ST. JOHN'S,0
99158,9.63,1982,3216,AC,3,536500,ST. JOHN'S,258200
99366,3,1981,1467,UN,3,271400,ST. JOHN'S,181900
99406,0.36,1977,1152,FF,3,167300,ST. JOHN'S,118100
99750,0.35,1991,1896,FF,3,618600,SUWANNEE,0
99818,0.64,1957,1750,FF,3,517800,SUWANNEE,14300
99828,0.53,1957,1402,FF,4,337100,SUWANNEE,14300
99860,0.96,2017,2010,FF,3,364800,SUWANNEE,121600
99951,5.03,1987,2064,AC,3,227100,ST. JOHN'S,64200
100069,1.25,2006,1304,LT,3,197000,SUWANNEE,14200
100081,1.19,2013,3272,UN,3,475000,SUWANNEE,14200
100084,1.06,1982,2008,LT,3,322800,SUWANNEE,17100
100089,8.23,2003,2086,AC,4,490500,SUWANNEE,44100
100143,1,1980,1950,UN,3,232800,SUWANNEE,173000
100145,1.01,1998,1582,UN,4,346200,SUWANNEE,173000
100155,1.07,2007,1796,UN,3,413600,SUWANNEE,173000
100351,2.84,1959,1319,AC,3,262900,SUWANNEE,0
100503,0.41,1964,752,UN,3,141400,ST. JOHN'S,0
100802,2.16,1963,1276,UN,3,131300,SUWANNEE,125500
100907,0.51,1988,2174,FF,4,332000,SUWANNEE,31200
100919,0.57,1978,1196,FF,3,179200,SUWANNEE,31200
100928,0.45,1995,1344,UN,3,261900,SUWANNEE,31200
100983,0.68,1940,2362,UN,3,266500,SUWANNEE,0
101313,7.36,1962,2147,AC,3,414800,ST. JOHN'S,0
101315,6.67,1991,2212,AC,3,497200,ST. JOHN'S,0
101546,7.08,2006,1868,AC,3,370500,ST. JOHN'S,0
101552,20.66,1970,1204,AC,3,275400,ST. JOHN'S,0
102295,0.11,1940,930,UN,2,78200,HAWTHORNE,88500
102389,0.69,1970,1792,UN,3,219800,HAWTHORNE,0
102440,0.36,1941,1036,SF,2,70800,HAWTHORNE,209500
102442,0.26,1966,1968,SF,3,148500,HAWTHORNE,209500
102558,1.32,1966,1488,FF,3,152100,HAWTHORNE,0
102703,0.33,1930,2021,SF,3,214100,HAWTHORNE,0
102840,0.38,2005,1348,LT,3,239800,HAWTHORNE,7800
102886,0.37,1993,1008,LT,3,163300,HAWTHORNE,7800
102980,0.18,1930,1008,UN,3,130300,HAWTHORNE,88400
102980,0.18,1930,1008,UN,3,100,HAWTHORNE,88400
103224,0.52,2020,1288,AC,3,100,HAWTHORNE,0
103224,0.52,2020,1288,AC,3,213300,HAWTHORNE,0
103268,0.32,1969,1284,UN,3,169100,HAWTHORNE,0
103416,6.38,1979,2268,AC,3,350400,HAWTHORNE,0
103489,5.28,2000,1804,AC,3,354500,ST. JOHN'S,0
103650,1.33,1971,1724,SF,3,214700,HAWTHORNE,0
103704,0.17,2007,1317,LT,3,214200,HAWTHORNE,246800
103705,0.14,2007,1243,LT,3,200600,HAWTHORNE,246800
103707,0.14,2008,1274,LT,3,205300,HAWTHORNE,246800
103824,2.86,1988,1152,AC,3,216800,ST. JOHN'S,63100
104197,1.13,1988,1210,FF,4,447400,ST. JOHN'S,112300
104634,1,1969,912,AC,3,100,ST. JOHN'S,0
104634,1,1969,912,AC,3,45200,ST. JOHN'S,0
105170,0.15,2014,2599,LT,4,524500,ST. JOHN'S,251501
105174,0.11,2016,2778,LT,4,545900,ST. JOHN'S,251501
105177,0.16,2015,1925,LT,4,397000,ST. JOHN'S,251501
105197,0.16,2014,1571,LT,4,355000,ST. JOHN'S,251501
105198,0.16,2016,1643,LT,4,395000,ST. JOHN'S,251501
105205,0.11,2014,1334,LT,4,328300,ST. JOHN'S,251501
105211,0.11,2013,1782,LT,4,409500,ST. JOHN'S,251501
105491,0.25,2016,3150,LT,3,409600,NEWBERRY,236107
105498,0.23,2015,2049,LT,3,390200,NEWBERRY,236107
105500,0.23,2016,1759,LT,3,346500,NEWBERRY,236107
105510,0.26,2016,1952,LT,3,372600,NEWBERRY,236107
105527,0.23,2017,1899,LT,3,356700,NEWBERRY,236107
105555,0.07,2016,1318,LT,3,256300,NEWBERRY,255300
105563,0.11,2015,1347,LT,3,261800,NEWBERRY,255300
105647,0.47,2015,2710,LT,4,693200,SUWANNEE,240004
105647,0.47,2015,2710,LT,4,693200,SUWANNEE,240004
105651,0.47,2018,2630,LT,5,741000,SUWANNEE,240004
105670,0.14,2016,3956,LT,5,998600,SUWANNEE,199314
105716,0.15,2015,3625,LT,4,844800,SUWANNEE,255200
105717,0.35,2016,2538,LT,4,562200,SUWANNEE,255200
105728,0.39,2015,4906,LT,6,1164000,SUWANNEE,255200
105737,0.33,2015,2621,LT,4,664500,SUWANNEE,255200
105744,0.33,2016,2695,LT,4,770400,SUWANNEE,255200
105745,0.3,2015,2761,LT,5,814600,SUWANNEE,255200
105751,0.15,2017,2421,LT,5,583700,SUWANNEE,255201
105761,0.15,2015,1520,LT,4,429800,SUWANNEE,255201
105783,0.22,2015,2036,LT,4,489500,SUWANNEE,255201
105794,0.17,2015,1542,LT,4,416500,SUWANNEE,255201
105824,0.36,2017,2536,LT,4,658500,SUWANNEE,255201
105906,0.19,2016,1778,LT,4,417600,GAINESVILLE,256100
105932,0.13,2016,2074,LT,4,491700,GAINESVILLE,256100
105938,0.12,2016,1580,LT,4,380400,GAINESVILLE,256101
105940,0.11,2016,1568,LT,4,360600,GAINESVILLE,256101
105951,0.14,2015,2450,LT,4,527300,GAINESVILLE,256101
106278,0.18,2017,2202,LT,3,363500,NEWBERRY,257300
106284,0.39,2017,3334,LT,3,383800,NEWBERRY,257300
106285,0.19,2017,2432,LT,3,400400,NEWBERRY,257300
106326,0.1,2017,1412,LT,3,309100,NEWBERRY,257100
106394,0.19,2016,1432,LT,3,300100,HIGH SPRINGS,246701
106417,0.1,2018,2411,LT,4,613400,SUWANNEE,199315
106433,0.13,2016,1722,LT,3,399000,SUWANNEE,242101
106441,0.11,2018,1968,LT,3,460600,SUWANNEE,242101
106455,0.18,2017,2013,LT,4,473300,SUWANNEE,242101
106469,0.12,2016,3210,LT,4,601800,SUWANNEE,242101
106483,0.25,2017,2921,LT,4,578400,SUWANNEE,242101
106493,0.15,2017,1687,LT,4,405300,SUWANNEE,255202
106553,0.29,2017,3107,LT,6,853800,SUWANNEE,255203
106602,0.15,2019,1876,LT,3,347000,GAINESVILLE,245830
106664,0.16,2016,2232,LT,4,440700,GAINESVILLE,245830
106745,0.13,2019,1710,LT,3,407000,GAINESVILLE,257200
106887,0.54,2021,3284,UN,5,1065000,ST. JOHN'S,232140
107530,0.194,2017,2517,LT,4,636400,SUWANNEE,255204
107703,0.2655,2018,2782,LT,5,866900,SUWANNEE,199317
107745,0.2204,2021,3053,LT,5,773900,SUWANNEE,259600
107933,0.2911,2018,2872,LT,4,714400,SUWANNEE,242102
108159,0.2971,2020,2365,LT,4,635000,SUWANNEE,262900
108173,0.1692,2021,1941,LT,4,514100,SUWANNEE,262900
108187,0.1736,2021,2034,LT,4,511100,SUWANNEE,262900
108239,0.0606,2021,1578,LT,3,339700,SUWANNEE,245305
500364,1.07,2021,4245,LT,5,1786300,SUWANNEE,2552.05
500412,0.2956,2021,3214,LT,5,839300,SUWANNEE,2552.05
500553,0.1,2020,1091,LT,3,236800,NEWBERRY,2571.02
500560,0.1,2021,1354,LT,3,100,NEWBERRY,2571.02
500560,0.1,2021,1354,LT,3,249100,NEWBERRY,2571.02
500686,0.19,2020,1893,LT,3,481500,GAINESVILLE,2640
500754,0.12,2021,2556,LT,3,425700,ST. JOHN'S,2630.01
500803,0.13,2021,1768,LT,5,375100,ST. JOHN'S,2630.01
500871,0.14,2021,1800,LT,4,406800,GAINESVILLE,2639
501337,0.46,1929,884,UN,3,94100,WALDO,181200
501365,0.09,2021,1629,LT,3,404700,SUWANNEE,245306
501468,0.11,2021,2387,LT,3,539600,SUWANNEE,245306
501522,0.504,2021,1988,LT,3,380300,ALACHUA,4645
502124,0.05,2022,1702,LT,3,296100,SUWANNEE,2648
502134,0.05,2021,1729,LT,3,328900,SUWANNEE,2648
502162,0.05,2020,1729,LT,3,316200,SUWANNEE,2648
502214,0.11,2021,1764,LT,4,412200,SUWANNEE,2421.03
502275,0.41,2022,5047,LT,5,1600500,SUWANNEE,1993.19
502451,0.14,2022,2530,LT,3,587900,SUWANNEE,2552.06
502530,0.19,2022,2452,LT,4,622200,SUWANNEE,2552.06
502745,0.14,2021,1437,LT,5,315000,HIGH SPRINGS,2467.02
503009,0.17,2022,1981,LT,3,410700,ALACHUA,2655
503179,0.23,1930,1374,UN,2,27200,HAWTHORNE,0
504008,0.1147,2022,2860,LT,3,345900,SUWANNEE,2421.04
504012,0.1147,2022,1993,LT,3,436100,SUWANNEE,2421.04
504013,0.1147,2022,1993,LT,3,432200,SUWANNEE,2421.04
504017,0.125,2022,2839,LT,3,491000,SUWANNEE,2421.04
504275,0.15,2022,1984,LT,3,388900,NEWBERRY,2663
504347,0.14,2022,1779,LT,3,346500,NEWBERRY,2663
504552,0.24,2022,1515,LT,3,343400,NEWBERRY,138300
2564,0.23,2005,1208,UN,3,220500,HIGH SPRINGS,73000
2919,0.35,1989,2401,UN,4,434200,HIGH SPRINGS,64600
4107,0.59,1977,1200,UN,3,181400,HIGH SPRINGS,152600
4728,1.85,2006,2103,LT,3,474700,HIGH SPRINGS,232400
4834,0.42,1958,1112,UN,3,201500,SUWANNEE,0
4894,1.39,2014,2161,LT,3,423000,HIGH SPRINGS,227601
4920,1.01,2014,2051,LT,3,595800,HIGH SPRINGS,227601
5017,0.3,1982,1144,LT,3,204700,HIGH SPRINGS,180500
5398,0.37,2014,2108,LT,3,446200,HIGH SPRINGS,245400
6042,3.1,1999,1460,AC,3,392000,HIGH SPRINGS,59000
6666,5,1972,1593,AC,3,315000,SUWANNEE,0
7147,5.09,2015,1584,LT,3,530000,NEWBERRY,0
7788,0.17,2013,1546,LT,3,308000,NEWBERRY,241902
7954,0.28,2004,1693,LT,3,287900,NEWBERRY,236102
8349,0.17,2008,2200,LT,2,337000,NEWBERRY,249400
8767,0.21,1979,1296,UN,3,206200,NEWBERRY,7600
10161,4.6,1997,1664,AC,3,398500,SUWANNEE,0
10490,0.82,1999,2565,AC,3,316100,SUWANNEE,0
12408,0.16,2008,1732,LT,3,303000,HIGH SPRINGS,246700
12717,0.18,2005,1922,LT,3,348300,ALACHUA,238900
13739,0.24,2015,1218,LT,3,245800,ALACHUA,245700
14383,0.19,1977,1008,UN,3,185200,ALACHUA,98700
14386,0.17,1975,1000,UN,3,146300,ALACHUA,98700
14555,0.23,2005,1532,LT,3,294500,ALACHUA,232201
14718,0.21,2005,1166,LT,3,244700,ALACHUA,197400
15571,0.24,1998,1327,LT,3,266600,ALACHUA,101200
16049,0.51,1995,1413,LT,3,295000,ALACHUA,154800
17297,5.34,2000,2991,AC,4,697800,SUWANNEE,130700
17672,5.1,1999,1735,AC,3,433500,SUWANNEE,0
18213,0.33,1987,1681,UN,3,321100,SUWANNEE,43000
18857,0.22,2006,1828,LT,3,341700,SUWANNEE,239800
18923,0.17,2007,1963,LT,3,413100,SUWANNEE,239801
19481,0.35,2009,1969,LT,3,435100,SUWANNEE,242000
19487,0.35,2014,1655,LT,3,332000,SUWANNEE,242000
19753,0.05,2017,1248,LT,3,282600,SUWANNEE,245304
19862,0.06,1989,1406,LT,3,278300,SUWANNEE,245301
20357,0.23,1994,1940,LT,4,401900,SUWANNEE,92200
20672,0.34,1998,2035,LT,4,487500,SUWANNEE,145400
20692,0.51,2002,2258,LT,4,548600,SUWANNEE,233000
20918,0.58,1974,1646,UN,3,274800,SUWANNEE,151800
20938,1,1997,2664,LT,4,611900,SUWANNEE,85501
21187,0.1,2003,1672,LT,3,402000,SUWANNEE,199304
21608,1.01,1980,1207,LT,3,283200,SUWANNEE,213800
21711,0.94,1973,1516,LT,3,301300,SUWANNEE,213700
22627,1.01,2001,4271,LT,4,1005600,SUWANNEE,600
22790,1.67,2002,5412,LT,6,1334200,SUWANNEE,229900
23088,5,1999,2429,AC,4,564200,NEWBERRY,199600
23440,16.12,1975,1290,AC,3,362100,SUWANNEE,0
23440,16.12,1975,1290,AC,3,100,SUWANNEE,0
49388,0.03,1982,1605,UN,3,255000,GAINESVILLE,0
49411,0.27,1956,1342,UN,3,275100,GAINESVILLE,72800
50181,0.32,1959,2304,UN,3,306000,GAINESVILLE,146400
50386,0.03,1984,1290,UN,3,175900,GAINESVILLE,254200
50824,0.03,1998,1584,LT,4,258800,GAINESVILLE,0
50911,0.02,2001,941,LT,4,209300,GAINESVILLE,0
50988,0.02,1982,1016,UN,3,107100,ST. JOHN'S,177500
51034,0.02,1982,1016,UN,3,140000,ST. JOHN'S,177400
51050,0.02,1983,1016,UN,3,103500,ST. JOHN'S,177400
52113,1,1977,1569,AC,3,263700,ST. JOHN'S,62100
52405,1.31,1975,1809,UN,4,430800,ST. JOHN'S,28400
52571,1.01,1975,2855,UN,3,360900,ST. JOHN'S,188400
52597,0.35,1980,1428,UN,3,294000,ST. JOHN'S,214800
52863,0.32,1979,2158,UN,3,366000,ST. JOHN'S,84100
53507,0.67,1989,2999,UN,4,489300,ST. JOHN'S,8801
54048,0.16,2003,1944,LT,4,384300,ST. JOHN'S,228500
54220,0.4,2005,2567,LT,4,466000,ST. JOHN'S,228503
54546,0.08,1982,806,UN,3,102400,ST. JOHN'S,197500
54758,0.13,1986,1108,UN,3,227700,ST. JOHN'S,153700
54881,0.09,1983,790,UN,3,126300,ST. JOHN'S,0
54990,0.09,1982,954,UN,3,122900,ST. JOHN'S,198300
55316,0.03,1987,1106,UN,3,170200,GAINESVILLE,169301
55382,0.03,1987,1106,UN,3,174600,GAINESVILLE,169301
55442,0.03,1987,1370,UN,3,190300,GAINESVILLE,169302
55462,0.06,1985,1240,LT,3,266200,GAINESVILLE,207702
55465,0.05,1985,1240,LT,3,189900,GAINESVILLE,207702
55551,0.07,1985,1420,LT,3,260100,GAINESVILLE,207704
55691,0.39,1986,1914,UN,3,396000,ST. JOHN'S,189100
55820,0.02,1985,1361,LT,3,182900,GAINESVILLE,121000
56480,0.01,1984,1046,UN,3,168800,GAINESVILLE,130301
58046,0.07,2017,2402,LT,4,435200,ST. JOHN'S,241600
58064,0.16,2013,1620,LT,4,399100,ST. JOHN'S,241601
58256,1.02,1989,2788,UN,3,635500,ST. JOHN'S,108200
58276,1.07,1990,2773,UN,3,577300,ST. JOHN'S,108300
58336,7.01,1975,2720,AC,4,833000,ST. JOHN'S,0
58338,4,1974,2278,AC,4,514500,ST. JOHN'S,0
58833,0.63,1985,1657,UN,3,345900,ST. JOHN'S,219300
58920,0.31,1979,1260,UN,3,301200,ST. JOHN'S,206600
59062,0.59,1994,1665,UN,3,338000,ST. JOHN'S,206700
59165,0.26,1997,2230,LT,4,412400,ST. JOHN'S,185301
59172,0.21,1998,1878,LT,3,373200,ST. JOHN'S,185301
59271,0.24,2000,1686,LT,4,324100,ST. JOHN'S,185303
59418,0.3,1984,1728,UN,4,386300,ST. JOHN'S,77300
59566,0.1,1986,1131,UN,3,283200,ST. JOHN'S,82000
59667,0.03,1984,1152,UN,3,184400,ST. JOHN'S,82100
59706,0.1,1991,1154,UN,3,285300,ST. JOHN'S,82200
59750,0.12,1992,1760,UN,4,387000,ST. JOHN'S,82400
59753,0.14,1993,1909,UN,4,388100,ST. JOHN'S,82400
