prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,in_subdivision,percent_good,Market_Cluster_ID
10286,7.39,1908,1.0,NEWBERRY,411400,2006,100,1332.0,2006,2022,1,576.0,396.0,0.0,15,15,0,0,2.5,0,349690.0,8.942673151034178,-82.636676,29.616026,02580-005-000,False,0.85,Cluster_2
38610,0.26,1581,1.0,GAINESVILLE,300400,1995,100,1350.0,1966,2022,0,0.0,288.0,0.0,26,55,0,0,2.0,256,255083.99999999997,0.31462720152488316,-82.368441,29.689853,06081-002-005,True,0.74,Cluster_0_sub9
38677,0.28,1050,1.0,GAINESVILLE,236800,1985,100,1050.0,1969,2022,0,0.0,0.0,0.0,30,52,0,0,1.0,459,200821.0,0.3388292939498742,-82.37109,29.69129,06081-005-005,True,0.7,Cluster_0_sub1
38742,0.22,1474,1.0,GAINESVILLE,297600,2010,100,1254.0,1978,2022,0,0.0,244.0,0.0,11,43,0,0,2.0,1669,251291.0,0.26622301667490117,-82.365779,29.694419,06082-010-014,True,0.89,Cluster_0_sub9
38972,0.24,1233,1.0,GAINESVILLE,228400,1990,100,1233.0,1976,2022,0,0.0,15.0,264.0,30,45,0,0,2.0,1239,192901.0,0.2904251090998921,-82.364562,29.701859,06083-002-044,True,0.7,Cluster_3_sub1
39885,0.62,1680,1.0,GAINESVILLE,363200,1995,100,1680.0,1985,2022,0,0.0,426.0,614.0,26,36,0,0,2.0,1457,307263.0,0.7502648651747214,-82.36891,29.680486,06095-002-000,False,0.74,Cluster_3_sub2
39912,0.27,2427,1.0,GAINESVILLE,325400,1982,100,2427.0,1967,2022,0,0.0,195.0,0.0,30,54,0,0,2.0,3305,273285.0,0.3267282477373787,-82.371032,29.679471,06095-005-003,True,0.7,Cluster_0_sub3
39931,0.27,1722,1.0,GAINESVILLE,337200,1990,100,1722.0,1971,2022,0,0.0,24.0,360.0,30,50,0,0,2.0,5536,281084.0,0.3267282477373787,-82.371019,29.678298,06095-006-010,True,0.7,Cluster_3_sub6
39956,0.25,1560,1.0,GAINESVILLE,230900,1980,100,1560.0,1967,2022,0,0.0,120.0,0.0,30,54,0,0,2.0,3124,193141.0,0.30252615531238763,-82.37173,29.681595,06095-007-011,True,0.7,Cluster_0_sub9
39966,0.27,1624,1.0,GAINESVILLE,332000,2000,100,1624.0,1965,2022,0,0.0,0.0,0.0,21,56,0,0,1.5,631,281569.0,0.3267282477373787,-82.371008,29.677261,06095-008-003,True,0.79,Cluster_0_sub9
64811,0.15,2162,1.15,ST. JOHN'S,436900,2014,100,2162.0,2014,2022,0,0.0,327.0,420.0,7,7,0,0,3.0,184,371181.0,0.18151569318743258,-82.4388,29.58438,07098-001-092,True,0.9299999999999999,Cluster_1_sub1
65047,0.17,1894,1.15,ST. JOHN'S,366300,2005,100,1893.5,2005,2022,0,0.0,242.5,462.0,16,16,0,0,2.0,1558,309797.0,0.20571778561242363,-82.433422,29.583297,07098-102-080,True,0.84,Cluster_3_sub6
65195,0.2,2664,1.15,ST. JOHN'S,448500,2006,100,2379.0,2006,2022,0,285.0,360.0,420.0,15,15,0,0,3.0,750,380475.0,0.24202092424991012,-82.432294,29.580267,07098-205-225,True,0.85,Cluster_1_sub9
65350,0.13,1872,1.15,ST. JOHN'S,389100,2012,100,1872.0,2012,2022,0,0.0,168.0,480.0,9,9,0,0,2.0,1016,329719.0,0.15731360076244158,-82.427676,29.585167,07098-306-379,True,0.91,Cluster_3_sub6
65385,0.15,1527,1.15,ST. JOHN'S,349500,2013,100,1527.0,2013,2022,0,0.0,286.0,420.0,8,8,0,0,2.0,1076,295998.99999999994,0.18151569318743258,-82.427707,29.582109,07098-407-413,True,0.92,Cluster_3_sub5
65415,0.12,1623,1.15,ST. JOHN'S,363800,2013,100,1623.0,2013,2022,0,0.0,90.0,441.0,8,8,0,0,2.0,1076,308153.99999999994,0.14521255454994605,-82.430352,29.582034,07098-407-443,True,0.92,Cluster_3_sub5
65638,0.48,2489,1.15,ST. JOHN'S,506800,2003,100,1503.0,1986,2022,0,986.0,204.0,441.0,18,35,0,0,3.0,12142,418638.0,0.5808502181997842,-82.37639,29.597222,07143-020-026,True,0.8200000000000001,Cluster_1_sub1
65727,0.49,2840,1.0,ST. JOHN'S,398100,1985,100,1820.0,1975,2022,0,1020.0,464.0,528.0,30,46,0,0,2.5,2376,336009.0,0.5929512644122797,-82.373481,29.592803,07144-063-000,True,0.7,Cluster_1_sub3
78780,0.44,1760,1.0,GAINESVILLE,387800,1992,100,1760.0,1972,2022,0,0.0,84.0,616.0,29,49,0,0,2.0,8513,321117.0,0.5324460333498023,-82.348698,29.669635,09013-006-001,True,0.71,Cluster_3_sub2
78798,0.37,2240,1.0,GAINESVILLE,410000,1987,100,2240.0,1969,2022,0,0.0,108.0,624.0,30,52,0,0,2.0,6146,342354.0,0.44773870986233366,-82.350546,29.67373,09013-006-019,True,0.7,Cluster_3_sub0
79113,0.38,2712,1.0,GAINESVILLE,545100,1998,100,2712.0,1965,2022,0,0.0,36.0,0.0,23,56,0,0,3.0,11696,451639.0,0.4598397560748292,-82.350075,29.669005,09018-026-000,True,0.77,Cluster_1_sub2
79127,0.55,1872,1.0,GAINESVILLE,367400,1992,100,1872.0,1968,2022,0,0.0,204.0,378.0,29,53,0,0,2.0,2696,309594.0,0.6655575416872529,-82.351061,29.667797,09018-040-000,True,0.71,Cluster_3_sub6
79337,0.29,1473,1.0,GAINESVILLE,358300,1982,100,1473.0,1946,2022,0,0.0,277.0,0.0,30,75,0,0,2.0,8075,296480.0,0.3509303401623697,-82.340186,29.660937,09076-000-000,True,0.7,Cluster_0_sub9
79404,0.35,1607,1.0,GAINESVILLE,361200,1987,100,1391.0,1952,2022,0,0.0,244.0,0.0,30,69,0,0,2.0,2207,304813.0,0.42353661743734267,-82.348014,29.66357,09120-002-000,True,0.7,Cluster_0_sub9
79504,0.39,2582,1.0,GAINESVILLE,372800,1985,100,2322.0,1948,2022,0,0.0,284.0,0.0,30,73,0,0,2.5,2180,314700.0,0.47194080228732477,-82.351786,29.660043,09189-000-000,False,0.7,Cluster_1_sub2
79592,0.54,2999,1.15,GAINESVILLE,581900,1992,100,2999.0,1965,2022,0,0.0,0.0,504.0,29,56,0,0,3.5,11256,483358.99999999994,0.6534564954747574,-82.347981,29.664774,09238-003-000,True,0.71,Cluster_1_sub4
79725,0.15,825,1.0,GAINESVILLE,158200,1982,100,825.0,1959,2022,0,0.0,72.0,0.0,30,62,0,0,1.0,282,134188.0,0.18151569318743258,-82.326976,29.67166,09256-008-000,True,0.7,Cluster_0_sub1
92931,0.26,1178,1.0,ST. JOHN'S,174800,1997,100,1178.0,1960,2022,0,0.0,90.0,0.0,24,61,0,0,1.0,798,147782.0,0.31462720152488316,-82.288501,29.634003,16134-029-002,True,0.76,Cluster_0_sub6
92951,0.26,1300,1.0,ST. JOHN'S,173600,1999,100,1000.0,1961,2022,0,0.0,367.0,0.0,22,60,0,0,1.0,567,146993.0,0.31462720152488316,-82.28188,29.633979,16134-034-001,True,0.78,Cluster_0_sub6
93431,0.32,1118,1.0,ST. JOHN'S,184900,1996,100,1118.0,1967,2022,0,0.0,120.0,0.0,25,54,0,0,2.0,1570,155595.0,0.3872334787998562,-82.270133,29.630337,16189-001-026,True,0.75,Cluster_0_sub0
93641,0.54,1262,1.0,ST. JOHN'S,227000,1994,100,782.0,1976,2022,0,480.0,0.0,0.0,27,45,0,0,2.0,3770,189180.0,0.6534564954747574,-82.288795,29.629148,16206-013-000,True,0.73,Cluster_0_sub0
94624,3.0,1296,1.0,ST. JOHN'S,209800,1990,100,1296.0,1978,2022,0,0.0,0.0,0.0,30,43,0,0,1.0,160,178170.0,3.630313863748652,-82.311766,29.527853,16424-001-000,True,0.7,Cluster_302
4107,0.59,1200,1.0,HIGH SPRINGS,181400,1990,100,1008.0,1977,2023,0,0.0,304.0,0.0,30,45,0,0,1.0,1352,152838.0,0.7139617265372348,-82.596504,29.818549,01386-100-048,True,0.7,Cluster_0_sub6
4318,0.41,1478,1.0,HIGH SPRINGS,312600,2013,100,1478.0,1999,2023,0,0.0,52.0,420.0,9,23,0,0,2.0,8592,257118.0,0.4961428947123157,-82.595559,29.815775,01408-135-000,True,0.91,Cluster_3_sub5
4598,5.17,2310,1.15,SUWANNEE,724300,2017,100,2310.0,2017,2023,0,0.0,1012.0,1305.0,5,5,0,0,2.5,16005,599650.0,6.256240891860176,-82.644714,29.823598,01456-005-000,False,0.95,Cluster_2
4920,1.01,2051,1.0,HIGH SPRINGS,595800,2014,100,2051.0,2014,2023,0,0.0,1126.0,441.0,8,8,0,0,2.0,3994,502435.99999999994,1.222205667462046,-82.611749,29.81795,01486-030-059,True,0.92,Cluster_3_sub7
5064,0.23,1200,1.0,HIGH SPRINGS,251100,2006,100,1200.0,1963,2023,0,0.0,54.0,0.0,16,59,0,0,2.0,2053,211382.0,0.27832406288739664,-82.601569,29.81407,01488-252-000,True,0.84,Cluster_0_sub0
19604,5.03,6871,1.4,SUWANNEE,1804300,2015,100,5264.5,2015,2023,0,1606.0,1105.5,1173.0,7,7,0,0,5.5,44964,1488691.0,6.08682624488524,-82.500681,29.664226,04302-010-013,True,0.9299999999999999,Cluster_4
20090,1.04,2320,1.15,SUWANNEE,478200,2000,100,2320.0,1976,2023,0,0.0,436.0,594.0,22,46,0,0,2.5,12006,394464.0,1.2585088060995326,-82.458861,29.665535,04321-029-016,True,0.78,Cluster_1_sub8
20706,0.12,1400,1.0,SUWANNEE,314000,2015,100,1400.0,2004,2023,0,0.0,154.0,420.0,7,18,0,0,2.0,1032,265868.0,0.14521255454994605,-82.466529,29.668934,04321-600-006,True,0.9299999999999999,Cluster_3_sub5
20720,0.09,1664,1.0,SUWANNEE,252600,2003,100,1047.0,2003,2023,0,617.0,214.0,400.0,19,19,0,0,4.0,1279,213431.0,0.10890941591245955,-82.466085,29.669867,04321-600-020,True,0.81,Cluster_1_sub1
20936,1.0,4419,1.4,SUWANNEE,1293300,2015,100,3523.0,1999,2023,0,896.0,706.0,752.0,7,23,0,0,4.0,13194,1086111.0,1.2101046212495505,-82.465895,29.647455,04330-100-008,True,0.9299999999999999,Cluster_4
20966,1.04,2582,1.15,SUWANNEE,610300,2005,100,2582.0,1991,2023,0,0.0,96.0,528.0,17,31,0,0,2.5,4706,514049.0,1.2585088060995326,-82.487537,29.653235,04333-005-005,True,0.83,Cluster_1_sub8
21082,0.18,1865,1.15,SUWANNEE,430500,2000,100,1864.5,2000,2023,0,0.0,509.5,542.0,22,22,0,0,2.5,637,365288.0,0.2178188318249191,-82.482595,29.65211,04333-020-039,True,0.78,Cluster_3_sub9
21156,0.17,2329,1.15,SUWANNEE,685600,2018,100,1975.0,2003,2023,0,354.0,270.0,600.0,4,19,0,0,3.0,1685,581075.0,0.20571778561242363,-82.479077,29.652949,04333-040-110,True,0.96,Cluster_1_sub1
34455,1.18,2120,1.15,SUWANNEE,400400,1993,100,2120.0,1982,2023,0,0.0,0.0,0.0,29,40,0,0,2.0,3400,336940.0,1.4279234530744696,-82.403898,29.710329,06024-043-000,True,0.71,Cluster_0_sub3
34932,1.96,2576,1.15,SUWANNEE,461500,1981,100,1856.0,1981,2023,0,720.0,160.0,2099.0,30,41,0,0,3.0,11799,380476.0,2.371805057649119,-82.44578,29.707602,06037-028-000,True,0.7,Cluster_4
35576,0.4,2255,1.0,ST. JOHN'S,358400,1982,100,1935.0,1978,2023,0,0.0,338.0,594.0,30,44,0,0,2.0,11089,293550.99999999994,0.48404184849982024,-82.416996,29.694277,06049-013-023,True,0.7,Cluster_3_sub0
35687,1.9,3721,1.15,ST. JOHN'S,683200,1984,100,3721.0,1984,2023,0,0.0,932.0,967.0,30,38,0,0,2.5,16036,564684.0,2.2991987803741463,-82.419917,29.697451,06051-017-000,True,0.7,Cluster_4
35866,0.44,2918,1.15,ST. JOHN'S,591000,2005,100,2917.5,1999,2023,0,0.0,429.5,708.0,17,23,0,0,3.5,2305,500044.99999999994,0.5324460333498023,-82.400359,29.702041,06054-010-007,True,0.83,Cluster_1_sub4
47006,0.34,1046,1.0,GAINESVILLE,186700,1980,100,1046.0,1972,2023,0,0.0,75.0,0.0,30,50,0,0,1.5,1648,157047.0,0.41143557122484725,-82.385768,29.666732,06392-002-035,True,0.7,Cluster_0_sub0
47019,0.29,1388,1.0,GAINESVILLE,327700,2015,100,1388.0,1974,2023,0,0.0,12.0,0.0,7,48,0,0,2.0,841,277704.0,0.3509303401623697,-82.383445,29.668085,06392-003-008,True,0.9299999999999999,Cluster_0_sub0
47196,0.27,1200,1.0,GAINESVILLE,268300,1995,100,1200.0,1966,2023,0,0.0,120.0,242.0,27,56,0,0,2.0,1159,226896.0,0.3267282477373787,-82.388334,29.666059,06397-042-000,True,0.73,Cluster_3_sub1
47228,0.23,990,1.0,GAINESVILLE,187900,1970,100,990.0,1960,2023,0,0.0,66.0,0.0,30,62,0,0,3.0,157,159558.0,0.27832406288739664,-82.381312,29.667391,06398-001-000,True,0.7,Cluster_0_sub5
47424,0.32,2050,1.0,GAINESVILLE,375600,1989,100,2050.0,1960,2023,0,0.0,182.0,0.0,30,62,0,0,2.0,4154,315106.0,0.3872334787998562,-82.379767,29.661211,06401-003-000,True,0.7,Cluster_0_sub3
47447,0.28,1679,1.0,GAINESVILLE,478300,2015,100,1399.0,1960,2023,0,0.0,505.0,0.0,7,62,0,0,2.5,5352,401203.0,0.3388292939498742,-82.377187,29.66484,06402-002-000,True,0.9299999999999999,Cluster_0_sub5
47475,0.29,1837,1.0,GAINESVILLE,287000,2000,100,1837.0,1961,2023,0,0.0,217.0,0.0,22,61,0,0,2.0,1877,242073.0,0.3509303401623697,-82.378334,29.662457,06402-030-000,True,0.78,Cluster_0_sub9
47990,0.56,4361,1.15,GAINESVILLE,608300,1995,100,2103.0,1967,2023,0,2258.0,625.0,462.0,27,55,0,0,2.0,8133,508922.00000000006,0.6776585878997484,-82.361906,29.668164,06424-014-000,True,0.73,Cluster_1_sub3
48141,0.61,3561,1.4,GAINESVILLE,983000,2015,100,3561.0,1970,2023,0,0.0,115.0,0.0,7,52,0,0,4.5,42040,793510.0,0.7381638189622258,-82.358095,29.671974,06427-020-012,True,0.9299999999999999,Cluster_1_sub6
48220,1.01,2216,1.15,GAINESVILLE,425400,1995,100,2216.0,1963,2023,0,0.0,8.0,0.0,27,59,0,0,2.0,3589,358001.0,1.222205667462046,-82.369277,29.667262,06431-020-000,False,0.73,Cluster_0_sub3
48263,0.36,2611,1.15,GAINESVILLE,725300,2018,100,2611.0,1965,2023,0,0.0,280.0,441.0,4,57,0,0,3.0,10343,606162.0,0.4356376636498382,-82.368556,29.665616,06432-007-000,True,0.96,Cluster_1_sub9
59708,0.1,1420,1.0,ST. JOHN'S,317400,1991,100,1300.0,1991,2023,0,0.0,184.0,480.0,30,31,0,0,2.0,201,269589.0,0.12101046212495506,-82.442138,29.607826,06860-062-021,True,0.7,Cluster_3_sub5
60109,0.29,1667,1.0,ST. JOHN'S,467800,1992,100,1667.0,1992,2023,0,0.0,303.0,484.0,30,30,0,0,2.0,10552,387078.0,0.3509303401623697,-82.450467,29.603341,06860-123-066,True,0.7,Cluster_3_sub2
73767,0.22,1302,1.0,GAINESVILLE,305900,2000,100,1302.0,1990,2023,0,0.0,270.0,350.0,22,32,0,0,2.0,976,259039.0,0.26622301667490117,-82.354641,29.694964,07916-043-045,True,0.78,Cluster_3_sub1
73794,0.23,1396,1.0,GAINESVILLE,291300,2015,100,1040.0,1959,2023,0,0.0,356.0,0.0,7,63,0,0,2.0,1727,245878.0,0.27832406288739664,-82.35285,29.690823,07917-027-000,True,0.9299999999999999,Cluster_0_sub0
73799,0.23,1118,1.0,GAINESVILLE,280300,2010,100,1118.0,1960,2023,0,0.0,56.0,0.0,12,62,0,0,2.0,1675,236580.0,0.27832406288739664,-82.352858,29.689406,07917-032-000,True,0.88,Cluster_0_sub0
73856,0.23,1412,1.0,GAINESVILLE,250900,2005,100,1412.0,1961,2023,0,0.0,160.0,0.0,17,61,0,0,3.0,2582,210683.0,0.27832406288739664,-82.35202,29.690538,07918-005-000,True,0.83,Cluster_0_sub5
73866,0.23,1777,1.0,GAINESVILLE,300400,2005,100,1468.0,1962,2023,0,0.0,454.0,0.0,17,60,0,0,2.0,9892,245447.99999999997,0.27832406288739664,-82.352551,29.689689,07918-015-000,True,0.83,Cluster_0_sub9
74063,0.21,1125,0.9,GAINESVILLE,112500,1970,100,1125.0,1965,2023,0,0.0,0.0,0.0,30,57,0,0,2.0,263,95361.99999999999,0.25412197046240564,-82.34794,29.691299,07930-007-000,True,0.7,Cluster_0_sub0
74114,0.21,1202,1.0,GAINESVILLE,227900,2000,100,1202.0,1974,2023,0,0.0,0.0,0.0,22,48,0,0,2.0,653,193062.0,0.25412197046240564,-82.347575,29.689392,07931-003-023,True,0.78,Cluster_0_sub0
74511,0.27,1172,1.0,GAINESVILLE,191800,2010,100,1172.0,1947,2023,0,0.0,0.0,0.0,12,75,0,0,1.0,461,162569.0,0.3267282477373787,-82.333641,29.691954,08035-009-000,True,0.88,Cluster_0_sub6
74877,0.22,1538,1.0,GAINESVILLE,288500,2008,100,1538.0,2008,2023,0,0.0,258.0,312.0,14,14,0,0,2.0,915,244310.0,0.26622301667490117,-82.304036,29.698029,08160-010-008,True,0.86,Cluster_3_sub1
88417,0.12,1030,1.0,GAINESVILLE,250200,2006,100,1030.0,1917,2023,0,0.0,176.0,0.0,16,105,0,0,1.0,1030,211640.0,0.14521255454994605,-82.328683,29.65355,14276-002-000,True,0.84,Cluster_0_sub1
88418,0.16,1104,1.0,GAINESVILLE,249500,2005,100,1104.0,1926,2023,0,0.0,182.0,0.0,17,96,0,0,1.0,0,212075.0,0.1936167393999281,-82.328215,29.653644,14277-000-000,True,0.83,Cluster_0_sub6
88659,0.07,1167,1.0,GAINESVILLE,327300,2015,100,1167.0,1930,2023,0,0.0,212.0,0.0,7,92,0,0,1.0,1704,276501.0,0.08470732348746855,-82.328969,29.654838,14506-001-000,True,0.9299999999999999,Cluster_0_sub6
89630,0.53,1805,1.0,GAINESVILLE,557200,1982,100,1585.0,1941,2023,0,0.0,255.0,480.0,30,81,0,0,2.0,6625,466995.0,0.6413554492622618,-82.353245,29.657866,15182-000-000,False,0.7,Cluster_3_sub2
106459,0.11,1783,1.0,SUWANNEE,428000,2017,100,1783.0,2017,2023,0,0.0,170.0,420.0,5,5,0,0,2.0,3585,360214.99999999994,0.13311150833745058,-82.488035,29.663992,04338-020-133,True,0.95,Cluster_3_sub6
106480,0.31,3050,1.15,SUWANNEE,702300,2017,100,3050.0,2017,2023,0,0.0,395.0,498.0,5,5,0,0,3.5,5212,591742.9999999999,0.3751324325873607,-82.487178,29.662815,04338-020-154,True,0.95,Cluster_1_sub4
107731,0.2235,2265,1.15,SUWANNEE,639200,2018,100,2265.0,2018,2023,0,0.0,726.0,452.0,4,4,0,0,3.0,14451,528869.0,0.27045838284927454,-82.470744,29.641819,04423-007-016,True,0.96,Cluster_1_sub1
13424,0.21,1006,1.0,ALACHUA,250500,2009,100,1006.0,2004,2024,0,0.0,30.0,418.0,14,19,0,0,2.0,2011,210914.0,0.25412197046240564,-82.475961,29.789606,03195-002-079,True,0.86,Cluster_3_sub1
13830,0.25,1242,1.0,ALACHUA,264600,2006,100,1242.0,1966,2024,0,0.0,240.0,0.0,17,57,0,0,1.0,1900,223010.0,0.30252615531238763,-82.488224,29.788725,03230-001-009,True,0.83,Cluster_0_sub6
29278,0.14,1552,1.0,ALACHUA,282800,2005,100,1552.0,2005,2024,0,0.0,161.0,440.0,18,18,0,0,2.0,755,239625.0,0.1694146469749371,-82.412435,29.753365,05900-633-004,True,0.8200000000000001,Cluster_3_sub5
29957,1.97,2313,1.15,ALACHUA,445600,2006,100,2313.0,2006,2024,0,0.0,350.0,529.0,17,17,0,0,2.0,5084,373676.0,2.3839061038616145,-82.403165,29.748407,05936-010-013,True,0.83,Cluster_3_sub8
30393,0.12,1410,1.0,GAINESVILLE,233200,2009,100,1410.0,1986,2024,0,0.0,30.0,0.0,14,37,0,0,2.0,4753,193467.0,0.14521255454994605,-82.380733,29.7347,05979-129-000,True,0.86,Cluster_0_sub0
30425,0.1,1200,1.0,GAINESVILLE,195000,1996,100,1200.0,1986,2024,0,0.0,240.0,0.0,27,37,0,0,2.0,482,165268.0,0.12101046212495506,-82.382108,29.734723,05979-163-000,True,0.73,Cluster_0_sub0
30531,0.11,1152,1.0,GAINESVILLE,171500,1994,100,1152.0,1986,2024,0,0.0,0.0,0.0,29,37,0,0,2.0,382,145393.0,0.13311150833745058,-82.387747,29.734547,05985-417-000,True,0.71,Cluster_0_sub0
42259,1.4,2905,1.4,ST. JOHN'S,696900,2000,100,2282.0,1992,2024,0,623.0,500.0,0.0,23,31,0,1,3.0,11334,581031.0,1.6941464697493707,-82.406041,29.682856,06152-010-048,True,0.77,Cluster_1_sub2
42558,0.24,1467,1.0,ST. JOHN'S,322400,2000,100,1467.0,1978,2024,0,0.0,223.0,567.0,23,45,0,0,2.0,3067,270973.0,0.2904251090998921,-82.401204,29.67521,06173-058-000,True,0.77,Cluster_3_sub2
42559,0.24,1260,1.0,ST. JOHN'S,279300,2003,100,1260.0,1978,2024,0,0.0,108.0,416.0,20,45,0,0,2.0,4700,232704.99999999997,0.2904251090998921,-82.401203,29.675443,06173-059-000,True,0.8,Cluster_3_sub5
42846,0.32,2642,1.0,ST. JOHN'S,392000,2009,100,1692.0,1979,2024,0,840.0,126.0,0.0,14,44,0,0,2.5,4965,328235.0,0.3872334787998562,-82.413592,29.675708,06221-010-032,True,0.86,Cluster_1_sub2
54770,0.12,1050,1.0,ST. JOHN'S,213600,1994,100,1050.0,1986,2024,0,0.0,30.0,290.0,29,37,0,0,2.0,510,181050.0,0.14521255454994605,-82.421182,29.633997,06678-015-050,True,0.71,Cluster_3_sub1
55660,0.39,1746,1.0,ST. JOHN'S,365700,2010,100,1746.0,1975,2024,0,0.0,15.0,441.0,13,48,0,0,2.0,20124,290721.0,0.47194080228732477,-82.427537,29.63526,06681-077-000,True,0.87,Cluster_3_sub6
81641,0.22,1037,1.0,GAINESVILLE,205900,2003,100,884.0,1948,2024,0,0.0,249.0,0.0,20,75,0,0,1.0,351,174663.99999999997,0.26622301667490117,-82.306104,29.665525,10573-040-000,True,0.8,Cluster_0_sub1
82665,0.39,1025,1.0,GAINESVILLE,245000,2010,100,1025.0,1963,2024,0,0.0,80.0,0.0,13,60,0,0,2.0,2657,205593.0,0.47194080228732477,-82.303229,29.667424,10804-089-000,True,0.87,Cluster_0_sub0
82895,0.15,1546,1.0,GAINESVILLE,250000,2007,100,1546.0,2004,2024,0,0.0,132.0,460.0,16,19,0,0,2.0,459,212041.0,0.18151569318743258,-82.297391,29.664683,10848-020-063,True,0.84,Cluster_3_sub5
97247,2.01,1638,1.0,ST. JOHN'S,322400,1996,100,1638.0,1996,2024,0,0.0,384.0,462.0,27,27,0,0,2.0,288,273752.0,2.4323102887115966,-82.161578,29.706808,17646-006-000,False,0.73,Cluster_0_sub2
98099,0.24,1351,1.0,ST. JOHN'S,233800,2000,100,1351.0,1959,2024,0,0.0,76.0,0.0,23,64,0,0,1.0,343,198387.0,0.2904251090998921,-82.244298,29.649471,17905-020-000,True,0.77,Cluster_0_sub6
99411,12.64,4062,1.15,ST. JOHN'S,582000,1994,100,5184.0,1971,2024,0,0.0,0.0,0.0,29,52,0,0,3.0,34453,460247.0,15.29572241259432,-82.162613,29.494883,18354-054-016,False,0.71,Unassigned
10722,10.67,1026,1.4,NEWBERRY,523100,1997,100,1026.0,1982,2022,0,0.0,200.0,0.0,24,39,0,0,2.0,17419,427216.0,12.911816308732705,-82.561589,29.575709,02678-006-000,False,0.76,Unassigned
10771,5.0,2192,1.15,NEWBERRY,510100,2010,100,2192.0,1996,2022,0,0.0,84.0,0.0,11,25,0,0,2.0,23794,409791.0,6.050523106247753,-82.648514,29.555233,02697-005-000,False,0.89,Cluster_0_sub4
11578,5.01,1847,1.15,SUWANNEE,509500,2010,100,1847.0,1995,2022,0,0.0,20.0,485.0,11,26,0,0,2.0,5552,427523.0,6.0626241524602476,-82.55071,29.869512,02864-010-011,True,0.89,Cluster_2
12210,1.05,1750,1.0,ALACHUA,403800,2002,100,1750.0,1997,2022,0,0.0,206.0,506.0,19,24,0,0,2.0,4106,339124.0,1.2706098523120282,-82.529551,29.815978,03024-010-002,True,0.81,Cluster_3_sub7
12254,1.05,2694,1.0,ALACHUA,535500,2000,100,1866.0,2000,2022,0,828.0,406.0,572.0,21,21,0,0,2.0,9357,445818.00000000006,1.2706098523120282,-82.534345,29.816786,03024-020-017,True,0.79,Cluster_1_sub3
12342,0.15,1446,1.0,HIGH SPRINGS,295200,2016,100,1446.0,2016,2022,0,0.0,180.0,462.0,5,5,0,0,2.0,1351,249568.99999999997,0.18151569318743258,-82.55178,29.808854,03034-010-001,True,0.95,Cluster_3_sub5
12382,0.14,1724,1.0,HIGH SPRINGS,337400,2017,100,1724.0,2017,2022,0,0.0,173.0,436.0,4,4,0,0,2.0,1532,285258.0,0.1694146469749371,-82.550475,29.807076,03034-010-041,True,0.96,Cluster_3_sub6
12509,0.23,1620,1.0,SUWANNEE,247000,2004,100,1620.0,1978,2022,0,0.0,144.0,0.0,17,43,0,0,2.0,420,209530.0,0.27832406288739664,-82.528411,29.810083,03043-019-000,True,0.83,Cluster_0_sub9
12673,0.25,1503,1.0,ALACHUA,349600,2013,100,1503.0,2013,2022,0,0.0,296.0,400.0,8,8,0,0,2.0,1425,295735.0,0.30252615531238763,-82.522255,29.807615,03053-010-007,True,0.92,Cluster_3_sub5
34904,2.15,2498,1.15,SUWANNEE,519900,1990,100,2498.0,1980,2022,0,0.0,18.0,468.0,30,41,0,0,2.5,10751,431164.0,2.601724935686534,-82.445683,29.709866,06037-001-000,True,0.7,Cluster_1_sub7
34936,1.9,2394,1.15,SUWANNEE,479900,1987,100,1934.0,1981,2022,0,460.0,120.0,572.0,30,40,0,0,2.5,17324,390591.0,2.2991987803741463,-82.446716,29.70563,06037-032-000,True,0.7,Cluster_1_sub7
35234,0.39,2700,1.15,ST. JOHN'S,658900,2001,100,2316.0,2001,2022,0,384.0,222.0,481.0,20,20,0,0,3.5,11738,548327.0,0.47194080228732477,-82.407929,29.701224,06046-010-039,True,0.8,Cluster_1_sub4
35371,0.21,1555,1.0,ST. JOHN'S,341900,2000,100,1355.0,1990,2022,0,0.0,240.0,400.0,21,31,0,0,2.0,2800,287815.0,0.25412197046240564,-82.406787,29.695374,06048-020-017,True,0.79,Cluster_3_sub5
35450,0.15,1399,1.0,ST. JOHN'S,311400,2000,100,1398.5,1992,2022,0,0.0,221.5,420.0,21,29,0,0,2.0,2119,262571.0,0.18151569318743258,-82.407349,29.691224,06048-050-016,True,0.79,Cluster_3_sub5
46502,0.38,2300,1.0,GAINESVILLE,360600,1980,100,2300.0,1969,2022,0,0.0,132.0,0.0,30,52,0,0,2.0,11438,295072.0,0.4598397560748292,-82.38998,29.665097,06383-028-036,True,0.7,Cluster_0_sub3
46712,0.33,1421,1.0,GAINESVILLE,211800,1976,100,1421.0,1976,2022,0,0.0,140.0,440.0,30,45,0,0,2.0,1458,178572.0,0.3993345250123517,-82.385161,29.659862,06385-020-002,True,0.7,Cluster_3_sub5
