tax_area_description,Market_Cluster_ID,era_built,imprv_det_quality_cd,count,mean,std,min,25%,50%,75%,max,median,PRD,COD,PRB
ST. JOHN'S,HSBUI,1940s,2.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1940s,3.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1940s,4.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1940s,5.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1940s,6.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1950s,1.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1950s,2.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1950s,3.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1950s,4.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1950s,5.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1950s,6.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1960s,1.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1960s,2.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1960s,3.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1960s,4.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1960s,5.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1960s,6.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1970s,1.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1970s,2.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1970s,3.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1970s,4.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1970s,5.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1970s,6.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1980s,1.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1980s,2.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1980s,3.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1980s,4.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1980s,5.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1980s,6.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1990s,1.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1990s,2.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1990s,3.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1990s,4.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1990s,5.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,1990s,6.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2000s,1.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2000s,2.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2000s,3.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2000s,4.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2000s,5.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2000s,6.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2010s,1.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2010s,2.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2010s,3.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2010s,4.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2010s,5.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2010s,6.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2020s,1.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2020s,2.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2020s,3.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2020s,4.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2020s,5.0,,,,,,,,,,,,
ST. JOHN'S,HSBUI,2020s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1900s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1900s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1900s,3.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1900s,4.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1900s,5.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1900s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1910s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1910s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1910s,3.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1910s,4.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1910s,5.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1910s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1920s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1920s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1920s,3.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1920s,4.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1920s,5.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1920s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1930s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1930s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1930s,3.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1930s,4.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1930s,5.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1930s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1940s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1940s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1940s,3.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1940s,4.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1940s,5.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1940s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1950s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1950s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1950s,3.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1950s,4.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1950s,5.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1950s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1960s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1960s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1960s,3.0,1.0,703700.0,,703700.0,703700.0,703700.0,703700.0,703700.0,703700.0,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ST. JOHN'S,HaileLike,1960s,4.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1960s,5.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1960s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1970s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1970s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1970s,3.0,11.0,540600.0,74926.47062287133,391600.0,494850.0,560300.0,583600.0,645800.0,560300.0,1.0017786887703624,9.396197119159432,"{'PRB': -0.07828907658903023, 'Sig': 0.6627235941852674}"
ST. JOHN'S,HaileLike,1970s,4.0,3.0,682166.6666666666,159915.86329483805,514500.0,606750.0,699000.0,766000.0,833000.0,699000.0,1.019121987226499,11.056732030516205,"{'PRB': -0.29765352924584104, 'Sig': 0.5853611111137056}"
ST. JOHN'S,HaileLike,1970s,5.0,1.0,1154800.0,,1154800.0,1154800.0,1154800.0,1154800.0,1154800.0,1154800.0,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ST. JOHN'S,HaileLike,1970s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1980s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1980s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1980s,3.0,5.0,641740.0,37331.528230170275,600000.0,613100.0,635500.0,675700.0,684400.0,635500.0,1.0012652728317684,6.867573058979703,"{'PRB': -0.33651091046816983, 'Sig': 0.6382064798505054}"
ST. JOHN'S,HaileLike,1980s,4.0,16.0,593937.5,171928.38770837118,398900.0,446400.0,527750.0,722075.0,965300.0,527750.0,1.0024691089266298,6.294273748552556,"{'PRB': -0.03176057804746185, 'Sig': 0.5337532226517496}"
ST. JOHN'S,HaileLike,1980s,5.0,9.0,608411.1111111111,114860.55071742914,496400.0,517100.0,580500.0,691200.0,793600.0,580500.0,1.0112192520828198,7.463016129677474,"{'PRB': -0.2502693538288268, 'Sig': 0.050788350439382374}"
ST. JOHN'S,HaileLike,1980s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1990s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1990s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,1990s,3.0,30.0,431276.6666666667,101762.80630528246,309900.0,376300.0,409950.0,464950.0,835400.0,409950.0,1.0085462373769665,10.64978944916385,"{'PRB': -0.1581553099299015, 'Sig': 0.061265640009722296}"
ST. JOHN'S,HaileLike,1990s,4.0,100.0,497156.0,111487.34250754182,306300.0,408525.0,482600.0,545750.0,841500.0,482600.0,1.0016924293112395,5.834888260626759,"{'PRB': -0.035931160443900254, 'Sig': 0.13518236284271604}"
ST. JOHN'S,HaileLike,1990s,5.0,48.0,808402.0833333334,186630.56976292888,442100.0,692825.0,780200.0,926550.0,1275000.0,780200.0,1.0104244763477734,8.007084229685935,"{'PRB': -0.13492997103758858, 'Sig': 0.002212772366687054}"
ST. JOHN'S,HaileLike,1990s,6.0,1.0,1631000.0,,1631000.0,1631000.0,1631000.0,1631000.0,1631000.0,1631000.0,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ST. JOHN'S,HaileLike,2000s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2000s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2000s,3.0,10.0,526020.0,130061.24027634913,340000.0,459025.0,510900.0,566600.0,732400.0,510900.0,0.996715317435546,4.151507408541418,"{'PRB': 0.035290242348963934, 'Sig': 0.5215444088147363}"
ST. JOHN'S,HaileLike,2000s,4.0,70.0,533714.2857142857,128558.68370234469,336700.0,433400.0,517000.0,610700.0,978200.0,517000.0,1.0075208424226512,5.969576851154666,"{'PRB': -0.09907050544434412, 'Sig': 0.00017725644895981899}"
ST. JOHN'S,HaileLike,2000s,5.0,36.0,911550.0,178439.24696417784,635300.0,789350.0,878400.0,1002950.0,1382400.0,878400.0,1.011505484455908,6.5537397289022294,"{'PRB': -0.2266852699275646, 'Sig': 2.9829361634200007e-06}"
ST. JOHN'S,HaileLike,2000s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2010s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2010s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2010s,3.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2010s,4.0,5.0,476680.0,126463.63904300713,369300.0,382000.0,430100.0,528900.0,673100.0,430100.0,1.0120534386415474,5.357755221469615,"{'PRB': -0.15546125099816138, 'Sig': 0.21656688246981523}"
ST. JOHN'S,HaileLike,2010s,5.0,1.0,1353000.0,,1353000.0,1353000.0,1353000.0,1353000.0,1353000.0,1353000.0,1.0,0.0,"{'PRB': 0.0, 'Sig': nan}"
ST. JOHN'S,HaileLike,2010s,6.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2020s,1.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2020s,2.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2020s,3.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2020s,4.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2020s,5.0,,,,,,,,,,,,
ST. JOHN'S,HaileLike,2020s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1900s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1900s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1900s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1900s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1900s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1900s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1910s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1910s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1910s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1910s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1910s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1910s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1920s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1920s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1920s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1920s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1920s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1920s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1930s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1930s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1930s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1930s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1930s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1930s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1940s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1940s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1940s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1940s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1940s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1940s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1950s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1950s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1950s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1950s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1950s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1950s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1960s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1960s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1960s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1960s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1960s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1960s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1970s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1970s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1970s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1970s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1970s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1970s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1980s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1980s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1980s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1980s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1980s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1980s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1990s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1990s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1990s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1990s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1990s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,1990s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2000s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2000s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2000s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2000s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2000s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2000s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2010s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2010s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2010s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2010s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2010s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2010s,6.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2020s,1.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2020s,2.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2020s,3.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2020s,4.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2020s,5.0,,,,,,,,,,,,
ST. JOHN'S,Hawthorne,2020s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1900s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1900s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1900s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1900s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1900s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1900s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1910s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1910s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1910s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1910s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1910s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1910s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1920s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1920s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1920s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1920s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1920s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1920s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1930s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1930s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1930s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1930s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1930s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1930s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1940s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1940s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1940s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1940s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1940s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1940s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1950s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1950s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1950s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1950s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1950s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1950s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1960s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1960s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1960s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1960s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1960s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1960s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1970s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1970s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1970s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1970s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1970s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1970s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1980s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1980s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1980s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1980s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1980s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1980s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1990s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1990s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1990s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1990s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1990s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,1990s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2000s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2000s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2000s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2000s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2000s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2000s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2010s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2010s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2010s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2010s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2010s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2010s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2020s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2020s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2020s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2020s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2020s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSpringsAGNV,2020s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1900s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1900s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1900s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1900s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1900s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1900s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1910s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1910s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1910s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1910s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1910s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1910s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1920s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1920s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1920s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1920s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1920s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1920s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1930s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1930s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1930s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1930s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1930s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1930s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1940s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1940s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1940s,3.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1940s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1940s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1940s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1950s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1950s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1950s,3.0,16.0,291181.25,71045.90270850717,130100.0,243850.0,303500.0,328250.0,441000.0,303500.0,1.022349513026131,12.778571442962187,"{'PRB': -0.3009458869782322, 'Sig': 0.008741534423841957}"
ST. JOHN'S,HighSprings_A,1950s,4.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1950s,5.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1950s,6.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1960s,1.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1960s,2.0,,,,,,,,,,,,
ST. JOHN'S,HighSprings_A,1960s,3.0,12.0,299966.6666666667,104123.25155867693,186900.0,228625.0,273200.0,348975.0,556200.0,273200.0,1.0259567270502152,9.933880359027214,"{'PRB': -0.18822646572513085, 'Sig': 0.03459963815199313}"
ST. JOHN'S,HighSprings_A,1960s,4.0,2.0,615500.0,141279.9348810722,515600.0,565550.0,615500.0,665450.0,715400.0,615500.0,0.9890814172992203,6.801376155125832,"{'PRB': 0.2878900527906453, 'Sig': nan}"
